player,position,team,opponent,salary
Justin Fields,QB,NYJ,CAR,5700
DeVonta Smith,WR,PHI,MIN,5700
DAndre Swift,RB,CHI,NO,5700
Mac Jones,QB,SF,ATL,5600
JK Dobbins,RB,DEN,NYG,5600
Bo Nix,QB,DEN,NYG,5600
Stefon Diggs,WR,NE,TEN,5600
Kenneth Walker,RB,SEA,HOU,5600
Rashee Rice,WR,KC,LV,5600
Kyler Murray,QB,ARI,GB,5500
Keenan Allen,WR,LAC,IND,5500
Chris Godwin,WR,TB,DET,5500
Kimani Vidal,RB,LAC,IND,5500
David Montgomery,RB,DET,TB,5500
Jakobi Meyers,WR,LV,KC,5500
Jake Ferguson,TE,DAL,WAS,5500
Ricky Pearsall,WR,SF,ATL,5400
Aaron Rodgers,QB,PIT,CIN,5400
WanDale Robinson,WR,NYG,DEN,5400
Tony Pollard,RB,TEN,NE,5400
Chris Olave,WR,NO,CHI,5400
Sam Darnold,QB,SEA,HOU,5400
Jaylen Warren,RB,PIT,CIN,5400
Tre Tucker,WR,LV,KC,5300
Chase Brown,RB,CIN,PIT,5300
Trevor Lawrence,QB,JAX,LAR,5300
Marvin Harrison,WR,ARI,GB,5300
Bryce Young,QB,CAR,NYJ,5300
Jaxson Dart,QB,NYG,DEN,5200
Woody Marks,RB,HOU,SEA,5200
Rhamondre Stevenson,RB,NE,TEN,5200
CJ Stroud,QB,HOU,SEA,5200
DJ Moore,WR,CHI,NO,5200
Kendrick Bourne,WR,SF,ATL,5200
Tyler Warren,TE,IND,LAC,5200
Zach Charbonnet,RB,SEA,HOU,5100
Michael Pittman,WR,IND,LAC,5100
Jordan Addison,WR,MIN,PHI,5100
TreVeyon Henderson,RB,NE,TEN,5100
Tua Tagovailoa,QB,MIA,CLE,5100
Romeo Doubs,WR,GB,ARI,5000
Carson Wentz,QB,MIN,PHI,5000
JJ McCarthy,QB,MIN,PHI,5000
Nick Chubb,RB,HOU,SEA,5000
Brock Bowers,TE,LV,KC,5000
Jameson Williams,WR,DET,TB,5000
Isiah Pacheco,RB,KC,LV,5000
Brandon Aiyuk,WR,SF,ATL,4900
Kendre Miller,RB,NO,CHI,4900
Marcus Mariota,QB,WAS,DAL,4900
Joe Flacco,QB,CIN,PIT,4900
Tucker Kraft,TE,GB,ARI,4900
Calvin Ridley,WR,TEN,NE,4900
Joe Mixon,RB,HOU,SEA,4900
Tyjae Spears,RB,TEN,NE,4900
Josh Downs,WR,IND,LAC,4800
Cooper Kupp,WR,SEA,HOU,4800
Kareem Hunt,RB,KC,LV,4800
Tyler Allgeier,RB,ATL,SF,4800
Spencer Rattler,QB,NO,CHI,4800
Michael Penix,QB,ATL,SF,4800
Michael Carter,RB,ARI,GB,4800
Bhayshul Tuten,RB,JAX,LAR,4700
Will Shipley,RB,PHI,MIN,4700
Travis Kelce,TE,KC,LV,4700
Darnell Mooney,WR,ATL,SF,4700
Geno Smith,QB,LV,KC,4700
Jauan Jennings,WR,SF,ATL,4700
Kyle Monangai,RB,CHI,NO,4700
Matthew Golden,WR,GB,ARI,4700
Hollywood Brown,WR,KC,LV,4600
Jeremy McNichols,RB,WAS,DAL,4600
Blake Corum,RB,LAR,JAX,4600
RJ Harvey,RB,DEN,NYG,4600
Kayshon Boutte,WR,NE,TEN,4600
Cam Ward,QB,TEN,NE,4600
Rashid Shaheed,WR,NO,CHI,4500
Jacoby Brissett,QB,ARI,GB,4500
Hassan Haskins,RB,LAC,IND,4500
Tyrone Tracy,RB,NYG,DEN,4500
Sterling Shepard,WR,TB,DET,4500
Dallas Goedert,TE,PHI,MIN,4500
Brian Robinson,RB,SF,ATL,4500
Dillon Gabriel,QB,CLE,MIA,4400
Jerome Ford,RB,CLE,MIA,4400
Jake Browning,QB,CIN,PIT,4400
Sean Tucker,RB,TB,DET,4400
Ollie Gordon,RB,MIA,CLE,4400
Travis Hunter,WR,JAX,LAR,4400
George Kittle,TE,SF,ATL,4400
Shedeur Sanders,QB,CLE,MIA,4400
Christian Watson,WR,GB,ARI,4400
Samaje Perine,RB,CIN,PIT,4400
Jerry Jeudy,WR,CLE,MIA,4400
Kaleb Johnson,RB,PIT,CIN,4300
Isaiah Davis,RB,NYJ,CAR,4300
Sam LaPorta,TE,DET,TB,4300
Trevor Etienne,RB,CAR,NYJ,4300
Kirk Cousins,QB,ATL,SF,4300
Luther Burden,WR,CHI,NO,4300
Emari Demercado,RB,ARI,GB,4300
Tyson Bagent,QB,CHI,NO,4300
Darius Slayton,WR,NYG,DEN,4300
Josh Reynolds,WR,NYJ,CAR,4200
Roschon Johnson,RB,CHI,NO,4200
Tyrod Taylor,QB,NYJ,CAR,4200
Tez Johnson,WR,TB,DET,4200
Zavier Scott,RB,MIN,PHI,4200
Russell Wilson,QB,NYG,DEN,4200
AJ Dillon,RB,PHI,MIN,4200
Elic Ayomanor,WR,TEN,NE,4200
Darren Waller,TE,MIA,CLE,4200
Luke McCaffrey,WR,WAS,DAL,4100
Dylan Sampson,RB,CLE,MIA,4100
Chris Rodriguez,RB,WAS,DAL,4100
Alec Pierce,WR,IND,LAC,4100
Hunter Henry,TE,NE,TEN,4100
Christian Kirk,WR,HOU,SEA,4100
Brashard Smith,RB,KC,LV,4100
Alexander Mattison,RB,MIA,CLE,4000
Brady Russell,RB,SEA,HOU,4000
Emanuel Wilson,RB,GB,ARI,4000
Antonio Gibson,RB,NE,TEN,4000
Elijah Mitchell,RB,KC,LV,4000
Hunter Luepke,RB,DAL,WAS,4000
Jarrett Stidham,QB,DEN,NYG,4000
CJ Ham,RB,MIN,PHI,4000
Mason Rudolph,QB,PIT,CIN,4000
Kyle Allen,QB,DET,TB,4000
Trey Lance,QB,LAC,IND,4000
Deion Hankins,RB,CHI,NO,4000
Drew Lock,QB,SEA,HOU,4000
Salvon Ahmed,RB,IND,LAC,4000
Jalen Coker,WR,CAR,NYJ,4000
Aidan OConnell,QB,LV,KC,4000
Dare Ogunbowale,RB,HOU,SEA,4000
Joe Milton,QB,DAL,WAS,4000
Jack Westover,RB,NE,TEN,4000
Max Brosmer,QB,MIN,PHI,4000
Jimmy Garoppolo,QB,LAR,JAX,4000
Isaac Guerendo,RB,SF,ATL,4000
Jaleel McLaughlin,RB,DEN,NYG,4000
Tahj Brooks,RB,CIN,PIT,4000
Sione Vaki,RB,DET,TB,4000
Najee Harris,RB,LAC,IND,4000
Jonathon Brooks,RB,CAR,NYJ,4000
Jaylen Wright,RB,MIA,CLE,4000
Kenny McIntosh,RB,SEA,HOU,4000
James Conner,RB,ARI,GB,4000
Will Levis,QB,TEN,NE,4000
Zamir White,RB,LV,KC,4000
Phil Mafah,RB,DAL,WAS,4000
Jameis Winston,QB,NYG,DEN,4000
Ty Chandler,RB,MIN,PHI,4000
Tutu Atwell,WR,LAR,JAX,4000
Nathan Carter,RB,ATL,SF,4000
Evan Engram,TE,DEN,NYG,4000
Travis Homer,RB,CHI,NO,4000
Davis Mills,QB,HOU,SEA,4000
Tyler Goodson,RB,IND,LAC,4000
Andrew Beck,RB,NYJ,CAR,4000
Kenny Pickett,QB,LV,KC,4000
British Brooks,RB,HOU,SEA,4000
Josh Johnson,QB,WAS,DAL,4000
Brock Lampe,RB,NE,TEN,4000
Sam Howell,QB,PHI,MIN,4000
Stetson Bennett,QB,LAR,JAX,4000
Emory Jones,QB,ATL,SF,4000
Eric Gray,RB,NYG,DEN,4000
Joe Burrow,QB,CIN,PIT,4000
Craig Reynolds,RB,DET,TB,4000
Omarion Hampton,RB,LAC,IND,4000
DeeJay Dallas,RB,CAR,NYJ,4000
Deshaun Watson,QB,CLE,MIA,4000
George Holani,RB,SEA,HOU,4000
Trey Benson,RB,ARI,GB,4000
Brandon Allen,QB,TEN,NE,4000
Dylan Laube,RB,LV,KC,4000
Miles Sanders,RB,DAL,WAS,4000
DeMario Douglas,WR,NE,TEN,4000
Aaron Jones,RB,MIN,PHI,4000
Jarquez Hunter,RB,LAR,JAX,4000
Kyle Juszczyk,RB,SF,ATL,4000
Michael Burton,RB,DEN,NYG,4000
Devin Neal,RB,NO,CHI,4000
Jalen McMillan,WR,TB,DET,4000
Ameer Abdullah,RB,IND,LAC,4000
Braelon Allen,RB,NYJ,CAR,4000
Raheim Sanders,RB,CLE,MIA,4000
Dameon Pierce,RB,HOU,SEA,4000
MarShawn Lloyd,RB,GB,ARI,4000
Deneric Prince,RB,NE,TEN,4000
Tanner McKee,QB,PHI,MIN,4000
Nick Mullens,QB,JAX,LAR,4000
Kurtis Rourke,QB,SF,ATL,4000
Devin Singletary,RB,NYG,DEN,4000
Skylar Thompson,QB,PIT,CIN,4000
Josh Williams,RB,TB,DET,4000
Riley Leonard,QB,IND,LAC,4000
Andy Dalton,QB,CAR,NYJ,4000
Quinn Ewers,QB,MIA,CLE,4000
Graham Mertz,QB,HOU,SEA,4000
Malik Willis,QB,GB,ARI,4000
Tommy DeVito,QB,NE,TEN,4000
Raheem Mostert,RB,LV,KC,4000
Jaydon Blue,RB,DAL,WAS,4000
Kalel Mullings,RB,TEN,NE,4000
Ben VanSumeren,RB,PHI,MIN,4000
Cody Schrader,RB,JAX,LAR,4000
Patrick Taylor,RB,SF,ATL,4000
Adam Prentice,RB,DEN,NYG,4000
Case Keenum,QB,CHI,NO,4000
Kye Robichaux,RB,DET,TB,4000
DJ Giddens,RB,IND,LAC,4000
Khalil Herbert,RB,NYJ,CAR,4000
Alec Ingold,RB,MIA,CLE,4000
Robbie Ouzts,RB,SEA,HOU,4000
Chris Brooks,RB,GB,ARI,4000
Lan Larison,RB,NE,TEN,4000
Keaontay Ingram,RB,KC,LV,4000
Adrian Martinez,QB,SF,ATL,4000
Sam Ehlinger,QB,DEN,NYG,4000
Cam Akers,RB,MIN,PHI,4000
Will Howard,QB,PIT,CIN,4000
Teddy Bridgewater,QB,TB,DET,4000
Anthony Richardson,QB,IND,LAC,4000
Zach Wilson,QB,MIA,CLE,4000
Jalen Milroe,QB,SEA,HOU,4000
Kedon Slovis,QB,ARI,GB,4000
Joshua Dobbs,QB,NE,TEN,4000
Gardner Minshew,QB,KC,LV,4000
Austin Ekeler,RB,WAS,DAL,4000
Julius Chestnut,RB,TEN,NE,4000
Tank Bigsby,RB,PHI,MIN,4000
LeQuint Allen,RB,JAX,LAR,4000
Jordan James,RB,SF,ATL,4000
Tyler Badie,RB,DEN,NYG,4000
Tyler Shough,QB,NO,CHI,4000
Jacob Saylors,RB,DET,TB,4000
Scott Matlock,RB,LAC,IND,4000
Kene Nwangwu,RB,NYJ,CAR,4000
Xavier Hutchinson,WR,HOU,SEA,3900
Ryan Flournoy,WR,DAL,WAS,3900
Troy Franklin,WR,DEN,NYG,3900
Harold Fannin,TE,CLE,MIA,3900
Dyami Brown,WR,JAX,LAR,3900
Michael Wilson,WR,ARI,GB,3800
Malik Washington,WR,MIA,CLE,3800
Kyle Pitts,TE,ATL,SF,3800
Steelers,DST,PIT,CIN,3800
Zach Ertz,TE,WAS,DAL,3800
Calvin Austin,WR,PIT,CIN,3800
Jaylin Lane,WR,WAS,DAL,3800
Tyquan Thornton,WR,KC,LV,3700
Ray-Ray McCloud,WR,ATL,SF,3700
Olamide Zaccheaus,WR,CHI,NO,3700
Theo Johnson,TE,NYG,DEN,3700
Xavier Legette,WR,CAR,NYJ,3700
Chiefs,DST,KC,LV,3700
Cade Otton,TE,TB,DET,3700
Greg Dortch,WR,ARI,GB,3600
Dalton Schultz,TE,HOU,SEA,3600
TJ Hockenson,TE,MIN,PHI,3600
Tory Horton,WR,SEA,HOU,3600
JuJu Smith-Schuster,WR,KC,LV,3600
Packers,DST,GB,ARI,3600
Jordan Whittington,WR,LAR,JAX,3600
Dontayvion Wicks,WR,GB,ARI,3600
Parker Washington,WR,JAX,LAR,3500
Kameron Johnson,WR,TB,DET,3500
Arian Smith,WR,NYJ,CAR,3500
KaVontae Turpin,WR,DAL,WAS,3500
Jalen Nailor,WR,MIN,PHI,3500
Zay Jones,WR,ARI,GB,3500
Michael Mayer,TE,LV,KC,3500
Broncos,DST,DEN,NYG,3500
Brenton Strange,TE,JAX,LAR,3500
Jayden Higgins,WR,HOU,SEA,3500
Marvin Mims,WR,DEN,NYG,3500
Jalin Hyatt,WR,NYG,DEN,3400
Isaiah Bond,WR,CLE,MIA,3400
Patriots,DST,NE,TEN,3400
Brandin Cooks,WR,NO,CHI,3400
Jake Tonges,TE,SF,ATL,3400
Mason Taylor,TE,NYJ,CAR,3400
Andrei Iosivas,WR,CIN,PIT,3400
Demarcus Robinson,WR,SF,ATL,3400
Allen Lazard,WR,NYJ,CAR,3400
Adonai Mitchell,WR,IND,LAC,3400
David Njoku,TE,CLE,MIA,3400
Chargers,DST,LAC,IND,3300
Jahan Dotson,WR,PHI,MIN,3300
AJ Barner,TE,SEA,HOU,3300
Oronde Gadsden,TE,LAC,IND,3300
Jaylin Noel,WR,HOU,SEA,3300
Tre Harris,WR,LAC,IND,3300
Jalen Tolbert,WR,DAL,WAS,3300
Chig Okonkwo,TE,TEN,NE,3300
Noah Brown,WR,WAS,DAL,3300
Tyler Lockett,WR,TEN,NE,3300
Tyler Higbee,TE,LAR,JAX,3200
Beaux Collins,WR,NYG,DEN,3200
Donte Thornton,WR,LV,KC,3200
Van Jefferson,WR,TEN,NE,3200
Jamari Thrash,WR,CLE,MIA,3200
Ryan Miller,WR,TB,DET,3200
JaTavion Sanders,TE,CAR,NYJ,3200
Cole Kmet,TE,CHI,NO,3200
Casey Washington,WR,ATL,SF,3200
Hunter Renfrow,WR,CAR,NYJ,3200
Rams,DST,LAR,JAX,3200
Marquez Valdes-Scantling,WR,SF,ATL,3200
Eagles,DST,PHI,MIN,3200
Bears,DST,CHI,NO,3100
Tim Patrick,WR,JAX,LAR,3100
LilJordan Humphrey,WR,NYG,DEN,3100
Colston Loveland,TE,CHI,NO,3100
Chimere Dike,WR,TEN,NE,3100
Juwan Johnson,TE,NO,CHI,3100
Mack Hollins,WR,NE,TEN,3100
Bub Means,WR,NO,CHI,3100
Lions,DST,DET,TB,3100
Adam Thielen,WR,MIN,PHI,3100
Jonnu Smith,TE,PIT,CIN,3100
Isaac TeSlaa,WR,DET,TB,3100
Myles Price,WR,MIN,PHI,3000
KeShawn Williams,WR,PIT,CIN,3000
Russell Gage,WR,SF,ATL,3000
Taysom Hill,TE,NO,CHI,3000
Braxton Berrios,WR,HOU,SEA,3000
Bryce Oliver,WR,TEN,NE,3000
DeAndre Carter,WR,CLE,MIA,3000
KeAndre Lambert-Smith,WR,LAC,IND,3000
John Metchie,WR,PHI,MIN,3000
Konata Mumpfield,WR,LAR,JAX,3000
Chris Moore,WR,WAS,DAL,3000
David Moore,WR,CAR,NYJ,3000
Mason Tipton,WR,NO,CHI,3000
Kalif Raymond,WR,DET,TB,3000
Tahj Washington,WR,MIA,CLE,3000
Bryce Ford-Wheaton,WR,NYG,DEN,3000
Jack Bech,WR,LV,KC,3000
Xavier Weaver,WR,ARI,GB,3000
Tai Felton,WR,MIN,PHI,3000
Ben Skowronek,WR,PIT,CIN,3000
Jacob Cowing,WR,SF,ATL,3000
Jahdae Walker,WR,CHI,NO,3000
Dareke Young,WR,SEA,HOU,3000
Efton Chism,WR,NE,TEN,3000
Cedric Tillman,WR,CLE,MIA,3000
Derius Davis,WR,LAC,IND,3000
Nikko Remigio,WR,KC,LV,3000
Xavier Smith,WR,LAR,JAX,3000
Jayden Reed,WR,GB,ARI,3000
Jimmy Horn,WR,CAR,NYJ,3000
Devaughn Vele,WR,NO,CHI,3000
Jamal Agnew,WR,ATL,SF,3000
Cedrick Wilson,WR,MIA,CLE,3000
Seahawks,DST,SEA,HOU,3000
Malik Nabers,WR,NYG,DEN,3000
Browns,DST,CLE,MIA,3000
DJ Montgomery,WR,IND,LAC,3000
Johnny Wilson,WR,PHI,MIN,3000
Roman Wilson,WR,PIT,CIN,3000
Jordan Watkins,WR,SF,ATL,3000
Devin Duvernay,WR,CHI,NO,3000
Jake Bobo,WR,SEA,HOU,3000
Kyle Williams,WR,NE,TEN,3000
Gage Larvadain,WR,CLE,MIA,3000
Trent Sherfield,WR,DEN,NYG,3000
Jalen Royals,WR,KC,LV,3000
Joshua Cephus,WR,JAX,LAR,3000
Savion Williams,WR,GB,ARI,3000
Brycen Tremayne,WR,CAR,NYJ,3000
Jermaine Burton,WR,CIN,PIT,3000
KhaDarel Hodge,WR,ATL,SF,3000
Dee Eskridge,WR,MIA,CLE,3000
Justin Watson,WR,HOU,SEA,3000
Gunner Olszewski,WR,NYG,DEN,3000
Cade McDonald,WR,CLE,MIA,3000
Anthony Gould,WR,IND,LAC,3000
Darius Cooper,WR,PHI,MIN,3000
Scotty Miller,WR,PIT,CIN,3000
Skyy Moore,WR,SF,ATL,3000
JaLynn Polk,WR,NO,CHI,3000
Dominic Lovett,WR,DET,TB,3000
Irvin Charles,WR,NYJ,CAR,3000
Malachi Corley,WR,CLE,MIA,3000
Pat Bryant,WR,DEN,NYG,3000
Justin Shorter,WR,LV,KC,3000
Malik Heath,WR,GB,ARI,3000
Rondale Moore,WR,MIN,PHI,3000
Charlie Jones,WR,CIN,PIT,3000
Trent Taylor,WR,SF,ATL,3000
Nick Westbrook-Ikhine,WR,MIA,CLE,3000
Tank Dell,WR,HOU,SEA,3000
Gunnar Helm,TE,TEN,NE,3000
David Bell,WR,CLE,MIA,3000
Ashton Dulin,WR,IND,LAC,3000
Xavier Gipson,WR,PHI,MIN,3000
Hunter Long,TE,JAX,LAR,3000
Jonathan Mingo,WR,DAL,WAS,3000
Tyler Johnson,WR,NYJ,CAR,3000
Trey Palmer,WR,NO,CHI,3000
Jaden Smith,WR,TB,DET,3000
Tyreek Hill,WR,MIA,CLE,3000
DaQuan Felton,WR,NYG,DEN,3000
Alex Bachman,WR,LV,KC,3000
Simi Fehoko,WR,ARI,GB,3000
Noah Fant,TE,CIN,PIT,2900
49ers,DST,SF,ATL,2900
Commanders,DST,WAS,DAL,2900
Tommy Tremble,TE,CAR,NYJ,2900
Josh Oliver,TE,MIN,PHI,2900
Mike Gesicki,TE,CIN,PIT,2800
Falcons,DST,ATL,SF,2800
John Bates,TE,WAS,DAL,2800
Colts,DST,IND,LAC,2800
Will Dissly,TE,LAC,IND,2800
Texans,DST,HOU,SEA,2700
Elijah Arroyo,TE,SEA,HOU,2700
Mitchell Evans,TE,CAR,NYJ,2700
Noah Gray,TE,KC,LV,2700
Dolphins,DST,MIA,CLE,2700
Nate Adkins,TE,DEN,NYG,2600
Austin Hooper,TE,NE,TEN,2600
Jets,DST,NYJ,CAR,2600
Vikings,DST,MIN,PHI,2600
Pat Freiermuth,TE,PIT,CIN,2600
Luke Schoonmaker,TE,DAL,WAS,2500
Cal Adomitis,TE,PHI,MIN,2500
Brock Wright,TE,DET,TB,2500
David Martin-Robinson,TE,TEN,NE,2500
Drew Sample,TE,CIN,PIT,2500
Nick Kallerup,TE,SEA,HOU,2500
Mo Alie-Cox,TE,IND,LAC,2500
Durham Smythe,TE,CHI,NO,2500
Ben Sims,TE,GB,ARI,2500
Jake Briningstool,TE,KC,LV,2500
Luke Farrell,TE,SF,ATL,2500
James Mitchell,TE,CAR,NYJ,2500
Colby Parkinson,TE,LAR,JAX,2500
Evan Deckers,TE,TB,DET,2500
Adam Trautman,TE,DEN,NYG,2500
William Wagner,TE,CIN,PIT,2500
Jakob Johnson,TE,HOU,SEA,2500
Travis Vokolek,TE,ARI,GB,2500
Blake Whiteheart,TE,CLE,MIA,2500
Tyler Ott,TE,WAS,DAL,2500
Cameron Latu,TE,PHI,MIN,2500
Feleipe Franks,TE,ATL,SF,2500
Panthers,DST,CAR,NYJ,2500
Connor Heyward,TE,PIT,CIN,2500
Eric Saubert,TE,SEA,HOU,2500
Tucker Fisk,TE,LAC,IND,2500
Zach Wood,TE,NO,CHI,2500
John FitzPatrick,TE,GB,ARI,2500
Jared Wiley,TE,KC,LV,2500
Cowboys,DST,DAL,WAS,2500
Andrew DePaola,TE,MIN,PHI,2500
Davis Allen,TE,LAR,JAX,2500
Ko Kieft,TE,TB,DET,2500
Thomas Fidone,TE,NYG,DEN,2500
Erick All,TE,CIN,PIT,2500
Cade Stover,TE,HOU,SEA,2500
Elijah Higgins,TE,ARI,GB,2500
Jalin Conyers,TE,MIA,CLE,2500
Tyree Jackson,TE,WAS,DAL,2500
Kylen Granson,TE,PHI,MIN,2500
Teagan Quitoriano,TE,ATL,SF,2500
Jelani Woods,TE,NYJ,CAR,2500
Donald Parham,TE,PIT,CIN,2500
Kenny Yeboah,TE,DET,TB,2500
Tyler Conklin,TE,LAC,IND,2500
Mason Pline,TE,NO,CHI,2500
Luke Musgrave,TE,GB,ARI,2500
Robert Tonyan,TE,KC,LV,2500
John Stephens,TE,DAL,WAS,2500
Gavin Bartholomew,TE,MIN,PHI,2500
Quintin Morris,TE,JAX,LAR,2500
Devin Culp,TE,TB,DET,2500
Chris Manhertz,TE,NYG,DEN,2500
Cam Grandy,TE,CIN,PIT,2500
Brenden Bates,TE,HOU,SEA,2500
Will Mallory,TE,IND,LAC,2500
Tanner Conner,TE,MIA,CLE,2500
Colson Yankoff,TE,WAS,DAL,2500
Grant Calcaterra,TE,PHI,MIN,2500
Charlie Woerner,TE,ATL,SF,2500
Stone Smartt,TE,NYJ,CAR,2500
Darnell Washington,TE,PIT,CIN,2500
Shane Zylstra,TE,DET,TB,2500
Mitchell Fraboni,TE,DEN,NYG,2500
Jack Stoll,TE,NO,CHI,2500
Josiah Deguara,TE,ARI,GB,2500
Carter Runyon,TE,LV,KC,2500
Brevyn Spann-Ford,TE,DAL,WAS,2500
Ben Yurosek,TE,MIN,PHI,2500
Johnny Mundt,TE,JAX,LAR,2500
Payne Durham,TE,TB,DET,2500
Daniel Bellinger,TE,NYG,DEN,2500
Tanner Hudson,TE,CIN,PIT,2500
Harrison Bryant,TE,HOU,SEA,2500
Drew Ogletree,TE,IND,LAC,2500
Julian Hill,TE,MIA,CLE,2500
Ben Sinnott,TE,WAS,DAL,2500
James Winchester,TE,KC,LV,2500
Brayden Willis,TE,SF,ATL,2500
Jeremy Ruckert,TE,NYJ,CAR,2500
Terrance Ferguson,TE,LAR,JAX,2500
Ross Dwelley,TE,DET,TB,2500
Lucas Krull,TE,DEN,NYG,2500
Foster Moreau,TE,NO,CHI,2500
Brevin Jordan,TE,HOU,SEA,2500
Tip Reiman,TE,ARI,GB,2500
Ian Thomas,TE,LV,KC,2500
Buccaneers,DST,TB,DET,2400
Titans,DST,TEN,NE,2400
Saints,DST,NO,CHI,2300
Jaguars,DST,JAX,LAR,2300
Giants,DST,NYG,DEN,2200
Bengals,DST,CIN,PIT,2200
Cardinals,DST,ARI,GB,2100
Raiders,DST,LV,KC,2000
