player,position,team,opponent,salary
Josh Downs,WR,IND,JAX,4400
Tank Bigsby,RB,PHI,LAC,4400
Dylan Sampson,RB,CLE,TEN,4400
Trey Lance,QB,LAC,PHI,4400
Shedeur Sanders,QB,CLE,TEN,4400
Michael Carter,RB,ARI,LAR,4400
Rashid Shaheed,WR,SEA,ATL,4400
Ty Johnson,RB,BUF,CIN,4300
Greg Dortch,WR,ARI,LAR,4300
Jayden Higgins,WR,HOU,KC,4300
Geno Smith,QB,LV,DEN,4300
Brashard Smith,RB,KC,HOU,4300
Ollie Gordon,RB,MIA,NYJ,4300
Dalton Kincaid,TE,BUF,CIN,4300
Zavier Scott,RB,MIN,WAS,4300
Jaleel McLaughlin,RB,DEN,LV,4200
Kyle Pitts,TE,ATL,SEA,4200
Jeremy McNichols,RB,WAS,MIN,4200
Max Brosmer,QB,MIN,WAS,4200
Jaret Patterson,RB,LAC,PHI,4200
Jayden Reed,WR,GB,CHI,4200
Samaje Perine,RB,CIN,BUF,4200
Jerry Jeudy,WR,CLE,TEN,4200
Mark Andrews,TE,BAL,PIT,4100
Ray Davis,RB,BUF,CIN,4100
Mason Rudolph,QB,PIT,BAL,4100
Raheem Mostert,RB,LV,DEN,4100
Cooper Kupp,WR,SEA,ATL,4100
Audric Estime,RB,NO,TB,4100
Malik Washington,WR,MIA,NYJ,4100
Justice Hill,RB,BAL,PIT,4000
Stetson Bennett,QB,LAR,ARI,4000
CJ Ham,RB,MIN,WAS,4000
Jerome Ford,RB,CLE,TEN,4000
Kye Robichaux,RB,DET,DAL,4000
Keon Coleman,WR,BUF,CIN,4000
Jaylen Wright,RB,MIA,NYJ,4000
Michael Penix,QB,ATL,SEA,4000
Dalton Schultz,TE,HOU,KC,4000
Jalen McMillan,WR,TB,NO,4000
Deion Hankins,RB,CHI,GB,4000
Tyler Huntley,QB,BAL,PIT,4000
Adam Prentice,RB,DEN,LV,4000
Salvon Ahmed,RB,IND,JAX,4000
Will Levis,QB,TEN,CLE,4000
Joe Flacco,QB,CIN,BUF,4000
Quinn Ewers,QB,MIA,NYJ,4000
Miles Sanders,RB,DAL,DET,4000
Elijah Mitchell,RB,KC,HOU,4000
Connor Bazelak,QB,TB,NO,4000
Case Keenum,QB,CHI,GB,4000
Kenny McIntosh,RB,SEA,ATL,4000
Najee Harris,RB,LAC,PHI,4000
Jarrett Stidham,QB,DEN,LV,4000
LeQuint Allen,RB,JAX,IND,4000
Rasheen Ali,RB,BAL,PIT,4000
Jimmy Garoppolo,QB,LAR,ARI,4000
Ty Chandler,RB,MIN,WAS,4000
Julius Chestnut,RB,TEN,CLE,4000
Jacob Saylors,RB,DET,DAL,4000
Reggie Gilliam,RB,BUF,CIN,4000
Andrew Beck,RB,NYJ,MIA,4000
Easton Stick,QB,ATL,SEA,4000
Hollywood Brown,WR,KC,HOU,4000
Kendre Miller,RB,NO,TB,4000
Roschon Johnson,RB,CHI,GB,4000
Seahawks,DST,SEA,ATL,4000
Ben VanSumeren,RB,PHI,LAC,4000
JK Dobbins,RB,DEN,LV,4000
DJ Giddens,RB,IND,JAX,4000
Brandon Allen,QB,TEN,CLE,4000
Jarquez Hunter,RB,LAR,ARI,4000
Isaiah Davis,RB,NYJ,MIA,4000
Phil Mafah,RB,DAL,DET,4000
Graham Mertz,QB,HOU,KC,4000
Teddy Bridgewater,QB,TB,NO,4000
Tyson Bagent,QB,CHI,GB,4000
George Holani,RB,SEA,ATL,4000
Hassan Haskins,RB,LAC,PHI,4000
Aidan OConnell,QB,LV,DEN,4000
Anthony Richardson,QB,IND,JAX,4000
Skylar Thompson,QB,PIT,BAL,4000
Kyler Murray,QB,ARI,LAR,4000
Austin Ekeler,RB,WAS,MIN,4000
Kalel Mullings,RB,TEN,CLE,4000
Sione Vaki,RB,DET,DAL,4000
Tahj Brooks,RB,CIN,BUF,4000
Braelon Allen,RB,NYJ,MIA,4000
Jalen Milroe,QB,SEA,ATL,4000
British Brooks,RB,HOU,KC,4000
Evan Hull,RB,NO,TB,4000
Travis Homer,RB,CHI,GB,4000
Nathan Carter,RB,ATL,SEA,4000
AJ Dillon,RB,PHI,LAC,4000
Tyler Badie,RB,DEN,LV,4000
Tyler Goodson,RB,IND,JAX,4000
Kaleb Johnson,RB,PIT,BAL,4000
Ronnie Rivers,RB,LAR,ARI,4000
Kene Nwangwu,RB,NYJ,MIA,4000
Jaydon Blue,RB,DAL,DET,4000
Gardner Minshew,QB,KC,HOU,4000
Alec Ingold,RB,MIA,NYJ,4000
Malik Willis,QB,GB,CHI,4000
Cam Akers,RB,SEA,ATL,4000
Sam Howell,QB,PHI,LAC,4000
Kenny Pickett,QB,LV,DEN,4000
Riley Leonard,QB,IND,JAX,4000
Will Howard,QB,PIT,BAL,4000
Kedon Slovis,QB,ARI,LAR,4000
Carson Wentz,QB,MIN,WAS,4000
Deshaun Watson,QB,CLE,TEN,4000
Joe Milton,QB,DAL,DET,4000
Mitchell Trubisky,QB,BUF,CIN,4000
Khalil Herbert,RB,NYJ,MIA,4000
Drew Lock,QB,SEA,ATL,4000
Dare Ogunbowale,RB,HOU,KC,4000
Josh Williams,RB,TB,NO,4000
MarShawn Lloyd,RB,GB,CHI,4000
Brady Russell,RB,SEA,ATL,4000
Will Shipley,RB,PHI,LAC,4000
Zamir White,RB,LV,DEN,4000
Ameer Abdullah,RB,IND,JAX,4000
Patrick Ricard,RB,BAL,PIT,4000
James Conner,RB,ARI,LAR,4000
Justin Fields,QB,NYJ,MIA,4000
Malik Davis,RB,DAL,DET,4000
Davis Mills,QB,HOU,KC,4000
Alexander Mattison,RB,MIA,NYJ,4000
Raheim Sanders,RB,CLE,TEN,4000
Emory Jones,QB,ATL,SEA,4000
Tanner McKee,QB,PHI,LAC,4000
Juwan Johnson,TE,NO,TB,4000
Nick Mullens,QB,JAX,IND,4000
Cooper Rush,QB,BAL,PIT,4000
Michael Burton,RB,DEN,LV,4000
Josh Johnson,QB,WAS,MIN,4000
Dillon Gabriel,QB,CLE,TEN,4000
Kyle Allen,QB,DET,DAL,4000
Jake Browning,QB,CIN,BUF,4000
Zach Wilson,QB,MIA,NYJ,4000
Hunter Luepke,RB,DAL,DET,4000
Keaontay Ingram,RB,KC,HOU,4000
Spencer Rattler,QB,NO,TB,4000
Chris Brooks,RB,GB,CHI,4000
Robbie Ouzts,RB,SEA,ATL,4000
Scott Matlock,RB,LAC,PHI,4000
Dylan Laube,RB,LV,DEN,4000
Cody Schrader,RB,JAX,IND,4000
Matthew Golden,WR,GB,CHI,3900
Dallas Goedert,TE,PHI,LAC,3900
Broncos,DST,DEN,LV,3900
Brenton Strange,TE,JAX,IND,3900
Dontayvion Wicks,WR,GB,CHI,3900
Luther Burden,WR,CHI,GB,3800
Rams,DST,LAR,ARI,3800
Darren Waller,TE,MIA,NYJ,3800
Browns,DST,CLE,TEN,3700
Harold Fannin,TE,CLE,TEN,3700
Marvin Mims,WR,DEN,LV,3700
Devaughn Vele,WR,NO,TB,3700
Tez Johnson,WR,TB,NO,3700
Elic Ayomanor,WR,TEN,CLE,3600
Mitch Tinsley,WR,CIN,BUF,3600
Kalif Raymond,WR,DET,DAL,3600
Buccaneers,DST,TB,NO,3600
Cade Otton,TE,TB,NO,3600
Sterling Shepard,WR,TB,NO,3600
Mike Gesicki,TE,CIN,BUF,3500
Joshua Palmer,WR,BUF,CIN,3500
Tyler Lockett,WR,LV,DEN,3500
Ravens,DST,BAL,PIT,3500
Rashod Bateman,WR,BAL,PIT,3500
Chig Okonkwo,TE,TEN,CLE,3400
Cedric Tillman,WR,CLE,TEN,3400
Bills,DST,BUF,CIN,3400
Calvin Austin,WR,PIT,BAL,3400
Evan Engram,TE,DEN,LV,3400
Isaac TeSlaa,WR,DET,DAL,3400
Pat Bryant,WR,DEN,LV,3400
Gabe Davis,WR,BUF,CIN,3300
Jaylin Lane,WR,WAS,MIN,3300
Tutu Atwell,WR,LAR,ARI,3300
Ryan Flournoy,WR,DAL,DET,3300
Dolphins,DST,MIA,NYJ,3300
Mason Taylor,TE,NYJ,MIA,3300
Eagles,DST,PHI,LAC,3300
TJ Hockenson,TE,MIN,WAS,3300
Christian Kirk,WR,HOU,KC,3200
DeAndre Hopkins,WR,BAL,PIT,3200
Brandin Cooks,WR,BUF,CIN,3200
AJ Barner,TE,SEA,ATL,3200
Treylon Burks,WR,WAS,MIN,3200
Tom Kennedy,WR,DET,DAL,3200
Colts,DST,IND,JAX,3200
Colston Loveland,TE,CHI,GB,3200
Packers,DST,GB,CHI,3100
Tre Harris,WR,LAC,PHI,3100
Van Jefferson,WR,TEN,CLE,3100
Colby Parkinson,TE,LAR,ARI,3100
Isaiah Likely,TE,BAL,PIT,3100
Xavier Smith,WR,LAR,ARI,3100
KaVontae Turpin,WR,DAL,DET,3100
Tim Patrick,WR,JAX,IND,3100
Jalen Nailor,WR,MIN,WAS,3000
Devontez Walker,WR,BAL,PIT,3000
Zay Jones,WR,ARI,LAR,3000
Garrett Wilson,WR,NYJ,MIA,3000
Mason Kinsey,WR,TEN,CLE,3000
Noah Fant,TE,CIN,BUF,3000
Kameron Johnson,WR,TB,NO,3000
Malik Heath,WR,GB,CHI,3000
Dominic Lovett,WR,DET,DAL,3000
Justin Watson,WR,HOU,KC,3000
Alex Bachman,WR,LV,DEN,3000
Ashton Dulin,WR,IND,JAX,3000
Dylan Drummond,WR,ATL,SEA,3000
Johnny Wilson,WR,PHI,LAC,3000
Vikings,DST,MIN,WAS,3000
Roman Wilson,WR,PIT,BAL,3000
Charlie Jones,WR,CIN,BUF,3000
Dee Eskridge,WR,MIA,NYJ,3000
Malachi Corley,WR,CLE,TEN,3000
Jalen Royals,WR,KC,HOU,3000
Trey Palmer,WR,NO,TB,3000
Dyami Brown,WR,JAX,IND,3000
Brock Wright,TE,DET,DAL,3000
Derius Davis,WR,LAC,PHI,3000
Luke McCaffrey,WR,WAS,MIN,3000
Casey Washington,WR,ATL,SEA,3000
Andre Baccellia,WR,ARI,LAR,3000
Arian Smith,WR,NYJ,MIA,3000
James Proche,WR,TEN,CLE,3000
Mecole Hardman,WR,BUF,CIN,3000
Ryan Miller,WR,TB,NO,3000
Savion Williams,WR,GB,CHI,3000
Tank Dell,WR,HOU,KC,3000
Jack Bech,WR,LV,DEN,3000
Anthony Gould,WR,IND,JAX,3000
Tory Horton,WR,SEA,ATL,3000
Britain Covey,WR,PHI,LAC,3000
Rondale Moore,WR,MIN,WAS,3000
Dayton Wade,WR,BAL,PIT,3000
Konata Mumpfield,WR,LAR,ARI,3000
Nick Westbrook-Ikhine,WR,MIA,NYJ,3000
Isaiah Bond,WR,CLE,TEN,3000
Nikko Remigio,WR,KC,HOU,3000
Dante Pettis,WR,NO,TB,3000
Jahdae Walker,WR,CHI,GB,3000
Jonathan Mingo,WR,DAL,DET,3000
Jahan Dotson,WR,PHI,LAC,3000
Noah Brown,WR,WAS,MIN,3000
KhaDarel Hodge,WR,ATL,SEA,3000
Xavier Weaver,WR,ARI,LAR,3000
Tyler Johnson,WR,NYJ,MIA,3000
KeShawn Williams,WR,PIT,BAL,3000
Curtis Samuel,WR,BUF,CIN,3000
Tyreek Hill,WR,MIA,NYJ,3000
DeAndre Carter,WR,CLE,TEN,3000
Braxton Berrios,WR,HOU,KC,3000
Donte Thornton,WR,LV,DEN,3000
Laquon Treadwell,WR,IND,JAX,3000
Dareke Young,WR,SEA,ATL,3000
Xavier Gipson,WR,PHI,LAC,3000
Myles Price,WR,MIN,WAS,3000
LaJohntay Wester,WR,BAL,PIT,3000
Jordan Whittington,WR,LAR,ARI,3000
Irvin Charles,WR,NYJ,MIA,3000
Bryce Oliver,WR,TEN,CLE,3000
Tyquan Thornton,WR,KC,HOU,3000
Mason Tipton,WR,NO,TB,3000
Devin Duvernay,WR,CHI,GB,3000
Jalen Tolbert,WR,DAL,DET,3000
Chiefs,DST,KC,HOU,3000
Chris Moore,WR,WAS,MIN,3000
Deven Thompkins,WR,ATL,SEA,3000
Michael Mayer,TE,LV,DEN,3000
Isaiah Williams,WR,NYJ,MIA,3000
Scotty Miller,WR,PIT,BAL,3000
Tyrell Shavers,WR,BUF,CIN,3000
Tahj Washington,WR,MIA,NYJ,3000
Jamari Thrash,WR,CLE,TEN,3000
Jaylin Noel,WR,HOU,KC,3000
Bub Means,WR,NO,TB,3000
Joshua Cephus,WR,JAX,IND,3000
Jake Bobo,WR,SEA,ATL,3000
Darius Cooper,WR,PHI,LAC,3000
Tai Felton,WR,MIN,WAS,3000
Tylan Wallace,WR,BAL,PIT,3000
Simi Fehoko,WR,ARI,LAR,3000
Josh Reynolds,WR,NYJ,MIA,3000
Calvin Ridley,WR,TEN,CLE,3000
JuJu Smith-Schuster,WR,KC,HOU,3000
Jaden Smith,WR,TB,NO,3000
Olamide Zaccheaus,WR,CHI,GB,3000
Malik Cunningham,WR,DET,DAL,3000
Jared Wayne,WR,HOU,KC,3000
DJ Montgomery,WR,IND,JAX,3000
Jamal Agnew,WR,ATL,SEA,3000
LilJordan Humphrey,WR,DEN,LV,3000
Allen Lazard,WR,NYJ,MIA,3000
Ben Skowronek,WR,PIT,BAL,3000
Jermaine Burton,WR,CIN,BUF,3000
Cedrick Wilson,WR,MIA,NYJ,3000
Gage Larvadain,WR,CLE,TEN,3000
Xavier Hutchinson,WR,HOU,KC,3000
JaLynn Polk,WR,NO,TB,3000
Travis Hunter,WR,JAX,IND,3000
Cody White,WR,SEA,ATL,3000
KeAndre Lambert-Smith,WR,LAC,PHI,3000
Titans,DST,TEN,CLE,2900
Gunnar Helm,TE,TEN,CLE,2900
Pat Freiermuth,TE,PIT,BAL,2900
Lions,DST,DET,DAL,2900
Ross Dwelley,TE,DET,DAL,2800
Dawson Knox,TE,BUF,CIN,2800
Commanders,DST,WAS,MIN,2800
Jonnu Smith,TE,PIT,BAL,2800
David Njoku,TE,CLE,TEN,2700
Chargers,DST,LAC,PHI,2700
Taysom Hill,TE,NO,TB,2700
Jaguars,DST,JAX,IND,2700
Cole Kmet,TE,CHI,GB,2700
Darnell Washington,TE,PIT,BAL,2600
Texans,DST,HOU,KC,2600
Davis Allen,TE,LAR,ARI,2600
Luke Musgrave,TE,GB,CHI,2600
Steelers,DST,PIT,BAL,2600
Jakob Johnson,TE,HOU,KC,2500
Jack Stoll,TE,NO,TB,2500
John FitzPatrick,TE,GB,CHI,2500
Mitchell Fraboni,TE,DEN,LV,2500
Will Mallory,TE,IND,JAX,2500
Drew Sample,TE,CIN,BUF,2500
Gavin Bartholomew,TE,MIN,WAS,2500
Brevyn Spann-Ford,TE,DAL,DET,2500
Jake Briningstool,TE,KC,HOU,2500
Payne Durham,TE,TB,NO,2500
Connor Heyward,TE,PIT,BAL,2500
Grant Calcaterra,TE,PHI,LAC,2500
Ian Thomas,TE,LV,DEN,2500
Hunter Long,TE,JAX,IND,2500
Tip Reiman,TE,ARI,LAR,2500
Tyree Jackson,TE,WAS,MIN,2500
William Wagner,TE,CIN,BUF,2500
Jelani Woods,TE,NYJ,MIA,2500
Charlie Woerner,TE,ATL,SEA,2500
Brevin Jordan,TE,HOU,KC,2500
Foster Moreau,TE,NO,TB,2500
Brenden Bates,TE,CLE,TEN,2500
Lucas Krull,TE,DEN,LV,2500
Drew Ogletree,TE,IND,JAX,2500
Tyler Higbee,TE,LAR,ARI,2500
Ben Sims,TE,MIN,WAS,2500
Luke Schoonmaker,TE,DAL,DET,2500
Jared Wiley,TE,KC,HOU,2500
Jets,DST,NYJ,MIA,2500
Charlie Kolar,TE,BAL,PIT,2500
Will Dissly,TE,LAC,PHI,2500
Zach Wood,TE,NO,TB,2500
Durham Smythe,TE,CHI,GB,2500
Pharaoh Brown,TE,ARI,LAR,2500
Colson Yankoff,TE,WAS,MIN,2500
Erick All,TE,CIN,BUF,2500
Stone Smartt,TE,NYJ,MIA,2500
Eric Saubert,TE,SEA,ATL,2500
Harrison Bryant,TE,HOU,KC,2500
Evan Deckers,TE,TB,NO,2500
Blake Whiteheart,TE,CLE,TEN,2500
Cal Adomitis,TE,PHI,LAC,2500
Adam Trautman,TE,DEN,LV,2500
Mo Alie-Cox,TE,IND,JAX,2500
Nick Vannett,TE,LAR,ARI,2500
Ben Yurosek,TE,MIN,WAS,2500
Shane Zylstra,TE,DET,DAL,2500
Robert Tonyan,TE,KC,HOU,2500
Jalin Conyers,TE,MIA,NYJ,2500
Falcons,DST,ATL,SEA,2500
Tucker Fisk,TE,LAC,PHI,2500
Mason Pline,TE,NO,TB,2500
Tucker Kraft,TE,GB,CHI,2500
Josiah Deguara,TE,ARI,LAR,2500
Ben Sinnott,TE,WAS,MIN,2500
Cam Grandy,TE,CIN,BUF,2500
Jeremy Ruckert,TE,NYJ,MIA,2500
Nick Kallerup,TE,SEA,ATL,2500
Cade Stover,TE,HOU,KC,2500
Ko Kieft,TE,TB,NO,2500
David Martin-Robinson,TE,TEN,CLE,2500
Cameron Latu,TE,PHI,LAC,2500
Nate Adkins,TE,DEN,LV,2500
Quintin Morris,TE,JAX,IND,2500
Terrance Ferguson,TE,LAR,ARI,2500
Josh Oliver,TE,MIN,WAS,2500
Sam LaPorta,TE,DET,DAL,2500
Noah Gray,TE,KC,HOU,2500
Julian Hill,TE,MIA,NYJ,2500
Feleipe Franks,TE,ATL,SEA,2500
Tyler Conklin,TE,LAC,PHI,2500
Zaire Mitchell-Paden,TE,NO,TB,2500
Josh Whyle,TE,GB,CHI,2500
Elijah Higgins,TE,ARI,LAR,2500
John Bates,TE,WAS,MIN,2500
Tanner Hudson,TE,CIN,BUF,2500
Andrew DePaola,TE,MIN,WAS,2500
Elijah Arroyo,TE,SEA,ATL,2500
James Winchester,TE,KC,HOU,2500
Devin Culp,TE,TB,NO,2500
Donald Parham,TE,PIT,BAL,2500
Kylen Granson,TE,PHI,LAC,2500
Carter Runyon,TE,LV,DEN,2500
Johnny Mundt,TE,JAX,IND,2500
Travis Vokolek,TE,ARI,LAR,2500
Tyler Ott,TE,WAS,MIN,2500
Anthony Firkser,TE,DET,DAL,2500
Jackson Hawes,TE,BUF,CIN,2500
Greg Dulcich,TE,MIA,NYJ,2500
Teagan Quitoriano,TE,ATL,SEA,2500
Bears,DST,CHI,GB,2400
Cowboys,DST,DAL,DET,2400
Saints,DST,NO,TB,2300
Cardinals,DST,ARI,LAR,2200
Bengals,DST,CIN,BUF,2100
Raiders,DST,LV,DEN,2000
