player,position,team,opponent,salary
Tyler Warren,TE,IND,ATL,5400
Rhamondre Stevenson,RB,NE,TB,5400
Jordan Addison,WR,MIN,BAL,5400
Alvin Kamara,RB,NO,CAR,5400
DK Metcalf,WR,PIT,LAC,5400
Bryce Young,QB,CAR,NO,5400
Ricky Pearsall,WR,SF,LAR,5400
Kenneth Walker,RB,SEA,ARI,5300
WanDale Robinson,WR,NYG,CHI,5300
Quentin Johnston,WR,LAC,PIT,5300
Chuba Hubbard,RB,CAR,NO,5300
Marcus Mariota,QB,WAS,DET,5300
Marvin Harrison,WR,ARI,SEA,5300
RJ Harvey,RB,DEN,LV,5200
Jacory Croskey-Merritt,RB,WAS,DET,5200
Justin Fields,QB,NYJ,CLE,5200
Aaron Jones,RB,MIN,BAL,5200
Troy Franklin,WR,DEN,LV,5200
Trevor Lawrence,QB,JAX,HOU,5100
Terry McLaurin,WR,WAS,DET,5100
Zach Charbonnet,RB,SEA,ARI,5100
Khalil Shakir,WR,BUF,MIA,5100
Woody Marks,RB,HOU,JAX,5100
Oronde Gadsden,TE,LAC,PIT,5100
Kayshon Boutte,WR,NE,TB,5000
Isaiah Davis,RB,NYJ,CLE,5000
CJ Stroud,QB,HOU,JAX,5000
David Montgomery,RB,DET,WAS,5000
Tre Tucker,WR,LV,DEN,5000
Mac Jones,QB,SF,LAR,5000
JJ McCarthy,QB,MIN,BAL,4900
Geno Smith,QB,LV,DEN,4900
Jameson Williams,WR,DET,WAS,4900
Romeo Doubs,WR,GB,PHI,4900
Terrell Jennings,RB,NE,TB,4900
Sean Tucker,RB,TB,NE,4900
Brandon Aiyuk,WR,SF,LAR,4800
Michael Penix,QB,ATL,IND,4800
Jerome Ford,RB,CLE,NYJ,4800
Tua Tagovailoa,QB,MIA,BUF,4800
Joe Mixon,RB,HOU,JAX,4800
Will Shipley,RB,PHI,GB,4800
Parker Washington,WR,JAX,HOU,4700
Bhayshul Tuten,RB,JAX,HOU,4700
Dallas Goedert,TE,PHI,GB,4700
Dylan Sampson,RB,CLE,NYJ,4700
Alec Pierce,WR,IND,ATL,4700
Tyrod Taylor,QB,NYJ,CLE,4700
Tory Horton,WR,SEA,ARI,4600
Jacoby Brissett,QB,ARI,SEA,4600
Nick Chubb,RB,HOU,JAX,4600
Jauan Jennings,WR,SF,LAR,4600
Blake Corum,RB,LAR,SF,4600
Brian Robinson,RB,SF,LAR,4500
Jayden Reed,WR,GB,PHI,4500
Emari Demercado,RB,ARI,SEA,4500
Tyler Allgeier,RB,ATL,IND,4500
Tez Johnson,WR,TB,NE,4500
George Kittle,TE,SF,LAR,4500
Ray Davis,RB,BUF,MIA,4500
Kendrick Bourne,WR,SF,LAR,4500
Davis Mills,QB,HOU,JAX,4500
Devin Neal,RB,NO,CAR,4400
Sam LaPorta,TE,DET,WAS,4400
Matthew Golden,WR,GB,PHI,4400
Dillon Gabriel,QB,CLE,NYJ,4400
Josh Downs,WR,IND,ATL,4400
Keon Coleman,WR,BUF,MIA,4400
Ollie Gordon,RB,MIA,BUF,4400
Jaret Patterson,RB,LAC,PIT,4400
Tyler Shough,QB,NO,CAR,4300
Justice Hill,RB,BAL,MIN,4300
AJ Dillon,RB,PHI,GB,4300
Dalton Kincaid,TE,BUF,MIA,4300
Emanuel Wilson,RB,GB,PHI,4300
Darius Slayton,WR,NYG,CHI,4300
Kirk Cousins,QB,ATL,IND,4300
Kenneth Gainwell,RB,PIT,LAC,4300
Devin Singletary,RB,NYG,CHI,4300
Luke McCaffrey,WR,WAS,DET,4300
Zavier Scott,RB,MIN,BAL,4200
Calvin Austin,WR,PIT,LAC,4200
Malik Washington,WR,MIA,BUF,4200
Chris Rodriguez,RB,WAS,DET,4200
Christian Watson,WR,GB,PHI,4200
Sterling Shepard,WR,TB,NE,4200
Harold Fannin,TE,CLE,NYJ,4200
Christian Kirk,WR,HOU,JAX,4100
Colston Loveland,TE,CHI,NYG,4100
Roschon Johnson,RB,CHI,NYG,4100
Jeremy McNichols,RB,WAS,DET,4100
Marvin Mims,WR,DEN,LV,4100
Cooper Kupp,WR,SEA,ARI,4100
Kyle Pitts,TE,ATL,IND,4100
Jordan James,RB,SF,LAR,4000
Shedeur Sanders,QB,CLE,NYJ,4000
Jameis Winston,QB,NYG,CHI,4000
Emory Jones,QB,ATL,IND,4000
Sione Vaki,RB,DET,WAS,4000
Tommy DeVito,QB,NE,TB,4000
Graham Mertz,QB,HOU,JAX,4000
Malik Willis,QB,GB,PHI,4000
Najee Harris,RB,LAC,PIT,4000
Drew Lock,QB,SEA,ARI,4000
Jaylen Wright,RB,MIA,BUF,4000
Dylan Laube,RB,LV,DEN,4000
Adrian Martinez,QB,SF,LAR,4000
Keaton Mitchell,RB,BAL,MIN,4000
Trevor Etienne,RB,CAR,NO,4000
Ronnie Rivers,RB,LAR,SF,4000
Braelon Allen,RB,NYJ,CLE,4000
Cam Skattebo,RB,NYG,CHI,4000
Salvon Ahmed,RB,IND,ATL,4000
Trey Lance,QB,LAC,PIT,4000
Deneric Prince,RB,NE,TB,4000
British Brooks,RB,HOU,JAX,4000
MarShawn Lloyd,RB,GB,PHI,4000
Kenny McIntosh,RB,SEA,ARI,4000
Reggie Gilliam,RB,BUF,MIA,4000
Michael Burton,RB,DEN,LV,4000
Isaac Guerendo,RB,SF,LAR,4000
CJ Ham,RB,MIN,BAL,4000
Russell Wilson,QB,NYG,CHI,4000
Anthony Richardson,QB,IND,ATL,4000
Craig Reynolds,RB,DET,WAS,4000
Joshua Dobbs,QB,NE,TB,4000
Nick Mullens,QB,JAX,HOU,4000
Sam Howell,QB,PHI,GB,4000
Hassan Haskins,RB,LAC,PIT,4000
DeMario Douglas,WR,NE,TB,4000
Mitchell Trubisky,QB,BUF,MIA,4000
Raheem Mostert,RB,LV,DEN,4000
Michael Carter,RB,ARI,SEA,4000
Carson Wentz,QB,MIN,BAL,4000
Spencer Rattler,QB,NO,CAR,4000
Jarquez Hunter,RB,LAR,SF,4000
Kene Nwangwu,RB,NYJ,CLE,4000
Eric Gray,RB,NYG,CHI,4000
DJ Giddens,RB,IND,ATL,4000
Zach Ertz,TE,WAS,DET,4000
Lan Larison,RB,NE,TB,4000
Dameon Pierce,RB,HOU,JAX,4000
Chris Brooks,RB,GB,PHI,4000
Kaleb Johnson,RB,PIT,LAC,4000
George Holani,RB,SEA,ARI,4000
Ty Johnson,RB,BUF,MIA,4000
Jaleel McLaughlin,RB,DEN,LV,4000
Stetson Bennett,QB,LAR,SF,4000
Ty Chandler,RB,MIN,BAL,4000
Audric Estime,RB,NO,CAR,4000
Riley Leonard,QB,IND,ATL,4000
Austin Ekeler,RB,WAS,DET,4000
Teddy Bridgewater,QB,TB,NE,4000
Deion Hankins,RB,CHI,NYG,4000
Tanner McKee,QB,PHI,GB,4000
Skylar Thompson,QB,PIT,LAC,4000
Jalen McMillan,WR,TB,NE,4000
Quinn Ewers,QB,MIA,BUF,4000
Jarrett Stidham,QB,DEN,LV,4000
James Conner,RB,ARI,SEA,4000
Max Brosmer,QB,MIN,BAL,4000
Mike White,QB,CAR,NO,4000
Kyle Juszczyk,RB,SF,LAR,4000
Khalil Herbert,RB,NYJ,CLE,4000
Case Keenum,QB,CHI,NYG,4000
Tyler Goodson,RB,IND,ATL,4000
Kye Robichaux,RB,DET,WAS,4000
Antonio Gibson,RB,NE,TB,4000
Cody Schrader,RB,JAX,HOU,4000
Ben VanSumeren,RB,PHI,GB,4000
Trayveon Williams,RB,LAC,PIT,4000
Kedon Slovis,QB,ARI,SEA,4000
Alec Ingold,RB,MIA,BUF,4000
Tyler Badie,RB,DEN,LV,4000
Jimmy Garoppolo,QB,LAR,SF,4000
Patrick Ricard,RB,BAL,MIN,4000
Kendre Miller,RB,NO,CAR,4000
Kyle Allen,QB,DET,WAS,4000
Raheim Sanders,RB,CLE,NYJ,4000
Brittain Brown,RB,CHI,NYG,4000
Darnell Mooney,WR,ATL,IND,4000
Will Howard,QB,PIT,LAC,4000
Jack Westover,RB,NE,TB,4000
Zach Wilson,QB,MIA,BUF,4000
Aidan OConnell,QB,LV,DEN,4000
Brady Russell,RB,SEA,ARI,4000
Cooper Rush,QB,BAL,MIN,4000
Andy Dalton,QB,CAR,NO,4000
Patrick Taylor,RB,SF,LAR,4000
Deshaun Watson,QB,CLE,NYJ,4000
Tyson Bagent,QB,CHI,NYG,4000
Ameer Abdullah,RB,IND,ATL,4000
Jacob Saylors,RB,DET,WAS,4000
Josh Williams,RB,TB,NE,4000
LeQuint Allen,RB,JAX,HOU,4000
Tank Bigsby,RB,PHI,GB,4000
Scott Matlock,RB,LAC,PIT,4000
Jalen Milroe,QB,SEA,ARI,4000
Alexander Mattison,RB,MIA,BUF,4000
Zamir White,RB,LV,DEN,4000
Kurtis Rourke,QB,SF,LAR,4000
Rasheen Ali,RB,BAL,MIN,4000
Jonathon Brooks,RB,CAR,NO,4000
Josh Johnson,QB,WAS,DET,4000
Andrew Beck,RB,NYJ,CLE,4000
Travis Homer,RB,CHI,NYG,4000
Nathan Carter,RB,ATL,IND,4000
Mason Rudolph,QB,PIT,LAC,4000
Brock Lampe,RB,NE,TB,4000
Dare Ogunbowale,RB,HOU,JAX,4000
Kenny Pickett,QB,LV,DEN,4000
Robbie Ouzts,RB,SEA,ARI,4000
Tyler Huntley,QB,BAL,MIN,4000
Adam Prentice,RB,DEN,LV,4000
Rashod Bateman,WR,BAL,MIN,3900
Cade Otton,TE,TB,NE,3900
Jerry Jeudy,WR,CLE,NYJ,3900
Luther Burden,WR,CHI,NYG,3800
Xavier Legette,WR,CAR,NO,3800
Dontayvion Wicks,WR,GB,PHI,3800
Theo Johnson,TE,NYG,CHI,3800
Jaylin Noel,WR,HOU,JAX,3700
Dyami Brown,WR,JAX,HOU,3700
Juwan Johnson,TE,NO,CAR,3700
Zay Jones,WR,ARI,SEA,3700
Evan Engram,TE,DEN,LV,3700
Bills,DST,BUF,MIA,3700
Dalton Schultz,TE,HOU,JAX,3600
Olamide Zaccheaus,WR,CHI,NYG,3600
Jaylin Lane,WR,WAS,DET,3600
Seahawks,DST,SEA,ARI,3600
Tyler Johnson,WR,NYJ,CLE,3600
Luke Musgrave,TE,GB,PHI,3500
Kameron Johnson,WR,TB,NE,3500
Jahan Dotson,WR,PHI,GB,3500
Cedric Tillman,WR,CLE,NYJ,3500
Panthers,DST,CAR,NO,3500
Hunter Henry,TE,NE,TB,3500
Broncos,DST,DEN,LV,3500
Mack Hollins,WR,NE,TB,3500
Xavier Hutchinson,WR,HOU,JAX,3400
Lions,DST,DET,WAS,3400
Brandin Cooks,WR,NO,CAR,3400
Mark Andrews,TE,BAL,MIN,3400
Colts,DST,IND,ATL,3400
DeAndre Hopkins,WR,BAL,MIN,3400
Joshua Palmer,WR,BUF,MIA,3400
Tre Harris,WR,LAC,PIT,3400
Pat Freiermuth,TE,PIT,LAC,3300
Ray-Ray McCloud,WR,NYG,CHI,3300
Michael Wilson,WR,ARI,SEA,3300
Devaughn Vele,WR,NO,CAR,3300
Allen Lazard,WR,NYJ,CLE,3300
Jalen Coker,WR,CAR,NO,3300
Ravens,DST,BAL,MIN,3300
Tyler Lockett,WR,LV,DEN,3300
Chargers,DST,LAC,PIT,3300
TJ Hockenson,TE,MIN,BAL,3300
David Njoku,TE,CLE,NYJ,3200
Jayden Higgins,WR,HOU,JAX,3200
Mason Taylor,TE,NYJ,CLE,3200
Tim Patrick,WR,JAX,HOU,3200
Rams,DST,LAR,SF,3200
Arian Smith,WR,NYJ,CLE,3200
Pat Bryant,WR,DEN,LV,3200
Jordan Whittington,WR,LAR,SF,3200
Elijah Moore,WR,BUF,MIA,3200
Ryan Miller,WR,TB,NE,3200
Nick Westbrook-Ikhine,WR,MIA,BUF,3200
Isaiah Bond,WR,CLE,NYJ,3100
Mason Tipton,WR,NO,CAR,3100
Chris Moore,WR,WAS,DET,3100
Jalen Nailor,WR,MIN,BAL,3100
AJ Barner,TE,SEA,ARI,3100
Curtis Samuel,WR,BUF,MIA,3100
Greg Dortch,WR,ARI,SEA,3100
Texans,DST,HOU,JAX,3100
Jonnu Smith,TE,PIT,LAC,3100
Cody White,WR,SEA,ARI,3100
Cole Kmet,TE,CHI,NYG,3100
Roman Wilson,WR,PIT,LAC,3100
Elijah Higgins,TE,ARI,SEA,3000
Justin Watson,WR,HOU,JAX,3000
Darius Cooper,WR,PHI,GB,3000
Treylon Burks,WR,WAS,DET,3000
Devontez Walker,WR,BAL,MIN,3000
Michael Bandy,WR,DEN,LV,3000
KeShawn Williams,WR,PIT,LAC,3000
Josh Reynolds,WR,NYJ,CLE,3000
Jalin Hyatt,WR,NYG,CHI,3000
Efton Chism,WR,NE,TB,3000
Tim Jones,WR,JAX,HOU,3000
Anthony Gould,WR,IND,ATL,3000
Jacob Cowing,WR,SF,LAR,3000
Cedrick Wilson,WR,MIA,BUF,3000
Packers,DST,GB,PHI,3000
Dominic Lovett,WR,DET,WAS,3000
Tai Felton,WR,MIN,BAL,3000
David Moore,WR,CAR,NO,3000
Malachi Corley,WR,CLE,NYJ,3000
DaQuan Felton,WR,NYG,CHI,3000
Simi Fehoko,WR,ARI,SEA,3000
Tank Dell,WR,HOU,JAX,3000
Malik Heath,WR,GB,PHI,3000
Tutu Atwell,WR,LAR,SF,3000
Tylan Wallace,WR,BAL,MIN,3000
Trent Sherfield,WR,DEN,LV,3000
Ben Skowronek,WR,PIT,LAC,3000
Isaiah Williams,WR,NYJ,CLE,3000
Beaux Collins,WR,NYG,CHI,3000
Kyle Williams,WR,NE,TB,3000
Austin Trammell,WR,JAX,HOU,3000
Ashton Dulin,WR,IND,ATL,3000
Jordan Watkins,WR,SF,LAR,3000
Dee Eskridge,WR,MIA,BUF,3000
Savion Williams,WR,GB,PHI,3000
Kalif Raymond,WR,DET,WAS,3000
Adam Thielen,WR,MIN,BAL,3000
Hunter Renfrow,WR,CAR,NO,3000
Gage Larvadain,WR,CLE,NYJ,3000
Bryce Ford-Wheaton,WR,NYG,CHI,3000
Xavier Weaver,WR,ARI,SEA,3000
Braxton Berrios,WR,HOU,JAX,3000
Jamal Agnew,WR,ATL,IND,3000
Konata Mumpfield,WR,LAR,SF,3000
Tyrell Shavers,WR,BUF,MIA,3000
Donte Thornton,WR,LV,DEN,3000
Scotty Miller,WR,PIT,LAC,3000
John Metchie,WR,NYJ,CLE,3000
Bub Means,WR,NO,CAR,3000
Jaden Smith,WR,TB,NE,3000
Bears,DST,CHI,NYG,3000
Casey Washington,WR,ATL,IND,3000
Skyy Moore,WR,SF,LAR,3000
Hunter Long,TE,JAX,HOU,3000
Johnny Wilson,WR,PHI,GB,3000
Isaac TeSlaa,WR,DET,WAS,3000
Dayton Wade,WR,BAL,MIN,3000
Brycen Tremayne,WR,CAR,NO,3000
Jamari Thrash,WR,CLE,NYJ,3000
Malik Nabers,WR,NYG,CHI,3000
Dareke Young,WR,SEA,ARI,3000
Joshua Cephus,WR,JAX,HOU,3000
KhaDarel Hodge,WR,ATL,IND,3000
Xavier Smith,WR,LAR,SF,3000
Tyreek Hill,WR,MIA,BUF,3000
Alex Bachman,WR,LV,DEN,3000
KeAndre Lambert-Smith,WR,LAC,PIT,3000
Rondale Moore,WR,MIN,BAL,3000
JaLynn Polk,WR,NO,CAR,3000
Mike Evans,WR,TB,NE,3000
Jahdae Walker,WR,CHI,NYG,3000
Demarcus Robinson,WR,SF,LAR,3000
Jared Wayne,WR,HOU,JAX,3000
Xavier Gipson,WR,PHI,GB,3000
Noah Brown,WR,WAS,DET,3000
LaJohntay Wester,WR,BAL,MIN,3000
Jimmy Horn,WR,CAR,NO,3000
Irvin Charles,WR,NYJ,CLE,3000
Gunner Olszewski,WR,NYG,CHI,3000
Jake Bobo,WR,SEA,ARI,3000
Travis Hunter,WR,JAX,HOU,3000
DJ Montgomery,WR,IND,ATL,3000
Trent Taylor,WR,SF,LAR,3000
Tahj Washington,WR,MIA,BUF,3000
Jack Bech,WR,LV,DEN,3000
Derius Davis,WR,LAC,PIT,3000
Myles Price,WR,MIN,BAL,3000
Trey Palmer,WR,NO,CAR,3000
DeAndre Carter,WR,CLE,NYJ,3000
Devin Duvernay,WR,CHI,NYG,3000
Browns,DST,CLE,NYJ,2900
Isaiah Likely,TE,BAL,MIN,2900
Michael Mayer,TE,LV,DEN,2900
Eagles,DST,PHI,GB,2900
Tyler Higbee,TE,LAR,SF,2900
Darnell Washington,TE,PIT,LAC,2800
Jets,DST,NYJ,CLE,2800
Tanner Conner,TE,MIA,BUF,2800
JaTavion Sanders,TE,CAR,NO,2800
Steelers,DST,PIT,LAC,2800
49ers,DST,SF,LAR,2700
Buccaneers,DST,TB,NE,2700
Julian Hill,TE,MIA,BUF,2700
Taysom Hill,TE,NO,CAR,2700
Elijah Arroyo,TE,SEA,ARI,2600
Patriots,DST,NE,TB,2600
Greg Dulcich,TE,MIA,BUF,2600
Jaguars,DST,JAX,HOU,2600
Zach Wood,TE,NO,CAR,2500
Austin Hooper,TE,NE,TB,2500
Harrison Bryant,TE,HOU,JAX,2500
Teagan Quitoriano,TE,ATL,IND,2500
Terrance Ferguson,TE,LAR,SF,2500
Josh Oliver,TE,MIN,BAL,2500
Josh Whyle,TE,GB,PHI,2500
Shane Zylstra,TE,DET,WAS,2500
James Mitchell,TE,CAR,NO,2500
Brenden Bates,TE,CLE,NYJ,2500
Durham Smythe,TE,CHI,NYG,2500
Tip Reiman,TE,ARI,SEA,2500
Darren Waller,TE,MIA,BUF,2500
Grant Calcaterra,TE,PHI,GB,2500
Colson Yankoff,TE,WAS,DET,2500
Adam Trautman,TE,DEN,LV,2500
Connor Heyward,TE,PIT,LAC,2500
Andrew DePaola,TE,MIN,BAL,2500
Mason Pline,TE,NO,CAR,2500
Evan Deckers,TE,TB,NE,2500
Brenton Strange,TE,JAX,HOU,2500
Charlie Woerner,TE,ATL,IND,2500
Davis Allen,TE,LAR,SF,2500
Charlie Kolar,TE,BAL,MIN,2500
John FitzPatrick,TE,GB,PHI,2500
Ross Dwelley,TE,DET,WAS,2500
Mitchell Evans,TE,CAR,NO,2500
Blake Whiteheart,TE,CLE,NYJ,2500
Thomas Fidone,TE,NYG,CHI,2500
Josiah Deguara,TE,ARI,SEA,2500
Brevin Jordan,TE,HOU,JAX,2500
Tucker Kraft,TE,GB,PHI,2500
Ben Sinnott,TE,WAS,DET,2500
Nate Adkins,TE,DEN,LV,2500
Will Dissly,TE,LAC,PIT,2500
Gavin Bartholomew,TE,MIN,BAL,2500
Zaire Mitchell-Paden,TE,NO,CAR,2500
Ko Kieft,TE,TB,NE,2500
Quintin Morris,TE,JAX,HOU,2500
Will Mallory,TE,IND,ATL,2500
Jake Tonges,TE,SF,LAR,2500
Jackson Hawes,TE,BUF,MIA,2500
Cal Adomitis,TE,PHI,GB,2500
Brock Wright,TE,DET,WAS,2500
Tommy Tremble,TE,CAR,NO,2500
Jelani Woods,TE,NYJ,CLE,2500
Chris Manhertz,TE,NYG,CHI,2500
Eric Saubert,TE,SEA,ARI,2500
Jakob Johnson,TE,HOU,JAX,2500
Falcons,DST,ATL,IND,2500
John Bates,TE,WAS,DET,2500
Carter Runyon,TE,LV,DEN,2500
Tyler Conklin,TE,LAC,PIT,2500
Ben Sims,TE,MIN,BAL,2500
Jack Stoll,TE,NO,CAR,2500
Devin Culp,TE,TB,NE,2500
Johnny Mundt,TE,JAX,HOU,2500
Drew Ogletree,TE,IND,ATL,2500
Luke Farrell,TE,SF,LAR,2500
Dawson Knox,TE,BUF,MIA,2500
Cameron Latu,TE,PHI,GB,2500
Tyler Ott,TE,WAS,DET,2500
Mitchell Fraboni,TE,DEN,LV,2500
Stone Smartt,TE,NYJ,CLE,2500
Daniel Bellinger,TE,NYG,CHI,2500
Nick Kallerup,TE,SEA,ARI,2500
Cade Stover,TE,HOU,JAX,2500
Feleipe Franks,TE,ATL,IND,2500
Colby Parkinson,TE,LAR,SF,2500
Ben Yurosek,TE,MIN,BAL,2500
Ian Thomas,TE,LV,DEN,2500
Tucker Fisk,TE,LAC,PIT,2500
Foster Moreau,TE,NO,CAR,2500
Payne Durham,TE,TB,NE,2500
Giants,DST,NYG,CHI,2500
Mo Alie-Cox,TE,IND,ATL,2500
Travis Vokolek,TE,ARI,SEA,2500
Jalin Conyers,TE,MIA,BUF,2500
Kylen Granson,TE,PHI,GB,2500
Tyree Jackson,TE,WAS,DET,2500
Lucas Krull,TE,DEN,LV,2500
Donald Parham,TE,PIT,LAC,2500
Jeremy Ruckert,TE,NYJ,CLE,2500
Saints,DST,NO,CAR,2400
Vikings,DST,MIN,BAL,2300
Cardinals,DST,ARI,SEA,2200
Raiders,DST,LV,DEN,2200
Commanders,DST,WAS,DET,2100
Dolphins,DST,MIA,BUF,2000
