player,position,team,opponent,salary
Bailey Zappe,QB,CLE,LAC,4000
Israel Abanikanda,RB,NYJ,HOU,4000
DJ Turner,WR,LV,CIN,3900
Jahan Dotson,WR,PHI,JAX,3900
Bub Means,WR,NO,CAR,3900
Kalif Raymond,WR,DET,GB,3900
Xavier Hutchinson,WR,HOU,NYJ,3900
Hunter Henry,TE,NE,TEN,3900
Andrei Iosivas,WR,CIN,LV,3900
Greg Dortch,WR,ARI,CHI,3800
Saints,DST,NO,CAR,3800
Taysom Hill,TE,NO,CAR,3800
Curtis Samuel,WR,BUF,MIA,3800
Ray-Ray McCloud,WR,ATL,DAL,3800
Tyler Boyd,WR,TEN,NE,3700
Kayshon Boutte,WR,NE,TEN,3700
Bengals,DST,CIN,LV,3700
Mecole Hardman,WR,KC,TB,3700
KaVontae Turpin,WR,DAL,ATL,3700
Colby Parkinson,TE,LAR,SEA,3700
Devaughn Vele,WR,DEN,BAL,3600
Noah Fant,TE,SEA,LAR,3600
Texans,DST,HOU,NYJ,3600
Tyler Johnson,WR,LAR,SEA,3600
Tyler Conklin,TE,NYJ,HOU,3600
Lions,DST,DET,GB,3600
Justin Watson,WR,KC,TB,3600
Jalen Coker,WR,CAR,NO,3600
Parker Washington,WR,JAX,PHI,3600
Jonnu Smith,TE,MIA,BUF,3500
Tim Patrick,WR,DET,GB,3500
Odell Beckham,WR,MIA,BUF,3500
Nick Westbrook-Ikhine,WR,TEN,NE,3500
Ravens,DST,BAL,DEN,3500
Dyami Brown,WR,WAS,NYG,3500
Adonai Mitchell,WR,IND,MIN,3500
Olamide Zaccheaus,WR,WAS,NYG,3400
Grant Calcaterra,TE,PHI,JAX,3400
Jake Bobo,WR,SEA,LAR,3400
JaLynn Polk,WR,NE,TEN,3400
Commanders,DST,WAS,NYG,3400
Kendrick Bourne,WR,NE,TEN,3300
Jalin Hyatt,WR,NYG,WAS,3300
Luke McCaffrey,WR,WAS,NYG,3300
Tyler Higbee,TE,LAR,SEA,3300
Chargers,DST,LAC,CLE,3300
Allen Robinson,WR,DET,GB,3300
Simi Fehoko,WR,LAC,CLE,3300
Titans,DST,TEN,NE,3200
LilJordan Humphrey,WR,DEN,BAL,3200
KJ Osborn,WR,NE,TEN,3200
Jalen Brooks,WR,DAL,ATL,3200
Vikings,DST,MIN,IND,3200
Devin Duvernay,WR,JAX,PHI,3200
Juwan Johnson,TE,NO,CAR,3200
Laviska Shenault,WR,SEA,LAR,3200
Jonathan Mingo,WR,CAR,NO,3200
Will Dissly,TE,LAC,CLE,3100
Marvin Mims,WR,DEN,BAL,3100
Mike Gesicki,TE,CIN,LV,3100
Xavier Gipson,WR,NYJ,HOU,3100
Chiefs,DST,KC,TB,3100
Jermaine Burton,WR,CIN,LV,3100
Eagles,DST,PHI,JAX,3100
Marquez Valdes-Scantling,WR,NO,CAR,3100
Tim Jones,WR,JAX,PHI,3100
Mack Hollins,WR,BUF,MIA,3100
Ainias Smith,WR,PHI,JAX,3000
Jaelon Darden,WR,CLE,LAC,3000
Malachi Corley,WR,NYJ,HOU,3000
Jaaron Hayek,WR,KC,TB,3000
Ihmir Smith-Marsette,WR,NYG,WAS,3000
Deonte Harty,WR,BAL,DEN,3000
Patriots,DST,NE,TEN,3000
Anthony Schwartz,WR,MIA,BUF,3000
Antoine Green,WR,DET,GB,3000
Trenton Irwin,WR,CIN,LV,3000
Rakim Jarrett,WR,TB,KC,3000
Ashton Dulin,WR,IND,MIN,3000
KhaDarel Hodge,WR,ATL,DAL,3000
JaQuae Jackson,WR,NE,TEN,3000
Dee Eskridge,WR,MIA,BUF,3000
DeAndre Carter,WR,CHI,ARI,3000
Jermaine Jackson,WR,NO,CAR,3000
Johnny Wilson,WR,PHI,JAX,3000
Jamari Thrash,WR,CLE,LAC,3000
Irvin Charles,WR,NYJ,HOU,3000
Rashee Rice,WR,KC,TB,3000
Bryce Ford-Wheaton,WR,NYG,WAS,3000
Devontez Walker,WR,BAL,DEN,3000
Chig Okonkwo,TE,TEN,NE,3000
Grant DuBose,WR,MIA,BUF,3000
Isaiah Williams,WR,DET,GB,3000
Jeff Foreman,WR,LV,CIN,3000
Chris Godwin,WR,TB,KC,3000
Brandon Powell,WR,MIN,IND,3000
Ryan Flournoy,WR,DAL,ATL,3000
Javon Baker,WR,NE,TEN,3000
Malik Washington,WR,MIA,BUF,3000
Tyler Scott,WR,CHI,ARI,3000
David Moore,WR,CAR,NO,3000
David White,WR,JAX,PHI,3000
Brenden Rice,WR,LAC,CLE,3000
Hollywood Brown,WR,KC,TB,3000
Jamison Crowder,WR,WAS,NYG,3000
Tylan Wallace,WR,BAL,DEN,3000
Colton Dowell,WR,TEN,NE,3000
Tahj Washington,WR,MIA,BUF,3000
Malik Heath,WR,GB,DET,3000
Tyreik McAllister,WR,LV,CIN,3000
Skyy Moore,WR,KC,TB,3000
Trent Sherfield,WR,MIN,IND,3000
Steven Sims,WR,HOU,NYJ,3000
Tyquan Thornton,WR,NE,TEN,3000
Adam Trautman,TE,DEN,BAL,3000
Zach Pascal,WR,ARI,CHI,3000
Bills,DST,BUF,MIA,3000
Xavier Smith,WR,LAR,SEA,3000
Derius Davis,WR,LAC,CLE,3000
Kameron Johnson,WR,TB,KC,3000
Juwann Winfree,WR,IND,MIN,3000
Rondale Moore,WR,ATL,DAL,3000
Treylon Burks,WR,TEN,NE,3000
Braxton Berrios,WR,MIA,BUF,3000
Bo Melton,WR,GB,DET,3000
Alex Bachman,WR,LV,CIN,3000
Britain Covey,WR,PHI,JAX,3000
David Bell,WR,CLE,LAC,3000
Malik Taylor,WR,NYJ,HOU,3000
Noah Gray,TE,KC,TB,3000
Gunner Olszewski,WR,NYG,WAS,3000
Josh Reynolds,WR,DEN,BAL,3000
Xavier Weaver,WR,ARI,CHI,3000
Dawson Knox,TE,BUF,MIA,3000
Dareke Young,WR,SEA,LAR,3000
Charlie Jones,WR,CIN,LV,3000
Ryan Miller,WR,TB,KC,3000
Anthony Gould,WR,IND,MIN,3000
Casey Washington,WR,ATL,DAL,3000
JhaQuan Jackson,WR,TEN,NE,3000
River Cracraft,WR,MIA,BUF,3000
Nsimba Webster,WR,CHI,ARI,3000
Rashid Shaheed,WR,NO,CAR,3000
Browns,DST,CLE,LAC,2900
JaTavion Sanders,TE,CAR,NO,2900
Falcons,DST,ATL,DAL,2900
Elijah Higgins,TE,ARI,CHI,2900
Josh Oliver,TE,MIN,IND,2900
Hayden Hurst,TE,LAC,CLE,2800
Foster Moreau,TE,NO,CAR,2800
Rams,DST,LAR,SEA,2800
Tommy Tremble,TE,CAR,NO,2800
Bears,DST,CHI,ARI,2800
Austin Hooper,TE,NE,TEN,2800
Brenton Strange,TE,JAX,PHI,2700
Lucas Krull,TE,DEN,BAL,2700
Packers,DST,GB,DET,2700
Theo Johnson,TE,NYG,WAS,2700
Erick All,TE,CIN,LV,2700
Broncos,DST,DEN,BAL,2700
Mo Alie-Cox,TE,IND,MIN,2600
Gerald Everett,TE,CHI,ARI,2600
Jordan Akins,TE,CLE,LAC,2600
Seahawks,DST,SEA,LAR,2600
Josh Whyle,TE,TEN,NE,2600
Nate Adkins,TE,DEN,BAL,2600
AJ Barner,TE,SEA,LAR,2600
Colts,DST,IND,MIN,2600
Luke Schoonmaker,TE,DAL,ATL,2600
Brock Wright,TE,DET,GB,2600
Johnny Mundt,TE,MIN,IND,2600
Cade Stover,TE,HOU,NYJ,2600
Cardinals,DST,ARI,CHI,2600
Harrison Bryant,TE,LV,CIN,2500
John FitzPatrick,TE,GB,DET,2500
Geoff Swaim,TE,CLE,LAC,2500
Jeremy Ruckert,TE,NYJ,HOU,2500
Josiah Deguara,TE,JAX,PHI,2500
Ross Dwelley,TE,ATL,DAL,2500
Jody Fortson,TE,KC,TB,2500
Colson Yankoff,TE,WAS,NYG,2500
Dolphins,DST,MIA,BUF,2500
Travis Vokolek,TE,ARI,CHI,2500
Tanner Hudson,TE,CIN,LV,2500
Pharaoh Brown,TE,SEA,LAR,2500
Brevin Jordan,TE,HOU,NYJ,2500
Payne Durham,TE,TB,KC,2500
Kylen Granson,TE,IND,MIN,2500
Mitchell Fraboni,TE,DEN,BAL,2500
Jaheim Bell,TE,NE,TEN,2500
Zach Wood,TE,NO,CAR,2500
Ben Sims,TE,GB,DET,2500
Stone Smartt,TE,LAC,CLE,2500
Luke Farrell,TE,JAX,PHI,2500
Charlie Woerner,TE,ATL,DAL,2500
Jared Wiley,TE,KC,TB,2500
Ben Sinnott,TE,WAS,NYG,2500
Quintin Morris,TE,BUF,MIA,2500
Tip Reiman,TE,ARI,CHI,2500
Drew Sample,TE,CIN,LV,2500
Parker Hesse,TE,DET,GB,2500
Teagan Quitoriano,TE,HOU,NYJ,2500
Albert Okwuegbunam,TE,PHI,JAX,2500
Drew Ogletree,TE,IND,MIN,2500
Greg Dulcich,TE,DEN,BAL,2500
Daniel Bellinger,TE,NYG,WAS,2500
Dallin Holker,TE,NO,CAR,2500
Patrick Scales,TE,CHI,ARI,2500
Eric Tomlinson,TE,LAC,CLE,2500
Davis Allen,TE,LAR,SEA,2500
John Stephens,TE,DAL,ATL,2500
Evan Deckers,TE,TB,KC,2500
John Bates,TE,WAS,NYG,2500
Tanner Conner,TE,MIA,BUF,2500
David Martin-Robinson,TE,TEN,NE,2500
Michael Mayer,TE,LV,CIN,2500
Tyler Davis,TE,GB,DET,2500
Kenny Yeboah,TE,NYJ,HOU,2500
Jack Stoll,TE,PHI,JAX,2500
Andrew DePaola,TE,MIN,IND,2500
Charlie Kolar,TE,BAL,DEN,2500
Buccaneers,DST,TB,KC,2500
Chris Manhertz,TE,NYG,WAS,2500
Feleipe Franks,TE,CAR,NO,2500
Stephen Carlson,TE,CHI,ARI,2500
Cal Adomitis,TE,CIN,LV,2500
Hunter Long,TE,LAR,SEA,2500
Brevyn Spann-Ford,TE,DAL,ATL,2500
Devin Culp,TE,TB,KC,2500
Jelani Woods,TE,IND,MIN,2500
Durham Smythe,TE,MIA,BUF,2500
Thomas Odukoya,TE,TEN,NE,2500
John Samuel Shenker,TE,LV,CIN,2500
Luke Musgrave,TE,GB,DET,2500
Anthony Firkser,TE,NYJ,HOU,2500
Patrick Murtagh,TE,JAX,PHI,2500
Nick Muse,TE,MIN,IND,2500
Cowboys,DST,DAL,ATL,2500
James Winchester,TE,KC,TB,2500
Tyler Ott,TE,WAS,NYG,2500
Ian Thomas,TE,CAR,NO,2500
Marcedes Lewis,TE,CHI,ARI,2500
Tanner McLachlan,TE,CIN,LV,2500
Brady Russell,TE,SEA,LAR,2500
Dalton Keene,TE,HOU,NYJ,2500
Ko Kieft,TE,TB,KC,2500
Will Mallory,TE,IND,MIN,2500
Julian Hill,TE,MIA,BUF,2500
Nick Vannett,TE,TEN,NE,2500
Panthers,DST,CAR,NO,2400
Jets,DST,NYJ,HOU,2400
Raiders,DST,LV,CIN,2400
Jaguars,DST,JAX,PHI,2300
Giants,DST,NYG,WAS,2300
