player,position,team,opponent,salary
Kirk Cousins,QB,ATL,LV,5500
Nick Chubb,RB,CLE,KC,5500
Keenan Allen,WR,CHI,MIN,5500
Jameis Winston,QB,CLE,KC,5500
DeVonta Smith,WR,PHI,PIT,5500
Marvin Harrison,WR,ARI,NE,5500
Austin Ekeler,RB,WAS,NO,5500
Jonnu Smith,TE,MIA,HOU,5400
Tank Dell,WR,HOU,MIA,5400
Jaylen Warren,RB,PIT,PHI,5400
Adam Thielen,WR,CAR,DAL,5400
Braelon Allen,RB,NYJ,JAX,5400
KeShawn Vaughn,RB,SF,LAR,5400
Aaron Rodgers,QB,NYJ,JAX,5400
DeAndre Hopkins,WR,KC,CLE,5300
Rome Odunze,WR,CHI,MIN,5300
Bryce Young,QB,CAR,DAL,5300
Gus Edwards,RB,LAC,TB,5300
Amari Cooper,WR,BUF,DET,5300
Jeremy McNichols,RB,WAS,NO,5300
Javonte Williams,RB,DEN,IND,5200
Khalil Herbert,RB,CIN,TEN,5200
Chris Olave,WR,NO,WAS,5200
Christian Watson,WR,GB,SEA,5200
David Njoku,TE,CLE,KC,5200
Michael Pittman,WR,IND,DEN,5200
Cooper Rush,QB,DAL,CAR,5200
Tank Bigsby,RB,JAX,NYJ,5100
Alexander Mattison,RB,LV,ATL,5100
Xavier Worthy,WR,KC,CLE,5100
Josh Downs,WR,IND,DEN,5100
Ezekiel Elliott,RB,DAL,CAR,5100
Jake Haener,QB,NO,WAS,5100
Derek Carr,QB,NO,WAS,5100
Mason Rudolph,QB,TEN,CIN,5000
Will Levis,QB,TEN,CIN,5000
Isaiah Davis,RB,NYJ,JAX,5000
Michael Penix,QB,ATL,LV,5000
Elijah Moore,WR,CLE,KC,5000
Quentin Johnston,WR,LAC,TB,5000
Kareem Hunt,RB,KC,CLE,5000
Nick Westbrook-Ikhine,WR,TEN,CIN,4900
Jerome Ford,RB,CLE,KC,4900
Drew Lock,QB,NYG,BAL,4900
Israel Abanikanda,RB,SF,LAR,4900
Mac Jones,QB,JAX,NYJ,4900
Dalton Kincaid,TE,BUF,DET,4900
Raheem Mostert,RB,MIA,HOU,4900
Antonio Gibson,RB,NE,ARI,4900
Cedric Tillman,WR,CLE,KC,4900
Kimani Vidal,RB,LAC,TB,4800
Justice Hill,RB,BAL,NYG,4800
Keon Coleman,WR,BUF,DET,4800
Andy Dalton,QB,CAR,DAL,4800
Desmond Ridder,QB,LV,ATL,4800
Alec Pierce,WR,IND,DEN,4800
Aidan OConnell,QB,LV,ATL,4800
Joe Flacco,QB,IND,DEN,4800
TJ Hockenson,TE,MIN,CHI,4800
Keaton Mitchell,RB,BAL,NYG,4800
Xavier Legette,WR,CAR,DAL,4700
Ray Davis,RB,BUF,DET,4700
Trey Lance,QB,DAL,CAR,4700
Jaleel McLaughlin,RB,DEN,IND,4700
Devin Singletary,RB,NYG,BAL,4700
Sincere McCormick,RB,LV,ATL,4700
Brandin Cooks,WR,DAL,CAR,4700
Justin Fields,QB,PIT,PHI,4700
WanDale Robinson,WR,NYG,BAL,4600
Kenneth Gainwell,RB,PHI,PIT,4600
Spencer Rattler,QB,NO,WAS,4600
Joshua Palmer,WR,LAC,TB,4600
Evan Engram,TE,JAX,NYJ,4600
Trey Benson,RB,ARI,NE,4600
Jacoby Brissett,QB,NE,ARI,4600
Romeo Doubs,WR,GB,SEA,4600
Trayveon Williams,RB,CIN,TEN,4500
Cade Otton,TE,TB,LAC,4500
Josh Johnson,QB,BAL,NYG,4500
Mitchell Trubisky,QB,BUF,DET,4500
Marquez Valdes-Scantling,WR,NO,WAS,4500
Ray-Ray McCloud,WR,ATL,LV,4500
Audric Estime,RB,DEN,IND,4500
Kendre Miller,RB,NO,WAS,4500
Ameer Abdullah,RB,LV,ATL,4500
DeMario Douglas,WR,NE,ARI,4500
Tyler Allgeier,RB,ATL,LV,4500
Rashod Bateman,WR,BAL,NYG,4400
Jonathon Brooks,RB,CAR,DAL,4400
Kyle Trask,QB,TB,LAC,4400
Tommy DeVito,QB,NYG,BAL,4400
Ricky Pearsall,WR,SF,LAR,4400
Sam LaPorta,TE,DET,BUF,4400
Tyrod Taylor,QB,NYJ,JAX,4400
Ty Johnson,RB,BUF,DET,4400
CJ Beathard,QB,JAX,NYJ,4400
Michael Wilson,WR,ARI,NE,4400
Jaylen Wright,RB,MIA,HOU,4400
Taylor Heinicke,QB,LAC,TB,4400
Jake Browning,QB,CIN,TEN,4300
Sean Tucker,RB,TB,LAC,4300
Allen Lazard,WR,NYJ,JAX,4300
Tim Patrick,WR,DET,BUF,4300
Dameon Pierce,RB,HOU,MIA,4300
Roschon Johnson,RB,CHI,MIN,4300
Hunter Henry,TE,NE,ARI,4300
Blake Corum,RB,LAR,SF,4300
Dontayvion Wicks,WR,GB,SEA,4300
Tyjae Spears,RB,TEN,CIN,4300
Sam Howell,QB,SEA,GB,4300
Carson Wentz,QB,KC,CLE,4200
Zamir White,RB,LV,ATL,4200
Diontae Johnson,WR,BAL,NYG,4200
Jimmy Garoppolo,QB,LAR,SF,4200
Dallas Goedert,TE,PHI,PIT,4200
Noah Brown,WR,WAS,NO,4200
Hassan Haskins,RB,LAC,TB,4200
Jamaal Williams,RB,NO,WAS,4200
Devaughn Vele,WR,DEN,IND,4200
Davis Mills,QB,HOU,MIA,4200
Jarrett Stidham,QB,DEN,IND,4200
Emari Demercado,RB,ARI,NE,4100
Mark Andrews,TE,BAL,NYG,4100
Darius Slayton,WR,NYG,BAL,4100
Tre Tucker,WR,LV,ATL,4100
Mason Tipton,WR,NO,WAS,4100
Cam Akers,RB,MIN,CHI,4100
Parker Washington,WR,JAX,NYJ,4100
Dare Ogunbowale,RB,HOU,MIA,4000
Jase McClellan,RB,ATL,LV,4000
Marvin Mims,WR,DEN,IND,4000
Chris Rodriguez,RB,WAS,NO,4000
Kyle Juszczyk,RB,SF,LAR,4000
Kyle Allen,QB,PIT,PHI,4000
Joshua Kelley,RB,TEN,CIN,4000
Dorian Thompson-Robinson,QB,CLE,KC,4000
AJ Dillon,RB,GB,SEA,4000
Trey Sermon,RB,IND,DEN,4000
Tyler Huntley,QB,MIA,HOU,4000
CJ Ham,RB,MIN,CHI,4000
Keilan Robinson,RB,JAX,NYJ,4000
Brandon Allen,QB,SF,LAR,4000
Sione Vaki,RB,DET,BUF,4000
Rasheen Ali,RB,BAL,NYG,4000
Dak Prescott,QB,DAL,CAR,4000
Will Shipley,RB,PHI,PIT,4000
Joe Milton,QB,NE,ARI,4000
Clyde Edwards-Helaire,RB,KC,CLE,4000
Nick Mullens,QB,MIN,CHI,4000
Alec Ingold,RB,MIA,HOU,4000
Dylan Laube,RB,LV,ATL,4000
Adonai Mitchell,WR,IND,DEN,4000
Jeff Driskel,QB,WAS,NO,4000
Elijah Mitchell,RB,SF,LAR,4000
Sterling Shepard,WR,TB,LAC,4000
Julius Chestnut,RB,TEN,CIN,4000
Hunter Luepke,RB,DAL,CAR,4000
MarShawn Lloyd,RB,GB,SEA,4000
Zach Wilson,QB,DEN,IND,4000
Nyheim Miller-Hines,RB,CLE,KC,4000
Ty Chandler,RB,MIN,CHI,4000
Jordan Travis,QB,NYJ,JAX,4000
Joshua Dobbs,QB,SF,LAR,4000
Craig Reynolds,RB,DET,BUF,4000
Zach Ertz,TE,WAS,NO,4000
Demarcus Robinson,WR,LAR,SF,4000
Cordarrelle Patterson,RB,PIT,PHI,4000
Clayton Tune,QB,ARI,NE,4000
Samaje Perine,RB,KC,CLE,4000
Tucker Kraft,TE,GB,SEA,4000
Jeff Wilson,RB,MIA,HOU,4000
Gardner Minshew,QB,LV,ATL,4000
Michael Burton,RB,DEN,IND,4000
Marcus Mariota,QB,WAS,NO,4000
Jordan Mason,RB,SF,LAR,4000
Chase Edmonds,RB,TB,LAC,4000
Eric Gray,RB,NYG,BAL,4000
Deuce Vaughn,RB,DAL,CAR,4000
Chris Brooks,RB,GB,SEA,4000
Sam Ehlinger,QB,IND,DEN,4000
Pierre Strong,RB,CLE,KC,4000
Tyson Bagent,QB,CHI,MIN,4000
Trevor Lawrence,QB,JAX,NYJ,4000
Robert Burns,RB,ATL,LV,4000
Shane Buechele,QB,BUF,DET,4000
Adam Prentice,RB,NO,WAS,4000
Cody Schrader,RB,LAR,SF,4000
Tanner McKee,QB,PHI,PIT,4000
Chris Evans,RB,CIN,TEN,4000
Deshaun Watson,QB,CLE,KC,4000
Tyler Lockett,WR,SEA,GB,4000
Case Keenum,QB,HOU,MIA,4000
Ian Wheeler,RB,CHI,MIN,4000
Tyler Badie,RB,DEN,IND,4000
Kene Nwangwu,RB,NYJ,JAX,4000
Christian McCaffrey,RB,SF,LAR,4000
Easton Stick,QB,LAC,TB,4000
Patrick Ricard,RB,BAL,NYG,4000
Miles Sanders,RB,CAR,DAL,4000
Kenny McIntosh,RB,SEA,GB,4000
JaMycal Hasty,RB,NE,ARI,4000
DOnta Foreman,RB,CLE,KC,4000
JJ McCarthy,QB,MIN,CHI,4000
British Brooks,RB,HOU,MIA,4000
Avery Williams,RB,ATL,LV,4000
Hendon Hooker,QB,DET,BUF,4000
Jordan Mims,RB,NO,WAS,4000
Ronnie Rivers,RB,LAR,SF,4000
Kenny Pickett,QB,PHI,PIT,4000
Zack Moss,RB,CIN,TEN,4000
Bailey Zappe,QB,CLE,KC,4000
Emanuel Wilson,RB,GB,SEA,4000
Tyler Goodson,RB,IND,DEN,4000
Skylar Thompson,QB,MIA,HOU,4000
Travis Homer,RB,CHI,MIN,4000
DErnest Johnson,RB,JAX,NYJ,4000
Stetson Bennett,QB,LAR,SF,4000
Reggie Gilliam,RB,BUF,DET,4000
Owen Wright,RB,BAL,NYG,4000
Raheem Blackshear,RB,CAR,DAL,4000
Malik Willis,QB,GB,SEA,4000
DeeJay Dallas,RB,ARI,NE,4000
Carson Steele,RB,KC,CLE,4000
Brett Rypien,QB,MIN,CHI,4000
Jalen Tolbert,WR,DAL,CAR,3900
Kyle Pitts,TE,ATL,LV,3900
David Moore,WR,CAR,DAL,3900
Pat Freiermuth,TE,PIT,PHI,3900
Ravens,DST,BAL,NYG,3900
John Metchie,WR,HOU,MIA,3900
Jake Ferguson,TE,DAL,CAR,3800
Cole Kmet,TE,CHI,MIN,3800
Mike Williams,WR,PIT,PHI,3800
Mack Hollins,WR,BUF,DET,3800
Andrei Iosivas,WR,CIN,TEN,3800
Will Dissly,TE,LAC,TB,3700
Jalen McMillan,WR,TB,LAC,3700
Chiefs,DST,KC,CLE,3700
JuJu Smith-Schuster,WR,KC,CLE,3700
Jalen Coker,WR,CAR,DAL,3700
Curtis Samuel,WR,BUF,DET,3600
Kendrick Bourne,WR,NE,ARI,3600
Isaiah Likely,TE,BAL,NYG,3600
Noah Fant,TE,SEA,GB,3600
KaVontae Turpin,WR,DAL,CAR,3600
Calvin Austin,WR,PIT,PHI,3600
Mike Gesicki,TE,CIN,TEN,3500
Grant Calcaterra,TE,PHI,PIT,3500
Cedrick Wilson,WR,NO,WAS,3500
Van Jefferson,WR,PIT,PHI,3500
Tutu Atwell,WR,LAR,SF,3500
Kayshon Boutte,WR,NE,ARI,3500
Bengals,DST,CIN,TEN,3500
Justin Watson,WR,KC,CLE,3400
Troy Franklin,WR,DEN,IND,3400
Tyler Boyd,WR,TEN,CIN,3400
Commanders,DST,WAS,NO,3400
Dawson Knox,TE,BUF,DET,3400
Juwan Johnson,TE,NO,WAS,3400
Kalif Raymond,WR,DET,BUF,3400
Dalton Schultz,TE,HOU,MIA,3300
DJ Chark,WR,LAC,TB,3300
Luke Schoonmaker,TE,DAL,CAR,3300
Nelson Agholor,WR,BAL,NYG,3300
Jonathan Mingo,WR,DAL,CAR,3300
DJ Turner,WR,LV,ATL,3300
Josh Reynolds,WR,JAX,NYJ,3300
Vikings,DST,MIN,CHI,3300
Texans,DST,HOU,MIA,3300
Jahan Dotson,WR,PHI,PIT,3300
Michael Woods,WR,CLE,KC,3200
Falcons,DST,ATL,LV,3200
Tylan Wallace,WR,BAL,NYG,3200
Tyler Higbee,TE,LAR,SF,3200
Jalen Nailor,WR,MIN,CHI,3200
Kevin Austin,WR,NO,WAS,3200
Trey Palmer,WR,TB,LAC,3200
Olamide Zaccheaus,WR,WAS,NO,3200
Broncos,DST,DEN,IND,3200
Noah Gray,TE,KC,CLE,3200
Austin Hooper,TE,NE,ARI,3200
Dyami Brown,WR,WAS,NO,3100
JaLynn Polk,WR,NE,ARI,3100
Tim Jones,WR,JAX,NYJ,3100
Greg Dortch,WR,ARI,NE,3100
Odell Beckham,WR,MIA,HOU,3100
Packers,DST,GB,SEA,3100
Jalin Hyatt,WR,NYG,BAL,3100
Jamari Thrash,WR,CLE,KC,3100
AJ Barner,TE,SEA,GB,3100
Luke McCaffrey,WR,WAS,NO,3100
JaTavion Sanders,TE,CAR,DAL,3100
Eagles,DST,PHI,PIT,3100
Dareke Young,WR,SEA,GB,3000
Zay Jones,WR,ARI,NE,3000
Anthony Schwartz,WR,MIA,HOU,3000
Terrace Marshall,WR,LV,ATL,3000
Juwann Winfree,WR,IND,DEN,3000
Malachi Corley,WR,NYJ,JAX,3000
Jacob Cowing,WR,SF,LAR,3000
Kameron Johnson,WR,TB,LAC,3000
Foster Moreau,TE,NO,WAS,3000
Nikko Remigio,WR,KC,CLE,3000
Ainias Smith,WR,PHI,PIT,3000
Colton Dowell,WR,TEN,CIN,3000
River Cracraft,WR,MIA,HOU,3000
Trent Sherfield,WR,MIN,CHI,3000
KJ Osborn,WR,NE,ARI,3000
Stefon Diggs,WR,HOU,MIA,3000
Casey Washington,WR,ATL,LV,3000
Antoine Green,WR,DET,BUF,3000
Jets,DST,NYJ,JAX,3000
Xavier Smith,WR,LAR,SF,3000
Brenden Rice,WR,LAC,TB,3000
Bryce Ford-Wheaton,WR,NYG,BAL,3000
Skyy Moore,WR,KC,CLE,3000
Cody White,WR,SEA,GB,3000
Isaiah Williams,WR,CIN,TEN,3000
Grant DuBose,WR,MIA,HOU,3000
Nsimba Webster,WR,CHI,MIN,3000
Anthony Gould,WR,IND,DEN,3000
David White,WR,JAX,NYJ,3000
Chris Conley,WR,SF,LAR,3000
Chris Godwin,WR,TB,LAC,3000
Rashid Shaheed,WR,NO,WAS,3000
Tommy Tremble,TE,CAR,DAL,3000
Johnny Wilson,WR,PHI,PIT,3000
Mason Kinsey,WR,TEN,CIN,3000
Malik Washington,WR,MIA,HOU,3000
Brandon Powell,WR,MIN,CHI,3000
Javon Baker,WR,NE,ARI,3000
Steven Sims,WR,HOU,MIA,3000
KhaDarel Hodge,WR,ATL,LV,3000
Maurice Alexander,WR,DET,BUF,3000
Malik Taylor,WR,NYJ,JAX,3000
Jordan Whittington,WR,LAR,SF,3000
Simi Fehoko,WR,LAC,TB,3000
Ihmir Smith-Marsette,WR,NYG,BAL,3000
Rashee Rice,WR,KC,CLE,3000
Jake Bobo,WR,SEA,GB,3000
Charlie Jones,WR,CIN,TEN,3000
Tahj Washington,WR,MIA,HOU,3000
Tyler Scott,WR,CHI,MIN,3000
Ashton Dulin,WR,IND,DEN,3000
Gabe Davis,WR,JAX,NYJ,3000
Ryan Miller,WR,TB,LAC,3000
Bub Means,WR,NO,WAS,3000
Jalen Brooks,WR,DAL,CAR,3000
Roman Wilson,WR,PIT,PHI,3000
Bryce Oliver,WR,TEN,CIN,3000
David Bell,WR,CLE,KC,3000
Bo Melton,WR,GB,SEA,3000
Zach Pascal,WR,ARI,NE,3000
Xavier Hutchinson,WR,HOU,MIA,3000
Jeff Foreman,WR,LV,ATL,3000
Allen Robinson,WR,DET,BUF,3000
Irvin Charles,WR,NYJ,JAX,3000
Tyler Johnson,WR,LAR,SF,3000
Derius Davis,WR,LAC,TB,3000
Deonte Harty,WR,BAL,NYG,3000
Hollywood Brown,WR,KC,CLE,3000
Malik Heath,WR,GB,SEA,3000
Jermaine Burton,WR,CIN,TEN,3000
Braxton Berrios,WR,MIA,HOU,3000
Collin Johnson,WR,CHI,MIN,3000
Cardinals,DST,ARI,NE,3000
Christian Kirk,WR,JAX,NYJ,3000
Rakim Jarrett,WR,TB,LAC,3000
Dante Pettis,WR,NO,WAS,3000
Ryan Flournoy,WR,DAL,CAR,3000
Michael Mayer,TE,LV,ATL,3000
Scotty Miller,WR,PIT,PHI,3000
JhaQuan Jackson,WR,TEN,CIN,3000
Kadarius Toney,WR,CLE,KC,3000
Jaelon Darden,WR,SEA,GB,3000
Xavier Weaver,WR,ARI,NE,3000
Robert Woods,WR,HOU,MIA,3000
Ramel Keyton,WR,LV,ATL,3000
LilJordan Humphrey,WR,DEN,IND,3000
Xavier Gipson,WR,NYJ,JAX,3000
Brandon Aiyuk,WR,SF,LAR,3000
Jalen Reagor,WR,LAC,TB,3000
Devontez Walker,WR,BAL,NYG,3000
Mecole Hardman,WR,KC,CLE,3000
Britain Covey,WR,PHI,PIT,3000
Treylon Burks,WR,TEN,CIN,3000
Dee Eskridge,WR,MIA,HOU,3000
DeAndre Carter,WR,CHI,MIN,3000
JaQuae Jackson,WR,NE,ARI,3000
Devin Duvernay,WR,JAX,NYJ,3000
Rondale Moore,WR,ATL,LV,3000
Jalen Virgil,WR,BUF,DET,3000
Jamison Crowder,WR,WAS,NO,3000
Deven Thompkins,WR,CAR,DAL,3000
Ben Skowronek,WR,PIT,PHI,3000
Gunner Olszewski,WR,NYG,BAL,3000
Jaaron Hayek,WR,KC,CLE,3000
Brock Wright,TE,DET,BUF,2900
Chig Okonkwo,TE,TEN,CIN,2900
49ers,DST,SF,LAR,2900
Chargers,DST,LAC,TB,2900
Lions,DST,DET,BUF,2900
Tyler Conklin,TE,NYJ,JAX,2800
Cowboys,DST,DAL,CAR,2800
Steelers,DST,PIT,PHI,2800
Daniel Bellinger,TE,NYG,BAL,2800
Panthers,DST,CAR,DAL,2700
Josh Oliver,TE,MIN,CHI,2700
Rams,DST,LAR,SF,2700
Darnell Washington,TE,PIT,PHI,2700
Colby Parkinson,TE,LAR,SF,2700
Jaguars,DST,JAX,NYJ,2700
Jordan Akins,TE,CLE,KC,2700
Brevyn Spann-Ford,TE,DAL,CAR,2600
Buccaneers,DST,TB,LAC,2600
Stone Smartt,TE,LAC,TB,2600
Bills,DST,BUF,DET,2600
Tanner Hudson,TE,CIN,TEN,2600
Seahawks,DST,SEA,GB,2600
Ross Dwelley,TE,ATL,LV,2500
Adam Trautman,TE,DEN,IND,2500
Josiah Deguara,TE,JAX,NYJ,2500
Devin Culp,TE,TB,LAC,2500
Taysom Hill,TE,NO,WAS,2500
Davis Allen,TE,LAR,SF,2500
Brady Russell,TE,SEA,GB,2500
Drew Sample,TE,CIN,TEN,2500
James Winchester,TE,KC,CLE,2500
Stephen Carlson,TE,CHI,MIN,2500
Mo Alie-Cox,TE,IND,DEN,2500
Brevin Jordan,TE,HOU,MIA,2500
Colts,DST,IND,DEN,2500
John Bates,TE,WAS,NO,2500
MyCole Pruitt,TE,PIT,PHI,2500
Greg Dulcich,TE,NYG,BAL,2500
Princeton Fant,TE,DAL,CAR,2500
Tyler Davis,TE,GB,SEA,2500
Cal Adomitis,TE,CIN,TEN,2500
Durham Smythe,TE,MIA,HOU,2500
Charlie Woerner,TE,ATL,LV,2500
Jelani Woods,TE,IND,DEN,2500
Luke Farrell,TE,JAX,NYJ,2500
Ko Kieft,TE,TB,LAC,2500
Dallin Holker,TE,NO,WAS,2500
Brayden Willis,TE,SF,LAR,2500
Pharaoh Brown,TE,SEA,GB,2500
David Martin-Robinson,TE,TEN,CIN,2500
Peyton Hendershot,TE,KC,CLE,2500
Marcedes Lewis,TE,CHI,MIN,2500
Jaheim Bell,TE,NE,ARI,2500
Teagan Quitoriano,TE,HOU,MIA,2500
Mitchell Fraboni,TE,DEN,IND,2500
Kenny Yeboah,TE,NYJ,JAX,2500
Hayden Hurst,TE,LAC,TB,2500
Chris Manhertz,TE,NYG,BAL,2500
Ian Thomas,TE,CAR,DAL,2500
Luke Musgrave,TE,GB,SEA,2500
Erick All,TE,CIN,TEN,2500
Julian Hill,TE,MIA,HOU,2500
Harrison Bryant,TE,LV,ATL,2500
Will Mallory,TE,IND,DEN,2500
Brenton Strange,TE,JAX,NYJ,2500
Payne Durham,TE,TB,LAC,2500
Tyler Ott,TE,WAS,NO,2500
Jake Tonges,TE,SF,LAR,2500
EJ Jenkins,TE,PHI,PIT,2500
Nick Vannett,TE,TEN,CIN,2500
Jody Fortson,TE,KC,CLE,2500
Gerald Everett,TE,CHI,MIN,2500
Travis Vokolek,TE,ARI,NE,2500
Cade Stover,TE,HOU,MIA,2500
Nate Adkins,TE,DEN,IND,2500
Jeremy Ruckert,TE,NYJ,JAX,2500
Tucker Fisk,TE,LAC,TB,2500
Charlie Kolar,TE,BAL,NYG,2500
Feleipe Franks,TE,CAR,DAL,2500
John FitzPatrick,TE,GB,SEA,2500
Tanner McLachlan,TE,CIN,TEN,2500
Geoff Swaim,TE,CLE,KC,2500
Justin Shorter,TE,LV,ATL,2500
Drew Ogletree,TE,IND,DEN,2500
Dolphins,DST,MIA,HOU,2500
Quintin Morris,TE,BUF,DET,2500
Colson Yankoff,TE,WAS,NO,2500
Eric Saubert,TE,SF,LAR,2500
CJ Uzomah,TE,PHI,PIT,2500
Josh Whyle,TE,TEN,CIN,2500
Jared Wiley,TE,KC,CLE,2500
Andrew DePaola,TE,MIN,CHI,2500
Tip Reiman,TE,ARI,NE,2500
Tanner Conner,TE,MIA,HOU,2500
Raiders,DST,LV,ATL,2500
Lucas Krull,TE,DEN,IND,2500
Patrick Murtagh,TE,JAX,NYJ,2500
Evan Deckers,TE,TB,LAC,2500
Zach Wood,TE,NO,WAS,2500
Hunter Long,TE,LAR,SF,2500
Ben Sims,TE,GB,SEA,2500
Cam Grandy,TE,CIN,TEN,2500
Blake Whiteheart,TE,CLE,KC,2500
Patrick Scales,TE,CHI,MIN,2500
Kylen Granson,TE,IND,DEN,2500
Dalton Keene,TE,HOU,MIA,2500
Shane Zylstra,TE,DET,BUF,2500
Ben Sinnott,TE,WAS,NO,2500
Connor Heyward,TE,PIT,PHI,2500
Theo Johnson,TE,NYG,BAL,2500
John Stephens,TE,DAL,CAR,2500
Johnny Mundt,TE,MIN,CHI,2500
Elijah Higgins,TE,ARI,NE,2500
Jack Stoll,TE,MIA,HOU,2500
Patriots,DST,NE,ARI,2400
Saints,DST,NO,WAS,2400
Titans,DST,TEN,CIN,2300
Bears,DST,CHI,MIN,2300
Browns,DST,CLE,KC,2200
Giants,DST,NYG,BAL,2100
