player,position,team,opponent,salary
Zonovan Knight,RB,ARI,SF,5000
Jacoby Brissett,QB,ARI,SF,4900
Rashid Shaheed,WR,SEA,LAR,4900
Tua Tagovailoa,QB,MIA,WAS,4900
Xavier Worthy,WR,KC,DEN,4900
Tyjae Spears,RB,TEN,HOU,4900
Joe Mixon,RB,HOU,TEN,4900
Brandon Aiyuk,WR,SF,ARI,4800
Bryce Young,QB,CAR,ATL,4800
Travis Kelce,TE,KC,DEN,4800
Chuba Hubbard,RB,CAR,ATL,4800
Tyler Allgeier,RB,ATL,CAR,4800
Marcus Mariota,QB,WAS,MIA,4800
Darius Slayton,WR,NYG,GB,4800
Terrell Jennings,RB,NE,NYJ,4800
Bhayshul Tuten,RB,JAX,LAC,4700
Nick Chubb,RB,HOU,TEN,4700
Isaiah Davis,RB,NYJ,NE,4700
Calvin Ridley,WR,TEN,HOU,4700
Michael Penix,QB,ATL,CAR,4700
Geno Smith,QB,LV,DAL,4700
Tez Johnson,WR,TB,BUF,4700
Emanuel Wilson,RB,GB,NYG,4600
Oronde Gadsden,TE,LAC,JAX,4600
Tory Horton,WR,SEA,LAR,4600
Russell Wilson,QB,NYG,GB,4600
Tank Bigsby,RB,PHI,DET,4600
Jameis Winston,QB,NYG,GB,4600
Devin Singletary,RB,NYG,GB,4600
Jakobi Meyers,WR,JAX,LAC,4600
Emari Demercado,RB,ARI,SF,4500
Keon Coleman,WR,BUF,TB,4500
Dallas Goedert,TE,PHI,DET,4500
Jayden Reed,WR,GB,NYG,4500
Davis Mills,QB,HOU,TEN,4500
Chris Rodriguez,RB,WAS,MIA,4500
Brian Robinson,RB,SF,ARI,4500
Tyrod Taylor,QB,NYJ,NE,4500
Jerry Jeudy,WR,CLE,BAL,4400
Sam LaPorta,TE,DET,PHI,4400
Jaret Patterson,RB,LAC,JAX,4400
Christian Watson,WR,GB,NYG,4400
Blake Corum,RB,LAR,SEA,4400
Dalton Kincaid,TE,BUF,TB,4300
Chris Brooks,RB,GB,NYG,4300
Cam Ward,QB,TEN,HOU,4300
DErnest Johnson,RB,NE,NYJ,4300
Kendrick Bourne,WR,SF,ARI,4300
Ty Johnson,RB,BUF,TB,4300
Hollywood Brown,WR,KC,DEN,4300
Sterling Shepard,WR,TB,BUF,4200
Dylan Sampson,RB,CLE,BAL,4200
Cade Otton,TE,TB,BUF,4200
Tyler Badie,RB,DEN,KC,4200
Matthew Golden,WR,GB,NYG,4200
Samaje Perine,RB,CIN,PIT,4200
Dillon Gabriel,QB,CLE,BAL,4200
DeMario Douglas,WR,NE,NYJ,4100
Justice Hill,RB,BAL,CLE,4100
Theo Johnson,TE,NYG,GB,4100
Brashard Smith,RB,KC,DEN,4100
Kenneth Gainwell,RB,PIT,CIN,4100
Ollie Gordon,RB,MIA,WAS,4100
Chimere Dike,WR,TEN,HOU,4100
Malik Washington,WR,MIA,WAS,4100
Cooper Kupp,WR,SEA,LAR,4100
Keaontay Ingram,RB,KC,DEN,4000
Adrian Martinez,QB,SF,ARI,4000
Carson Wentz,QB,MIN,CHI,4000
Zach Wilson,QB,MIA,WAS,4000
AJ Dillon,RB,PHI,DET,4000
James Conner,RB,ARI,SF,4000
Brittain Brown,RB,CHI,MIN,4000
Brock Lampe,RB,NE,NYJ,4000
Raheem Mostert,RB,LV,DAL,4000
Jarquez Hunter,RB,LAR,SEA,4000
Jake Browning,QB,CIN,PIT,4000
Teddy Bridgewater,QB,TB,BUF,4000
Jerome Ford,RB,CLE,BAL,4000
Julius Chestnut,RB,TEN,HOU,4000
Cody Schrader,RB,JAX,LAC,4000
Alec Ingold,RB,MIA,WAS,4000
Adam Prentice,RB,DEN,KC,4000
Isaac Guerendo,RB,SF,ARI,4000
Ty Chandler,RB,MIN,CHI,4000
Braelon Allen,RB,NYJ,NE,4000
Jacob Saylors,RB,DET,PHI,4000
Stetson Bennett,QB,LAR,SEA,4000
MarShawn Lloyd,RB,GB,NYG,4000
Emory Jones,QB,ATL,CAR,4000
Phil Mafah,RB,DAL,LV,4000
Shedeur Sanders,QB,CLE,BAL,4000
Tahj Brooks,RB,CIN,PIT,4000
Reggie Gilliam,RB,BUF,TB,4000
Elijah Mitchell,RB,KC,DEN,4000
British Brooks,RB,HOU,TEN,4000
Max Brosmer,QB,MIN,CHI,4000
Quinn Ewers,QB,MIA,WAS,4000
Will Shipley,RB,PHI,DET,4000
Michael Carter,RB,ARI,SF,4000
Deion Hankins,RB,CHI,MIN,4000
Deneric Prince,RB,NE,NYJ,4000
Joe Milton,QB,DAL,LV,4000
Robbie Ouzts,RB,SEA,LAR,4000
Skylar Thompson,QB,PIT,CIN,4000
Kyle Pitts,TE,ATL,CAR,4000
Patrick Ricard,RB,BAL,CLE,4000
Graham Mertz,QB,HOU,TEN,4000
LeQuint Allen,RB,JAX,LAC,4000
Jeremy McNichols,RB,WAS,MIA,4000
Michael Burton,RB,DEN,KC,4000
Kyler Murray,QB,ARI,SF,4000
Zavier Scott,RB,MIN,CHI,4000
Kene Nwangwu,RB,NYJ,NE,4000
Sione Vaki,RB,DET,PHI,4000
Jimmy Garoppolo,QB,LAR,SEA,4000
Cam Skattebo,RB,NYG,GB,4000
Kirk Cousins,QB,ATL,CAR,4000
Jaydon Blue,RB,DAL,LV,4000
Cooper Rush,QB,BAL,CLE,4000
Kaleb Johnson,RB,PIT,CIN,4000
Ray Davis,RB,BUF,TB,4000
Jarrett Stidham,QB,DEN,KC,4000
Dare Ogunbowale,RB,HOU,TEN,4000
Scott Matlock,RB,LAC,JAX,4000
Austin Ekeler,RB,WAS,MIA,4000
Sam Howell,QB,PHI,DET,4000
Kyle Juszczyk,RB,SF,ARI,4000
Travis Homer,RB,CHI,MIN,4000
Lan Larison,RB,NE,NYJ,4000
Aidan OConnell,QB,LV,DAL,4000
Brady Russell,RB,SEA,LAR,4000
Will Howard,QB,PIT,CIN,4000
Nathan Carter,RB,ATL,CAR,4000
Malik Davis,RB,DAL,LV,4000
Rasheen Ali,RB,BAL,CLE,4000
Will Levis,QB,TEN,HOU,4000
Trey Lance,QB,LAC,JAX,4000
Joshua Dobbs,QB,NE,NYJ,4000
Jaleel McLaughlin,RB,DEN,KC,4000
Kedon Slovis,QB,ARI,SF,4000
Case Keenum,QB,CHI,MIN,4000
Khalil Herbert,RB,NYJ,NE,4000
Jayden Daniels,QB,WAS,MIA,4000
Craig Reynolds,RB,DET,PHI,4000
Jalen Milroe,QB,SEA,LAR,4000
Eric Gray,RB,NYG,GB,4000
Andy Dalton,QB,CAR,ATL,4000
Zamir White,RB,LV,DAL,4000
Tyler Huntley,QB,BAL,CLE,4000
Joe Burrow,QB,CIN,PIT,4000
Josh Williams,RB,TB,BUF,4000
Gardner Minshew,QB,KC,DEN,4000
Dameon Pierce,RB,HOU,TEN,4000
Najee Harris,RB,LAC,JAX,4000
Jaylen Wright,RB,MIA,WAS,4000
Tanner McKee,QB,PHI,DET,4000
Patrick Taylor,RB,SF,ARI,4000
Roschon Johnson,RB,CHI,MIN,4000
Antonio Gibson,RB,NE,NYJ,4000
Kenny Pickett,QB,LV,DAL,4000
Kenny McIntosh,RB,SEA,LAR,4000
Mason Rudolph,QB,PIT,CIN,4000
Jonathon Brooks,RB,CAR,ATL,4000
Hunter Luepke,RB,DAL,LV,4000
Keaton Mitchell,RB,BAL,CLE,4000
Brandon Allen,QB,TEN,HOU,4000
Nick Mullens,QB,JAX,LAC,4000
Tommy DeVito,QB,NE,NYJ,4000
Clyde Edwards-Helaire,RB,KC,DEN,4000
Kurtis Rourke,QB,SF,ARI,4000
Tyson Bagent,QB,CHI,MIN,4000
Josh Johnson,QB,WAS,MIA,4000
Ben VanSumeren,RB,PHI,DET,4000
Drew Lock,QB,SEA,LAR,4000
Malik Willis,QB,GB,NYG,4000
Jack Westover,RB,NE,NYJ,4000
Dylan Laube,RB,LV,DAL,4000
Ronnie Rivers,RB,LAR,SEA,4000
Sean Clifford,QB,CIN,PIT,4000
Mitchell Trubisky,QB,BUF,TB,4000
Raheim Sanders,RB,CLE,BAL,4000
Kalel Mullings,RB,TEN,HOU,4000
Hassan Haskins,RB,LAC,JAX,4000
Alexander Mattison,RB,MIA,WAS,4000
Kyle Allen,QB,DET,PHI,4000
Jordan James,RB,SF,ARI,4000
CJ Ham,RB,MIN,CHI,4000
Andrew Beck,RB,NYJ,NE,4000
Kye Robichaux,RB,DET,PHI,4000
George Holani,RB,SEA,LAR,4000
Dontayvion Wicks,WR,GB,NYG,4000
Trevor Etienne,RB,CAR,ATL,4000
Miles Sanders,RB,DAL,LV,4000
Deshaun Watson,QB,CLE,BAL,4000
Calvin Austin,WR,PIT,CIN,4000
Jalen McMillan,WR,TB,BUF,4000
Patriots,DST,NE,NYJ,3900
Marvin Mims,WR,DEN,KC,3900
Mack Hollins,WR,NE,NYJ,3900
Rashod Bateman,WR,BAL,CLE,3900
Dalton Schultz,TE,HOU,TEN,3900
Elic Ayomanor,WR,TEN,HOU,3900
Zach Ertz,TE,WAS,MIA,3800
Ravens,DST,BAL,CLE,3800
Harold Fannin,TE,CLE,BAL,3800
Michael Wilson,WR,ARI,SF,3800
Christian Kirk,WR,HOU,TEN,3800
Texans,DST,HOU,TEN,3700
Luke Musgrave,TE,GB,NYG,3700
Luther Burden,WR,CHI,MIN,3700
Darnell Mooney,WR,ATL,CAR,3700
Hunter Henry,TE,NE,NYJ,3700
Packers,DST,GB,NYG,3600
Colston Loveland,TE,CHI,MIN,3600
Dyami Brown,WR,JAX,LAC,3600
Xavier Legette,WR,CAR,ATL,3600
Andrei Iosivas,WR,CIN,PIT,3600
Jayden Higgins,WR,HOU,TEN,3500
Jalen Nailor,WR,MIN,CHI,3500
Ryan Flournoy,WR,DAL,LV,3500
Falcons,DST,ATL,CAR,3500
Evan Engram,TE,DEN,KC,3500
Jaylin Lane,WR,WAS,MIA,3500
Mark Andrews,TE,BAL,CLE,3500
DeAndre Hopkins,WR,BAL,CLE,3400
Tyler Johnson,WR,NYJ,NE,3400
Tyler Lockett,WR,LV,DAL,3400
49ers,DST,SF,ARI,3400
Jahan Dotson,WR,PHI,DET,3400
Chig Okonkwo,TE,TEN,HOU,3400
Tyquan Thornton,WR,KC,DEN,3400
Jaylin Noel,WR,HOU,TEN,3400
Cedric Tillman,WR,CLE,BAL,3400
Brenton Strange,TE,JAX,LAC,3400
Allen Lazard,WR,NYJ,NE,3300
Olamide Zaccheaus,WR,CHI,MIN,3300
Jalen Tolbert,WR,DAL,LV,3300
Tre Harris,WR,LAC,JAX,3300
David Njoku,TE,CLE,BAL,3300
Dawson Knox,TE,BUF,TB,3300
Greg Dortch,WR,ARI,SF,3300
Joshua Palmer,WR,BUF,TB,3300
Steelers,DST,PIT,CIN,3300
Kyle Williams,WR,NE,NYJ,3200
Roman Wilson,WR,PIT,CIN,3200
Kalif Raymond,WR,DET,PHI,3200
Bills,DST,BUF,TB,3200
JuJu Smith-Schuster,WR,KC,DEN,3200
Curtis Samuel,WR,BUF,TB,3200
Noah Fant,TE,CIN,PIT,3200
Kameron Johnson,WR,TB,BUF,3200
Pat Freiermuth,TE,PIT,CIN,3200
Treylon Burks,WR,WAS,MIA,3100
Cowboys,DST,DAL,LV,3100
Van Jefferson,WR,TEN,HOU,3100
Chiefs,DST,KC,DEN,3100
Tyler Conklin,TE,LAC,JAX,3100
Pat Bryant,WR,DEN,KC,3100
Jalen Coker,WR,CAR,ATL,3100
AJ Barner,TE,SEA,LAR,3100
Arian Smith,WR,NYJ,NE,3100
Xavier Hutchinson,WR,HOU,TEN,3100
Jared Wayne,WR,HOU,TEN,3000
Xavier Gipson,WR,PHI,DET,3000
Adam Thielen,WR,MIN,CHI,3000
Noah Brown,WR,WAS,MIA,3000
Gage Larvadain,WR,CLE,BAL,3000
Gunner Olszewski,WR,NYG,GB,3000
Isaiah Williams,WR,NYJ,NE,3000
Konata Mumpfield,WR,LAR,SEA,3000
Ben Skowronek,WR,PIT,CIN,3000
KhaDarel Hodge,WR,ATL,CAR,3000
Trent Taylor,WR,SF,ARI,3000
Jack Bech,WR,LV,DAL,3000
Austin Trammell,WR,JAX,LAC,3000
Bryce Oliver,WR,TEN,HOU,3000
Nikko Remigio,WR,KC,DEN,3000
Devin Duvernay,WR,CHI,MIN,3000
Tahj Washington,WR,MIA,WAS,3000
Devontez Walker,WR,BAL,CLE,3000
Bryce Ford-Wheaton,WR,NYG,GB,3000
Mason Taylor,TE,NYJ,NE,3000
Jake Bobo,WR,SEA,LAR,3000
Mike Evans,WR,TB,BUF,3000
Demarcus Robinson,WR,SF,ARI,3000
Johnny Wilson,WR,PHI,DET,3000
Derius Davis,WR,LAC,JAX,3000
Robbie Chosen,WR,WAS,MIA,3000
Malachi Corley,WR,CLE,BAL,3000
Ray-Ray McCloud,WR,NYG,GB,3000
John Metchie,WR,NYJ,NE,3000
Xavier Smith,WR,LAR,SEA,3000
Scotty Miller,WR,PIT,CIN,3000
David Moore,WR,CAR,ATL,3000
Zay Jones,WR,ARI,SF,3000
Donte Thornton,WR,LV,DAL,3000
Tim Patrick,WR,JAX,LAC,3000
Braxton Berrios,WR,HOU,TEN,3000
Jalen Royals,WR,KC,DEN,3000
Rondale Moore,WR,MIN,CHI,3000
Cedrick Wilson,WR,MIA,WAS,3000
Dayton Wade,WR,BAL,CLE,3000
Beaux Collins,WR,NYG,GB,3000
Efton Chism,WR,NE,NYJ,3000
Cody White,WR,SEA,LAR,3000
Ryan Miller,WR,TB,BUF,3000
Skyy Moore,WR,SF,ARI,3000
Isaac TeSlaa,WR,DET,PHI,3000
KeAndre Lambert-Smith,WR,LAC,JAX,3000
Chris Moore,WR,WAS,MIA,3000
Charlie Jones,WR,CIN,PIT,3000
DeAndre Carter,WR,CLE,BAL,3000
Vikings,DST,MIN,CHI,3000
Adonai Mitchell,WR,NYJ,NE,3000
Tutu Atwell,WR,LAR,SEA,3000
Savion Williams,WR,GB,NYG,3000
Hunter Renfrow,WR,CAR,ATL,3000
Xavier Weaver,WR,ARI,SF,3000
Alex Bachman,WR,LV,DAL,3000
Elijah Moore,WR,BUF,TB,3000
Tank Dell,WR,HOU,TEN,3000
Trent Sherfield,WR,DEN,KC,3000
Myles Price,WR,MIN,CHI,3000
Dee Eskridge,WR,MIA,WAS,3000
Isaiah Bond,WR,CLE,BAL,3000
Malik Nabers,WR,NYG,GB,3000
Irvin Charles,WR,NYJ,NE,3000
Dareke Young,WR,SEA,LAR,3000
Jamal Agnew,WR,ATL,CAR,3000
Jordan Watkins,WR,SF,ARI,3000
Dominic Lovett,WR,DET,PHI,3000
Joshua Cephus,WR,JAX,LAC,3000
Nick Westbrook-Ikhine,WR,MIA,WAS,3000
Jermaine Burton,WR,CIN,PIT,3000
Kaden Davis,WR,CLE,BAL,3000
TJ Hockenson,TE,MIN,CHI,3000
Dolphins,DST,MIA,WAS,3000
Tylan Wallace,WR,BAL,CLE,3000
Malik Heath,WR,GB,NYG,3000
Brycen Tremayne,WR,CAR,ATL,3000
Simi Fehoko,WR,ARI,SF,3000
Jonathan Mingo,WR,DAL,LV,3000
Tyrell Shavers,WR,BUF,TB,3000
Justin Watson,WR,HOU,TEN,3000
Darius Cooper,WR,PHI,DET,3000
Tai Felton,WR,MIN,CHI,3000
Jacoby Jones,WR,WAS,MIA,3000
KeShawn Williams,WR,PIT,CIN,3000
Jamari Thrash,WR,CLE,BAL,3000
Jalin Hyatt,WR,NYG,GB,3000
Josh Reynolds,WR,NYJ,NE,3000
Jordan Whittington,WR,LAR,SEA,3000
Casey Washington,WR,ATL,CAR,3000
Jacob Cowing,WR,SF,ARI,3000
KaVontae Turpin,WR,DAL,LV,3000
Travis Hunter,WR,JAX,LAC,3000
Luke McCaffrey,WR,WAS,MIA,3000
Mason Kinsey,WR,TEN,HOU,3000
Isaiah Likely,TE,BAL,CLE,3000
Jahdae Walker,WR,CHI,MIN,3000
Tyreek Hill,WR,MIA,WAS,3000
LaJohntay Wester,WR,BAL,CLE,3000
DaQuan Felton,WR,NYG,GB,3000
Jimmy Horn,WR,CAR,ATL,3000
Andre Baccellia,WR,ARI,SF,3000
Jaden Smith,WR,TB,BUF,3000
Jonnu Smith,TE,PIT,CIN,2900
Rams,DST,LAR,SEA,2900
Eagles,DST,PHI,DET,2900
Michael Mayer,TE,LV,DAL,2900
Hunter Long,TE,JAX,LAC,2900
Will Dissly,TE,LAC,JAX,2800
Bears,DST,CHI,MIN,2800
Greg Dulcich,TE,MIA,WAS,2800
Chargers,DST,LAC,JAX,2800
Jackson Hawes,TE,BUF,TB,2800
Tyler Higbee,TE,LAR,SEA,2700
Darnell Washington,TE,PIT,CIN,2700
Jaguars,DST,JAX,LAC,2700
Panthers,DST,CAR,ATL,2700
Lions,DST,DET,PHI,2700
JaTavion Sanders,TE,CAR,ATL,2700
Gunnar Helm,TE,TEN,HOU,2600
Cole Kmet,TE,CHI,MIN,2600
Broncos,DST,DEN,KC,2600
Commanders,DST,WAS,MIA,2600
Seahawks,DST,SEA,LAR,2600
Elijah Arroyo,TE,SEA,LAR,2600
Tucker Kraft,TE,GB,NYG,2500
Hayden Rucci,TE,MIA,WAS,2500
Jake Briningstool,TE,KC,DEN,2500
David Martin-Robinson,TE,TEN,HOU,2500
James Mitchell,TE,CAR,ATL,2500
Cal Adomitis,TE,PHI,DET,2500
Johnny Mundt,TE,JAX,LAC,2500
Raiders,DST,LV,DAL,2500
Tip Reiman,TE,ARI,SF,2500
Daniel Bellinger,TE,NYG,GB,2500
John Bates,TE,WAS,MIA,2500
Blake Whiteheart,TE,CLE,BAL,2500
Tanner Hudson,TE,CIN,PIT,2500
Stone Smartt,TE,NYJ,NE,2500
Lucas Krull,TE,DEN,KC,2500
Payne Durham,TE,TB,BUF,2500
Ian Thomas,TE,LV,DAL,2500
Brevin Jordan,TE,HOU,TEN,2500
Ben Yurosek,TE,MIN,CHI,2500
Eric Saubert,TE,SEA,LAR,2500
Josh Whyle,TE,GB,NYG,2500
Tyler Ott,TE,WAS,MIA,2500
Jared Wiley,TE,KC,DEN,2500
William Wagner,TE,CIN,PIT,2500
Mitchell Evans,TE,CAR,ATL,2500
Cameron Latu,TE,PHI,DET,2500
Buccaneers,DST,TB,BUF,2500
John Stephens,TE,DAL,LV,2500
Josiah Deguara,TE,ARI,SF,2500
Durham Smythe,TE,CHI,MIN,2500
Julian Hill,TE,MIA,WAS,2500
Charlie Kolar,TE,BAL,CLE,2500
Drew Sample,TE,CIN,PIT,2500
Jeremy Ruckert,TE,NYJ,NE,2500
Adam Trautman,TE,DEN,KC,2500
Feleipe Franks,TE,ATL,CAR,2500
Shane Zylstra,TE,DET,PHI,2500
Jakob Johnson,TE,HOU,TEN,2500
Josh Oliver,TE,MIN,CHI,2500
Nick Kallerup,TE,SEA,LAR,2500
John FitzPatrick,TE,GB,NYG,2500
Tyree Jackson,TE,WAS,MIA,2500
Robert Tonyan,TE,KC,DEN,2500
Erick All,TE,CIN,PIT,2500
Tommy Tremble,TE,CAR,ATL,2500
Kylen Granson,TE,PHI,DET,2500
Evan Deckers,TE,TB,BUF,2500
Brevyn Spann-Ford,TE,DAL,LV,2500
Elijah Higgins,TE,ARI,SF,2500
Andrew DePaola,TE,MIN,CHI,2500
Colby Parkinson,TE,LAR,SEA,2500
Donald Parham,TE,PIT,CIN,2500
Jalin Conyers,TE,MIA,WAS,2500
Nate Adkins,TE,DEN,KC,2500
Cade Stover,TE,HOU,TEN,2500
Teagan Quitoriano,TE,ATL,CAR,2500
Ross Dwelley,TE,DET,PHI,2500
Tucker Fisk,TE,LAC,JAX,2500
Cardinals,DST,ARI,SF,2500
Chris Manhertz,TE,NYG,GB,2500
Colson Yankoff,TE,WAS,MIA,2500
Noah Gray,TE,KC,DEN,2500
Mike Gesicki,TE,CIN,PIT,2500
Austin Hooper,TE,NE,NYJ,2500
Grant Calcaterra,TE,PHI,DET,2500
Ko Kieft,TE,TB,BUF,2500
Luke Schoonmaker,TE,DAL,LV,2500
Jake Tonges,TE,SF,ARI,2500
Gavin Bartholomew,TE,MIN,CHI,2500
Davis Allen,TE,LAR,SEA,2500
Connor Heyward,TE,PIT,CIN,2500
Darren Waller,TE,MIA,WAS,2500
James Winchester,TE,KC,DEN,2500
Harrison Bryant,TE,HOU,TEN,2500
Charlie Woerner,TE,ATL,CAR,2500
Brock Wright,TE,DET,PHI,2500
Quintin Morris,TE,JAX,LAC,2500
Travis Vokolek,TE,ARI,SF,2500
Thomas Fidone,TE,NYG,GB,2500
Ben Sinnott,TE,WAS,MIA,2500
Brenden Bates,TE,CLE,BAL,2500
Cam Grandy,TE,CIN,PIT,2500
Jelani Woods,TE,NYJ,NE,2500
Mitchell Fraboni,TE,DEN,KC,2500
Devin Culp,TE,TB,BUF,2500
Carter Runyon,TE,LV,DAL,2500
Luke Farrell,TE,SF,ARI,2500
Ben Sims,TE,MIN,CHI,2500
Terrance Ferguson,TE,LAR,SEA,2500
Browns,DST,CLE,BAL,2400
Bengals,DST,CIN,PIT,2400
Titans,DST,TEN,HOU,2300
Giants,DST,NYG,GB,2300
Jets,DST,NYJ,NE,2200
