player,position,team,opponent,salary
Jake Ferguson,TE,DAL,ARI,5400
Rhamondre Stevenson,RB,NE,ATL,5400
Woody Marks,RB,HOU,DEN,5400
Trevor Lawrence,QB,JAX,LV,5400
Zay Flowers,WR,BAL,MIA,5400
Quentin Johnston,WR,LAC,TEN,5400
Chuba Hubbard,RB,CAR,GB,5300
Khalil Shakir,WR,BUF,KC,5300
Jakobi Meyers,WR,LV,JAX,5300
Bryce Young,QB,CAR,GB,5300
Oronde Gadsden,TE,LAC,TEN,5300
Tony Pollard,RB,TEN,LAC,5300
Jacory Croskey-Merritt,RB,WAS,SEA,5300
Jaxson Dart,QB,NYG,SF,5200
Romeo Doubs,WR,GB,CAR,5200
Aaron Jones,RB,MIN,DET,5200
Isiah Pacheco,RB,KC,BUF,5200
DJ Moore,WR,CHI,CIN,5200
Terry McLaurin,WR,WAS,SEA,5200
WanDale Robinson,WR,NYG,SF,5100
Zach Charbonnet,RB,SEA,WAS,5100
Tyrone Tracy,RB,NYG,SF,5100
Marcus Mariota,QB,WAS,SEA,5100
CJ Stroud,QB,HOU,DEN,5100
Rashid Shaheed,WR,NO,LAR,5100
Tyjae Spears,RB,TEN,LAC,5100
Mac Jones,QB,SF,NYG,5000
Kayshon Boutte,WR,NE,ATL,5000
RJ Harvey,RB,DEN,HOU,5000
Brock Bowers,TE,LV,JAX,5000
David Montgomery,RB,DET,MIN,5000
Kendrick Bourne,WR,SF,NYG,5000
Tua Tagovailoa,QB,MIA,BAL,5000
JJ McCarthy,QB,MIN,DET,4900
Brandon Aiyuk,WR,SF,NYG,4900
Tyler Huntley,QB,BAL,MIA,4900
TreVeyon Henderson,RB,NE,ATL,4900
Troy Franklin,WR,DEN,HOU,4900
Nick Chubb,RB,HOU,DEN,4900
Carson Wentz,QB,MIN,DET,4800
George Kittle,TE,SF,NYG,4800
Michael Penix,QB,ATL,NE,4800
Chris Rodriguez,RB,WAS,SEA,4800
Joe Mixon,RB,HOU,DEN,4800
Tre Tucker,WR,LV,JAX,4800
Jameson Williams,WR,DET,MIN,4800
Blake Corum,RB,LAR,NO,4800
Kirk Cousins,QB,ATL,NE,4700
Jacoby Brissett,QB,ARI,DAL,4700
Matthew Golden,WR,GB,CAR,4700
Kareem Hunt,RB,KC,BUF,4700
Travis Hunter,WR,JAX,LV,4700
Tyler Allgeier,RB,ATL,NE,4700
Kyle Monangai,RB,CHI,CIN,4600
Bhayshul Tuten,RB,JAX,LV,4600
Geno Smith,QB,LV,JAX,4600
Calvin Ridley,WR,TEN,LAC,4600
Cooper Kupp,WR,SEA,WAS,4600
Alec Pierce,WR,IND,PIT,4600
Travis Kelce,TE,KC,BUF,4600
Kenneth Gainwell,RB,PIT,IND,4500
Michael Carter,RB,ARI,DAL,4500
Jayden Reed,WR,GB,CAR,4500
Keon Coleman,WR,BUF,KC,4500
Justice Hill,RB,BAL,MIA,4500
Devin Neal,RB,NO,LAR,4500
Cam Ward,QB,TEN,LAC,4500
Spencer Rattler,QB,NO,LAR,4400
Christian Watson,WR,GB,CAR,4400
Ray Davis,RB,BUF,KC,4400
Zavier Scott,RB,MIN,DET,4400
Tyler Shough,QB,NO,LAR,4400
Samaje Perine,RB,CIN,CHI,4400
Josh Downs,WR,IND,PIT,4400
Ollie Gordon,RB,MIA,BAL,4400
Hassan Haskins,RB,LAC,TEN,4300
Cooper Rush,QB,BAL,MIA,4300
Luke McCaffrey,WR,WAS,SEA,4300
Jauan Jennings,WR,SF,NYG,4300
Jeremy McNichols,RB,WAS,SEA,4300
Brian Robinson,RB,SF,NYG,4300
Hollywood Brown,WR,KC,BUF,4300
Andy Dalton,QB,CAR,GB,4300
Jaret Patterson,RB,LAC,TEN,4300
Sam LaPorta,TE,DET,MIN,4300
Emanuel Wilson,RB,GB,CAR,4200
Raheem Mostert,RB,LV,JAX,4200
Kyle Pitts,TE,ATL,NE,4200
Darnell Mooney,WR,ATL,NE,4200
Christian Kirk,WR,HOU,DEN,4200
Brashard Smith,RB,KC,BUF,4200
Darius Slayton,WR,NYG,SF,4100
Devin Singletary,RB,NYG,SF,4100
Zach Ertz,TE,WAS,SEA,4100
Marvin Mims,WR,DEN,HOU,4100
LeQuint Allen,RB,JAX,LV,4100
Roschon Johnson,RB,CHI,CIN,4100
Kenny Pickett,QB,LV,JAX,4100
Jack Westover,RB,NE,ATL,4000
Kyle Allen,QB,DET,MIN,4000
Emari Demercado,RB,ARI,DAL,4000
Amar Johnson,RB,LAC,TEN,4000
Patrick Taylor,RB,SF,NYG,4000
Trevor Etienne,RB,CAR,GB,4000
Nick Mullens,QB,JAX,LV,4000
Jaleel McLaughlin,RB,DEN,HOU,4000
Jaylen Wright,RB,MIA,BAL,4000
Clyde Edwards-Helaire,RB,KC,BUF,4000
Kaleb Johnson,RB,PIT,IND,4000
Emory Jones,QB,ATL,NE,4000
Tahj Brooks,RB,CIN,CHI,4000
Kenny McIntosh,RB,SEA,WAS,4000
Brandon Allen,QB,TEN,LAC,4000
Kurtis Rourke,QB,SF,NYG,4000
Sione Vaki,RB,DET,MIN,4000
Malik Davis,RB,DAL,ARI,4000
Jimmy Garoppolo,QB,LAR,NO,4000
Packers,DST,GB,CAR,4000
Zach Wilson,QB,MIA,BAL,4000
Zamir White,RB,LV,JAX,4000
Mason Rudolph,QB,PIT,IND,4000
British Brooks,RB,HOU,DEN,4000
Jake Browning,QB,CIN,CHI,4000
Josh Johnson,QB,WAS,SEA,4000
Tyler Goodson,RB,IND,PIT,4000
Deneric Prince,RB,NE,ATL,4000
Max Brosmer,QB,MIN,DET,4000
Joe Milton,QB,DAL,ARI,4000
Scott Matlock,RB,LAC,TEN,4000
Jordan James,RB,SF,NYG,4000
Malik Willis,QB,GB,CAR,4000
Ronnie Rivers,RB,LAR,NO,4000
Tyler Badie,RB,DEN,HOU,4000
Patrick Ricard,RB,BAL,MIA,4000
Keaontay Ingram,RB,KC,BUF,4000
Anthony Richardson,QB,IND,PIT,4000
Tommy DeVito,QB,NE,ATL,4000
Case Keenum,QB,CHI,CIN,4000
George Holani,RB,SEA,WAS,4000
Trey Lance,QB,LAC,TEN,4000
Adrian Martinez,QB,SF,NYG,4000
Craig Reynolds,RB,DET,MIN,4000
Jaydon Blue,RB,DAL,ARI,4000
Kalel Mullings,RB,TEN,LAC,4000
MarShawn Lloyd,RB,GB,CAR,4000
Dylan Laube,RB,LV,JAX,4000
Eric Gray,RB,NYG,SF,4000
Dameon Pierce,RB,HOU,DEN,4000
Rashod Bateman,WR,BAL,MIA,4000
Dalton Kincaid,TE,BUF,KC,4000
Ameer Abdullah,RB,IND,PIT,4000
Lan Larison,RB,NE,ATL,4000
Brittain Brown,RB,CHI,CIN,4000
Kedon Slovis,QB,ARI,DAL,4000
Najee Harris,RB,LAC,TEN,4000
Isaac Guerendo,RB,SF,NYG,4000
Mike White,QB,CAR,GB,4000
Hunter Luepke,RB,DAL,ARI,4000
Jarquez Hunter,RB,LAR,NO,4000
Graham Mertz,QB,HOU,DEN,4000
Rasheen Ali,RB,BAL,MIA,4000
Elijah Mitchell,RB,KC,BUF,4000
Riley Leonard,QB,IND,PIT,4000
Joshua Dobbs,QB,NE,ATL,4000
Tyson Bagent,QB,CHI,CIN,4000
Austin Ekeler,RB,WAS,SEA,4000
Calvin Austin,WR,PIT,IND,4000
Nathan Carter,RB,ATL,NE,4000
CJ Ham,RB,MIN,DET,4000
James Conner,RB,ARI,DAL,4000
Julius Chestnut,RB,TEN,LAC,4000
Chris Brooks,RB,GB,CAR,4000
Cody Schrader,RB,JAX,LV,4000
Cam Skattebo,RB,NYG,SF,4000
Michael Burton,RB,DEN,HOU,4000
Alec Ingold,RB,MIA,BAL,4000
Reggie Gilliam,RB,BUF,KC,4000
Trey Sermon,RB,PIT,IND,4000
Antonio Gibson,RB,NE,ATL,4000
Deion Hankins,RB,CHI,CIN,4000
Robbie Ouzts,RB,SEA,WAS,4000
Omarion Hampton,RB,LAC,TEN,4000
Jameis Winston,QB,NYG,SF,4000
Kye Robichaux,RB,DET,MIN,4000
Miles Sanders,RB,DAL,ARI,4000
Kendre Miller,RB,NO,LAR,4000
Davis Mills,QB,HOU,DEN,4000
Keaton Mitchell,RB,BAL,MIA,4000
Mitchell Trubisky,QB,BUF,KC,4000
Skylar Thompson,QB,PIT,IND,4000
Jaylin Noel,WR,HOU,DEN,4000
Sean Clifford,QB,CIN,CHI,4000
Jalen Milroe,QB,SEA,WAS,4000
Salvon Ahmed,RB,IND,PIT,4000
Brock Lampe,RB,NE,ATL,4000
Ty Chandler,RB,MIN,DET,4000
Trey Benson,RB,ARI,DAL,4000
Trayveon Williams,RB,LAC,TEN,4000
Jonathon Brooks,RB,CAR,GB,4000
Aidan OConnell,QB,LV,JAX,4000
Kyle Juszczyk,RB,SF,NYG,4000
Adam Prentice,RB,DEN,HOU,4000
Alexander Mattison,RB,MIA,BAL,4000
Ty Johnson,RB,BUF,KC,4000
Lew Nichols,RB,PIT,IND,4000
Terrell Jennings,RB,NE,ATL,4000
Travis Homer,RB,CHI,CIN,4000
Brady Russell,RB,SEA,WAS,4000
Will Levis,QB,TEN,LAC,4000
Russell Wilson,QB,NYG,SF,4000
Jacob Saylors,RB,DET,MIN,4000
Phil Mafah,RB,DAL,ARI,4000
Stetson Bennett,QB,LAR,NO,4000
Jarrett Stidham,QB,DEN,HOU,4000
Quinn Ewers,QB,MIA,BAL,4000
Gardner Minshew,QB,KC,BUF,4000
Will Howard,QB,PIT,IND,4000
Dare Ogunbowale,RB,HOU,DEN,4000
Joe Burrow,QB,CIN,CHI,4000
Drew Lock,QB,SEA,WAS,4000
DJ Giddens,RB,IND,PIT,4000
Xavier Legette,WR,CAR,GB,3900
Rams,DST,LAR,NO,3900
Malik Washington,WR,MIA,BAL,3900
Chimere Dike,WR,TEN,LAC,3900
Evan Engram,TE,DEN,HOU,3900
Xavier Hutchinson,WR,HOU,DEN,3900
Jaylin Lane,WR,WAS,SEA,3800
Dyami Brown,WR,JAX,LV,3800
Chargers,DST,LAC,TEN,3800
Elic Ayomanor,WR,TEN,LAC,3800
Zay Jones,WR,ARI,DAL,3800
Luther Burden,WR,CHI,CIN,3800
Dontayvion Wicks,WR,GB,CAR,3700
Lions,DST,DET,MIN,3700
Parker Washington,WR,JAX,LV,3700
DeAndre Hopkins,WR,BAL,MIA,3700
Hunter Henry,TE,NE,ATL,3700
Jayden Higgins,WR,HOU,DEN,3700
Jalen Tolbert,WR,DAL,ARI,3600
Dalton Schultz,TE,HOU,DEN,3600
Tory Horton,WR,SEA,WAS,3600
Jalen Coker,WR,CAR,GB,3600
Tyquan Thornton,WR,KC,BUF,3600
Patriots,DST,NE,ATL,3600
Mack Hollins,WR,NE,ATL,3600
Tre Harris,WR,LAC,TEN,3500
Colts,DST,IND,PIT,3500
Michael Wilson,WR,ARI,DAL,3500
Theo Johnson,TE,NYG,SF,3500
Michael Mayer,TE,LV,JAX,3500
DeMario Douglas,WR,NE,ATL,3500
Tutu Atwell,WR,LAR,NO,3500
TJ Hockenson,TE,MIN,DET,3400
JuJu Smith-Schuster,WR,KC,BUF,3400
Andrei Iosivas,WR,CIN,CHI,3400
Jordan Whittington,WR,LAR,NO,3400
Jonnu Smith,TE,PIT,IND,3400
Ryan Flournoy,WR,DAL,ARI,3400
49ers,DST,SF,NYG,3400
Joshua Palmer,WR,BUF,KC,3400
Colston Loveland,TE,CHI,CIN,3300
Jaguars,DST,JAX,LV,3300
Noah Fant,TE,CIN,CHI,3300
Roman Wilson,WR,PIT,IND,3300
Olamide Zaccheaus,WR,CHI,CIN,3300
Greg Dortch,WR,ARI,DAL,3300
Ray-Ray McCloud,WR,NYG,SF,3300
Chris Moore,WR,WAS,SEA,3300
Jalen Nailor,WR,MIN,DET,3300
Curtis Samuel,WR,BUF,KC,3300
Tim Patrick,WR,JAX,LV,3200
Broncos,DST,DEN,HOU,3200
Juwan Johnson,TE,NO,LAR,3200
Malik Heath,WR,GB,CAR,3200
Chig Okonkwo,TE,TEN,LAC,3200
Van Jefferson,WR,TEN,LAC,3200
Casey Washington,WR,ATL,NE,3200
Jack Bech,WR,LV,JAX,3100
Bears,DST,CHI,CIN,3100
Brandin Cooks,WR,NO,LAR,3100
Cole Kmet,TE,CHI,CIN,3100
Pat Freiermuth,TE,PIT,IND,3100
Mark Andrews,TE,BAL,MIA,3100
KaVontae Turpin,WR,DAL,ARI,3100
Demarcus Robinson,WR,SF,NYG,3100
Nick Westbrook-Ikhine,WR,MIA,BAL,3100
Elijah Moore,WR,BUF,KC,3100
Pat Bryant,WR,DEN,HOU,3100
Adonai Mitchell,WR,IND,PIT,3000
Jimmy Horn,WR,CAR,GB,3000
Xavier Weaver,WR,ARI,DAL,3000
Mason Tipton,WR,NO,LAR,3000
Tank Dell,WR,HOU,DEN,3000
Austin Trammell,WR,JAX,LV,3000
Jacob Cowing,WR,SF,NYG,3000
Tahj Washington,WR,MIA,BAL,3000
Jake Bobo,WR,SEA,WAS,3000
Scotty Miller,WR,PIT,IND,3000
Myles Price,WR,MIN,DET,3000
KeAndre Lambert-Smith,WR,LAC,TEN,3000
Savion Williams,WR,GB,CAR,3000
Xavier Smith,WR,LAR,NO,3000
KhaDarel Hodge,WR,ATL,NE,3000
Devontez Walker,WR,BAL,MIA,3000
Jalen Royals,WR,KC,BUF,3000
Gunner Olszewski,WR,NYG,SF,3000
Jermaine Burton,WR,CIN,CHI,3000
Anthony Gould,WR,IND,PIT,3000
Dominic Lovett,WR,DET,MIN,3000
AJ Barner,TE,SEA,WAS,3000
Devaughn Vele,WR,NO,LAR,3000
Jared Wayne,WR,HOU,DEN,3000
Tim Jones,WR,JAX,LV,3000
Jordan Watkins,WR,SF,NYG,3000
Cedrick Wilson,WR,MIA,BAL,3000
Treylon Burks,WR,WAS,SEA,3000
Jake Tonges,TE,SF,NYG,3000
Tai Felton,WR,MIN,DET,3000
Derius Davis,WR,LAC,TEN,3000
David Moore,WR,CAR,GB,3000
Bub Means,WR,NO,LAR,3000
Efton Chism,WR,NE,ATL,3000
Tylan Wallace,WR,BAL,MIA,3000
Nikko Remigio,WR,KC,BUF,3000
Jalin Hyatt,WR,NYG,SF,3000
Charlie Jones,WR,CIN,CHI,3000
Ashton Dulin,WR,IND,PIT,3000
Kalif Raymond,WR,DET,MIN,3000
Cody White,WR,SEA,WAS,3000
Bryce Oliver,WR,TEN,LAC,3000
Braxton Berrios,WR,HOU,DEN,3000
Joshua Cephus,WR,JAX,LV,3000
Skyy Moore,WR,SF,NYG,3000
Dee Eskridge,WR,MIA,BAL,3000
Noah Brown,WR,WAS,SEA,3000
DaQuan Felton,WR,NYG,SF,3000
Adam Thielen,WR,MIN,DET,3000
Laquon Treadwell,WR,IND,PIT,3000
Hunter Renfrow,WR,CAR,GB,3000
Jonathan Mingo,WR,DAL,ARI,3000
JaLynn Polk,WR,NO,LAR,3000
Kyle Williams,WR,NE,ATL,3000
Alex Bachman,WR,LV,JAX,3000
Beaux Collins,WR,NYG,SF,3000
Ravens,DST,BAL,MIA,3000
KeShawn Williams,WR,PIT,IND,3000
Isaac TeSlaa,WR,DET,MIN,3000
Ricky White,WR,SEA,WAS,3000
James Proche,WR,TEN,LAC,3000
Michael Bandy,WR,DEN,HOU,3000
Tyler Higbee,TE,LAR,NO,3000
Dylan Drummond,WR,ATL,NE,3000
Dayton Wade,WR,BAL,MIA,3000
Chiefs,DST,KC,BUF,3000
Bryce Ford-Wheaton,WR,NYG,SF,3000
Jahdae Walker,WR,CHI,CIN,3000
DJ Montgomery,WR,IND,PIT,3000
Brycen Tremayne,WR,CAR,GB,3000
Simi Fehoko,WR,ARI,DAL,3000
Trey Palmer,WR,NO,LAR,3000
Justin Watson,WR,HOU,DEN,3000
Donte Thornton,WR,LV,JAX,3000
Trent Taylor,WR,SF,NYG,3000
Tyreek Hill,WR,MIA,BAL,3000
Ben Skowronek,WR,PIT,IND,3000
Rondale Moore,WR,MIN,DET,3000
Dareke Young,WR,SEA,WAS,3000
Mason Kinsey,WR,TEN,LAC,3000
Trent Sherfield,WR,DEN,HOU,3000
Konata Mumpfield,WR,LAR,NO,3000
Jamal Agnew,WR,ATL,NE,3000
LaJohntay Wester,WR,BAL,MIA,3000
Tyrell Shavers,WR,BUF,KC,3000
Malik Nabers,WR,NYG,SF,3000
Devin Duvernay,WR,CHI,CIN,3000
Darnell Washington,TE,PIT,IND,2900
Texans,DST,HOU,DEN,2900
Seahawks,DST,SEA,WAS,2900
Gunnar Helm,TE,TEN,LAC,2900
Hunter Long,TE,JAX,LV,2800
JaTavion Sanders,TE,CAR,GB,2800
Tanner Conner,TE,MIA,BAL,2800
Cowboys,DST,DAL,ARI,2800
Bills,DST,BUF,KC,2800
Austin Hooper,TE,NE,ATL,2700
Cardinals,DST,ARI,DAL,2700
Julian Hill,TE,MIA,BAL,2700
Elijah Arroyo,TE,SEA,WAS,2700
Taysom Hill,TE,NO,LAR,2700
Steelers,DST,PIT,IND,2700
Isaiah Likely,TE,BAL,MIA,2600
John Bates,TE,WAS,SEA,2600
Noah Gray,TE,KC,BUF,2600
Daniel Bellinger,TE,NYG,SF,2600
Bengals,DST,CIN,CHI,2600
Commanders,DST,WAS,SEA,2600
Tyler Ott,TE,WAS,SEA,2500
Connor Heyward,TE,PIT,IND,2500
Erick All,TE,CIN,CHI,2500
John Stephens,TE,DAL,ARI,2500
Foster Moreau,TE,NO,LAR,2500
Brock Wright,TE,DET,MIN,2500
Quintin Morris,TE,JAX,LV,2500
Adam Trautman,TE,DEN,HOU,2500
Dawson Knox,TE,BUF,KC,2500
Feleipe Franks,TE,ATL,NE,2500
Jalin Conyers,TE,MIA,BAL,2500
Josiah Deguara,TE,ARI,DAL,2500
Will Mallory,TE,IND,PIT,2500
Ben Yurosek,TE,MIN,DET,2500
Zach Wood,TE,NO,LAR,2500
Mitchell Evans,TE,CAR,GB,2500
Raiders,DST,LV,JAX,2500
Cade Stover,TE,HOU,DEN,2500
Tyree Jackson,TE,WAS,SEA,2500
Thomas Fidone,TE,NYG,SF,2500
Mike Gesicki,TE,CIN,CHI,2500
Brevyn Spann-Ford,TE,DAL,ARI,2500
David Martin-Robinson,TE,TEN,LAC,2500
Ross Dwelley,TE,DET,MIN,2500
Johnny Mundt,TE,JAX,LV,2500
Nate Adkins,TE,DEN,HOU,2500
James Winchester,TE,KC,BUF,2500
Teagan Quitoriano,TE,ATL,NE,2500
Darren Waller,TE,MIA,BAL,2500
Elijah Higgins,TE,ARI,DAL,2500
Drew Ogletree,TE,IND,PIT,2500
Josh Oliver,TE,MIN,DET,2500
Mason Pline,TE,NO,LAR,2500
Tommy Tremble,TE,CAR,GB,2500
Carter Runyon,TE,LV,JAX,2500
Harrison Bryant,TE,HOU,DEN,2500
Colson Yankoff,TE,WAS,SEA,2500
Chris Manhertz,TE,NYG,SF,2500
Cam Grandy,TE,CIN,CHI,2500
Luke Schoonmaker,TE,DAL,ARI,2500
Will Dissly,TE,LAC,TEN,2500
Shane Zylstra,TE,DET,MIN,2500
Colby Parkinson,TE,LAR,NO,2500
John FitzPatrick,TE,GB,CAR,2500
Jake Briningstool,TE,KC,BUF,2500
Charlie Woerner,TE,ATL,NE,2500
Greg Dulcich,TE,MIA,BAL,2500
Nick Kallerup,TE,SEA,WAS,2500
Mo Alie-Cox,TE,IND,PIT,2500
Durham Smythe,TE,CHI,CIN,2500
Zaire Mitchell-Paden,TE,NO,LAR,2500
Kenny Yeboah,TE,DET,MIN,2500
Ian Thomas,TE,LV,JAX,2500
Mitchell Fraboni,TE,DEN,HOU,2500
Ben Sinnott,TE,WAS,SEA,2500
Luke Farrell,TE,SF,NYG,2500
Tanner Hudson,TE,CIN,CHI,2500
Travis Vokolek,TE,ARI,DAL,2500
Tyler Conklin,TE,LAC,TEN,2500
Gavin Bartholomew,TE,MIN,DET,2500
Terrance Ferguson,TE,LAR,NO,2500
Luke Musgrave,TE,GB,CAR,2500
Jared Wiley,TE,KC,BUF,2500
Jakob Johnson,TE,HOU,DEN,2500
Charlie Kolar,TE,BAL,MIA,2500
Eric Saubert,TE,SEA,WAS,2500
Donald Parham,TE,PIT,IND,2500
William Wagner,TE,CIN,CHI,2500
Jack Stoll,TE,NO,LAR,2500
Andrew DePaola,TE,MIN,DET,2500
Brenton Strange,TE,JAX,LV,2500
Lucas Krull,TE,DEN,HOU,2500
Jackson Hawes,TE,BUF,KC,2500
Falcons,DST,ATL,NE,2500
Drew Sample,TE,CIN,CHI,2500
Tip Reiman,TE,ARI,DAL,2500
Tucker Fisk,TE,LAC,TEN,2500
Nick Vannett,TE,MIN,DET,2500
Davis Allen,TE,LAR,NO,2500
James Mitchell,TE,CAR,GB,2500
Robert Tonyan,TE,KC,BUF,2500
Brevin Jordan,TE,HOU,DEN,2500
Giants,DST,NYG,SF,2400
Dolphins,DST,MIA,BAL,2400
Titans,DST,TEN,LAC,2300
Vikings,DST,MIN,DET,2200
Saints,DST,NO,LAR,2100
Panthers,DST,CAR,GB,2000
