player,position,team,opponent,salary
Cam Akers,RB,HOU,NE,5500
Sam LaPorta,TE,DET,DAL,5500
Zach Charbonnet,RB,SEA,SF,5500
Javonte Williams,RB,DEN,LAC,5500
Justin Herbert,QB,LAC,DEN,5500
Jakobi Meyers,WR,LV,PIT,5400
Bo Nix,QB,DEN,LAC,5400
Alec Pierce,WR,IND,TEN,5400
Tyler Goodson,RB,IND,TEN,5400
Bucky Irving,RB,TB,NO,5400
Braelon Allen,RB,NYJ,BUF,5300
Russell Wilson,QB,PIT,LV,5300
Tyrod Taylor,QB,NYJ,BUF,5300
Courtland Sutton,WR,DEN,LAC,5300
Daniel Jones,QB,NYG,CIN,5300
Antonio Gibson,RB,NE,HOU,5300
Darnell Mooney,WR,ATL,CAR,5300
Tyler Lockett,WR,SEA,SF,5300
Alexander Mattison,RB,LV,PIT,5300
Romeo Doubs,WR,GB,ARI,5200
Michael Penix,QB,ATL,CAR,5200
Dontayvion Wicks,WR,GB,ARI,5200
Andy Dalton,QB,CAR,ATL,5200
Justice Hill,RB,BAL,WAS,5200
Dallas Goedert,TE,PHI,CLE,5200
Rome Odunze,WR,CHI,JAX,5200
Jamaal Williams,RB,NO,TB,5200
DeAndre Hopkins,WR,TEN,IND,5100
Mac Jones,QB,JAX,CHI,5100
Tyjae Spears,RB,TEN,IND,5100
Dalton Kincaid,TE,BUF,NYJ,5100
Jameis Winston,QB,CLE,PHI,5100
Brandin Cooks,WR,DAL,DET,5100
Deshaun Watson,QB,CLE,PHI,5100
Tyler Allgeier,RB,ATL,CAR,5100
Jauan Jennings,WR,SF,SEA,5100
Jaylen Warren,RB,PIT,LV,5000
Roschon Johnson,RB,CHI,JAX,5000
Jake Ferguson,TE,DAL,DET,5000
Jerry Jeudy,WR,CLE,PHI,5000
Jalen Tolbert,WR,DAL,DET,5000
Drake Maye,QB,NE,HOU,5000
Adam Thielen,WR,CAR,ATL,5000
Malik Willis,QB,GB,ARI,5000
Jonathon Brooks,RB,CAR,ATL,5000
Sam Howell,QB,SEA,SF,5000
Aidan OConnell,QB,LV,PIT,4900
Keon Coleman,WR,BUF,NYJ,4900
Gardner Minshew,QB,LV,PIT,4900
Jake Browning,QB,CIN,NYG,4900
Ladd McConkey,WR,LAC,DEN,4900
Xavier Legette,WR,CAR,ATL,4900
Taylor Heinicke,QB,LAC,DEN,4900
Zamir White,RB,LV,PIT,4900
Dameon Pierce,RB,HOU,NE,4900
Jahan Dotson,WR,PHI,CLE,4800
Drew Lock,QB,NYG,CIN,4800
Jake Haener,QB,NO,TB,4800
Miles Sanders,RB,CAR,ATL,4800
Dare Ogunbowale,RB,HOU,NE,4800
Mason Rudolph,QB,TEN,IND,4800
Tucker Kraft,TE,GB,ARI,4800
Will Levis,QB,TEN,IND,4800
Christian Watson,WR,GB,ARI,4800
Evan Engram,TE,JAX,CHI,4700
Quentin Johnston,WR,LAC,DEN,4700
Kenneth Gainwell,RB,PHI,CLE,4700
Kenny Pickett,QB,PHI,CLE,4700
Allen Lazard,WR,NYJ,BUF,4700
Kendre Miller,RB,NO,TB,4700
Bryce Young,QB,CAR,ATL,4700
MarShawn Lloyd,RB,GB,ARI,4600
Trey Benson,RB,ARI,GB,4600
Darius Slayton,WR,NYG,CIN,4600
Cole Kmet,TE,CHI,JAX,4600
Davis Mills,QB,HOU,NE,4600
Michael Wilson,WR,ARI,GB,4600
Jacoby Brissett,QB,NE,HOU,4500
Khalil Herbert,RB,CHI,JAX,4500
Zay Jones,WR,ARI,GB,4500
Mike Williams,WR,NYJ,BUF,4500
Isaiah Likely,TE,BAL,WAS,4500
Ameer Abdullah,RB,LV,PIT,4500
Jeremy McNichols,RB,WAS,BAL,4500
Joshua Palmer,WR,LAC,DEN,4500
Marcus Mariota,QB,WAS,BAL,4500
Kyle Pitts,TE,ATL,CAR,4400
Gabe Davis,WR,JAX,CHI,4400
Jaleel McLaughlin,RB,DEN,LAC,4400
Easton Stick,QB,LAC,DEN,4400
DeMario Douglas,WR,NE,HOU,4400
Ezekiel Elliott,RB,DAL,DET,4400
Joshua Dobbs,QB,SF,SEA,4400
DOnta Foreman,RB,CLE,PHI,4300
Greg Dortch,WR,ARI,GB,4300
Cooper Rush,QB,DAL,DET,4300
Emanuel Wilson,RB,GB,ARI,4300
Ray-Ray McCloud,WR,ATL,CAR,4300
DErnest Johnson,RB,JAX,CHI,4300
Pat Freiermuth,TE,PIT,LV,4300
Cordarrelle Patterson,RB,PIT,LV,4200
Tyson Bagent,QB,CHI,JAX,4200
Gus Edwards,RB,LAC,DEN,4200
Jarrett Stidham,QB,DEN,LAC,4200
Ty Johnson,RB,BUF,NYJ,4200
David Njoku,TE,CLE,PHI,4200
Tre Tucker,WR,LV,PIT,4200
Kenny McIntosh,RB,SEA,SF,4200
Dalton Schultz,TE,HOU,NE,4100
Ray Davis,RB,BUF,NYJ,4100
Rashod Bateman,WR,BAL,WAS,4100
Aaron Shampklin,RB,PIT,LV,4100
Tyler Boyd,WR,TEN,IND,4100
Will Shipley,RB,PHI,CLE,4100
Josh Reynolds,WR,DEN,LAC,4000
Owen Wright,RB,BAL,WAS,4000
Trey Lance,QB,DAL,DET,4000
Case Keenum,QB,HOU,NE,4000
Jordan Travis,QB,NYJ,BUF,4000
Taysom Hill,TE,NO,TB,4000
Keilan Robinson,RB,JAX,CHI,4000
Kimani Vidal,RB,LAC,DEN,4000
Josh Johnson,QB,BAL,WAS,4000
Mike Boone,RB,CAR,ATL,4000
Emari Demercado,RB,ARI,GB,4000
Hunter Luepke,RB,DAL,DET,4000
Spencer Rattler,QB,NO,TB,4000
Darrynton Evans,RB,BUF,NYJ,4000
Nyheim Hines,RB,CLE,PHI,4000
Brandon Allen,QB,SF,SEA,4000
Michael Burton,RB,DEN,LAC,4000
Keaton Mitchell,RB,BAL,WAS,4000
Hendon Hooker,QB,DET,DAL,4000
Joe Milton,QB,NE,HOU,4000
Chris Evans,RB,CIN,NYG,4000
Adam Prentice,RB,NO,TB,4000
Hassan Haskins,RB,LAC,DEN,4000
Kyle Juszczyk,RB,SF,SEA,4000
Raheem Blackshear,RB,CAR,ATL,4000
Clayton Tune,QB,ARI,GB,4000
Deuce Vaughn,RB,DAL,DET,4000
Kyle Trask,QB,TB,NO,4000
Israel Abanikanda,RB,NYJ,BUF,4000
Pierre Strong,RB,CLE,PHI,4000
Khari Blasingame,RB,CHI,JAX,4000
Audric Estime,RB,DEN,LAC,4000
Rasheen Ali,RB,BAL,WAS,4000
Robert Burns,RB,ATL,CAR,4000
AJ Dillon,RB,GB,ARI,4000
Trayveon Williams,RB,CIN,NYG,4000
Jordan Mims,RB,NO,TB,4000
Zach Wilson,QB,DEN,LAC,4000
Elijah Mitchell,RB,SF,SEA,4000
Dylan Laube,RB,LV,PIT,4000
Dyami Brown,WR,WAS,BAL,4000
Sione Vaki,RB,DET,DAL,4000
British Brooks,RB,HOU,NE,4000
Isaiah Davis,RB,NYJ,BUF,4000
Dorian Thompson-Robinson,QB,CLE,PHI,4000
Ian Wheeler,RB,CHI,JAX,4000
Tyler Badie,RB,DEN,LAC,4000
Sam Hartman,QB,WAS,BAL,4000
Jase McClellan,RB,ATL,CAR,4000
Chris Brooks,RB,GB,ARI,4000
Eric Gray,RB,NYG,CIN,4000
Chase Edmonds,RB,TB,NO,4000
Julius Chestnut,RB,TEN,IND,4000
Patrick Taylor,RB,SF,SEA,4000
Kyle Allen,QB,PIT,LV,4000
Patrick Ricard,RB,BAL,WAS,4000
Craig Reynolds,RB,DET,DAL,4000
JaMycal Hasty,RB,NE,HOU,4000
Shane Buechele,QB,BUF,NYJ,4000
Tanner McKee,QB,PHI,CLE,4000
Travis Homer,RB,CHI,JAX,4000
Blake Watson,RB,DEN,LAC,4000
Jeff Driskel,QB,WAS,BAL,4000
Avery Williams,RB,ATL,CAR,4000
DeeJay Dallas,RB,ARI,GB,4000
Tommy DeVito,QB,NYG,CIN,4000
Sean Tucker,RB,TB,NO,4000
Reggie Gilliam,RB,BUF,NYJ,4000
Sam Ehlinger,QB,IND,TEN,4000
Isaac Guerendo,RB,SF,SEA,4000
Curtis Samuel,WR,BUF,NYJ,3900
Adonai Mitchell,WR,IND,TEN,3900
Mark Andrews,TE,BAL,WAS,3900
Noah Brown,WR,WAS,BAL,3900
Andrei Iosivas,WR,CIN,NYG,3800
KaVontae Turpin,WR,DAL,DET,3800
Hunter Henry,TE,NE,HOU,3800
Kendrick Bourne,WR,NE,HOU,3800
Luke McCaffrey,WR,WAS,BAL,3700
Jonathan Mingo,WR,CAR,ATL,3700
Steelers,DST,PIT,LV,3700
Zach Ertz,TE,WAS,BAL,3700
JaLynn Polk,WR,NE,HOU,3600
Tyler Conklin,TE,NYJ,BUF,3600
Cedrick Wilson,WR,NO,TB,3600
Jalen McMillan,WR,TB,NO,3600
Texans,DST,HOU,NE,3600
Nelson Agholor,WR,BAL,WAS,3500
Falcons,DST,ATL,CAR,3500
Cade Otton,TE,TB,NO,3500
Bo Melton,WR,GB,ARI,3500
Olamide Zaccheaus,WR,WAS,BAL,3500
Eagles,DST,PHI,CLE,3400
Parris Campbell,WR,PHI,CLE,3400
Robert Woods,WR,HOU,NE,3400
Noah Fant,TE,SEA,SF,3400
Bengals,DST,CIN,NYG,3400
Ricky Pearsall,WR,SF,SEA,3400
Jalen Brooks,WR,DAL,DET,3300
Chig Okonkwo,TE,TEN,IND,3300
KJ Osborn,WR,NE,HOU,3300
Tim Patrick,WR,DET,DAL,3300
Elijah Moore,WR,CLE,PHI,3300
Malik Heath,WR,GB,ARI,3300
DJ Turner,WR,LV,PIT,3300
Johnny Wilson,WR,PHI,CLE,3300
Brenton Strange,TE,JAX,CHI,3300
Calvin Austin,WR,PIT,LV,3300
Sterling Shepard,WR,TB,NO,3300
Bills,DST,BUF,NYJ,3300
Chargers,DST,LAC,DEN,3300
Xavier Hutchinson,WR,HOU,NE,3300
Kalif Raymond,WR,DET,DAL,3200
Trey Palmer,WR,TB,NO,3200
Roman Wilson,WR,PIT,LV,3200
Elijah Higgins,TE,ARI,GB,3200
Broncos,DST,DEN,LAC,3200
49ers,DST,SF,SEA,3200
Mack Hollins,WR,BUF,NYJ,3200
LilJordan Humphrey,WR,DEN,LAC,3200
Trenton Irwin,WR,CIN,NYG,3200
Treylon Burks,WR,TEN,IND,3200
Van Jefferson,WR,PIT,LV,3100
Kayshon Boutte,WR,NE,HOU,3100
Marvin Mims,WR,DEN,LAC,3100
Packers,DST,GB,ARI,3100
Colts,DST,IND,TEN,3100
Mike Gesicki,TE,CIN,NYG,3100
Juwan Johnson,TE,NO,TB,3100
KhaDarel Hodge,WR,ATL,CAR,3100
Mason Tipton,WR,NO,TB,3100
Colton Dowell,WR,TEN,IND,3000
Chris Conley,WR,SF,SEA,3000
Tyreik McAllister,WR,LV,PIT,3000
Chris Moore,WR,ARI,GB,3000
TreQuan Smith,WR,DET,DAL,3000
Bub Means,WR,NO,TB,3000
Xavier Gipson,WR,NYJ,BUF,3000
Ashton Dulin,WR,IND,TEN,3000
Velus Jones,WR,CHI,JAX,3000
DJ Chark,WR,LAC,DEN,3000
Deonte Harty,WR,BAL,WAS,3000
David Moore,WR,CAR,ATL,3000
JaQuae Jackson,WR,NE,HOU,3000
Bryce Ford-Wheaton,WR,NYG,CIN,3000
Cedric Tillman,WR,CLE,PHI,3000
Tim Jones,WR,JAX,CHI,3000
Marquez Valdes-Scantling,WR,BUF,NYJ,3000
JhaQuan Jackson,WR,TEN,IND,3000
Dareke Young,WR,SEA,SF,3000
Ben Skowronek,WR,PIT,LV,3000
Zach Pascal,WR,ARI,GB,3000
Isaiah Williams,WR,DET,DAL,3000
Rakim Jarrett,WR,TB,NO,3000
Jermaine Burton,WR,CIN,NYG,3000
Jordan Akins,TE,CLE,PHI,3000
Tyler Scott,WR,CHI,JAX,3000
Brenden Rice,WR,LAC,DEN,3000
Tylan Wallace,WR,BAL,WAS,3000
Jalen Coker,WR,CAR,ATL,3000
Javon Baker,WR,NE,HOU,3000
Jalin Hyatt,WR,NYG,CIN,3000
Jacob Harris,WR,PHI,CLE,3000
DeAndre Carter,WR,CHI,JAX,3000
Malik Taylor,WR,NYJ,BUF,3000
Nick Westbrook-Ikhine,WR,TEN,IND,3000
Jake Bobo,WR,SEA,SF,3000
Scotty Miller,WR,PIT,LV,3000
Ravens,DST,BAL,WAS,3000
Allen Robinson,WR,DET,DAL,3000
Kameron Johnson,WR,TB,NO,3000
Charlie Jones,WR,CIN,NYG,3000
David Bell,WR,CLE,PHI,3000
David White,WR,JAX,CHI,3000
Derius Davis,WR,LAC,DEN,3000
Ronnie Bell,WR,SF,SEA,3000
Raiders,DST,LV,PIT,3000
Tyquan Thornton,WR,NE,HOU,3000
Ryan Flournoy,WR,DAL,DET,3000
Britain Covey,WR,PHI,CLE,3000
Malachi Corley,WR,NYJ,BUF,3000
Juwann Winfree,WR,IND,TEN,3000
Laviska Shenault,WR,SEA,SF,3000
Devaughn Vele,WR,DEN,LAC,3000
Jamison Crowder,WR,WAS,BAL,3000
Rondale Moore,WR,ATL,CAR,3000
Steven Sims,WR,HOU,NE,3000
Gunner Olszewski,WR,NYG,CIN,3000
Jamari Thrash,WR,CLE,PHI,3000
Devin Duvernay,WR,JAX,CHI,3000
Simi Fehoko,WR,LAC,DEN,3000
Jacob Cowing,WR,SF,SEA,3000
Jeff Foreman,WR,LV,PIT,3000
Xavier Weaver,WR,ARI,GB,3000
Antoine Green,WR,DET,DAL,3000
Ainias Smith,WR,PHI,CLE,3000
Irvin Charles,WR,NYJ,BUF,3000
Anthony Gould,WR,IND,TEN,3000
Nsimba Webster,WR,CHI,JAX,3000
Troy Franklin,WR,DEN,LAC,3000
Devontez Walker,WR,BAL,WAS,3000
Casey Washington,WR,ATL,CAR,3000
John Metchie,WR,HOU,NE,3000
Ihmir Smith-Marsette,WR,NYG,CIN,3000
James Proche,WR,CLE,PHI,3000
Parker Washington,WR,JAX,CHI,3000
Bears,DST,CHI,JAX,2900
Cowboys,DST,DAL,DET,2900
Tommy Tremble,TE,CAR,ATL,2900
Foster Moreau,TE,NO,TB,2900
Pharaoh Brown,TE,SEA,SF,2900
Luke Schoonmaker,TE,DAL,DET,2800
Titans,DST,TEN,IND,2800
Dawson Knox,TE,BUF,NYJ,2800
Austin Hooper,TE,NE,HOU,2800
Erick All,TE,CIN,NYG,2800
Charlie Kolar,TE,BAL,WAS,2800
Lions,DST,DET,DAL,2800
Seahawks,DST,SEA,SF,2800
Darnell Washington,TE,PIT,LV,2700
Gerald Everett,TE,CHI,JAX,2700
Jets,DST,NYJ,BUF,2700
Will Dissly,TE,LAC,DEN,2700
Theo Johnson,TE,NYG,CIN,2700
Grant Calcaterra,TE,PHI,CLE,2700
Brock Wright,TE,DET,DAL,2700
Saints,DST,NO,TB,2700
Michael Mayer,TE,LV,PIT,2700
Jaguars,DST,JAX,CHI,2700
JaTavion Sanders,TE,CAR,ATL,2600
Browns,DST,CLE,PHI,2600
Connor Heyward,TE,PIT,LV,2600
Buccaneers,DST,TB,NO,2600
Jeremy Ruckert,TE,NYJ,BUF,2600
Adam Trautman,TE,DEN,LAC,2600
Cade Stover,TE,HOU,NE,2600
Giants,DST,NYG,CIN,2600
Hayden Hurst,TE,LAC,DEN,2600
John Bates,TE,WAS,BAL,2600
Drew Sample,TE,CIN,NYG,2600
Mo Alie-Cox,TE,IND,TEN,2600
Luke Farrell,TE,JAX,CHI,2600
Cal Adomitis,TE,CIN,NYG,2500
Jack Stoll,TE,PHI,CLE,2500
Thomas Odukoya,TE,TEN,IND,2500
AJ Barner,TE,SEA,SF,2500
Rodney Williams,TE,PIT,LV,2500
Travis Vokolek,TE,ARI,GB,2500
John Stephens,TE,DAL,DET,2500
Ko Kieft,TE,TB,NO,2500
Kylen Granson,TE,IND,TEN,2500
Josiah Deguara,TE,JAX,CHI,2500
Lucas Krull,TE,DEN,LAC,2500
Ben Sinnott,TE,WAS,BAL,2500
John Samuel Shenker,TE,LV,PIT,2500
Cardinals,DST,ARI,GB,2500
Tanner McLachlan,TE,CIN,NYG,2500
Zach Wood,TE,NO,TB,2500
Nick Vannett,TE,TEN,IND,2500
Patrick Scales,TE,CHI,JAX,2500
MyCole Pruitt,TE,PIT,LV,2500
Tip Reiman,TE,ARI,GB,2500
Brevyn Spann-Ford,TE,DAL,DET,2500
Payne Durham,TE,TB,NO,2500
Quintin Morris,TE,BUF,NYJ,2500
Drew Ogletree,TE,IND,TEN,2500
Stone Smartt,TE,LAC,DEN,2500
Jake Tonges,TE,SF,SEA,2500
Feleipe Franks,TE,CAR,ATL,2500
Tyler Davis,TE,GB,ARI,2500
Tanner Hudson,TE,CIN,NYG,2500
Dallin Holker,TE,NO,TB,2500
Josh Whyle,TE,TEN,IND,2500
Stephen Carlson,TE,CHI,JAX,2500
Mitchell Fraboni,TE,DEN,LAC,2500
Commanders,DST,WAS,BAL,2500
Parker Hesse,TE,DET,DAL,2500
Brevin Jordan,TE,HOU,NE,2500
Kenny Yeboah,TE,NYJ,BUF,2500
Blake Whiteheart,TE,CLE,PHI,2500
Eric Tomlinson,TE,LAC,DEN,2500
Eric Saubert,TE,SF,SEA,2500
Ian Thomas,TE,CAR,ATL,2500
Ben Sims,TE,GB,ARI,2500
Chris Manhertz,TE,NYG,CIN,2500
Evan Deckers,TE,TB,NO,2500
Jelani Woods,TE,IND,TEN,2500
Marcedes Lewis,TE,CHI,JAX,2500
Nate Adkins,TE,DEN,LAC,2500
Tyler Ott,TE,WAS,BAL,2500
Ross Dwelley,TE,ATL,CAR,2500
Dalton Keene,TE,HOU,NE,2500
Brenden Bates,TE,NYJ,BUF,2500
Albert Okwuegbunam,TE,PHI,CLE,2500
David Martin-Robinson,TE,TEN,IND,2500
Brady Russell,TE,SEA,SF,2500
Harrison Bryant,TE,LV,PIT,2500
Luke Musgrave,TE,GB,ARI,2500
Daniel Bellinger,TE,NYG,CIN,2500
Devin Culp,TE,TB,NO,2500
Will Mallory,TE,IND,TEN,2500
Patrick Murtagh,TE,JAX,CHI,2500
Greg Dulcich,TE,DEN,LAC,2500
Colson Yankoff,TE,WAS,BAL,2500
Charlie Woerner,TE,ATL,CAR,2500
Jaheim Bell,TE,NE,HOU,2500
Patriots,DST,NE,HOU,2400
Panthers,DST,CAR,ATL,2400
