player,position,team,opponent,salary
Tetairoa McMillan,WR,CAR,NE,5900
Kyler Murray,QB,ARI,SEA,5800
Brock Bowers,TE,LV,CHI,5800
Caleb Williams,QB,CHI,LV,5800
Xavier Worthy,WR,KC,BAL,5800
Tee Higgins,WR,CIN,DEN,5800
Travis Etienne,RB,JAX,SF,5800
JK Dobbins,RB,DEN,CIN,5800
Ricky Pearsall,WR,SF,JAX,5700
David Montgomery,RB,DET,CLE,5700
Drake London,WR,ATL,WAS,5700
Breece Hall,RB,NYJ,MIA,5700
Dak Prescott,QB,DAL,GB,5700
Keon Coleman,WR,BUF,NO,5600
Bo Nix,QB,DEN,CIN,5600
Trey McBride,TE,ARI,SEA,5600
DJ Moore,WR,CHI,LV,5600
Daniel Jones,QB,IND,LAR,5600
Tony Pollard,RB,TEN,HOU,5600
Quentin Johnston,WR,LAC,NYG,5500
Trey Benson,RB,ARI,SEA,5500
Cam Skattebo,RB,NYG,LAC,5500
Drake Maye,QB,NE,CAR,5500
Quinshon Judkins,RB,CLE,DET,5500
Jaylen Waddle,WR,MIA,NYJ,5500
Terry McLaurin,WR,WAS,ATL,5500
DeVonta Smith,WR,PHI,TB,5400
Jake Browning,QB,CIN,DEN,5400
DK Metcalf,WR,PIT,MIN,5400
Jakobi Meyers,WR,LV,CHI,5400
Jaylen Warren,RB,PIT,MIN,5400
DAndre Swift,RB,CHI,LV,5400
Geno Smith,QB,LV,CHI,5400
Aaron Rodgers,QB,PIT,MIN,5300
CJ Stroud,QB,HOU,TEN,5300
Khalil Shakir,WR,BUF,NO,5300
Jacory Croskey-Merritt,RB,WAS,ATL,5300
Justin Fields,QB,NYJ,MIA,5300
Marvin Harrison,WR,ARI,SEA,5300
Keenan Allen,WR,LAC,NYG,5300
Hollywood Brown,WR,KC,BAL,5200
Trevor Lawrence,QB,JAX,SF,5200
Braelon Allen,RB,NYJ,MIA,5200
TreVeyon Henderson,RB,NE,CAR,5200
Tua Tagovailoa,QB,MIA,NYJ,5200
Matthew Golden,WR,GB,DAL,5200
Rhamondre Stevenson,RB,NE,CAR,5100
JJ McCarthy,QB,MIN,PIT,5100
Nick Chubb,RB,HOU,TEN,5100
Chris Olave,WR,NO,BUF,5100
Mac Jones,QB,SF,JAX,5100
Michael Penix,QB,ATL,WAS,5100
Michael Pittman,WR,IND,LAR,5100
Carson Wentz,QB,MIN,PIT,5100
Marcus Mariota,QB,WAS,ATL,5000
Jauan Jennings,WR,SF,JAX,5000
Sam Darnold,QB,SEA,ARI,5000
WanDale Robinson,WR,NYG,LAC,5000
Jordan Addison,WR,MIN,PIT,5000
Tyrone Tracy,RB,NYG,LAC,5000
Russell Wilson,QB,NYG,LAC,5000
Isiah Pacheco,RB,KC,BAL,5000
Bryce Young,QB,CAR,NE,4900
Calvin Ridley,WR,TEN,HOU,4900
Jerry Jeudy,WR,CLE,DET,4900
Jeremy McNichols,RB,WAS,ATL,4900
Rachaad White,RB,TB,PHI,4900
RJ Harvey,RB,DEN,CIN,4800
Bhayshul Tuten,RB,JAX,SF,4800
Tyrod Taylor,QB,NYJ,MIA,4800
Cam Ward,QB,TEN,HOU,4800
Travis Kelce,TE,KC,BAL,4800
Zach Charbonnet,RB,SEA,ARI,4800
Rashod Bateman,WR,BAL,KC,4800
Kareem Hunt,RB,KC,BAL,4800
Spencer Rattler,QB,NO,BUF,4700
Tucker Kraft,TE,GB,DAL,4700
Darnell Mooney,WR,ATL,WAS,4700
Luther Burden,WR,CHI,LV,4700
Tyler Allgeier,RB,ATL,WAS,4700
Justice Hill,RB,BAL,KC,4700
Cooper Kupp,WR,SEA,ARI,4700
Joe Flacco,QB,CLE,DET,4700
Travis Hunter,WR,JAX,SF,4600
Kirk Cousins,QB,ATL,WAS,4600
Tyler Warren,TE,IND,LAR,4600
Antonio Gibson,RB,NE,CAR,4600
Jerome Ford,RB,CLE,DET,4600
Rashid Shaheed,WR,NO,BUF,4600
Ollie Gordon,RB,MIA,NYJ,4500
Jaxson Dart,QB,NYG,LAC,4500
Romeo Doubs,WR,GB,DAL,4500
Stefon Diggs,WR,NE,CAR,4500
DeAndre Hopkins,WR,BAL,KC,4500
Rico Dowdle,RB,CAR,NE,4500
Brian Robinson,RB,SF,JAX,4500
Dalton Kincaid,TE,BUF,NO,4500
Devin Singletary,RB,NYG,LAC,4500
Alec Pierce,WR,IND,LAR,4400
Woody Marks,RB,HOU,TEN,4400
Jimmy Garoppolo,QB,LAR,IND,4400
Sam LaPorta,TE,DET,CLE,4400
Hassan Haskins,RB,LAC,NYG,4400
Kyle Allen,QB,DET,CLE,4400
Miles Sanders,RB,DAL,GB,4400
Andy Dalton,QB,CAR,NE,4400
Kenneth Gainwell,RB,PIT,MIN,4400
Kyle Monangai,RB,CHI,LV,4400
Christian Kirk,WR,HOU,TEN,4400
Cooper Rush,QB,BAL,KC,4300
Joshua Palmer,WR,BUF,NO,4300
Blake Corum,RB,LAR,IND,4300
Emari Demercado,RB,ARI,SEA,4300
Will Shipley,RB,PHI,TB,4300
Jake Ferguson,TE,DAL,GB,4300
Najee Harris,RB,LAC,NYG,4300
Mark Andrews,TE,BAL,KC,4300
Kayshon Boutte,WR,NE,CAR,4300
Chris Rodriguez,RB,WAS,ATL,4200
Zach Wilson,QB,MIA,NYJ,4200
Shedeur Sanders,QB,CLE,DET,4200
Calvin Austin,WR,PIT,MIN,4200
Tre Tucker,WR,LV,CHI,4200
Dillon Gabriel,QB,CLE,DET,4200
Zavier Scott,RB,MIN,PIT,4200
Keaton Mitchell,RB,BAL,KC,4200
Juwan Johnson,TE,NO,BUF,4200
Cedric Tillman,WR,CLE,DET,4200
Tyler Shough,QB,NO,BUF,4200
Dylan Sampson,RB,CLE,DET,4200
Anthony Richardson,QB,IND,LAR,4100
Troy Franklin,WR,DEN,CIN,4100
Tank Bigsby,RB,PHI,TB,4100
Zamir White,RB,LV,CHI,4100
Kendre Miller,RB,NO,BUF,4100
Dyami Brown,WR,JAX,SF,4100
Zach Ertz,TE,WAS,ATL,4100
Josh Downs,WR,IND,LAR,4100
Tommy DeVito,QB,NE,CAR,4000
George Holani,RB,SEA,ARI,4000
Alexander Mattison,RB,MIA,NYJ,4000
Patrick Taylor,RB,SF,JAX,4000
Devin Neal,RB,NO,BUF,4000
Adam Prentice,RB,DEN,CIN,4000
Kenny Pickett,QB,LV,CHI,4000
Jameis Winston,QB,NYG,LAC,4000
Kye Robichaux,RB,DET,CLE,4000
Mason Rudolph,QB,PIT,MIN,4000
Malik Willis,QB,GB,DAL,4000
Ben VanSumeren,RB,PHI,TB,4000
Dare Ogunbowale,RB,HOU,TEN,4000
Adam Thielen,WR,MIN,PIT,4000
Quinn Ewers,QB,MIA,NYJ,4000
Kurtis Rourke,QB,SF,JAX,4000
Deneric Prince,RB,NE,CAR,4000
Josh Johnson,QB,WAS,ATL,4000
Sam Ehlinger,QB,DEN,CIN,4000
Patrick Ricard,RB,BAL,KC,4000
Reggie Gilliam,RB,BUF,NO,4000
Dylan Laube,RB,LV,CHI,4000
Tanner McKee,QB,PHI,TB,4000
Davis Mills,QB,HOU,TEN,4000
Desmond Ridder,QB,MIN,PIT,4000
Chris Brooks,RB,GB,DAL,4000
Jarquez Hunter,RB,LAR,IND,4000
Joshua Dobbs,QB,NE,CAR,4000
James Conner,RB,ARI,SEA,4000
Andrew Beck,RB,NYJ,MIA,4000
Jordan James,RB,SF,JAX,4000
Mitchell Trubisky,QB,BUF,NO,4000
Michael Burton,RB,DEN,CIN,4000
Tyquan Thornton,WR,KC,BAL,4000
Trey Lance,QB,LAC,NYG,4000
Jacob Saylors,RB,DET,CLE,4000
Deion Hankins,RB,CHI,LV,4000
AJ Dillon,RB,PHI,TB,4000
Tyjae Spears,RB,TEN,HOU,4000
CJ Ham,RB,MIN,PIT,4000
Dontayvion Wicks,WR,GB,DAL,4000
Nick Mullens,QB,JAX,SF,4000
Lan Larison,RB,NE,CAR,4000
Robbie Ouzts,RB,SEA,ARI,4000
Jarrett Stidham,QB,DEN,CIN,4000
Rasheen Ali,RB,BAL,KC,4000
Ty Johnson,RB,BUF,NO,4000
Case Keenum,QB,CHI,LV,4000
Teddy Bridgewater,QB,TB,PHI,4000
Will Levis,QB,TEN,HOU,4000
Max Brosmer,QB,MIN,PIT,4000
Emanuel Wilson,RB,GB,DAL,4000
Riley Leonard,QB,IND,LAR,4000
Joe Mixon,RB,HOU,TEN,4000
Jacoby Brissett,QB,ARI,SEA,4000
Kene Nwangwu,RB,NYJ,MIA,4000
Isaac Guerendo,RB,SF,JAX,4000
Hunter Henry,TE,NE,CAR,4000
Nathan Carter,RB,ATL,WAS,4000
Jaleel McLaughlin,RB,DEN,CIN,4000
Keaontay Ingram,RB,KC,BAL,4000
Sione Vaki,RB,DET,CLE,4000
Travis Homer,RB,CHI,LV,4000
Josh Williams,RB,TB,PHI,4000
Kalel Mullings,RB,TEN,HOU,4000
Ty Chandler,RB,MIN,PIT,4000
Hunter Luepke,RB,DAL,GB,4000
Salvon Ahmed,RB,IND,LAR,4000
Jonathon Brooks,RB,CAR,NE,4000
Brady Russell,RB,SEA,ARI,4000
Joe Burrow,QB,CIN,DEN,4000
Gardner Minshew,QB,KC,BAL,4000
Ray Davis,RB,BUF,NO,4000
Tahj Brooks,RB,CIN,DEN,4000
Tyson Bagent,QB,CHI,LV,4000
Eric Gray,RB,NYG,LAC,4000
Brandon Allen,QB,TEN,HOU,4000
Skylar Thompson,QB,PIT,MIN,4000
Jaydon Blue,RB,DAL,GB,4000
Stetson Bennett,QB,LAR,IND,4000
British Brooks,RB,HOU,TEN,4000
Jalen Milroe,QB,SEA,ARI,4000
Isaiah Davis,RB,NYJ,MIA,4000
Cody Schrader,RB,JAX,SF,4000
Brock Lampe,RB,NE,CAR,4000
Austin Ekeler,RB,WAS,ATL,4000
Tyler Badie,RB,DEN,CIN,4000
Elijah Mitchell,RB,KC,BAL,4000
Craig Reynolds,RB,DET,CLE,4000
Roschon Johnson,RB,CHI,LV,4000
Sean Tucker,RB,TB,PHI,4000
Julius Chestnut,RB,TEN,HOU,4000
Kaleb Johnson,RB,PIT,MIN,4000
Phil Mafah,RB,DAL,GB,4000
Tyler Goodson,RB,IND,LAR,4000
Trevor Etienne,RB,CAR,NE,4000
Kenny McIntosh,RB,SEA,ARI,4000
Alec Ingold,RB,MIA,NYJ,4000
Kyle Juszczyk,RB,SF,JAX,4000
Velus Jones,RB,NO,BUF,4000
Samaje Perine,RB,CIN,DEN,4000
Aidan OConnell,QB,LV,CHI,4000
Scott Matlock,RB,LAC,NYG,4000
Raheim Sanders,RB,CLE,DET,4000
Will Howard,QB,PIT,MIN,4000
Joe Milton,QB,DAL,GB,4000
Sterling Shepard,WR,TB,PHI,4000
Dameon Pierce,RB,HOU,TEN,4000
Drew Lock,QB,SEA,ARI,4000
Jaylen Wright,RB,MIA,NYJ,4000
LeQuint Allen,RB,JAX,SF,4000
Jack Westover,RB,NE,CAR,4000
Emory Jones,QB,ATL,WAS,4000
Brett Rypien,QB,CIN,DEN,4000
Brashard Smith,RB,KC,BAL,4000
Deshaun Watson,QB,CLE,DET,4000
Raheem Mostert,RB,LV,CHI,4000
Sam Howell,QB,PHI,TB,4000
Graham Mertz,QB,HOU,TEN,4000
Aaron Jones,RB,MIN,PIT,4000
MarShawn Lloyd,RB,GB,DAL,4000
DJ Giddens,RB,IND,LAR,4000
Elic Ayomanor,WR,TEN,HOU,3900
TJ Hockenson,TE,MIN,PIT,3900
Donte Thornton,WR,LV,CHI,3900
Dallas Goedert,TE,PHI,TB,3900
Jayden Higgins,WR,HOU,TEN,3900
Hunter Renfrow,WR,CAR,NE,3800
David Njoku,TE,CLE,DET,3800
KaVontae Turpin,WR,DAL,GB,3800
JuJu Smith-Schuster,WR,KC,BAL,3800
DeMario Douglas,WR,NE,CAR,3800
Parker Washington,WR,JAX,SF,3700
Tory Horton,WR,SEA,ARI,3700
Darius Slayton,WR,NYG,LAC,3700
Evan Engram,TE,DEN,CIN,3700
Harold Fannin,TE,CLE,DET,3700
Marvin Mims,WR,DEN,CIN,3700
Bills,DST,BUF,NO,3700
Kendrick Bourne,WR,SF,JAX,3700
Ray-Ray McCloud,WR,ATL,WAS,3700
Brandin Cooks,WR,NO,BUF,3600
Kyle Pitts,TE,ATL,WAS,3600
Olamide Zaccheaus,WR,CHI,LV,3600
Jack Bech,WR,LV,CHI,3600
Elijah Moore,WR,BUF,NO,3600
Xavier Legette,WR,CAR,NE,3500
Jalen Nailor,WR,MIN,PIT,3500
Darren Waller,TE,MIA,NYJ,3500
Chig Okonkwo,TE,TEN,HOU,3500
Josh Reynolds,WR,NYJ,MIA,3500
Tyler Lockett,WR,TEN,HOU,3500
Malik Washington,WR,MIA,NYJ,3500
Lions,DST,DET,CLE,3500
Demarcus Robinson,WR,SF,JAX,3500
Isaac TeSlaa,WR,DET,CLE,3500
Cade Otton,TE,TB,PHI,3400
Jahan Dotson,WR,PHI,TB,3400
Texans,DST,HOU,TEN,3400
Packers,DST,GB,DAL,3400
Xavier Hutchinson,WR,HOU,TEN,3400
Devontez Walker,WR,BAL,KC,3400
Luke McCaffrey,WR,WAS,ATL,3400
Chargers,DST,LAC,NYG,3300
Vikings,DST,MIN,PIT,3300
Jalen Tolbert,WR,DAL,GB,3300
Mack Hollins,WR,NE,CAR,3300
Jonnu Smith,TE,PIT,MIN,3300
Isaiah Likely,TE,BAL,KC,3300
Dalton Schultz,TE,HOU,TEN,3300
Jalen Royals,WR,KC,BAL,3300
Jaylin Lane,WR,WAS,ATL,3300
Marquez Valdes-Scantling,WR,SF,JAX,3300
Michael Wilson,WR,ARI,SEA,3300
Greg Dortch,WR,ARI,SEA,3200
Broncos,DST,DEN,CIN,3200
Tez Johnson,WR,TB,PHI,3200
Allen Lazard,WR,NYJ,MIA,3200
JaTavion Sanders,TE,CAR,NE,3200
Tylan Wallace,WR,BAL,KC,3200
Kalif Raymond,WR,DET,CLE,3200
49ers,DST,SF,JAX,3200
Curtis Samuel,WR,BUF,NO,3200
Brenton Strange,TE,JAX,SF,3200
Andrei Iosivas,WR,CIN,DEN,3100
Patriots,DST,NE,CAR,3100
Colston Loveland,TE,CHI,LV,3100
Isaiah Bond,WR,CLE,DET,3100
Jake Tonges,TE,SF,JAX,3100
Devaughn Vele,WR,NO,BUF,3100
Adonai Mitchell,WR,IND,LAR,3100
Steelers,DST,PIT,MIN,3100
Noah Fant,TE,CIN,DEN,3100
Ryan Miller,WR,TB,PHI,3100
Tre Harris,WR,LAC,NYG,3000
Noah Brown,WR,WAS,ATL,3000
Dayton Wade,WR,BAL,KC,3000
Jalen McMillan,WR,TB,PHI,3000
Bub Means,WR,NO,BUF,3000
Savion Williams,WR,GB,DAL,3000
Xavier Smith,WR,LAR,IND,3000
Bryce Oliver,WR,TEN,HOU,3000
Dee Eskridge,WR,MIA,NYJ,3000
Dalevon Campbell,WR,CAR,NE,3000
Dareke Young,WR,SEA,ARI,3000
Jacob Cowing,WR,SF,JAX,3000
Beaux Collins,WR,NYG,LAC,3000
Jamal Agnew,WR,ATL,WAS,3000
Justin Shorter,WR,LV,CHI,3000
Johnny Wilson,WR,PHI,TB,3000
DeAndre Carter,WR,CLE,DET,3000
Jonathan Mingo,WR,DAL,GB,3000
Tim Patrick,WR,JAX,SF,3000
Tank Dell,WR,HOU,TEN,3000
Scotty Miller,WR,PIT,MIN,3000
Trent Sherfield,WR,DEN,CIN,3000
Austin Hooper,TE,NE,CAR,3000
Simi Fehoko,WR,ARI,SEA,3000
LaJohntay Wester,WR,BAL,KC,3000
Kameron Johnson,WR,TB,PHI,3000
JaLynn Polk,WR,NO,BUF,3000
Malik Heath,WR,GB,DAL,3000
Konata Mumpfield,WR,LAR,IND,3000
Van Jefferson,WR,TEN,HOU,3000
Irvin Charles,WR,NYJ,MIA,3000
Jimmy Horn,WR,CAR,NE,3000
Jake Bobo,WR,SEA,ARI,3000
Brandon Aiyuk,WR,SF,JAX,3000
Jalin Hyatt,WR,NYG,LAC,3000
KhaDarel Hodge,WR,ATL,WAS,3000
Rashee Rice,WR,KC,BAL,3000
John Metchie,WR,PHI,TB,3000
Jamari Thrash,WR,CLE,DET,3000
Ryan Flournoy,WR,DAL,GB,3000
DJ Montgomery,WR,IND,LAR,3000
Braxton Berrios,WR,HOU,TEN,3000
Roman Wilson,WR,PIT,MIN,3000
Pat Bryant,WR,DEN,CIN,3000
Efton Chism,WR,NE,CAR,3000
Xavier Weaver,WR,ARI,SEA,3000
Luke Farrell,TE,SF,JAX,3000
DaQuan Felton,WR,NYG,LAC,3000
Trey Palmer,WR,NO,BUF,3000
Cole Kmet,TE,CHI,LV,3000
Tutu Atwell,WR,LAR,IND,3000
Chimere Dike,WR,TEN,HOU,3000
Isaiah Williams,WR,NYJ,MIA,3000
Jordan Watkins,WR,SF,JAX,3000
Brycen Tremayne,WR,CAR,NE,3000
Rondale Moore,WR,MIN,PIT,3000
Jermaine Burton,WR,CIN,DEN,3000
KeAndre Lambert-Smith,WR,LAC,NYG,3000
Casey Washington,WR,ATL,WAS,3000
Nikko Remigio,WR,KC,BAL,3000
Darius Cooper,WR,PHI,TB,3000
Dominic Lovett,WR,DET,CLE,3000
Jayden Reed,WR,GB,DAL,3000
Anthony Gould,WR,IND,LAR,3000
Jaylin Noel,WR,HOU,TEN,3000
Ben Skowronek,WR,PIT,MIN,3000
Nick Westbrook-Ikhine,WR,MIA,NYJ,3000
Kyle Williams,WR,NE,CAR,3000
Zay Jones,WR,ARI,SEA,3000
Trent Taylor,WR,SF,JAX,3000
Bryce Ford-Wheaton,WR,NYG,LAC,3000
Mason Tipton,WR,NO,BUF,3000
Jahdae Walker,WR,CHI,LV,3000
Jordan Whittington,WR,LAR,IND,3000
Cade McDonald,WR,CLE,DET,3000
Arian Smith,WR,NYJ,MIA,3000
Skyy Moore,WR,SF,JAX,3000
David Moore,WR,CAR,NE,3000
Myles Price,WR,MIN,PIT,3000
Charlie Jones,WR,CIN,DEN,3000
Derius Davis,WR,LAC,NYG,3000
Chris Moore,WR,WAS,ATL,3000
Jason Brownlee,WR,KC,BAL,3000
Jaden Smith,WR,TB,PHI,3000
Tyrell Shavers,WR,BUF,NO,3000
Christian Watson,WR,GB,DAL,3000
Ashton Dulin,WR,IND,LAR,3000
Treylon Burks,WR,TEN,HOU,3000
Tahj Washington,WR,MIA,NYJ,3000
Jalen Coker,WR,CAR,NE,3000
Cody White,WR,SEA,ARI,3000
Russell Gage,WR,SF,JAX,3000
Gunner Olszewski,WR,NYG,LAC,3000
Commanders,DST,WAS,ATL,3000
Devin Duvernay,WR,CHI,LV,3000
Eagles,DST,PHI,TB,3000
David Bell,WR,CLE,DET,3000
Tyler Johnson,WR,NYJ,MIA,3000
Joshua Cephus,WR,JAX,SF,3000
Justin Watson,WR,HOU,TEN,3000
Tai Felton,WR,MIN,PIT,3000
Mitchell Tinsley,WR,CIN,DEN,3000
Mike Gesicki,TE,CIN,DEN,2900
Brock Wright,TE,DET,CLE,2900
Bears,DST,CHI,LV,2900
Cardinals,DST,ARI,SEA,2900
Rams,DST,LAR,IND,2900
Theo Johnson,TE,NYG,LAC,2900
Will Dissly,TE,LAC,NYG,2900
Buccaneers,DST,TB,PHI,2800
Michael Mayer,TE,LV,CHI,2800
Seahawks,DST,SEA,ARI,2800
Chiefs,DST,KC,BAL,2800
AJ Barner,TE,SEA,ARI,2800
Charlie Kolar,TE,BAL,KC,2800
Pat Freiermuth,TE,PIT,MIN,2800
Tyler Higbee,TE,LAR,IND,2800
Falcons,DST,ATL,WAS,2700
Ravens,DST,BAL,KC,2700
Noah Gray,TE,KC,BAL,2700
Tyler Conklin,TE,LAC,NYG,2700
Tommy Tremble,TE,CAR,NE,2700
Mason Taylor,TE,NYJ,MIA,2700
Colts,DST,IND,LAR,2600
Oronde Gadsden,TE,LAC,NYG,2600
Adam Trautman,TE,DEN,CIN,2600
Gunnar Helm,TE,TEN,HOU,2600
Dolphins,DST,MIA,NYJ,2600
Jack Stoll,TE,NO,BUF,2600
Raiders,DST,LV,CHI,2600
John Stephens,TE,DAL,GB,2500
Daniel Bellinger,TE,NYG,LAC,2500
Tip Reiman,TE,ARI,SEA,2500
Nate Adkins,TE,DEN,CIN,2500
Cameron Latu,TE,PHI,TB,2500
Teagan Quitoriano,TE,ATL,WAS,2500
Brayden Willis,TE,SF,JAX,2500
Kenny Yeboah,TE,DET,CLE,2500
Luke Musgrave,TE,GB,DAL,2500
Jakob Johnson,TE,HOU,TEN,2500
Gavin Bartholomew,TE,MIN,PIT,2500
Julian Hill,TE,MIA,NYJ,2500
Ko Kieft,TE,TB,PHI,2500
Ben Sinnott,TE,WAS,ATL,2500
Cam Grandy,TE,CIN,DEN,2500
Mo Alie-Cox,TE,IND,LAR,2500
Mason Pline,TE,NO,BUF,2500
Jared Wiley,TE,KC,BAL,2500
Harrison Bryant,TE,HOU,TEN,2500
Darnell Washington,TE,PIT,MIN,2500
Brevyn Spann-Ford,TE,DAL,GB,2500
Tucker Fisk,TE,LAC,NYG,2500
Nick Kallerup,TE,SEA,ARI,2500
Lucas Krull,TE,DEN,CIN,2500
Kylen Granson,TE,PHI,TB,2500
Charlie Woerner,TE,ATL,WAS,2500
Hunter Long,TE,JAX,SF,2500
Shane Zylstra,TE,DET,CLE,2500
Durham Smythe,TE,CHI,LV,2500
Irv Smith,TE,HOU,TEN,2500
Nick Vannett,TE,MIN,PIT,2500
Jelani Woods,TE,NYJ,MIA,2500
Payne Durham,TE,TB,PHI,2500
John Bates,TE,WAS,ATL,2500
Tanner Hudson,TE,CIN,DEN,2500
Terrance Ferguson,TE,LAR,IND,2500
Foster Moreau,TE,NO,BUF,2500
Robert Tonyan,TE,KC,BAL,2500
David Martin-Robinson,TE,TEN,HOU,2500
Luke Schoonmaker,TE,DAL,GB,2500
Panthers,DST,CAR,NE,2500
Eric Saubert,TE,SEA,ARI,2500
Jets,DST,NYJ,MIA,2500
Grant Calcaterra,TE,PHI,TB,2500
Tyler Ott,TE,WAS,ATL,2500
Johnny Mundt,TE,JAX,SF,2500
Jackson Hawes,TE,BUF,NO,2500
Ian Thomas,TE,LV,CHI,2500
Brevin Jordan,TE,HOU,TEN,2500
Josh Oliver,TE,MIN,PIT,2500
Stone Smartt,TE,NYJ,MIA,2500
Thomas Fidone,TE,NYG,LAC,2500
Travis Vokolek,TE,ARI,SEA,2500
Drew Sample,TE,CIN,DEN,2500
Davis Allen,TE,LAR,IND,2500
Taysom Hill,TE,NO,BUF,2500
Jaguars,DST,JAX,SF,2500
Blake Whiteheart,TE,CLE,DET,2500
Ben Sims,TE,GB,DAL,2500
James Mitchell,TE,CAR,NE,2500
Elijah Arroyo,TE,SEA,ARI,2500
Jalin Conyers,TE,MIA,NYJ,2500
Evan Deckers,TE,TB,PHI,2500
Tyree Jackson,TE,WAS,ATL,2500
William Wagner,TE,CIN,DEN,2500
Will Mallory,TE,IND,LAR,2500
Dawson Knox,TE,BUF,NO,2500
James Winchester,TE,KC,BAL,2500
Cade Stover,TE,HOU,TEN,2500
Connor Heyward,TE,PIT,MIN,2500
Jeremy Ruckert,TE,NYJ,MIA,2500
Chris Manhertz,TE,NYG,LAC,2500
Elijah Higgins,TE,ARI,SEA,2500
Mitchell Fraboni,TE,DEN,CIN,2500
Colby Parkinson,TE,LAR,IND,2500
Feleipe Franks,TE,ATL,WAS,2500
George Kittle,TE,SF,JAX,2500
Ross Dwelley,TE,DET,CLE,2500
John FitzPatrick,TE,GB,DAL,2500
Mitchell Evans,TE,CAR,NE,2500
Andrew DePaola,TE,MIN,PIT,2500
Tanner Conner,TE,MIA,NYJ,2500
Devin Culp,TE,TB,PHI,2500
Colson Yankoff,TE,WAS,ATL,2500
Erick All,TE,CIN,DEN,2500
Drew Ogletree,TE,IND,LAR,2500
Zach Wood,TE,NO,BUF,2500
Jake Briningstool,TE,KC,BAL,2500
Brenden Bates,TE,HOU,TEN,2500
Donald Parham,TE,PIT,MIN,2500
Cowboys,DST,DAL,GB,2400
Giants,DST,NYG,LAC,2400
Titans,DST,TEN,HOU,2300
Bengals,DST,CIN,DEN,2300
Browns,DST,CLE,DET,2200
Saints,DST,NO,BUF,2000
