player,position,team,opponent,salary
Justin Fields,QB,NYJ,DAL,5600
Jakobi Meyers,WR,LV,IND,5600
Keenan Allen,WR,LAC,WAS,5600
JK Dobbins,RB,DEN,PHI,5500
Brock Bowers,TE,LV,IND,5500
Tua Tagovailoa,QB,MIA,CAR,5500
Ricky Pearsall,WR,SF,LAR,5500
Ladd McConkey,WR,LAC,WAS,5500
Geno Smith,QB,LV,IND,5400
Jaylen Waddle,WR,MIA,CAR,5400
Woody Marks,RB,HOU,BAL,5400
Marvin Harrison,WR,ARI,TEN,5400
Tony Pollard,RB,TEN,ARI,5400
WanDale Robinson,WR,NYG,NO,5300
Jaxson Dart,QB,NYG,NO,5300
Jordan Addison,WR,MIN,CLE,5300
TreVeyon Henderson,RB,NE,BUF,5300
Zach Charbonnet,RB,SEA,TB,5300
Chris Olave,WR,NO,NYG,5200
Nick Chubb,RB,HOU,BAL,5200
Isiah Pacheco,RB,KC,JAX,5200
CJ Stroud,QB,HOU,BAL,5200
Khalil Shakir,WR,BUF,NE,5200
David Montgomery,RB,DET,CIN,5200
Trevor Lawrence,QB,JAX,KC,5100
Keon Coleman,WR,BUF,NE,5100
Jacory Croskey-Merritt,RB,WAS,LAC,5100
Michael Pittman,WR,IND,LV,5100
Braelon Allen,RB,NYJ,DAL,5100
Sam Darnold,QB,SEA,TB,5100
Justice Hill,RB,BAL,HOU,5000
Hollywood Brown,WR,KC,JAX,5000
Tyrone Tracy,RB,NYG,NO,5000
Brandon Aiyuk,WR,SF,LAR,5000
DeVonta Smith,WR,PHI,DEN,5000
JJ McCarthy,QB,MIN,CLE,5000
Marcus Mariota,QB,WAS,LAC,5000
Carson Wentz,QB,MIN,CLE,5000
Bhayshul Tuten,RB,JAX,KC,4900
Jameson Williams,WR,DET,CIN,4900
Jake Browning,QB,CIN,DET,4900
Joe Mixon,RB,HOU,BAL,4900
Jauan Jennings,WR,SF,LAR,4900
Rhamondre Stevenson,RB,NE,BUF,4800
Calvin Ridley,WR,TEN,ARI,4800
Jake Ferguson,TE,DAL,NYJ,4800
Spencer Rattler,QB,NO,NYG,4800
Stefon Diggs,WR,NE,BUF,4800
Ollie Gordon,RB,MIA,CAR,4800
Tre Tucker,WR,LV,IND,4700
Kareem Hunt,RB,KC,JAX,4700
Bryce Young,QB,CAR,MIA,4700
Rachaad White,RB,TB,SEA,4700
Mac Jones,QB,SF,LAR,4700
Emari Demercado,RB,ARI,TEN,4700
Jerry Jeudy,WR,CLE,MIN,4700
Tyler Warren,TE,IND,LV,4700
Travis Hunter,WR,JAX,KC,4600
Jeremy McNichols,RB,WAS,LAC,4600
Cooper Kupp,WR,SEA,TB,4600
Cam Ward,QB,TEN,ARI,4600
Tyrod Taylor,QB,NYJ,DAL,4600
Zach Wilson,QB,MIA,CAR,4500
Hunter Henry,TE,NE,BUF,4500
Rashod Bateman,WR,BAL,HOU,4500
RJ Harvey,RB,DEN,PHI,4500
Blake Corum,RB,LAR,SF,4500
Rashid Shaheed,WR,NO,NYG,4500
Joe Flacco,QB,CLE,MIN,4500
Devin Singletary,RB,NYG,NO,4500
Zavier Scott,RB,MIN,CLE,4400
Tyjae Spears,RB,TEN,ARI,4400
Kendre Miller,RB,NO,NYG,4400
Alec Pierce,WR,IND,LV,4400
DeAndre Hopkins,WR,BAL,HOU,4400
Dalton Kincaid,TE,BUF,NE,4400
Travis Kelce,TE,KC,JAX,4300
Rico Dowdle,RB,CAR,MIA,4300
Antonio Gibson,RB,NE,BUF,4300
Christian Kirk,WR,HOU,BAL,4300
Darius Slayton,WR,NYG,NO,4300
Cooper Rush,QB,BAL,HOU,4300
Tyler Shough,QB,NO,NYG,4300
Jerome Ford,RB,CLE,MIN,4300
Jaylen Wright,RB,MIA,CAR,4300
Tyquan Thornton,WR,KC,JAX,4200
Raheem Mostert,RB,LV,IND,4200
Brashard Smith,RB,KC,JAX,4200
Jalen Coker,WR,CAR,MIA,4200
Sam LaPorta,TE,DET,CIN,4200
Andy Dalton,QB,CAR,MIA,4200
Jarrett Stidham,QB,DEN,PHI,4200
Cedric Tillman,WR,CLE,MIN,4200
Miles Sanders,RB,DAL,NYJ,4200
Dallas Goedert,TE,PHI,DEN,4100
Dyami Brown,WR,JAX,KC,4100
Josh Downs,WR,IND,LV,4100
Chris Rodriguez,RB,WAS,LAC,4100
Brian Robinson,RB,SF,LAR,4100
Samaje Perine,RB,CIN,DET,4100
Jimmy Garoppolo,QB,LAR,SF,4100
Elic Ayomanor,WR,TEN,ARI,4100
Cody Schrader,RB,JAX,KC,4000
Kenny McIntosh,RB,SEA,TB,4000
Joe Milton,QB,DAL,NYJ,4000
Jarquez Hunter,RB,LAR,SF,4000
Jacob Saylors,RB,DET,CIN,4000
Sam Ehlinger,QB,DEN,PHI,4000
Dameon Pierce,RB,HOU,BAL,4000
Dillon Gabriel,QB,CLE,MIN,4000
Joshua Dobbs,QB,NE,BUF,4000
Troy Franklin,WR,DEN,PHI,4000
Kenny Pickett,QB,LV,IND,4000
Reggie Gilliam,RB,BUF,NE,4000
Drew Lock,QB,SEA,TB,4000
Russell Wilson,QB,NYG,NO,4000
Dylan Sampson,RB,CLE,MIN,4000
Kyle Allen,QB,DET,CIN,4000
Jaydon Blue,RB,DAL,NYJ,4000
Isaac Guerendo,RB,SF,LAR,4000
Trey Lance,QB,LAC,WAS,4000
Ben VanSumeren,RB,PHI,DEN,4000
Alexander Mattison,RB,MIA,CAR,4000
Deneric Prince,RB,NE,BUF,4000
James Conner,RB,ARI,TEN,4000
Zamir White,RB,LV,IND,4000
Deshaun Watson,QB,CLE,MIN,4000
LeQuint Allen,RB,JAX,KC,4000
George Holani,RB,SEA,TB,4000
Velus Jones,RB,NO,NYG,4000
Davis Mills,QB,HOU,BAL,4000
Sione Vaki,RB,DET,CIN,4000
Sam Howell,QB,PHI,DEN,4000
Dare Ogunbowale,RB,HOU,BAL,4000
Scott Matlock,RB,LAC,WAS,4000
Adam Prentice,RB,DEN,PHI,4000
Alec Ingold,RB,MIA,CAR,4000
Ty Johnson,RB,BUF,NE,4000
Teddy Bridgewater,QB,TB,SEA,4000
Salvon Ahmed,RB,IND,LV,4000
Raheim Sanders,RB,CLE,MIN,4000
Jalen McMillan,WR,TB,SEA,4000
Andrew Beck,RB,NYJ,DAL,4000
Jordan James,RB,SF,LAR,4000
Josh Johnson,QB,WAS,LAC,4000
Tank Bigsby,RB,PHI,DEN,4000
DeeJay Dallas,RB,CAR,MIA,4000
Desmond Ridder,QB,MIN,CLE,4000
Lan Larison,RB,NE,BUF,4000
Will Levis,QB,TEN,ARI,4000
Riley Leonard,QB,IND,LV,4000
Gardner Minshew,QB,KC,JAX,4000
Josh Williams,RB,TB,SEA,4000
Devin Neal,RB,NO,NYG,4000
Rasheen Ali,RB,BAL,HOU,4000
Craig Reynolds,RB,DET,CIN,4000
Tanner McKee,QB,PHI,DEN,4000
Patrick Ricard,RB,BAL,HOU,4000
Najee Harris,RB,LAC,WAS,4000
Michael Burton,RB,DEN,PHI,4000
Quinn Ewers,QB,MIA,CAR,4000
Ray Davis,RB,BUF,NE,4000
Kalel Mullings,RB,TEN,ARI,4000
Tyler Goodson,RB,IND,LV,4000
CJ Ham,RB,MIN,CLE,4000
Keaontay Ingram,RB,KC,JAX,4000
Brady Russell,RB,SEA,TB,4000
Kene Nwangwu,RB,NYJ,DAL,4000
Patrick Taylor,RB,SF,LAR,4000
Tahj Brooks,RB,CIN,DET,4000
AJ Dillon,RB,PHI,DEN,4000
Mark Andrews,TE,BAL,HOU,4000
Max Brosmer,QB,MIN,CLE,4000
Mitchell Trubisky,QB,BUF,NE,4000
Brandon Allen,QB,TEN,ARI,4000
Anthony Richardson,QB,IND,LV,4000
Nick Mullens,QB,JAX,KC,4000
Sean Tucker,RB,TB,SEA,4000
Eric Gray,RB,NYG,NO,4000
Graham Mertz,QB,HOU,BAL,4000
Joe Burrow,QB,CIN,DET,4000
Hunter Luepke,RB,DAL,NYJ,4000
Keaton Mitchell,RB,BAL,HOU,4000
Hassan Haskins,RB,LAC,WAS,4000
Jaleel McLaughlin,RB,DEN,PHI,4000
Trevor Etienne,RB,CAR,MIA,4000
Brock Lampe,RB,NE,BUF,4000
Julius Chestnut,RB,TEN,ARI,4000
DJ Giddens,RB,IND,LV,4000
Ty Chandler,RB,MIN,CLE,4000
Elijah Mitchell,RB,KC,JAX,4000
Robbie Ouzts,RB,SEA,TB,4000
Isaiah Davis,RB,NYJ,DAL,4000
Kyle Juszczyk,RB,SF,LAR,4000
Kye Robichaux,RB,DET,CIN,4000
Will Shipley,RB,PHI,DEN,4000
British Brooks,RB,HOU,BAL,4000
Shedeur Sanders,QB,CLE,MIN,4000
Tommy DeVito,QB,NE,BUF,4000
Jacoby Brissett,QB,ARI,TEN,4000
Aidan OConnell,QB,LV,IND,4000
Kayshon Boutte,WR,NE,BUF,4000
Jalen Milroe,QB,SEA,TB,4000
Jameis Winston,QB,NYG,NO,4000
Kurtis Rourke,QB,SF,LAR,4000
Brett Rypien,QB,CIN,DET,4000
Phil Mafah,RB,DAL,NYJ,4000
Stetson Bennett,QB,LAR,SF,4000
Austin Ekeler,RB,WAS,LAC,4000
Tyler Badie,RB,DEN,PHI,4000
Jonathon Brooks,RB,CAR,MIA,4000
Jack Westover,RB,NE,BUF,4000
Michael Carter,RB,ARI,TEN,4000
Dylan Laube,RB,LV,IND,4000
Aaron Jones,RB,MIN,CLE,4000
Juwan Johnson,TE,NO,NYG,3900
Malik Washington,WR,MIA,CAR,3900
JuJu Smith-Schuster,WR,KC,JAX,3900
Sterling Shepard,WR,TB,SEA,3900
Jayden Higgins,WR,HOU,BAL,3800
Vikings,DST,MIN,CLE,3800
Joshua Palmer,WR,BUF,NE,3800
TJ Hockenson,TE,MIN,CLE,3800
Zach Ertz,TE,WAS,LAC,3800
Marvin Mims,WR,DEN,PHI,3800
Hunter Renfrow,WR,CAR,MIA,3700
Luke McCaffrey,WR,WAS,LAC,3700
Evan Engram,TE,DEN,PHI,3700
Donte Thornton,WR,LV,IND,3700
Adonai Mitchell,WR,IND,LV,3600
Parker Washington,WR,JAX,KC,3600
Dalton Schultz,TE,HOU,BAL,3600
Tory Horton,WR,SEA,TB,3600
Cardinals,DST,ARI,TEN,3600
Jalen Tolbert,WR,DAL,NYJ,3600
Brenton Strange,TE,JAX,KC,3600
Lions,DST,DET,CIN,3500
Xavier Legette,WR,CAR,MIA,3500
KaVontae Turpin,WR,DAL,NYJ,3500
Kendrick Bourne,WR,SF,LAR,3500
Josh Reynolds,WR,NYJ,DAL,3500
David Njoku,TE,CLE,MIN,3500
Brandin Cooks,WR,NO,NYG,3500
Adam Thielen,WR,MIN,CLE,3500
DeMario Douglas,WR,NE,BUF,3500
Darren Waller,TE,MIA,CAR,3500
Tyler Lockett,WR,TEN,ARI,3400
Nick Westbrook-Ikhine,WR,MIA,CAR,3400
Greg Dortch,WR,ARI,TEN,3400
Ravens,DST,BAL,HOU,3400
Jahan Dotson,WR,PHI,DEN,3400
Harold Fannin,TE,CLE,MIN,3400
Allen Lazard,WR,NYJ,DAL,3400
Elijah Moore,WR,BUF,NE,3400
Theo Johnson,TE,NYG,NO,3400
Chig Okonkwo,TE,TEN,ARI,3300
Xavier Hutchinson,WR,HOU,BAL,3300
Michael Wilson,WR,ARI,TEN,3300
Demarcus Robinson,WR,SF,LAR,3300
Mack Hollins,WR,NE,BUF,3300
Tyler Johnson,WR,NYJ,DAL,3300
Jalen Nailor,WR,MIN,CLE,3300
Kalif Raymond,WR,DET,CIN,3300
Jalin Hyatt,WR,NYG,NO,3300
Cade Otton,TE,TB,SEA,3300
Colts,DST,IND,LV,3300
Mike Gesicki,TE,CIN,DET,3200
Jack Bech,WR,LV,IND,3200
Isaiah Bond,WR,CLE,MIN,3200
Andrei Iosivas,WR,CIN,DET,3200
JaTavion Sanders,TE,CAR,MIA,3200
Eagles,DST,PHI,DEN,3200
Devontez Walker,WR,BAL,HOU,3200
Jalen Royals,WR,KC,JAX,3200
Arian Smith,WR,NYJ,DAL,3200
Jake Tonges,TE,SF,LAR,3200
Bills,DST,BUF,NE,3200
Bub Means,WR,NO,NYG,3200
Tutu Atwell,WR,LAR,SF,3200
AJ Barner,TE,SEA,TB,3100
Rams,DST,LAR,SF,3100
Jaylin Lane,WR,WAS,LAC,3100
Tez Johnson,WR,TB,SEA,3100
Marquez Valdes-Scantling,WR,SF,LAR,3100
Noah Fant,TE,CIN,DET,3100
Ryan Flournoy,WR,DAL,NYJ,3100
Mitchell Tinsley,WR,CIN,DET,3100
Dolphins,DST,MIA,CAR,3100
Isaac TeSlaa,WR,DET,CIN,3100
Brycen Tremayne,WR,CAR,MIA,3100
Curtis Samuel,WR,BUF,NE,3100
Tylan Wallace,WR,BAL,HOU,3000
Jason Brownlee,WR,KC,JAX,3000
Darius Cooper,WR,PHI,DEN,3000
Bryce Oliver,WR,TEN,ARI,3000
Jimmy Horn,WR,CAR,MIA,3000
Jamari Thrash,WR,CLE,MIN,3000
Charlie Jones,WR,CIN,DET,3000
Trey Palmer,WR,NO,NYG,3000
Trent Taylor,WR,SF,LAR,3000
Efton Chism,WR,NE,BUF,3000
Anthony Gould,WR,IND,LV,3000
Braxton Berrios,WR,HOU,BAL,3000
Zay Jones,WR,ARI,TEN,3000
Jaden Smith,WR,TB,SEA,3000
Justin Shorter,WR,LV,IND,3000
Gage Larvadain,WR,CLE,MIN,3000
Tre Harris,WR,LAC,WAS,3000
Bryce Ford-Wheaton,WR,NYG,NO,3000
Xavier Smith,WR,LAR,SF,3000
Joshua Cephus,WR,JAX,KC,3000
Xavier Gipson,WR,PHI,DEN,3000
Van Jefferson,WR,TEN,ARI,3000
David Moore,WR,CAR,MIA,3000
Rondale Moore,WR,MIN,CLE,3000
Dominic Lovett,WR,DET,CIN,3000
JaLynn Polk,WR,NO,NYG,3000
Jacob Cowing,WR,SF,LAR,3000
Kyle Williams,WR,NE,BUF,3000
DJ Montgomery,WR,IND,LV,3000
Jaylin Noel,WR,HOU,BAL,3000
Chiefs,DST,KC,JAX,3000
Pat Bryant,WR,DEN,PHI,3000
Kameron Johnson,WR,TB,SEA,3000
Tahj Washington,WR,MIA,CAR,3000
Cade McDonald,WR,CLE,MIN,3000
Chris Moore,WR,WAS,LAC,3000
DaQuan Felton,WR,NYG,NO,3000
Konata Mumpfield,WR,LAR,SF,3000
Tim Patrick,WR,JAX,KC,3000
John Metchie,WR,PHI,DEN,3000
Isaiah Likely,TE,BAL,HOU,3000
Chimere Dike,WR,TEN,ARI,3000
Myles Price,WR,MIN,CLE,3000
Cody White,WR,SEA,TB,3000
Taysom Hill,TE,NO,NYG,3000
Jordan Watkins,WR,SF,LAR,3000
Chargers,DST,LAC,WAS,3000
Malik Nabers,WR,NYG,NO,3000
Dayton Wade,WR,BAL,HOU,3000
Rashee Rice,WR,KC,JAX,3000
Trent Sherfield,WR,DEN,PHI,3000
Ryan Miller,WR,TB,SEA,3000
Dee Eskridge,WR,MIA,CAR,3000
David Bell,WR,CLE,MIN,3000
Noah Brown,WR,WAS,LAC,3000
Devaughn Vele,WR,NO,NYG,3000
Jordan Whittington,WR,LAR,SF,3000
Austin Hooper,TE,NE,BUF,3000
Jonathan Mingo,WR,DAL,NYJ,3000
Justin Watson,WR,HOU,BAL,3000
Simi Fehoko,WR,ARI,TEN,3000
Tai Felton,WR,MIN,CLE,3000
Dareke Young,WR,SEA,TB,3000
Isaiah Williams,WR,NYJ,DAL,3000
Skyy Moore,WR,SF,LAR,3000
KeAndre Lambert-Smith,WR,LAC,WAS,3000
Beaux Collins,WR,NYG,NO,3000
LaJohntay Wester,WR,BAL,HOU,3000
Nikko Remigio,WR,KC,JAX,3000
Johnny Wilson,WR,PHI,DEN,3000
Treylon Burks,WR,TEN,ARI,3000
Dalevon Campbell,WR,CAR,MIA,3000
DeAndre Carter,WR,CLE,MIN,3000
Jermaine Burton,WR,CIN,DET,3000
Mason Tipton,WR,NO,NYG,3000
Russell Gage,WR,SF,LAR,3000
Tyrell Shavers,WR,BUF,NE,3000
Ashton Dulin,WR,IND,LV,3000
Tank Dell,WR,HOU,BAL,3000
Xavier Weaver,WR,ARI,TEN,3000
Jake Bobo,WR,SEA,TB,3000
Irvin Charles,WR,NYJ,DAL,3000
Malachi Corley,WR,CLE,MIN,3000
Derius Davis,WR,LAC,WAS,3000
Gunner Olszewski,WR,NYG,NO,3000
Tyler Higbee,TE,LAR,SF,2900
Will Dissly,TE,LAC,WAS,2900
Cowboys,DST,DAL,NYJ,2900
Giants,DST,NYG,NO,2900
Tommy Tremble,TE,CAR,MIA,2900
Mason Taylor,TE,NYJ,DAL,2800
Noah Gray,TE,KC,JAX,2800
Seahawks,DST,SEA,TB,2800
Buccaneers,DST,TB,SEA,2800
Adam Trautman,TE,DEN,PHI,2800
Oronde Gadsden,TE,LAC,WAS,2700
Broncos,DST,DEN,PHI,2700
Mitchell Evans,TE,CAR,MIA,2700
49ers,DST,SF,LAR,2700
Commanders,DST,WAS,LAC,2700
Luke Farrell,TE,SF,LAR,2700
Jeremy Ruckert,TE,NYJ,DAL,2600
Raiders,DST,LV,IND,2600
Tyler Conklin,TE,LAC,WAS,2600
Michael Mayer,TE,LV,IND,2600
Elijah Arroyo,TE,SEA,TB,2600
Jets,DST,NYJ,DAL,2600
Colson Yankoff,TE,WAS,LAC,2500
Jelani Woods,TE,NYJ,DAL,2500
Browns,DST,CLE,MIN,2500
Jared Wiley,TE,KC,JAX,2500
Mitchell Fraboni,TE,DEN,PHI,2500
Brenden Bates,TE,HOU,BAL,2500
Evan Deckers,TE,TB,SEA,2500
Ian Thomas,TE,LV,IND,2500
Cam Grandy,TE,CIN,DET,2500
Moliki Matavao,TE,NO,NYG,2500
Nick Vannett,TE,MIN,CLE,2500
Dawson Knox,TE,BUF,NE,2500
Grant Calcaterra,TE,PHI,DEN,2500
Colby Parkinson,TE,LAR,SF,2500
Gunnar Helm,TE,TEN,ARI,2500
James Mitchell,TE,CAR,MIA,2500
Ross Dwelley,TE,DET,CIN,2500
Will Mallory,TE,IND,LV,2500
Ben Sinnott,TE,WAS,LAC,2500
Stone Smartt,TE,NYJ,DAL,2500
Blake Whiteheart,TE,CLE,MIN,2500
Robert Tonyan,TE,KC,JAX,2500
Nate Adkins,TE,DEN,PHI,2500
Harrison Bryant,TE,HOU,BAL,2500
Ko Kieft,TE,TB,SEA,2500
Panthers,DST,CAR,MIA,2500
Tanner Hudson,TE,CIN,DET,2500
Jack Stoll,TE,NO,NYG,2500
Josh Oliver,TE,MIN,CLE,2500
Tucker Fisk,TE,LAC,WAS,2500
John Stephens,TE,DAL,NYJ,2500
Davis Allen,TE,LAR,SF,2500
Jaguars,DST,JAX,KC,2500
Travis Vokolek,TE,ARI,TEN,2500
Jakob Johnson,TE,HOU,BAL,2500
Brock Wright,TE,DET,CIN,2500
Drew Ogletree,TE,IND,LV,2500
John Bates,TE,WAS,LAC,2500
Zach Wood,TE,NO,NYG,2500
Andrew DePaola,TE,MIN,CLE,2500
Hunter Long,TE,JAX,KC,2500
Lucas Krull,TE,DEN,PHI,2500
Zaire Mitchell-Paden,TE,BAL,HOU,2500
Devin Culp,TE,TB,SEA,2500
Jalin Conyers,TE,MIA,CAR,2500
Drew Sample,TE,CIN,DET,2500
Thomas Fidone,TE,NYG,NO,2500
Tyler Ott,TE,WAS,LAC,2500
Brevyn Spann-Ford,TE,DAL,NYJ,2500
George Kittle,TE,SF,LAR,2500
James Winchester,TE,KC,JAX,2500
Elijah Higgins,TE,ARI,TEN,2500
Brevin Jordan,TE,HOU,BAL,2500
Nick Kallerup,TE,SEA,TB,2500
Mo Alie-Cox,TE,IND,LV,2500
William Wagner,TE,CIN,DET,2500
Mason Pline,TE,NO,NYG,2500
Gavin Bartholomew,TE,MIN,CLE,2500
Johnny Mundt,TE,JAX,KC,2500
Cameron Latu,TE,PHI,DEN,2500
Charlie Kolar,TE,BAL,HOU,2500
Payne Durham,TE,TB,SEA,2500
Tanner Conner,TE,MIA,CAR,2500
Kenny Yeboah,TE,DET,CIN,2500
Chris Manhertz,TE,NYG,NO,2500
Tyree Jackson,TE,WAS,LAC,2500
Luke Schoonmaker,TE,DAL,NYJ,2500
Brayden Willis,TE,SF,LAR,2500
Jake Briningstool,TE,KC,JAX,2500
Tip Reiman,TE,ARI,TEN,2500
Cade Stover,TE,HOU,BAL,2500
Eric Saubert,TE,SEA,TB,2500
Carter Runyon,TE,LV,IND,2500
Erick All,TE,CIN,DET,2500
Foster Moreau,TE,NO,NYG,2500
Ben Yurosek,TE,MIN,CLE,2500
Jackson Hawes,TE,BUF,NE,2500
Kylen Granson,TE,PHI,DEN,2500
Terrance Ferguson,TE,LAR,SF,2500
David Martin-Robinson,TE,TEN,ARI,2500
Julian Hill,TE,MIA,CAR,2500
Shane Zylstra,TE,DET,CIN,2500
Daniel Bellinger,TE,NYG,NO,2500
Texans,DST,HOU,BAL,2400
Patriots,DST,NE,BUF,2400
Titans,DST,TEN,ARI,2300
Saints,DST,NO,NYG,2200
Bengals,DST,CIN,DET,2100
