player,position,team,opponent,salary
Joe Flacco,QB,IND,NE,4500
Sean Tucker,RB,TB,CAR,4500
Tre Tucker,WR,LV,KC,4500
Audric Estime,RB,DEN,CLE,4500
Noah Brown,WR,WAS,TEN,4400
Tyjae Spears,RB,TEN,WAS,4400
Devaughn Vele,WR,DEN,CLE,4400
Zach Charbonnet,RB,SEA,NYJ,4400
Jerome Ford,RB,CLE,DEN,4400
TJ Hockenson,TE,MIN,ARI,4400
Rashod Bateman,WR,BAL,PHI,4400
Gus Edwards,RB,LAC,ATL,4300
Jaleel McLaughlin,RB,DEN,CLE,4300
Nick Westbrook-Ikhine,WR,TEN,WAS,4300
Carson Wentz,QB,KC,LV,4300
Jarrett Stidham,QB,DEN,CLE,4300
Trey Benson,RB,ARI,MIN,4300
Mitchell Trubisky,QB,BUF,SF,4300
Ray-Ray McCloud,WR,ATL,LAC,4300
Dallas Goedert,TE,PHI,BAL,4300
Joshua Palmer,WR,LAC,ATL,4300
Jimmy Garoppolo,QB,LAR,NO,4300
Jamaal Williams,RB,NO,LAR,4200
Hunter Henry,TE,NE,IND,4200
Diontae Johnson,WR,BAL,PHI,4200
Michael Wilson,WR,ARI,MIN,4200
Cedrick Wilson,WR,NO,LAR,4200
Zamir White,RB,LV,KC,4200
Blake Corum,RB,LAR,NO,4200
Jake Browning,QB,CIN,PIT,4100
Sam Howell,QB,SEA,NYJ,4100
JuJu Smith-Schuster,WR,KC,LV,4100
Ty Johnson,RB,BUF,SF,4100
John Metchie,WR,HOU,JAX,4100
Mason Tipton,WR,NO,LAR,4100
Dare Ogunbowale,RB,HOU,JAX,4100
Spencer Rattler,QB,NO,LAR,4100
Mike Gesicki,TE,CIN,PIT,4100
Jake Haener,QB,NO,LAR,4100
Elijah Mitchell,RB,SF,BUF,4000
Sam Ehlinger,QB,IND,NE,4000
Clyde Edwards-Helaire,RB,KC,LV,4000
Pierre Strong,RB,CLE,DEN,4000
Jeff Driskel,QB,WAS,TEN,4000
Will Dissly,TE,LAC,ATL,4000
Jordan Mims,RB,NO,LAR,4000
CJ Beathard,QB,JAX,HOU,4000
Owen Wright,RB,BAL,PHI,4000
Emari Demercado,RB,ARI,MIN,4000
Gardner Minshew,QB,LV,KC,4000
Dorian Thompson-Robinson,QB,CLE,DEN,4000
Jordan Travis,QB,NYJ,SEA,4000
Hassan Haskins,RB,LAC,ATL,4000
Raheem Blackshear,RB,CAR,TB,4000
Khalil Herbert,RB,CIN,PIT,4000
Cody Schrader,RB,LAR,NO,4000
British Brooks,RB,HOU,JAX,4000
Isaac Guerendo,RB,SF,BUF,4000
Joe Milton,QB,NE,IND,4000
Carson Steele,RB,KC,LV,4000
Michael Burton,RB,DEN,CLE,4000
Marcus Mariota,QB,WAS,TEN,4000
Robert Burns,RB,ATL,LAC,4000
Stetson Bennett,QB,LAR,NO,4000
Mike Williams,WR,PIT,CIN,4000
Rasheen Ali,RB,BAL,PHI,4000
JJ McCarthy,QB,MIN,ARI,4000
Zach Wilson,QB,DEN,CLE,4000
Tyler Goodson,RB,IND,NE,4000
Michael Penix,QB,ATL,LAC,4000
Kyle Trask,QB,TB,CAR,4000
Jonathan Ward,RB,PIT,CIN,4000
Ronnie Rivers,RB,LAR,NO,4000
Keilan Robinson,RB,JAX,HOU,4000
Shane Buechele,QB,BUF,SF,4000
CJ Ham,RB,MIN,ARI,4000
Samaje Perine,RB,KC,LV,4000
Tyler Badie,RB,DEN,CLE,4000
Israel Abanikanda,RB,NYJ,SEA,4000
Avery Williams,RB,ATL,LAC,4000
Sterling Shepard,WR,TB,CAR,4000
Chris Evans,RB,CIN,PIT,4000
Tanner McKee,QB,PHI,BAL,4000
Brett Rypien,QB,MIN,ARI,4000
Reggie Gilliam,RB,BUF,SF,4000
Trey Sermon,RB,IND,NE,4000
Easton Stick,QB,LAC,ATL,4000
Nyheim Miller-Hines,RB,CLE,DEN,4000
Joshua Kelley,RB,TEN,WAS,4000
Cordarrelle Patterson,RB,PIT,CIN,4000
Adam Prentice,RB,NO,LAR,4000
DErnest Johnson,RB,JAX,HOU,4000
Will Shipley,RB,PHI,BAL,4000
Ty Chandler,RB,MIN,ARI,4000
Sincere McCormick,RB,LV,KC,4000
Deshaun Watson,QB,CLE,DEN,4000
Isaiah Davis,RB,NYJ,SEA,4000
Jase McClellan,RB,ATL,LAC,4000
Chase Edmonds,RB,TB,CAR,4000
Zack Moss,RB,CIN,PIT,4000
Kenny Pickett,QB,PHI,BAL,4000
Nick Mullens,QB,MIN,ARI,4000
Kyle Juszczyk,RB,SF,BUF,4000
JaMycal Hasty,RB,NE,IND,4000
Taylor Heinicke,QB,LAC,ATL,4000
DOnta Foreman,RB,CLE,DEN,4000
Julius Chestnut,RB,TEN,WAS,4000
Kyle Allen,QB,PIT,CIN,4000
Kendre Miller,RB,NO,LAR,4000
Case Keenum,QB,HOU,JAX,4000
Patrick Ricard,RB,BAL,PHI,4000
DeeJay Dallas,RB,ARI,MIN,4000
Dylan Laube,RB,LV,KC,4000
Bailey Zappe,QB,CLE,DEN,4000
Kenny McIntosh,RB,SEA,NYJ,4000
Kimani Vidal,RB,LAC,ATL,4000
Miles Sanders,RB,CAR,TB,4000
Trayveon Williams,RB,CIN,PIT,4000
Demarcus Robinson,WR,LAR,NO,4000
Clayton Tune,QB,ARI,MIN,4000
Adonai Mitchell,WR,IND,NE,3900
Parker Washington,WR,JAX,HOU,3900
Mark Andrews,TE,BAL,PHI,3900
Curtis Samuel,WR,BUF,SF,3800
Jahan Dotson,WR,PHI,BAL,3800
Zach Ertz,TE,WAS,TEN,3800
Tyler Boyd,WR,TEN,WAS,3800
Isaiah Likely,TE,BAL,PHI,3700
Jalen McMillan,WR,TB,CAR,3700
Jalen Coker,WR,CAR,TB,3700
Chiefs,DST,KC,LV,3700
Marvin Mims,WR,DEN,CLE,3700
Buccaneers,DST,TB,CAR,3600
Trey Palmer,WR,TB,CAR,3600
Noah Fant,TE,SEA,NYJ,3600
Mack Hollins,WR,BUF,SF,3600
Andrei Iosivas,WR,CIN,PIT,3600
Tutu Atwell,WR,LAR,NO,3600
Texans,DST,HOU,JAX,3500
Dawson Knox,TE,BUF,SF,3500
Pat Freiermuth,TE,PIT,CIN,3500
David Moore,WR,CAR,TB,3500
DJ Turner,WR,LV,KC,3500
Jalen Nailor,WR,MIN,ARI,3500
Kendrick Bourne,WR,NE,IND,3500
Troy Franklin,WR,DEN,CLE,3400
Commanders,DST,WAS,TEN,3400
Kayshon Boutte,WR,NE,IND,3400
Greg Dortch,WR,ARI,MIN,3400
JaTavion Sanders,TE,CAR,TB,3400
Tim Jones,WR,JAX,HOU,3400
Jordan Whittington,WR,LAR,NO,3300
DJ Chark,WR,LAC,ATL,3300
Broncos,DST,DEN,CLE,3300
Noah Gray,TE,KC,LV,3300
Vikings,DST,MIN,ARI,3300
Justin Watson,WR,KC,LV,3300
Dalton Schultz,TE,HOU,JAX,3300
Olamide Zaccheaus,WR,WAS,TEN,3300
Calvin Austin,WR,PIT,CIN,3300
Nelson Agholor,WR,BAL,PHI,3200
Austin Hooper,TE,NE,IND,3200
Tyler Higbee,TE,LAR,NO,3200
JaLynn Polk,WR,NE,IND,3200
Kevin Austin,WR,NO,LAR,3200
Van Jefferson,WR,PIT,CIN,3200
Luke McCaffrey,WR,WAS,TEN,3200
LilJordan Humphrey,WR,DEN,CLE,3200
Seahawks,DST,SEA,NYJ,3200
Robert Woods,WR,HOU,JAX,3100
Dante Pettis,WR,NO,LAR,3100
Jermaine Burton,WR,CIN,PIT,3100
Ryan Miller,WR,TB,CAR,3100
Chargers,DST,LAC,ATL,3100
Chig Okonkwo,TE,TEN,WAS,3100
Mecole Hardman,WR,KC,LV,3100
Tylan Wallace,WR,BAL,PHI,3100
Dyami Brown,WR,WAS,TEN,3100
Juwan Johnson,TE,NO,LAR,3100
Kameron Johnson,WR,TB,CAR,3000
Xavier Hutchinson,WR,HOU,JAX,3000
KJ Osborn,WR,NE,IND,3000
Terrace Marshall,WR,LV,KC,3000
Ainias Smith,WR,PHI,BAL,3000
Xavier Gipson,WR,NYJ,SEA,3000
KhaDarel Hodge,WR,ATL,LAC,3000
Jamari Thrash,WR,CLE,DEN,3000
Treylon Burks,WR,TEN,WAS,3000
Steelers,DST,PIT,CIN,3000
Xavier Smith,WR,LAR,NO,3000
Xavier Weaver,WR,ARI,MIN,3000
Juwann Winfree,WR,IND,NE,3000
Jaaron Hayek,WR,KC,LV,3000
Jacob Cowing,WR,SF,BUF,3000
AJ Barner,TE,SEA,NYJ,3000
Scotty Miller,WR,PIT,CIN,3000
Chris Godwin,WR,TB,CAR,3000
David White,WR,JAX,HOU,3000
Javon Baker,WR,NE,IND,3000
Jeff Foreman,WR,LV,KC,3000
Johnny Wilson,WR,PHI,BAL,3000
Cody White,WR,SEA,NYJ,3000
Brenden Rice,WR,LAC,ATL,3000
Josh Reynolds,WR,DEN,CLE,3000
JhaQuan Jackson,WR,TEN,WAS,3000
Isaiah Williams,WR,CIN,PIT,3000
Tyler Johnson,WR,LAR,NO,3000
Zay Jones,WR,ARI,MIN,3000
Anthony Gould,WR,IND,NE,3000
Skyy Moore,WR,KC,LV,3000
Ronnie Bell,WR,SF,BUF,3000
Malik Taylor,WR,NYJ,SEA,3000
Ben Skowronek,WR,PIT,CIN,3000
Rakim Jarrett,WR,TB,CAR,3000
Gabe Davis,WR,JAX,HOU,3000
Trent Sherfield,WR,MIN,ARI,3000
Ramel Keyton,WR,LV,KC,3000
Deonte Harty,WR,BAL,PHI,3000
Dareke Young,WR,SEA,NYJ,3000
Simi Fehoko,WR,LAC,ATL,3000
Bills,DST,BUF,SF,3000
Bryce Oliver,WR,TEN,WAS,3000
Charlie Jones,WR,CIN,PIT,3000
Rashid Shaheed,WR,NO,LAR,3000
Stefon Diggs,WR,HOU,JAX,3000
Ashton Dulin,WR,IND,NE,3000
Rashee Rice,WR,KC,LV,3000
Chris Conley,WR,SF,BUF,3000
Irvin Charles,WR,NYJ,SEA,3000
Rondale Moore,WR,ATL,LAC,3000
David Bell,WR,CLE,DEN,3000
Deven Thompkins,WR,CAR,TB,3000
Christian Kirk,WR,JAX,HOU,3000
Brandon Powell,WR,MIN,ARI,3000
Devontez Walker,WR,BAL,PHI,3000
Laviska Shenault,WR,SEA,NYJ,3000
Derius Davis,WR,LAC,ATL,3000
Jalen Virgil,WR,BUF,SF,3000
Jamison Crowder,WR,WAS,TEN,3000
Trenton Irwin,WR,CIN,PIT,3000
Bub Means,WR,NO,LAR,3000
Steven Sims,WR,HOU,JAX,3000
JaQuae Jackson,WR,NE,IND,3000
Hollywood Brown,WR,KC,LV,3000
Britain Covey,WR,PHI,BAL,3000
Malachi Corley,WR,NYJ,SEA,3000
Casey Washington,WR,ATL,LAC,3000
Jaelon Darden,WR,CLE,DEN,3000
Colton Dowell,WR,TEN,WAS,3000
Devin Duvernay,WR,JAX,HOU,3000
Foster Moreau,TE,NO,LAR,3000
Zach Pascal,WR,ARI,MIN,3000
Jake Bobo,WR,SEA,NYJ,3000
Jalen Reagor,WR,LAC,ATL,3000
Brandon Aiyuk,WR,SF,BUF,3000
Tyler Conklin,TE,NYJ,SEA,3000
Roman Wilson,WR,PIT,CIN,3000
Colby Parkinson,TE,LAR,NO,2900
Darnell Washington,TE,PIT,CIN,2900
Ravens,DST,BAL,PHI,2900
Tommy Tremble,TE,CAR,TB,2800
Colts,DST,IND,NE,2800
Josh Oliver,TE,MIN,ARI,2800
Bengals,DST,CIN,PIT,2800
Jordan Akins,TE,CLE,DEN,2800
Davis Allen,TE,LAR,NO,2700
Tanner Hudson,TE,CIN,PIT,2700
Falcons,DST,ATL,LAC,2700
49ers,DST,SF,BUF,2700
Michael Mayer,TE,LV,KC,2700
Rams,DST,LAR,NO,2700
Browns,DST,CLE,DEN,2600
Jeremy Ruckert,TE,NYJ,SEA,2600
Adam Trautman,TE,DEN,CLE,2600
Drew Sample,TE,CIN,PIT,2600
Eagles,DST,PHI,BAL,2600
Grant Calcaterra,TE,PHI,BAL,2600
Saints,DST,NO,LAR,2600
Evan Deckers,TE,TB,CAR,2500
Cade Stover,TE,HOU,JAX,2500
Nate Adkins,TE,DEN,CLE,2500
Jaheim Bell,TE,NE,IND,2500
Kenny Yeboah,TE,NYJ,SEA,2500
Tucker Fisk,TE,LAC,ATL,2500
Ian Thomas,TE,CAR,TB,2500
Cal Adomitis,TE,CIN,PIT,2500
Charlie Kolar,TE,BAL,PHI,2500
Elijah Higgins,TE,ARI,MIN,2500
Will Mallory,TE,IND,NE,2500
Jared Wiley,TE,KC,LV,2500
Colson Yankoff,TE,WAS,TEN,2500
Connor Heyward,TE,PIT,CIN,2500
Devin Culp,TE,TB,CAR,2500
Patrick Murtagh,TE,JAX,HOU,2500
Quintin Morris,TE,BUF,SF,2500
Andrew DePaola,TE,MIN,ARI,2500
Brady Russell,TE,SEA,NYJ,2500
Hayden Hurst,TE,LAC,ATL,2500
David Martin-Robinson,TE,TEN,WAS,2500
Erick All,TE,CIN,PIT,2500
Hunter Long,TE,LAR,NO,2500
Dalton Keene,TE,HOU,JAX,2500
Geoff Swaim,TE,CLE,DEN,2500
Drew Ogletree,TE,IND,NE,2500
Peyton Hendershot,TE,KC,LV,2500
Ben Sinnott,TE,WAS,TEN,2500
Ross Dwelley,TE,ATL,LAC,2500
Ko Kieft,TE,TB,CAR,2500
Josiah Deguara,TE,JAX,HOU,2500
Brayden Willis,TE,SF,BUF,2500
Johnny Mundt,TE,MIN,ARI,2500
Pharaoh Brown,TE,SEA,NYJ,2500
Anthony Firkser,TE,KC,LV,2500
Josh Whyle,TE,TEN,WAS,2500
Cam Grandy,TE,CIN,PIT,2500
Zach Wood,TE,NO,LAR,2500
Brevin Jordan,TE,HOU,JAX,2500
Mitchell Fraboni,TE,DEN,CLE,2500
Kylen Granson,TE,IND,NE,2500
Justin Shorter,TE,LV,KC,2500
John Bates,TE,WAS,TEN,2500
Charlie Woerner,TE,ATL,LAC,2500
Payne Durham,TE,TB,CAR,2500
Luke Farrell,TE,JAX,HOU,2500
Eric Saubert,TE,SF,BUF,2500
Travis Vokolek,TE,ARI,MIN,2500
Patriots,DST,NE,IND,2500
James Winchester,TE,KC,LV,2500
Nick Vannett,TE,TEN,WAS,2500
Tanner McLachlan,TE,CIN,PIT,2500
Dallin Holker,TE,NO,LAR,2500
Teagan Quitoriano,TE,HOU,JAX,2500
Lucas Krull,TE,DEN,CLE,2500
Mo Alie-Cox,TE,IND,NE,2500
Harrison Bryant,TE,LV,KC,2500
Jets,DST,NYJ,SEA,2500
Stone Smartt,TE,LAC,ATL,2500
Feleipe Franks,TE,CAR,TB,2500
Brenton Strange,TE,JAX,HOU,2500
Jake Tonges,TE,SF,BUF,2500
Tip Reiman,TE,ARI,MIN,2500
Jelani Woods,TE,IND,NE,2500
Jody Fortson,TE,KC,LV,2500
Tyler Ott,TE,WAS,TEN,2500
MyCole Pruitt,TE,PIT,CIN,2500
Cardinals,DST,ARI,MIN,2400
Titans,DST,TEN,WAS,2400
Panthers,DST,CAR,TB,2300
Jaguars,DST,JAX,HOU,2300
Raiders,DST,LV,KC,2200
