player,position,team,opponent,salary
David Montgomery,RB,DET,PIT,5000
Rhamondre Stevenson,RB,NE,BAL,5000
Aaron Rodgers,QB,PIT,DET,5000
Jayden Reed,WR,GB,CHI,5000
Kyle Pitts,TE,ATL,ARI,5000
Marcus Mariota,QB,WAS,PHI,5000
Ricky Pearsall,WR,SF,IND,5000
Jordan Addison,WR,MIN,NYG,5000
Quentin Johnston,WR,LAC,DAL,4900
Michael Pittman,WR,IND,SF,4900
Malik Davis,RB,DAL,LAC,4900
Zonovan Knight,RB,ARI,ATL,4900
Kyle Monangai,RB,CHI,GB,4900
Tyjae Spears,RB,TEN,KC,4900
JJ McCarthy,QB,MIN,NYG,4900
Luther Burden,WR,CHI,GB,4800
Keenan Allen,WR,LAC,DAL,4800
Chuba Hubbard,RB,CAR,TB,4800
Jaylen Wright,RB,MIA,CIN,4800
Blake Corum,RB,LAR,SEA,4800
Kirk Cousins,QB,ATL,ARI,4800
Zach Charbonnet,RB,SEA,LAR,4800
Isiah Pacheco,RB,KC,TEN,4800
Devin Singletary,RB,NYG,MIN,4700
Romeo Doubs,WR,GB,CHI,4700
Alec Pierce,WR,IND,SF,4700
Devaughn Vele,WR,NO,NYJ,4700
Tank Bigsby,RB,PHI,WAS,4700
Philip Rivers,QB,IND,SF,4700
Justin Fields,QB,NYJ,NO,4700
Tyler Allgeier,RB,ATL,ARI,4700
Tyrod Taylor,QB,NYJ,NO,4700
Travis Kelce,TE,KC,TEN,4700
Rachaad White,RB,TB,CAR,4700
Dare Ogunbowale,RB,HOU,LV,4600
Parker Washington,WR,JAX,DEN,4600
Emari Demercado,RB,ARI,ATL,4600
Tyler Warren,TE,IND,SF,4600
Shedeur Sanders,QB,CLE,BUF,4600
Joe Mixon,RB,HOU,LV,4600
Kayshon Boutte,WR,NE,BAL,4600
Brian Robinson,RB,SF,IND,4500
Harold Fannin,TE,CLE,BUF,4500
Bhayshul Tuten,RB,JAX,DEN,4500
Rashid Shaheed,WR,SEA,LAR,4500
Gardner Minshew,QB,KC,TEN,4500
Adonai Mitchell,WR,NYJ,NO,4500
Evan Hull,RB,NO,NYJ,4500
Isaiah Davis,RB,NYJ,NO,4400
Jake Ferguson,TE,DAL,LAC,4400
Samaje Perine,RB,CIN,MIA,4400
Jalen Coker,WR,CAR,TB,4400
Xavier Worthy,WR,KC,TEN,4400
Jeremy McNichols,RB,WAS,PHI,4400
Cam Ward,QB,TEN,KC,4400
Kenny Pickett,QB,LV,HOU,4300
Hunter Henry,TE,NE,BAL,4300
Geno Smith,QB,LV,HOU,4300
Emanuel Wilson,RB,GB,CHI,4300
Josh Downs,WR,IND,SF,4300
Dalton Kincaid,TE,BUF,CLE,4300
Ameer Abdullah,RB,IND,SF,4300
Jerry Jeudy,WR,CLE,BUF,4300
Ollie Gordon,RB,MIA,CIN,4300
Dylan Sampson,RB,CLE,BUF,4300
Chimere Dike,WR,TEN,KC,4200
Will Shipley,RB,PHI,WAS,4200
Darius Slayton,WR,NYG,MIN,4200
Brady Cook,QB,NYJ,NO,4200
Riley Leonard,QB,IND,SF,4200
Ty Johnson,RB,BUF,CLE,4200
Dalton Schultz,TE,HOU,LV,4200
Sean Tucker,RB,TB,CAR,4200
British Brooks,RB,HOU,LV,4100
Cooper Kupp,WR,SEA,LAR,4100
Raheem Mostert,RB,LV,HOU,4100
Dallas Goedert,TE,PHI,WAS,4100
Oronde Gadsden,TE,LAC,DAL,4100
Keaton Mitchell,RB,BAL,NE,4100
Jayden Higgins,WR,HOU,LV,4100
Rasheen Ali,RB,BAL,NE,4100
Travis Homer,RB,CHI,GB,4000
Salvon Ahmed,RB,IND,SF,4000
Mason Rudolph,QB,PIT,DET,4000
Carson Wentz,QB,MIN,NYG,4000
Trevor Etienne,RB,CAR,TB,4000
Davis Mills,QB,HOU,LV,4000
Brashard Smith,RB,KC,TEN,4000
Ray Davis,RB,BUF,CLE,4000
Kenny McIntosh,RB,SEA,LAR,4000
Alexander Mattison,RB,MIA,CIN,4000
Emory Jones,QB,ATL,ARI,4000
Miles Sanders,RB,DAL,LAC,4000
Tommy DeVito,QB,NE,BAL,4000
Tyson Bagent,QB,CHI,GB,4000
Jordan James,RB,SF,IND,4000
Jaleel McLaughlin,RB,DEN,JAX,4000
Juwan Johnson,TE,NO,NYJ,4000
Brock Lampe,RB,NE,BAL,4000
Drew Lock,QB,SEA,LAR,4000
Kaleb Johnson,RB,PIT,DET,4000
Ty Chandler,RB,MIN,NYG,4000
Deshaun Watson,QB,CLE,BUF,4000
Texans,DST,HOU,LV,4000
Julius Chestnut,RB,TEN,KC,4000
Hassan Haskins,RB,LAC,DAL,4000
Ronnie Rivers,RB,LAR,SEA,4000
Sam Howell,QB,PHI,WAS,4000
Kurtis Rourke,QB,SF,IND,4000
Nathan Carter,RB,ATL,ARI,4000
Khalil Herbert,RB,NYJ,NO,4000
Terrell Jennings,RB,NE,BAL,4000
MarShawn Lloyd,RB,GB,CHI,4000
DJ Giddens,RB,IND,SF,4000
Adam Prentice,RB,DEN,JAX,4000
John Wolford,QB,MIN,NYG,4000
Connor Bazelak,QB,TB,CAR,4000
George Holani,RB,SEA,LAR,4000
Aidan OConnell,QB,LV,HOU,4000
Will Levis,QB,TEN,KC,4000
Jerome Ford,RB,CLE,BUF,4000
Jake Browning,QB,CIN,MIA,4000
Michael Penix,QB,ATL,ARI,4000
Phil Mafah,RB,DAL,LAC,4000
Cooper Rush,QB,BAL,NE,4000
Ben VanSumeren,RB,PHI,WAS,4000
Isaac Guerendo,RB,SF,IND,4000
LeQuint Allen,RB,JAX,DEN,4000
John Metchie,WR,NYJ,NO,4000
Jack Westover,RB,NE,BAL,4000
Matthew Golden,WR,GB,CHI,4000
Kyle Allen,QB,DET,PIT,4000
Zavier Scott,RB,MIN,NYG,4000
Dillon Gabriel,QB,CLE,BUF,4000
Zamir White,RB,LV,HOU,4000
Kalel Mullings,RB,TEN,KC,4000
Joe Milton,QB,DAL,LAC,4000
Cam Akers,RB,SEA,LAR,4000
Tanner McKee,QB,PHI,WAS,4000
Mac Jones,QB,SF,IND,4000
Trey Benson,RB,ARI,ATL,4000
Kene Nwangwu,RB,NYJ,NO,4000
DErnest Johnson,RB,NE,BAL,4000
Chris Brooks,RB,GB,CHI,4000
Tyler Goodson,RB,IND,SF,4000
Michael Burton,RB,DEN,JAX,4000
Max Brosmer,QB,MIN,NYG,4000
Teddy Bridgewater,QB,TB,CAR,4000
Stetson Bennett,QB,LAR,SEA,4000
Kye Robichaux,RB,DET,PIT,4000
Brandon Allen,QB,TEN,KC,4000
Raheim Sanders,RB,CLE,BUF,4000
Joe Flacco,QB,CIN,MIA,4000
Easton Stick,QB,ATL,ARI,4000
Jaydon Blue,RB,DAL,LAC,4000
Tyler Huntley,QB,BAL,NE,4000
AJ Dillon,RB,PHI,WAS,4000
Daniel Jones,QB,IND,SF,4000
Jarrett Stidham,QB,DEN,JAX,4000
Kendre Miller,RB,NO,NYJ,4000
Deneric Prince,RB,NE,BAL,4000
Deion Hankins,RB,CHI,GB,4000
Skylar Thompson,QB,PIT,DET,4000
Cam Skattebo,RB,NYG,MIN,4000
Josh Williams,RB,TB,CAR,4000
Dylan Laube,RB,LV,HOU,4000
Keaontay Ingram,RB,KC,TEN,4000
Trey Lance,QB,LAC,DAL,4000
Brady Russell,RB,SEA,LAR,4000
Josh Johnson,QB,WAS,PHI,4000
Tahj Brooks,RB,CIN,MIA,4000
James Conner,RB,ARI,ATL,4000
Spencer Rattler,QB,NO,NYJ,4000
Patrick Ricard,RB,BAL,NE,4000
Case Keenum,QB,CHI,GB,4000
Kyle Juszczyk,RB,SF,IND,4000
JK Dobbins,RB,DEN,JAX,4000
Russell Wilson,QB,NYG,MIN,4000
Andy Dalton,QB,CAR,TB,4000
Jimmy Garoppolo,QB,LAR,SEA,4000
Jacob Saylors,RB,DET,PIT,4000
Patrick Mahomes,QB,KC,TEN,4000
Trayveon Williams,RB,CLE,BUF,4000
Quinn Ewers,QB,MIA,CIN,4000
Kyler Murray,QB,ARI,ATL,4000
Scott Matlock,RB,LAC,DAL,4000
Joshua Dobbs,QB,NE,BAL,4000
Austin Ekeler,RB,WAS,PHI,4000
Anthony Richardson,QB,IND,SF,4000
Nick Mullens,QB,JAX,DEN,4000
Andrew Beck,RB,NYJ,NO,4000
Lan Larison,RB,NE,BAL,4000
Roschon Johnson,RB,CHI,GB,4000
Will Howard,QB,PIT,DET,4000
Eric Gray,RB,NYG,MIN,4000
Jonathon Brooks,RB,CAR,TB,4000
Graham Mertz,QB,HOU,LV,4000
Elijah Mitchell,RB,KC,TEN,4000
Reggie Gilliam,RB,BUF,CLE,4000
Robbie Ouzts,RB,SEA,LAR,4000
Alec Ingold,RB,MIA,CIN,4000
Corey Kiner,RB,ARI,ATL,4000
Hunter Luepke,RB,DAL,LAC,4000
Justice Hill,RB,BAL,NE,4000
Malik Willis,QB,GB,CHI,4000
Patrick Taylor,RB,SF,IND,4000
Tyler Badie,RB,DEN,JAX,4000
Jameis Winston,QB,NYG,MIN,4000
Mark Andrews,TE,BAL,NE,4000
Jalen Milroe,QB,SEA,LAR,4000
Sione Vaki,RB,DET,PIT,4000
CJ Ham,RB,MIN,NYG,4000
Mitchell Trubisky,QB,BUF,CLE,4000
Zach Wilson,QB,MIA,CIN,4000
Kedon Slovis,QB,ARI,ATL,4000
Najee Harris,RB,LAC,DAL,4000
Jarquez Hunter,RB,LAR,SEA,4000
Chase Edmonds,RB,WAS,PHI,4000
Brett Rypien,QB,IND,SF,4000
Darnell Mooney,WR,ATL,ARI,4000
Braelon Allen,RB,NYJ,NO,4000
Antonio Gibson,RB,NE,BAL,4000
Tre Tucker,WR,LV,HOU,3900
Brenton Strange,TE,JAX,DEN,3900
Hollywood Brown,WR,KC,TEN,3900
Colston Loveland,TE,CHI,GB,3900
Andrei Iosivas,WR,CIN,MIA,3900
Ryan Flournoy,WR,DAL,LAC,3800
Jalen McMillan,WR,TB,CAR,3800
Mack Hollins,WR,NE,BAL,3800
Colby Parkinson,TE,LAR,SEA,3800
Malik Washington,WR,MIA,CIN,3800
David Sills V,WR,ATL,ARI,3700
Theo Johnson,TE,NYG,MIN,3700
49ers,DST,SF,IND,3700
Dontayvion Wicks,WR,GB,CHI,3700
Calvin Austin,WR,PIT,DET,3700
Pat Bryant,WR,DEN,JAX,3700
Xavier Legette,WR,CAR,TB,3600
Eagles,DST,PHI,WAS,3600
Mike Gesicki,TE,CIN,MIA,3600
Mitch Tinsley,WR,CIN,MIA,3600
Keon Coleman,WR,BUF,CLE,3600
Jalen Nailor,WR,MIN,NYG,3500
Olamide Zaccheaus,WR,CHI,GB,3500
KaVontae Turpin,WR,DAL,LAC,3500
Kendrick Bourne,WR,SF,IND,3500
Bills,DST,BUF,CLE,3500
Darren Waller,TE,MIA,CIN,3500
Isaiah Likely,TE,BAL,NE,3500
Tim Patrick,WR,JAX,DEN,3500
Tutu Atwell,WR,LAR,SEA,3500
Rashod Bateman,WR,BAL,NE,3400
Marvin Mims,WR,DEN,JAX,3400
AJ Barner,TE,SEA,LAR,3400
Saints,DST,NO,NYJ,3400
Joshua Palmer,WR,BUF,CLE,3400
Cade Otton,TE,TB,CAR,3400
Tyler Lockett,WR,LV,HOU,3400
Gabe Davis,WR,BUF,CLE,3300
Chiefs,DST,KC,TEN,3300
Cedric Tillman,WR,CLE,BUF,3300
Elic Ayomanor,WR,TEN,KC,3300
DeMario Douglas,WR,NE,BAL,3300
Tre Harris,WR,LAC,DAL,3300
Noah Brown,WR,WAS,PHI,3300
Dawson Knox,TE,BUF,CLE,3300
Broncos,DST,DEN,JAX,3200
Chig Okonkwo,TE,TEN,KC,3200
Christian Kirk,WR,HOU,LV,3200
Isaiah Hodgins,WR,NYG,MIN,3200
Jack Bech,WR,LV,HOU,3200
Mason Tipton,WR,NO,NYJ,3200
Adam Thielen,WR,PIT,DET,3200
Jaylin Lane,WR,WAS,PHI,3200
LilJordan Humphrey,WR,DEN,JAX,3100
Treylon Burks,WR,WAS,PHI,3100
Jalen Brooks,WR,ARI,ATL,3100
Van Jefferson,WR,TEN,KC,3100
Lions,DST,DET,PIT,3100
Mason Taylor,TE,NYJ,NO,3100
Kalif Raymond,WR,DET,PIT,3100
Kevin Austin,WR,NO,NYJ,3100
Jahan Dotson,WR,PHI,WAS,3000
Donte Thornton,WR,LV,HOU,3000
TJ Hockenson,TE,MIN,NYG,3000
Malachi Corley,WR,CLE,BUF,3000
Dareke Young,WR,SEA,LAR,3000
Cedrick Wilson,WR,MIA,CIN,3000
Xavier Weaver,WR,ARI,ATL,3000
KeAndre Lambert-Smith,WR,LAC,DAL,3000
LaJohntay Wester,WR,BAL,NE,3000
Jacob Cowing,WR,SF,IND,3000
Jamal Agnew,WR,ATL,ARI,3000
Trey Palmer,WR,NO,NYJ,3000
Roman Wilson,WR,PIT,DET,3000
Bryce Ford-Wheaton,WR,NYG,MIN,3000
Kameron Johnson,WR,TB,CAR,3000
Savion Williams,WR,GB,CHI,3000
Braxton Berrios,WR,HOU,LV,3000
Jalen Royals,WR,KC,TEN,3000
Brandin Cooks,WR,BUF,CLE,3000
Konata Mumpfield,WR,LAR,SEA,3000
Charlie Jones,WR,CIN,MIA,3000
Zay Jones,WR,ARI,ATL,3000
Arian Smith,WR,NYJ,NO,3000
Brycen Tremayne,WR,CAR,TB,3000
Ashton Dulin,WR,IND,SF,3000
Travis Hunter,WR,JAX,DEN,3000
Jalin Hyatt,WR,NYG,MIN,3000
Chris Moore,WR,WAS,PHI,3000
Dominic Lovett,WR,DET,PIT,3000
Rondale Moore,WR,MIN,NYG,3000
Isaiah Bond,WR,CLE,BUF,3000
Jake Bobo,WR,SEA,LAR,3000
Nick Westbrook-Ikhine,WR,MIA,CIN,3000
Bryce Oliver,WR,TEN,KC,3000
Derius Davis,WR,LAC,DAL,3000
Devontez Walker,WR,BAL,NE,3000
Jordan Watkins,WR,SF,IND,3000
KhaDarel Hodge,WR,ATL,ARI,3000
Dante Pettis,WR,NO,NYJ,3000
Tez Johnson,WR,TB,CAR,3000
Scotty Miller,WR,PIT,DET,3000
Malik Nabers,WR,NYG,MIN,3000
Johnny Wilson,WR,PHI,WAS,3000
Jaylin Noel,WR,HOU,LV,3000
Nikko Remigio,WR,KC,TEN,3000
Tyrell Shavers,WR,BUF,CLE,3000
Jordan Whittington,WR,LAR,SEA,3000
Tyreek Hill,WR,MIA,CIN,3000
Greg Dortch,WR,ARI,ATL,3000
Isaiah Williams,WR,NYJ,NO,3000
Efton Chism,WR,NE,BAL,3000
Anthony Gould,WR,IND,SF,3000
Dyami Brown,WR,JAX,DEN,3000
Gunner Olszewski,WR,NYG,MIN,3000
Luke McCaffrey,WR,WAS,PHI,3000
Tom Kennedy,WR,DET,PIT,3000
Myles Price,WR,MIN,NYG,3000
Buccaneers,DST,TB,CAR,3000
Cody White,WR,SEA,LAR,3000
Jared Wayne,WR,HOU,LV,3000
Calvin Ridley,WR,TEN,KC,3000
David Njoku,TE,CLE,BUF,3000
Tylan Wallace,WR,BAL,NE,3000
Skyy Moore,WR,SF,IND,3000
Deven Thompkins,WR,ATL,ARI,3000
Irvin Charles,WR,NYJ,NO,3000
David Moore,WR,CAR,TB,3000
Ben Skowronek,WR,PIT,DET,3000
Beaux Collins,WR,NYG,MIN,3000
Britain Covey,WR,PHI,WAS,3000
Xavier Hutchinson,WR,HOU,LV,3000
Tyquan Thornton,WR,KC,TEN,3000
DeAndre Carter,WR,CLE,BUF,3000
Xavier Smith,WR,LAR,SEA,3000
Tahj Washington,WR,MIA,CIN,3000
Trent Sherfield,WR,ARI,ATL,3000
Jonathan Mingo,WR,DAL,LAC,3000
Kyle Williams,WR,NE,BAL,3000
Laquon Treadwell,WR,IND,SF,3000
Malik Heath,WR,ATL,ARI,3000
Bub Means,WR,NO,NYJ,3000
Isaac TeSlaa,WR,DET,PIT,3000
Tai Felton,WR,MIN,NYG,3000
Jaden Smith,WR,TB,CAR,3000
Jahdae Walker,WR,CHI,GB,3000
Tank Dell,WR,HOU,LV,3000
Mason Kinsey,WR,TEN,KC,3000
Mecole Hardman,WR,BUF,CLE,3000
DeAndre Hopkins,WR,BAL,NE,3000
Demarcus Robinson,WR,SF,IND,3000
Dylan Drummond,WR,ATL,ARI,3000
Josh Reynolds,WR,NYJ,NO,3000
Hunter Renfrow,WR,CAR,TB,3000
Michael Bandy,WR,DEN,JAX,3000
Ryan Miller,WR,NYG,MIN,3000
Darius Cooper,WR,PHI,WAS,3000
Alex Bachman,WR,LV,HOU,3000
JuJu Smith-Schuster,WR,KC,TEN,3000
Gage Larvadain,WR,CLE,BUF,3000
Tory Horton,WR,SEA,LAR,3000
Dee Eskridge,WR,MIA,CIN,3000
Andre Baccellia,WR,ARI,ATL,3000
Jalen Tolbert,WR,DAL,LAC,3000
Dayton Wade,WR,BAL,NE,3000
Trent Taylor,WR,SF,IND,3000
Casey Washington,WR,ATL,ARI,3000
JaLynn Polk,WR,NO,NYJ,3000
Marquez Valdes-Scantling,WR,PIT,DET,3000
DaQuan Felton,WR,NYG,MIN,3000
Sterling Shepard,WR,TB,CAR,3000
Devin Duvernay,WR,CHI,GB,3000
Justin Watson,WR,HOU,LV,3000
James Proche,WR,TEN,KC,3000
Curtis Samuel,WR,BUF,CLE,3000
Rams,DST,LAR,SEA,3000
Brandon Aiyuk,WR,SF,IND,3000
Simi Fehoko,WR,ARI,ATL,3000
Tyler Johnson,WR,NYJ,NO,3000
Jimmy Horn,WR,CAR,TB,3000
DJ Montgomery,WR,IND,SF,3000
Joshua Cephus,WR,JAX,DEN,3000
Dalen Cambre,WR,NYG,MIN,3000
Gunnar Helm,TE,TEN,KC,2900
Cowboys,DST,DAL,LAC,2900
Ravens,DST,BAL,NE,2900
Jaguars,DST,JAX,DEN,2900
Cole Kmet,TE,CHI,GB,2900
Evan Engram,TE,DEN,JAX,2900
Davis Allen,TE,LAR,SEA,2800
Noah Fant,TE,CIN,MIA,2800
Packers,DST,GB,CHI,2800
Pat Freiermuth,TE,PIT,DET,2800
John Bates,TE,WAS,PHI,2800
Vikings,DST,MIN,NYG,2800
Panthers,DST,CAR,TB,2800
Falcons,DST,ATL,ARI,2700
Noah Gray,TE,KC,TEN,2700
Josh Oliver,TE,MIN,NYG,2700
Dolphins,DST,MIA,CIN,2700
Seahawks,DST,SEA,LAR,2700
Jonnu Smith,TE,PIT,DET,2700
Luke Musgrave,TE,GB,CHI,2700
Michael Mayer,TE,LV,HOU,2600
Patriots,DST,NE,BAL,2600
Darnell Washington,TE,PIT,DET,2600
Ben Sinnott,TE,WAS,PHI,2600
Cardinals,DST,ARI,ATL,2600
Giants,DST,NYG,MIN,2600
Jeremy Ruckert,TE,NYJ,NO,2600
Brock Wright,TE,DET,PIT,2500
Daniel Bellinger,TE,NYG,MIN,2500
Nick Kallerup,TE,SEA,LAR,2500
Jalin Conyers,TE,MIA,CIN,2500
Jake Briningstool,TE,KC,TEN,2500
JaTavion Sanders,TE,CAR,TB,2500
Charlie Woerner,TE,ATL,ARI,2500
Jackson Hawes,TE,BUF,CLE,2500
Mo Alie-Cox,TE,IND,SF,2500
Mitchell Fraboni,TE,DEN,JAX,2500
Foster Moreau,TE,NO,NYJ,2500
Josh Whyle,TE,GB,CHI,2500
Harrison Bryant,TE,HOU,LV,2500
Ben Sims,TE,MIN,NYG,2500
Tyler Higbee,TE,LAR,SEA,2500
Elijah Higgins,TE,ARI,ATL,2500
Devin Culp,TE,TB,CAR,2500
Erick All,TE,CIN,MIA,2500
Hunter Long,TE,JAX,DEN,2500
Luke Schoonmaker,TE,DAL,LAC,2500
Tyler Ott,TE,WAS,PHI,2500
Shane Zylstra,TE,DET,PIT,2500
Zach Wood,TE,NO,NYJ,2500
Eric Saubert,TE,SEA,LAR,2500
Julian Hill,TE,MIA,CIN,2500
Jared Wiley,TE,KC,TEN,2500
Tommy Tremble,TE,CAR,TB,2500
Travis Vokolek,TE,ARI,ATL,2500
Brenden Bates,TE,CLE,BUF,2500
Jake Tonges,TE,SF,IND,2500
Lucas Krull,TE,DEN,JAX,2500
Jelani Woods,TE,NYJ,NO,2500
John FitzPatrick,TE,GB,CHI,2500
Carter Runyon,TE,LV,HOU,2500
Ben Yurosek,TE,MIN,NYG,2500
Nick Vannett,TE,LAR,SEA,2500
Cam Grandy,TE,CIN,MIA,2500
Titans,DST,TEN,KC,2500
Payne Durham,TE,TB,CAR,2500
Quintin Morris,TE,JAX,DEN,2500
Tucker Fisk,TE,LAC,DAL,2500
Tyree Jackson,TE,WAS,PHI,2500
Anthony Firkser,TE,DET,PIT,2500
Mason Pline,TE,NO,NYJ,2500
Bears,DST,CHI,GB,2500
Greg Dulcich,TE,MIA,CIN,2500
Robert Tonyan,TE,KC,TEN,2500
CJ Dippre,TE,NE,BAL,2500
Tip Reiman,TE,ARI,ATL,2500
Blake Whiteheart,TE,CLE,BUF,2500
Luke Farrell,TE,SF,IND,2500
Adam Trautman,TE,DEN,JAX,2500
Stone Smartt,TE,NYJ,NO,2500
Cameron Latu,TE,PHI,WAS,2500
Ian Thomas,TE,LV,HOU,2500
Thomas Fidone,TE,NYG,MIN,2500
Terrance Ferguson,TE,LAR,SEA,2500
Tanner Hudson,TE,CIN,MIA,2500
David Martin-Robinson,TE,TEN,KC,2500
James Mitchell,TE,CAR,TB,2500
Feleipe Franks,TE,ATL,ARI,2500
Tyler Conklin,TE,LAC,DAL,2500
Zach Ertz,TE,WAS,PHI,2500
Will Mallory,TE,IND,SF,2500
Donald Parham,TE,PIT,DET,2500
Zaire Mitchell-Paden,TE,NO,NYJ,2500
Durham Smythe,TE,CHI,GB,2500
Brevin Jordan,TE,HOU,LV,2500
Andrew DePaola,TE,MIN,NYG,2500
Austin Hooper,TE,NE,BAL,2500
Josiah Deguara,TE,ARI,ATL,2500
Evan Deckers,TE,TB,CAR,2500
Bengals,DST,CIN,MIA,2500
Nate Adkins,TE,DEN,JAX,2500
Taysom Hill,TE,NO,NYJ,2500
Kylen Granson,TE,PHI,WAS,2500
Sam LaPorta,TE,DET,PIT,2500
Chris Manhertz,TE,NYG,MIN,2500
Elijah Arroyo,TE,SEA,LAR,2500
Drew Sample,TE,CIN,MIA,2500
James Winchester,TE,KC,TEN,2500
Mitchell Evans,TE,CAR,TB,2500
Teagan Quitoriano,TE,ATL,ARI,2500
Will Dissly,TE,LAC,DAL,2500
Colson Yankoff,TE,WAS,PHI,2500
Drew Ogletree,TE,IND,SF,2500
Connor Heyward,TE,PIT,DET,2500
Jack Stoll,TE,NO,NYJ,2500
Tucker Kraft,TE,GB,CHI,2500
Cade Stover,TE,HOU,LV,2500
Gavin Bartholomew,TE,MIN,NYG,2500
Charlie Kolar,TE,BAL,NE,2500
Pharaoh Brown,TE,ARI,ATL,2500
Ko Kieft,TE,TB,CAR,2500
William Wagner,TE,CIN,MIA,2500
Johnny Mundt,TE,JAX,DEN,2500
Brevyn Spann-Ford,TE,DAL,LAC,2500
Grant Calcaterra,TE,PHI,WAS,2500
Colts,DST,IND,SF,2400
