player,position,team,opponent,salary
Ty Johnson,RB,BUF,ATL,4000
Chris Brooks,RB,GB,CIN,4000
Scott Matlock,RB,LAC,MIA,4000
Jimmy Garoppolo,QB,LAR,BAL,4000
Travis Homer,RB,CHI,WAS,4000
Deshaun Watson,QB,CLE,PIT,4000
Jaydon Blue,RB,DAL,CAR,4000
Lan Larison,RB,NE,NO,4000
Jordan James,RB,SF,TB,4000
Ameer Abdullah,RB,IND,ARI,4000
Braelon Allen,RB,NYJ,DEN,4000
Jacob Saylors,RB,DET,KC,4000
Zamir White,RB,LV,TEN,4000
Brady Russell,RB,SEA,JAX,4000
Sam Howell,QB,PHI,NYG,4000
Tyson Bagent,QB,CHI,WAS,4000
Darren Waller,TE,MIA,LAC,4000
Patrick Ricard,RB,BAL,LAR,4000
Tyler Shough,QB,NO,NE,4000
Teddy Bridgewater,QB,TB,SF,4000
Riley Leonard,QB,IND,ARI,4000
Kyle Allen,QB,DET,KC,4000
Kenny Pickett,QB,LV,TEN,4000
LeQuint Allen,RB,JAX,SEA,4000
Tyler Badie,RB,DEN,NYJ,4000
Emory Jones,QB,ATL,BUF,4000
Joe Burrow,QB,CIN,GB,4000
Najee Harris,RB,LAC,MIA,4000
Dallas Goedert,TE,PHI,NYG,4000
Roschon Johnson,RB,CHI,WAS,4000
Shedeur Sanders,QB,CLE,PIT,4000
Jonathon Brooks,RB,CAR,DAL,4000
Antonio Gibson,RB,NE,NO,4000
Isaac Guerendo,RB,SF,TB,4000
Tyler Goodson,RB,IND,ARI,4000
Sam Ehlinger,QB,DEN,NYJ,4000
Sione Vaki,RB,DET,KC,4000
Dylan Laube,RB,LV,TEN,4000
Robbie Ouzts,RB,SEA,JAX,4000
Tanner McKee,QB,PHI,NYG,4000
Josh Johnson,QB,WAS,CHI,4000
Tahj Brooks,RB,CIN,GB,4000
Alec Ingold,RB,MIA,LAC,4000
Keaton Mitchell,RB,BAL,LAR,4000
Calvin Austin,WR,PIT,CLE,4000
Anthony Richardson,QB,IND,ARI,4000
Jack Westover,RB,NE,NO,4000
Elic Ayomanor,WR,TEN,LV,3900
Xavier Legette,WR,CAR,DAL,3900
Evan Engram,TE,DEN,NYJ,3900
Mark Andrews,TE,BAL,LAR,3800
Luke McCaffrey,WR,WAS,CHI,3800
Theo Johnson,TE,NYG,PHI,3800
JuJu Smith-Schuster,WR,KC,DET,3800
Kayshon Boutte,WR,NE,NO,3800
Sterling Shepard,WR,TB,SF,3800
Dontayvion Wicks,WR,GB,CIN,3700
Jake Tonges,TE,SF,TB,3700
Isaiah Bond,WR,CLE,PIT,3700
Kyle Pitts,TE,ATL,BUF,3700
Malik Washington,WR,MIA,LAC,3700
Packers,DST,GB,CIN,3700
Josh Reynolds,WR,NYJ,DEN,3700
Parker Washington,WR,JAX,SEA,3600
Joshua Palmer,WR,BUF,ATL,3600
Ryan Flournoy,WR,DAL,CAR,3600
Demarcus Robinson,WR,SF,TB,3600
Marvin Mims,WR,DEN,NYJ,3600
Steelers,DST,PIT,CLE,3600
AJ Barner,TE,SEA,JAX,3600
Zach Ertz,TE,WAS,CHI,3600
Rams,DST,LAR,BAL,3500
Andrei Iosivas,WR,CIN,GB,3500
Tutu Atwell,WR,LAR,BAL,3500
David Njoku,TE,CLE,PIT,3500
Eagles,DST,PHI,NYG,3500
Brenton Strange,TE,JAX,SEA,3500
Jahan Dotson,WR,PHI,NYG,3500
Olamide Zaccheaus,WR,CHI,WAS,3500
Jalen Tolbert,WR,DAL,CAR,3500
Ray-Ray McCloud,WR,ATL,BUF,3500
KaVontae Turpin,WR,DAL,CAR,3400
Cade Otton,TE,TB,SF,3400
Hunter Renfrow,WR,CAR,DAL,3400
Harold Fannin,TE,CLE,PIT,3400
Broncos,DST,DEN,NYJ,3400
Chargers,DST,LAC,MIA,3400
Isaac TeSlaa,WR,DET,KC,3400
Adonai Mitchell,WR,IND,ARI,3400
Donte Thornton,WR,LV,TEN,3400
Brandin Cooks,WR,NO,NE,3300
Michael Wilson,WR,ARI,IND,3300
Curtis Samuel,WR,BUF,ATL,3300
Chig Okonkwo,TE,TEN,LV,3300
Jalin Hyatt,WR,NYG,PHI,3300
Kalif Raymond,WR,DET,KC,3300
Jack Bech,WR,LV,TEN,3300
Mason Taylor,TE,NYJ,DEN,3300
Juwan Johnson,TE,NO,NE,3300
Marquez Valdes-Scantling,WR,SF,TB,3300
DeMario Douglas,WR,NE,NO,3300
Colts,DST,IND,ARI,3300
Jaylin Lane,WR,WAS,CHI,3300
Jamari Thrash,WR,CLE,PIT,3200
Raiders,DST,LV,TEN,3200
Nick Westbrook-Ikhine,WR,MIA,LAC,3200
Cole Kmet,TE,CHI,WAS,3200
Tyler Lockett,WR,TEN,LV,3200
JaTavion Sanders,TE,CAR,DAL,3200
Casey Washington,WR,ATL,BUF,3200
Tez Johnson,WR,TB,SF,3200
Arian Smith,WR,NYJ,DEN,3200
Elijah Moore,WR,BUF,ATL,3200
Jonnu Smith,TE,PIT,CLE,3200
Bub Means,WR,NO,NE,3200
Allen Lazard,WR,NYJ,DEN,3100
Patriots,DST,NE,NO,3100
Greg Dortch,WR,ARI,IND,3100
Mack Hollins,WR,NE,NO,3100
Brycen Tremayne,WR,CAR,DAL,3100
Noah Fant,TE,CIN,GB,3100
Jordan Whittington,WR,LAR,BAL,3100
Colston Loveland,TE,CHI,WAS,3100
Michael Mayer,TE,LV,TEN,3100
Beaux Collins,WR,NYG,PHI,3100
Bills,DST,BUF,ATL,3100
Ashton Dulin,WR,IND,ARI,3100
Jermaine Burton,WR,CIN,GB,3000
Derius Davis,WR,LAC,MIA,3000
Pat Bryant,WR,DEN,NYJ,3000
Jalen Royals,WR,KC,DET,3000
Malachi Corley,WR,CLE,PIT,3000
DaQuan Felton,WR,NYG,PHI,3000
Chris Moore,WR,WAS,CHI,3000
Skyy Moore,WR,SF,TB,3000
Dalevon Campbell,WR,CAR,DAL,3000
Bryce Oliver,WR,TEN,LV,3000
Joshua Cephus,WR,JAX,SEA,3000
JaLynn Polk,WR,NO,NE,3000
Tahj Washington,WR,MIA,LAC,3000
Darius Cooper,WR,PHI,NYG,3000
Dominic Lovett,WR,DET,KC,3000
David Bell,WR,CLE,PIT,3000
Dayton Wade,WR,BAL,LAR,3000
Commanders,DST,WAS,CHI,3000
Trent Taylor,WR,SF,TB,3000
Xavier Weaver,WR,ARI,IND,3000
Charlie Jones,WR,CIN,GB,3000
Tre Harris,WR,LAC,MIA,3000
Irvin Charles,WR,NYJ,DEN,3000
Taysom Hill,TE,NO,NE,3000
Roman Wilson,WR,PIT,CLE,3000
Bryce Ford-Wheaton,WR,NYG,PHI,3000
Noah Brown,WR,WAS,CHI,3000
Jaden Smith,WR,TB,SF,3000
David Moore,WR,CAR,DAL,3000
Van Jefferson,WR,TEN,LV,3000
Tim Patrick,WR,JAX,SEA,3000
Mason Tipton,WR,NO,NE,3000
Cedrick Wilson,WR,MIA,LAC,3000
Xavier Gipson,WR,PHI,NYG,3000
Rashee Rice,WR,KC,DET,3000
DeAndre Carter,WR,CLE,PIT,3000
LaJohntay Wester,WR,BAL,LAR,3000
Jahdae Walker,WR,CHI,WAS,3000
Russell Gage,WR,SF,TB,3000
Zay Jones,WR,ARI,IND,3000
Jayden Reed,WR,GB,CIN,3000
Cody White,WR,SEA,JAX,3000
Tyler Johnson,WR,NYJ,DEN,3000
Efton Chism,WR,NE,NO,3000
Scotty Miller,WR,PIT,CLE,3000
Malik Nabers,WR,NYG,PHI,3000
Jamal Agnew,WR,ATL,BUF,3000
Kameron Johnson,WR,TB,SF,3000
Jimmy Horn,WR,CAR,DAL,3000
Chimere Dike,WR,TEN,LV,3000
DJ Montgomery,WR,IND,ARI,3000
Devaughn Vele,WR,NO,NE,3000
Dee Eskridge,WR,MIA,LAC,3000
John Metchie,WR,PHI,NYG,3000
Nikko Remigio,WR,KC,DET,3000
Cedric Tillman,WR,CLE,PIT,3000
Devontez Walker,WR,BAL,LAR,3000
Devin Duvernay,WR,CHI,WAS,3000
Jacob Cowing,WR,SF,TB,3000
Cowboys,DST,DAL,CAR,3000
Savion Williams,WR,GB,CIN,3000
Dareke Young,WR,SEA,JAX,3000
Kyle Williams,WR,NE,NO,3000
Ben Skowronek,WR,PIT,CLE,3000
Gunner Olszewski,WR,NYG,PHI,3000
KhaDarel Hodge,WR,ATL,BUF,3000
Ryan Miller,WR,TB,SF,3000
Xavier Smith,WR,LAR,BAL,3000
Justin Shorter,WR,LV,TEN,3000
Anthony Gould,WR,IND,ARI,3000
Mike Gesicki,TE,CIN,GB,3000
KeAndre Lambert-Smith,WR,LAC,MIA,3000
Trent Sherfield,WR,DEN,NYJ,3000
Jason Brownlee,WR,KC,DET,3000
Gage Larvadain,WR,CLE,PIT,3000
Tylan Wallace,WR,BAL,LAR,3000
Tay Martin,WR,WAS,CHI,3000
Jordan Watkins,WR,SF,TB,3000
Jonathan Mingo,WR,DAL,CAR,3000
Malik Heath,WR,GB,CIN,3000
Jake Bobo,WR,SEA,JAX,3000
Trey Palmer,WR,NO,NE,3000
Tyreek Hill,WR,MIA,LAC,3000
Johnny Wilson,WR,PHI,NYG,3000
Tyrell Shavers,WR,BUF,ATL,3000
Cade McDonald,WR,CLE,PIT,3000
Konata Mumpfield,WR,LAR,BAL,3000
Alex Bachman,WR,LV,TEN,3000
Simi Fehoko,WR,ARI,IND,3000
Buccaneers,DST,TB,SF,2900
Will Dissly,TE,LAC,MIA,2900
Tyler Higbee,TE,LAR,BAL,2900
Mitchell Evans,TE,CAR,DAL,2800
Isaiah Likely,TE,BAL,LAR,2800
Lions,DST,DET,KC,2800
Austin Hooper,TE,NE,NO,2800
Jaguars,DST,JAX,SEA,2800
Tyler Conklin,TE,LAC,MIA,2700
Seahawks,DST,SEA,JAX,2700
Chiefs,DST,KC,DET,2700
Gunnar Helm,TE,TEN,LV,2700
Pat Freiermuth,TE,PIT,CLE,2700
Noah Gray,TE,KC,DET,2600
Tommy Tremble,TE,CAR,DAL,2600
Albert Okwuegbunam,TE,LV,TEN,2600
Oronde Gadsden,TE,LAC,MIA,2600
Bears,DST,CHI,WAS,2600
Elijah Arroyo,TE,SEA,JAX,2600
Brock Wright,TE,DET,KC,2600
Cardinals,DST,ARI,IND,2600
David Martin-Robinson,TE,TEN,LV,2500
Luke Schoonmaker,TE,DAL,CAR,2500
Foster Moreau,TE,NO,NE,2500
Johnny Mundt,TE,JAX,SEA,2500
Shane Zylstra,TE,DET,KC,2500
Darnell Washington,TE,PIT,CLE,2500
Mitchell Fraboni,TE,DEN,NYJ,2500
Colson Yankoff,TE,WAS,CHI,2500
Luke Farrell,TE,SF,TB,2500
Zaire Mitchell-Paden,TE,BAL,LAR,2500
Drew Sample,TE,CIN,GB,2500
Elijah Higgins,TE,ARI,IND,2500
Robert Tonyan,TE,KC,DET,2500
Nick Kallerup,TE,SEA,JAX,2500
Jeremy Ruckert,TE,NYJ,DEN,2500
Charlie Woerner,TE,ATL,BUF,2500
Browns,DST,CLE,PIT,2500
Cal Adomitis,TE,PHI,NYG,2500
Carter Runyon,TE,LV,TEN,2500
James Mitchell,TE,CAR,DAL,2500
William Wagner,TE,CIN,GB,2500
Will Mallory,TE,IND,ARI,2500
Ross Dwelley,TE,DET,KC,2500
Jalin Conyers,TE,MIA,LAC,2500
Lucas Krull,TE,DEN,NYJ,2500
Ben Sinnott,TE,WAS,CHI,2500
Evan Deckers,TE,TB,SF,2500
Charlie Kolar,TE,BAL,LAR,2500
Ben Sims,TE,GB,CIN,2500
Tip Reiman,TE,ARI,IND,2500
Zach Wood,TE,NO,NE,2500
Eric Saubert,TE,SEA,JAX,2500
Adam Trautman,TE,DEN,NYJ,2500
Jackson Hawes,TE,BUF,ATL,2500
Blake Whiteheart,TE,CLE,PIT,2500
Cameron Latu,TE,PHI,NYG,2500
Durham Smythe,TE,CHI,WAS,2500
Ian Thomas,TE,LV,TEN,2500
Terrance Ferguson,TE,LAR,BAL,2500
Erick All,TE,CIN,GB,2500
Drew Ogletree,TE,IND,ARI,2500
James Winchester,TE,KC,DET,2500
Tanner Conner,TE,MIA,LAC,2500
Nate Adkins,TE,DEN,NYJ,2500
John Bates,TE,WAS,CHI,2500
Ko Kieft,TE,TB,SF,2500
Thomas Fidone,TE,NYG,PHI,2500
John FitzPatrick,TE,GB,CIN,2500
John Stephens,TE,DAL,CAR,2500
Mason Pline,TE,NO,NE,2500
Quintin Morris,TE,JAX,SEA,2500
Dawson Knox,TE,BUF,ATL,2500
Connor Heyward,TE,PIT,CLE,2500
Kylen Granson,TE,PHI,NYG,2500
Tyler Ott,TE,WAS,CHI,2500
49ers,DST,SF,TB,2500
Colby Parkinson,TE,LAR,BAL,2500
Cam Grandy,TE,CIN,GB,2500
Mo Alie-Cox,TE,IND,ARI,2500
Jake Briningstool,TE,KC,DET,2500
Julian Hill,TE,MIA,LAC,2500
Jelani Woods,TE,NYJ,DEN,2500
Feleipe Franks,TE,ATL,BUF,2500
Devin Culp,TE,TB,SF,2500
Chris Manhertz,TE,NYG,PHI,2500
Luke Musgrave,TE,GB,CIN,2500
Brevyn Spann-Ford,TE,DAL,CAR,2500
Jack Stoll,TE,NO,NE,2500
Hunter Long,TE,JAX,SEA,2500
Kenny Yeboah,TE,DET,KC,2500
Donald Parham,TE,PIT,CLE,2500
Grant Calcaterra,TE,PHI,NYG,2500
Tyree Jackson,TE,WAS,CHI,2500
Brayden Willis,TE,SF,TB,2500
Davis Allen,TE,LAR,BAL,2500
Tanner Hudson,TE,CIN,GB,2500
Travis Vokolek,TE,ARI,IND,2500
Jared Wiley,TE,KC,DET,2500
Tucker Fisk,TE,LAC,MIA,2500
Stone Smartt,TE,NYJ,DEN,2500
Teagan Quitoriano,TE,ATL,BUF,2500
Payne Durham,TE,TB,SF,2500
Daniel Bellinger,TE,NYG,PHI,2500
Saints,DST,NO,NE,2400
Titans,DST,TEN,LV,2400
Falcons,DST,ATL,BUF,2300
Panthers,DST,CAR,DAL,2300
Dolphins,DST,MIA,LAC,2200
Giants,DST,NYG,PHI,2200
Ravens,DST,BAL,LAR,2100
Jets,DST,NYJ,DEN,2100
Bengals,DST,CIN,GB,2000
