player,position,team,opponent,salary
Sione Vaki,RB,DET,JAX,4000
Elijah Mitchell,RB,SF,SEA,4000
Ronnie Rivers,RB,LAR,NE,4000
Kendall Milton,RB,CIN,LAC,4000
Nyheim Hines,RB,CLE,NO,4000
Hunter Luepke,RB,DAL,HOU,4000
Brett Rypien,QB,MIN,TEN,4000
CJ Beathard,QB,JAX,DET,4000
Avery Williams,RB,ATL,DEN,4000
Aidan OConnell,QB,LV,MIA,4000
Reggie Gilliam,RB,BUF,KC,4000
Jordan Mims,RB,NO,CLE,4000
Devaughn Vele,WR,DEN,ATL,3900
Hunter Henry,TE,NE,LAR,3900
DJ Turner,WR,LV,MIA,3900
Lions,DST,DET,JAX,3800
Robert Woods,WR,HOU,DAL,3800
Mack Hollins,WR,BUF,KC,3800
Jonnu Smith,TE,MIA,LV,3800
Vikings,DST,MIN,TEN,3700
Jonathan Mingo,WR,DAL,HOU,3700
Zach Ertz,TE,WAS,PHI,3700
Justin Watson,WR,KC,BUF,3700
Noah Fant,TE,SEA,SF,3700
Troy Franklin,WR,DEN,ATL,3700
49ers,DST,SF,SEA,3600
Nick Westbrook-Ikhine,WR,TEN,MIN,3600
Calvin Austin,WR,PIT,BAL,3600
Colby Parkinson,TE,LAR,NE,3600
Van Jefferson,WR,PIT,BAL,3500
Packers,DST,GB,CHI,3500
Nelson Agholor,WR,BAL,PIT,3500
Tyler Johnson,WR,LAR,NE,3500
Kayshon Boutte,WR,NE,LAR,3500
Dawson Knox,TE,BUF,KC,3500
Kalif Raymond,WR,DET,JAX,3500
JaLynn Polk,WR,NE,LAR,3400
Xavier Hutchinson,WR,HOU,DAL,3400
Odell Beckham,WR,MIA,LV,3400
Tyler Boyd,WR,TEN,MIN,3400
Tim Patrick,WR,DET,JAX,3400
Ravens,DST,BAL,PIT,3400
Juwan Johnson,TE,NO,CLE,3400
Olamide Zaccheaus,WR,WAS,PHI,3300
DJ Chark,WR,LAC,CIN,3300
Saints,DST,NO,CLE,3300
Curtis Samuel,WR,BUF,KC,3300
Tyler Higbee,TE,LAR,NE,3300
Mecole Hardman,WR,KC,BUF,3300
Brock Wright,TE,DET,JAX,3300
KaVontae Turpin,WR,DAL,HOU,3300
Jake Bobo,WR,SEA,SF,3300
Eagles,DST,PHI,WAS,3300
Jermaine Burton,WR,CIN,LAC,3300
Tylan Wallace,WR,BAL,PIT,3300
Rams,DST,LAR,NE,3200
Dyami Brown,WR,WAS,PHI,3200
Tyler Conklin,TE,NYJ,IND,3200
Will Dissly,TE,LAC,CIN,3200
LilJordan Humphrey,WR,DEN,ATL,3200
Marvin Mims,WR,DEN,ATL,3100
Tim Jones,WR,JAX,DET,3100
Jalen Brooks,WR,DAL,HOU,3100
Josh Oliver,TE,MIN,TEN,3100
Luke McCaffrey,WR,WAS,PHI,3100
Chiefs,DST,KC,BUF,3100
Kendrick Bourne,WR,NE,LAR,3100
AJ Barner,TE,SEA,SF,3100
Malik Washington,WR,MIA,LV,3100
Laviska Shenault,WR,SEA,SF,3100
Allen Robinson,WR,DET,JAX,3100
Texans,DST,HOU,DAL,3100
Hollywood Brown,WR,KC,BUF,3000
KJ Osborn,WR,NE,LAR,3000
Trenton Irwin,WR,CIN,LAC,3000
David Bell,WR,CLE,NO,3000
Britain Covey,WR,PHI,WAS,3000
Anthony Gould,WR,IND,NYJ,3000
JhaQuan Jackson,WR,TEN,MIN,3000
David White,WR,JAX,DET,3000
Dareke Young,WR,SEA,SF,3000
Ramel Keyton,WR,LV,MIA,3000
Jalen Virgil,WR,BUF,KC,3000
Jermaine Jackson,WR,NO,CLE,3000
Xavier Gipson,WR,NYJ,IND,3000
Ben Skowronek,WR,PIT,BAL,3000
Tyler Scott,WR,CHI,GB,3000
Stefon Diggs,WR,HOU,DAL,3000
Chig Okonkwo,TE,TEN,MIN,3000
Braxton Berrios,WR,MIA,LV,3000
Brandon Aiyuk,WR,SF,SEA,3000
Javon Baker,WR,NE,LAR,3000
Brenden Rice,WR,LAC,CIN,3000
Jaelon Darden,WR,CLE,NO,3000
Ainias Smith,WR,PHI,WAS,3000
Ashton Dulin,WR,IND,NYJ,3000
Trent Sherfield,WR,MIN,TEN,3000
Christian Kirk,WR,JAX,DET,3000
Rondale Moore,WR,ATL,DEN,3000
Justin Shorter,WR,LV,MIA,3000
Jaaron Hayek,WR,KC,BUF,3000
Xavier Smith,WR,LAR,NE,3000
Chargers,DST,LAC,CIN,3000
Deonte Harty,WR,BAL,PIT,3000
Malik Heath,WR,GB,CHI,3000
Steven Sims,WR,HOU,DAL,3000
Colton Dowell,WR,TEN,MIN,3000
River Cracraft,WR,MIA,LV,3000
Jacob Cowing,WR,SF,SEA,3000
Dolphins,DST,MIA,LV,3000
Derius Davis,WR,LAC,CIN,3000
Jamari Thrash,WR,CLE,NO,3000
Johnny Wilson,WR,PHI,WAS,3000
Malik Taylor,WR,NYJ,IND,3000
Brandon Powell,WR,MIN,TEN,3000
Devin Duvernay,WR,JAX,DET,3000
Casey Washington,WR,ATL,DEN,3000
Anthony Schwartz,WR,MIA,LV,3000
Skyy Moore,WR,KC,BUF,3000
JaQuae Jackson,WR,NE,LAR,3000
Isaiah Williams,WR,CIN,LAC,3000
Devontez Walker,WR,BAL,PIT,3000
Bo Melton,WR,GB,CHI,3000
Ryan Flournoy,WR,DAL,HOU,3000
Treylon Burks,WR,TEN,MIN,3000
Dee Eskridge,WR,MIA,LV,3000
Ronnie Bell,WR,SF,SEA,3000
Jeff Foreman,WR,LV,MIA,3000
Jalen Reagor,WR,LAC,CIN,3000
Rashid Shaheed,WR,NO,CLE,3000
Jamison Crowder,WR,WAS,PHI,3000
Irvin Charles,WR,NYJ,IND,3000
Roman Wilson,WR,PIT,BAL,3000
Nsimba Webster,WR,CHI,GB,3000
KhaDarel Hodge,WR,ATL,DEN,3000
Grant DuBose,WR,MIA,LV,3000
Rashee Rice,WR,KC,BUF,3000
Tyquan Thornton,WR,NE,LAR,3000
Charlie Jones,WR,CIN,LAC,3000
Foster Moreau,TE,NO,CLE,3000
Grant Calcaterra,TE,PHI,WAS,3000
Juwann Winfree,WR,IND,NYJ,3000
Bryce Oliver,WR,TEN,MIN,3000
Antoine Green,WR,DET,JAX,3000
Chris Conley,WR,SF,SEA,3000
Alex Bachman,WR,LV,MIA,3000
Simi Fehoko,WR,LAC,CIN,3000
Bub Means,WR,NO,CLE,3000
Malachi Corley,WR,NYJ,IND,3000
Scotty Miller,WR,PIT,BAL,3000
DeAndre Carter,WR,CHI,GB,3000
Josh Reynolds,WR,DEN,ATL,3000
Tahj Washington,WR,MIA,LV,3000
Bengals,DST,CIN,LAC,2900
Broncos,DST,DEN,ATL,2900
Jordan Akins,TE,CLE,NO,2900
Austin Hooper,TE,NE,LAR,2900
Commanders,DST,WAS,PHI,2800
Jets,DST,NYJ,IND,2800
Tanner Hudson,TE,CIN,LAC,2800
Noah Gray,TE,KC,BUF,2800
Adam Trautman,TE,DEN,ATL,2800
Brenton Strange,TE,JAX,DET,2700
Bills,DST,BUF,KC,2700
Falcons,DST,ATL,DEN,2700
Lucas Krull,TE,DEN,ATL,2700
Darnell Washington,TE,PIT,BAL,2700
Drew Sample,TE,CIN,LAC,2700
Jeremy Ruckert,TE,NYJ,IND,2600
Hayden Hurst,TE,LAC,CIN,2600
Johnny Mundt,TE,MIN,TEN,2600
Colts,DST,IND,NYJ,2600
Browns,DST,CLE,NO,2600
Kylen Granson,TE,IND,NYJ,2600
Quintin Morris,TE,BUF,KC,2500
Harrison Bryant,TE,LV,MIA,2500
Will Mallory,TE,IND,NYJ,2500
Charlie Kolar,TE,BAL,PIT,2500
Cowboys,DST,DAL,HOU,2500
Nick Vannett,TE,TEN,MIN,2500
John FitzPatrick,TE,GB,CHI,2500
Brayden Willis,TE,SF,SEA,2500
Patrick Murtagh,TE,JAX,DET,2500
Tanner McLachlan,TE,CIN,LAC,2500
Hunter Long,TE,LAR,NE,2500
Luke Schoonmaker,TE,DAL,HOU,2500
Steelers,DST,PIT,BAL,2500
Ben Sinnott,TE,WAS,PHI,2500
Charlie Woerner,TE,ATL,DEN,2500
Marcedes Lewis,TE,CHI,GB,2500
James Winchester,TE,KC,BUF,2500
Tanner Conner,TE,MIA,LV,2500
Drew Ogletree,TE,IND,NYJ,2500
Geoff Swaim,TE,CLE,NO,2500
Dalton Keene,TE,HOU,DAL,2500
Josh Whyle,TE,TEN,MIN,2500
Ben Sims,TE,GB,CHI,2500
Jake Tonges,TE,SF,SEA,2500
Josiah Deguara,TE,JAX,DET,2500
Tucker Fisk,TE,LAC,CIN,2500
Davis Allen,TE,LAR,NE,2500
Brevyn Spann-Ford,TE,DAL,HOU,2500
Connor Heyward,TE,PIT,BAL,2500
John Bates,TE,WAS,PHI,2500
Ross Dwelley,TE,ATL,DEN,2500
Gerald Everett,TE,CHI,GB,2500
Jody Fortson,TE,KC,BUF,2500
Durham Smythe,TE,MIA,LV,2500
Mo Alie-Cox,TE,IND,NYJ,2500
Zach Wood,TE,NO,CLE,2500
Brevin Jordan,TE,HOU,DAL,2500
David Martin-Robinson,TE,TEN,MIN,2500
Jack Stoll,TE,PHI,WAS,2500
Eric Saubert,TE,SF,SEA,2500
Luke Farrell,TE,JAX,DET,2500
Stone Smartt,TE,LAC,CIN,2500
Jaheim Bell,TE,NE,LAR,2500
Cade Stover,TE,HOU,DAL,2500
Nick Muse,TE,MIN,TEN,2500
Mitchell Fraboni,TE,DEN,ATL,2500
Tyler Davis,TE,GB,CHI,2500
Jared Wiley,TE,KC,BUF,2500
Julian Hill,TE,MIA,LV,2500
Kenny Yeboah,TE,NYJ,IND,2500
Dallin Holker,TE,NO,CLE,2500
Teagan Quitoriano,TE,HOU,DAL,2500
Nate Adkins,TE,DEN,ATL,2500
Tyler Ott,TE,WAS,PHI,2500
Brady Russell,TE,SEA,SF,2500
Patrick Scales,TE,CHI,GB,2500
Erick All,TE,CIN,LAC,2500
Michael Mayer,TE,LV,MIA,2500
Jelani Woods,TE,IND,NYJ,2500
MyCole Pruitt,TE,PIT,BAL,2500
Andrew DePaola,TE,MIN,TEN,2500
Luke Musgrave,TE,GB,CHI,2500
Peyton Hendershot,TE,KC,BUF,2500
Shane Zylstra,TE,DET,JAX,2500
Cal Adomitis,TE,CIN,LAC,2500
Patriots,DST,NE,LAR,2500
John Stephens,TE,DAL,HOU,2500
Greg Dulcich,TE,DEN,ATL,2500
Colson Yankoff,TE,WAS,PHI,2500
Pharaoh Brown,TE,SEA,SF,2500
Stephen Carlson,TE,CHI,GB,2500
Raiders,DST,LV,MIA,2400
Bears,DST,CHI,GB,2400
Seahawks,DST,SEA,SF,2300
Titans,DST,TEN,MIN,2300
Jaguars,DST,JAX,DET,2200
