player,position,team,opponent,salary
DJ Moore,WR,CHI,SF,5500
Emanuel Wilson,RB,GB,BAL,5500
Tony Pollard,RB,TEN,NO,5500
Jordan Love,QB,GB,BAL,5500
Alvin Kamara,RB,NO,TEN,5500
Jaxson Dart,QB,NYG,LV,5400
Marvin Harrison,WR,ARI,CIN,5400
Tyrone Tracy,RB,NYG,LV,5400
Jawhar Jordan,RB,HOU,LAC,5300
CJ Stroud,QB,HOU,LAC,5300
Zach Charbonnet,RB,SEA,CAR,5300
Kyle Pitts,TE,ATL,LAR,5300
Jakobi Meyers,WR,JAX,IND,5300
Brian Thomas,WR,JAX,IND,5200
Quentin Johnston,WR,LAC,HOU,5200
Michael Carter,RB,ARI,CIN,5200
Blake Corum,RB,LAR,ATL,5200
Tyler Shough,QB,NO,TEN,5200
Dylan Sampson,RB,CLE,PIT,5100
Isiah Pacheco,RB,KC,DEN,5100
Kirk Cousins,QB,ATL,LAR,5100
Ricky Pearsall,WR,SF,CHI,5100
Khalil Shakir,WR,BUF,PHI,5100
Chris Godwin,WR,TB,MIA,5000
Malik Willis,QB,GB,BAL,5000
Harold Fannin,TE,CLE,PIT,5000
Troy Franklin,WR,DEN,KC,5000
Aaron Rodgers,QB,PIT,CLE,5000
Nick Chubb,RB,HOU,LAC,5000
Tyjae Spears,RB,TEN,NO,5000
Christian Watson,WR,GB,BAL,5000
Romeo Doubs,WR,GB,BAL,4900
Bryce Young,QB,CAR,SEA,4900
Audric Estime,RB,NO,TEN,4900
Xavier Worthy,WR,KC,DEN,4900
Michael Pittman,WR,IND,JAX,4900
Devin Singletary,RB,NYG,LV,4900
Kimani Vidal,RB,LAC,HOU,4800
Parker Washington,WR,JAX,IND,4800
Tyler Huntley,QB,BAL,GB,4800
Ameer Abdullah,RB,IND,JAX,4800
Luther Burden,WR,CHI,SF,4800
Raheim Sanders,RB,CLE,PIT,4800
Brian Robinson,RB,SF,CHI,4800
Shedeur Sanders,QB,CLE,PIT,4800
Kyle Monangai,RB,CHI,SF,4800
Keaton Mitchell,RB,BAL,GB,4700
Rachaad White,RB,TB,MIA,4700
Emari Demercado,RB,ARI,CIN,4700
Alec Pierce,WR,IND,JAX,4700
Philip Rivers,QB,IND,JAX,4700
Keenan Allen,WR,LAC,HOU,4700
Tyler Allgeier,RB,ATL,LAR,4700
Bhayshul Tuten,RB,JAX,IND,4600
Tank Bigsby,RB,PHI,BUF,4600
Trayveon Williams,RB,CLE,PIT,4600
Kayshon Boutte,WR,NE,NYJ,4600
Joe Mixon,RB,HOU,LAC,4600
Justin Fields,QB,NYJ,NE,4600
Kareem Hunt,RB,KC,DEN,4600
Tyrod Taylor,QB,NYJ,NE,4600
Chris Oladokun,QB,KC,DEN,4500
Ty Johnson,RB,BUF,PHI,4500
Hassan Haskins,RB,LAC,HOU,4500
Cam Ward,QB,TEN,NO,4500
Jayden Reed,WR,GB,BAL,4500
Hunter Henry,TE,NE,NYJ,4500
Chuba Hubbard,RB,CAR,SEA,4500
Adonai Mitchell,WR,NYJ,NE,4500
Travis Kelce,TE,KC,DEN,4500
Jaylen Wright,RB,MIA,TB,4500
Tyler Warren,TE,IND,JAX,4400
Geno Smith,QB,LV,NYG,4400
Samaje Perine,RB,CIN,ARI,4400
Jalen Coker,WR,CAR,SEA,4400
Evan Hull,RB,NO,TEN,4400
Quinn Ewers,QB,MIA,TB,4300
Tyler Goodson,RB,IND,JAX,4300
Cooper Rush,QB,BAL,GB,4300
Dallas Goedert,TE,PHI,BUF,4300
Rashid Shaheed,WR,SEA,CAR,4300
DErnest Johnson,RB,NE,NYJ,4300
Sean Tucker,RB,TB,MIA,4200
Rasheen Ali,RB,BAL,GB,4200
Josh Downs,WR,IND,JAX,4200
Hollywood Brown,WR,KC,DEN,4200
Anthony Richardson,QB,IND,JAX,4200
Juwan Johnson,TE,NO,TEN,4200
Riley Leonard,QB,IND,JAX,4200
Isaiah Davis,RB,NYJ,NE,4200
Dalton Schultz,TE,HOU,LAC,4200
LeQuint Allen,RB,JAX,IND,4100
Dalton Kincaid,TE,BUF,PHI,4100
Raheem Mostert,RB,LV,NYG,4100
Will Shipley,RB,PHI,BUF,4100
Brashard Smith,RB,KC,DEN,4100
Chimere Dike,WR,TEN,NO,4100
Brady Cook,QB,NYJ,NE,4100
Kendre Miller,RB,NO,TEN,4000
Jerry Jeudy,WR,CLE,PIT,4000
Trey Benson,RB,ARI,CIN,4000
Reggie Gilliam,RB,BUF,PHI,4000
Zach Wilson,QB,MIA,TB,4000
Graham Mertz,QB,HOU,LAC,4000
Dameon Pierce,RB,KC,DEN,4000
Travis Homer,RB,CHI,SF,4000
Kene Nwangwu,RB,NYJ,NE,4000
Kenny Pickett,QB,LV,NYG,4000
Drew Lock,QB,SEA,CAR,4000
Ronnie Rivers,RB,LAR,ATL,4000
Mack Hollins,WR,NE,NYJ,4000
Dillon Gabriel,QB,CLE,PIT,4000
Kyler Murray,QB,ARI,CIN,4000
Sam Howell,QB,PHI,BUF,4000
DJ Giddens,RB,IND,JAX,4000
Patrick Ricard,RB,BAL,GB,4000
Case Keenum,QB,CHI,SF,4000
Alexander Mattison,RB,MIA,TB,4000
Dare Ogunbowale,RB,HOU,LAC,4000
Cody Schrader,RB,DEN,KC,4000
Jimmy Garoppolo,QB,LAR,ATL,4000
Antonio Gibson,RB,NE,NYJ,4000
Dylan Laube,RB,LV,NYG,4000
George Holani,RB,SEA,CAR,4000
Devin Neal,RB,NO,TEN,4000
Jerome Ford,RB,CLE,PIT,4000
James Conner,RB,ARI,CIN,4000
Ray Davis,RB,BUF,PHI,4000
Connor Bazelak,QB,TB,MIA,4000
Davis Mills,QB,HOU,LAC,4000
Jarrett Stidham,QB,DEN,KC,4000
Kyle Juszczyk,RB,SF,CHI,4000
Khalil Herbert,RB,NYJ,NE,4000
Russell Wilson,QB,NYG,LV,4000
Andy Dalton,QB,CAR,SEA,4000
Emory Jones,QB,ATL,LAR,4000
Brock Lampe,RB,NE,NYJ,4000
Skylar Thompson,QB,PIT,CLE,4000
Kedon Slovis,QB,ARI,CIN,4000
Tanner McKee,QB,PHI,BUF,4000
DeeJay Dallas,RB,JAX,IND,4000
Justice Hill,RB,BAL,GB,4000
Tyson Bagent,QB,CHI,SF,4000
Ollie Gordon,RB,MIA,TB,4000
Jaret Patterson,RB,LAC,HOU,4000
Tyler Badie,RB,DEN,KC,4000
Kendrick Bourne,WR,SF,CHI,4000
Terrell Jennings,RB,NE,NYJ,4000
Cam Skattebo,RB,NYG,LV,4000
Jonathon Brooks,RB,CAR,SEA,4000
Will Levis,QB,TEN,NO,4000
Quinshon Judkins,RB,CLE,PIT,4000
Corey Kiner,RB,ARI,CIN,4000
Ben VanSumeren,RB,PHI,BUF,4000
Teddy Bridgewater,QB,TB,MIA,4000
Trey Lance,QB,LAC,HOU,4000
Patrick Mahomes,QB,KC,DEN,4000
Patrick Taylor,RB,SF,CHI,4000
Tommy DeVito,QB,NE,NYJ,4000
Jameis Winston,QB,NYG,LV,4000
Adam Prentice,RB,DEN,KC,4000
Michael Penix,QB,ATL,LAR,4000
Jack Westover,RB,NE,NYJ,4000
Will Howard,QB,PIT,CLE,4000
Brady Russell,RB,SEA,CAR,4000
Julius Chestnut,RB,TEN,NO,4000
Daniel Jones,QB,IND,JAX,4000
Tahj Brooks,RB,CIN,ARI,4000
Kurtis Rourke,QB,SF,CHI,4000
Josh Williams,RB,TB,MIA,4000
Scott Matlock,RB,LAC,HOU,4000
Jaleel McLaughlin,RB,DEN,KC,4000
Deion Hankins,RB,CHI,SF,4000
Andrew Beck,RB,NYJ,NE,4000
Eric Gray,RB,NYG,LV,4000
Trevor Etienne,RB,CAR,SEA,4000
Nathan Carter,RB,ATL,LAR,4000
Brandon Allen,QB,TEN,NO,4000
Kaleb Johnson,RB,PIT,CLE,4000
Jake Browning,QB,CIN,ARI,4000
AJ Dillon,RB,PHI,BUF,4000
Brenton Strange,TE,JAX,IND,4000
MarShawn Lloyd,RB,GB,BAL,4000
Gardner Minshew,QB,KC,DEN,4000
Jordan James,RB,SF,CHI,4000
Joshua Dobbs,QB,NE,NYJ,4000
Jayden Higgins,WR,HOU,LAC,4000
Michael Burton,RB,DEN,KC,4000
Easton Stick,QB,ATL,LAR,4000
Deneric Prince,RB,NE,NYJ,4000
Mason Rudolph,QB,PIT,CLE,4000
Robbie Ouzts,RB,SEA,CAR,4000
Kalel Mullings,RB,TEN,NO,4000
Nick Mullens,QB,JAX,IND,4000
Zonovan Knight,RB,ARI,CIN,4000
Mac Jones,QB,SF,CHI,4000
Tua Tagovailoa,QB,MIA,TB,4000
Najee Harris,RB,LAC,HOU,4000
Keaontay Ingram,RB,KC,DEN,4000
Roschon Johnson,RB,CHI,SF,4000
Braelon Allen,RB,NYJ,NE,4000
Aidan OConnell,QB,LV,NYG,4000
Jalen Milroe,QB,SEA,CAR,4000
Jarquez Hunter,RB,LAR,ATL,4000
Spencer Rattler,QB,NO,TEN,4000
Deshaun Watson,QB,CLE,PIT,4000
Joe Flacco,QB,CIN,ARI,4000
Mitchell Trubisky,QB,BUF,PHI,4000
Salvon Ahmed,RB,IND,JAX,4000
Chris Brooks,RB,GB,BAL,4000
Shane Buechele,QB,KC,DEN,4000
Isaac Guerendo,RB,SF,CHI,4000
Alec Ingold,RB,MIA,TB,4000
British Brooks,RB,HOU,LAC,4000
JK Dobbins,RB,DEN,KC,4000
Stetson Bennett,QB,LAR,ATL,4000
Lan Larison,RB,NE,NYJ,4000
Zamir White,RB,LV,NYG,4000
Kenny McIntosh,RB,SEA,CAR,4000
Darius Slayton,WR,NYG,LV,3900
Oronde Gadsden,TE,LAC,HOU,3900
Colston Loveland,TE,CHI,SF,3900
Marvin Mims,WR,DEN,KC,3900
Patriots,DST,NE,NYJ,3900
Malik Washington,WR,MIA,TB,3900
Cooper Kupp,WR,SEA,CAR,3800
Darnell Mooney,WR,ATL,LAR,3800
Darren Waller,TE,MIA,TB,3800
Tre Tucker,WR,LV,NYG,3800
Matthew Golden,WR,GB,BAL,3800
Pat Bryant,WR,DEN,KC,3700
Jack Bech,WR,LV,NYG,3700
Mark Andrews,TE,BAL,GB,3700
Seahawks,DST,SEA,CAR,3700
Colby Parkinson,TE,LAR,ATL,3700
Broncos,DST,DEN,KC,3700
John Metchie,WR,NYJ,NE,3700
Dontayvion Wicks,WR,GB,BAL,3600
Andrei Iosivas,WR,CIN,ARI,3600
Rams,DST,LAR,ATL,3600
AJ Barner,TE,SEA,CAR,3600
Olamide Zaccheaus,WR,CHI,SF,3600
Elic Ayomanor,WR,TEN,NO,3600
Demarcus Robinson,WR,SF,CHI,3500
Mike Gesicki,TE,CIN,ARI,3500
Saints,DST,NO,TEN,3500
Mason Tipton,WR,NO,TEN,3500
DeMario Douglas,WR,NE,NYJ,3500
Tutu Atwell,WR,LAR,ATL,3500
Jalen McMillan,WR,TB,MIA,3500
Theo Johnson,TE,NYG,LV,3400
Tyler Lockett,WR,LV,NYG,3400
Rashod Bateman,WR,BAL,GB,3400
Jaguars,DST,JAX,IND,3400
Xavier Legette,WR,CAR,SEA,3400
Adam Thielen,WR,PIT,CLE,3400
Keon Coleman,WR,BUF,PHI,3300
Tre Harris,WR,LAC,HOU,3300
Chig Okonkwo,TE,TEN,NO,3300
LilJordan Humphrey,WR,DEN,KC,3300
Kyle Williams,WR,NE,NYJ,3300
Tim Patrick,WR,JAX,IND,3300
David Sills V,WR,ATL,LAR,3300
Steelers,DST,PIT,CLE,3300
Joshua Palmer,WR,BUF,PHI,3200
Packers,DST,GB,BAL,3200
Kevin Austin,WR,NO,TEN,3200
Isaiah Likely,TE,BAL,GB,3200
Cade Otton,TE,TB,MIA,3200
Bengals,DST,CIN,ARI,3200
Calvin Austin,WR,PIT,CLE,3200
Konata Mumpfield,WR,LAR,ATL,3200
Christian Kirk,WR,HOU,LAC,3200
49ers,DST,SF,CHI,3100
Cedric Tillman,WR,CLE,PIT,3100
Dawson Knox,TE,BUF,PHI,3100
DeAndre Hopkins,WR,BAL,GB,3100
Gabe Davis,WR,BUF,PHI,3100
JuJu Smith-Schuster,WR,KC,DEN,3100
Isaiah Williams,WR,NYJ,NE,3100
Buccaneers,DST,TB,MIA,3100
Curtis Samuel,WR,BUF,PHI,3000
Sterling Shepard,WR,TB,MIA,3000
Texans,DST,HOU,LAC,3000
Michael Bandy,WR,DEN,KC,3000
Jordan Whittington,WR,LAR,ATL,3000
Tyler Johnson,WR,NYJ,NE,3000
DaQuan Felton,WR,NYG,LV,3000
Tory Horton,WR,SEA,CAR,3000
JaLynn Polk,WR,NO,TEN,3000
Malachi Corley,WR,CLE,PIT,3000
Charlie Jones,WR,CIN,ARI,3000
Britain Covey,WR,PHI,BUF,3000
Anthony Gould,WR,IND,JAX,3000
Jaylin Noel,WR,HOU,LAC,3000
Jacob Cowing,WR,SF,CHI,3000
Theo Wease,WR,MIA,TB,3000
Jalin Hyatt,WR,NYG,LV,3000
Hunter Renfrow,WR,CAR,SEA,3000
Casey Washington,WR,ATL,LAR,3000
Efton Chism,WR,NE,NYJ,3000
Marquez Valdes-Scantling,WR,PIT,CLE,3000
Simi Fehoko,WR,ARI,CIN,3000
Mason Kinsey,WR,TEN,NO,3000
David Njoku,TE,CLE,PIT,3000
Dayton Wade,WR,BAL,GB,3000
Mecole Hardman,WR,BUF,PHI,3000
Kameron Johnson,WR,TB,MIA,3000
Jared Wayne,WR,HOU,LAC,3000
Jason Brownlee,WR,KC,DEN,3000
Jahdae Walker,WR,CHI,SF,3000
Arian Smith,WR,NYJ,NE,3000
Bryce Ford-Wheaton,WR,NYG,LV,3000
Jake Bobo,WR,SEA,CAR,3000
Trey Palmer,WR,NO,TEN,3000
Isaiah Bond,WR,CLE,PIT,3000
KeShawn Williams,WR,CIN,ARI,3000
Darius Cooper,WR,PHI,BUF,3000
Laquon Treadwell,WR,IND,JAX,3000
Xavier Hutchinson,WR,HOU,LAC,3000
Jordan Watkins,WR,SF,CHI,3000
Dee Eskridge,WR,MIA,TB,3000
Dalen Cambre,WR,NYG,LV,3000
Jimmy Horn,WR,CAR,SEA,3000
Deven Thompkins,WR,ATL,LAR,3000
Irvin Charles,WR,NYJ,NE,3000
Shedrick Jackson,WR,LV,NYG,3000
Greg Dortch,WR,ARI,CIN,3000
James Proche,WR,TEN,NO,3000
DeAndre Carter,WR,CLE,PIT,3000
LaJohntay Wester,WR,BAL,GB,3000
Brandin Cooks,WR,BUF,PHI,3000
Tez Johnson,WR,TB,MIA,3000
Tank Dell,WR,HOU,LAC,3000
Jalen Royals,WR,KC,DEN,3000
Devin Duvernay,WR,CHI,SF,3000
Tyreek Hill,WR,MIA,TB,3000
Malik Nabers,WR,NYG,LV,3000
Dareke Young,WR,SEA,CAR,3000
Tyler Higbee,TE,LAR,ATL,3000
Devaughn Vele,WR,NO,TEN,3000
Roman Wilson,WR,PIT,CLE,3000
Mitch Tinsley,WR,CIN,ARI,3000
Jahan Dotson,WR,PHI,BUF,3000
Joshua Cephus,WR,JAX,IND,3000
KeAndre Lambert-Smith,WR,LAC,HOU,3000
Skyy Moore,WR,SF,CHI,3000
Cedrick Wilson,WR,MIA,TB,3000
Gunner Olszewski,WR,NYG,LV,3000
Brycen Tremayne,WR,CAR,SEA,3000
Dylan Drummond,WR,ATL,LAR,3000
Josh Reynolds,WR,NYJ,NE,3000
Alex Bachman,WR,LV,NYG,3000
Jalen Brooks,WR,ARI,CIN,3000
Van Jefferson,WR,TEN,NO,3000
Jamari Thrash,WR,CLE,PIT,3000
Tylan Wallace,WR,BAL,GB,3000
Tyrell Shavers,WR,BUF,PHI,3000
DJ Montgomery,WR,IND,JAX,3000
Justin Watson,WR,HOU,LAC,3000
Nikko Remigio,WR,KC,DEN,3000
Trent Taylor,WR,SF,CHI,3000
Tahj Washington,WR,MIA,TB,3000
Beaux Collins,WR,NYG,LV,3000
Cody White,WR,SEA,CAR,3000
KhaDarel Hodge,WR,ATL,LAR,3000
Dante Pettis,WR,NO,TEN,3000
Scotty Miller,WR,PIT,CLE,3000
Andre Baccellia,WR,ARI,CIN,3000
Calvin Ridley,WR,TEN,NO,3000
Travis Hunter,WR,JAX,IND,3000
Derius Davis,WR,LAC,HOU,3000
Bills,DST,BUF,PHI,3000
Jaden Smith,WR,TB,MIA,3000
Isaiah Hodgins,WR,NYG,LV,3000
Evan Engram,TE,DEN,KC,3000
Xavier Smith,WR,LAR,ATL,3000
Garrett Wilson,WR,NYJ,NE,3000
Donte Thornton,WR,LV,NYG,3000
Xavier Weaver,WR,ARI,CIN,3000
Bub Means,WR,NO,TEN,3000
Gage Larvadain,WR,CLE,PIT,3000
Devontez Walker,WR,BAL,GB,3000
Johnny Wilson,WR,PHI,BUF,3000
Ashton Dulin,WR,IND,JAX,3000
Braxton Berrios,WR,HOU,LAC,3000
Tyquan Thornton,WR,KC,DEN,3000
Brandon Aiyuk,WR,SF,CHI,3000
Nick Westbrook-Ikhine,WR,MIA,TB,3000
Ryan Miller,WR,NYG,LV,3000
David Moore,WR,CAR,SEA,3000
Malik Heath,WR,ATL,LAR,3000
Mason Taylor,TE,NYJ,NE,3000
Ben Skowronek,WR,PIT,CLE,3000
Zay Jones,WR,ARI,CIN,3000
Bryce Oliver,WR,TEN,NO,3000
Dyami Brown,WR,JAX,IND,3000
Savion Williams,WR,GB,BAL,3000
Chargers,DST,LAC,HOU,2900
Noah Fant,TE,CIN,ARI,2900
Cole Kmet,TE,CHI,SF,2900
Pat Freiermuth,TE,PIT,CLE,2900
Giants,DST,NYG,LV,2900
Darnell Washington,TE,PIT,CLE,2800
Terrance Ferguson,TE,LAR,ATL,2800
Titans,DST,TEN,NO,2800
Gunnar Helm,TE,TEN,NO,2800
Luke Musgrave,TE,GB,BAL,2700
JaTavion Sanders,TE,CAR,SEA,2700
Taysom Hill,TE,NO,TEN,2700
Raiders,DST,LV,NYG,2700
Ravens,DST,BAL,GB,2700
Jackson Hawes,TE,BUF,PHI,2600
Jonnu Smith,TE,PIT,CLE,2600
Davis Allen,TE,LAR,ATL,2600
Eagles,DST,PHI,BUF,2600
Tucker Kraft,TE,GB,BAL,2500
Jelani Woods,TE,NYJ,NE,2500
Thomas Fidone,TE,NYG,LV,2500
Nate Adkins,TE,DEN,KC,2500
David Martin-Robinson,TE,TEN,NO,2500
Elijah Arroyo,TE,SEA,CAR,2500
Charlie Woerner,TE,ATL,LAR,2500
Quintin Morris,TE,JAX,IND,2500
Erick All,TE,CIN,ARI,2500
Evan Deckers,TE,TB,MIA,2500
Harrison Bryant,TE,HOU,LAC,2500
Robert Tonyan,TE,KC,DEN,2500
Foster Moreau,TE,NO,TEN,2500
Tommy Tremble,TE,CAR,SEA,2500
Luke Farrell,TE,SF,CHI,2500
Connor Heyward,TE,PIT,CLE,2500
Tip Reiman,TE,ARI,CIN,2500
Drew Ogletree,TE,IND,JAX,2500
Josh Whyle,TE,GB,BAL,2500
Jeremy Ruckert,TE,NYJ,NE,2500
Chris Manhertz,TE,NYG,LV,2500
Adam Trautman,TE,DEN,KC,2500
Zach Wood,TE,NO,TEN,2500
Nick Kallerup,TE,SEA,CAR,2500
Nick Vannett,TE,LAR,ATL,2500
Browns,DST,CLE,PIT,2500
Cam Grandy,TE,CIN,ARI,2500
Ko Kieft,TE,TB,MIA,2500
Tucker Fisk,TE,LAC,HOU,2500
Noah Gray,TE,KC,DEN,2500
CJ Dippre,TE,NE,NYJ,2500
Marcedes Lewis,TE,DEN,KC,2500
Cameron Latu,TE,PHI,BUF,2500
Carter Runyon,TE,LV,NYG,2500
Josiah Deguara,TE,ARI,CIN,2500
Mo Alie-Cox,TE,IND,JAX,2500
John FitzPatrick,TE,GB,BAL,2500
Jalin Conyers,TE,MIA,TB,2500
Daniel Bellinger,TE,NYG,LV,2500
James Winchester,TE,KC,DEN,2500
Mason Pline,TE,NO,TEN,2500
Eric Saubert,TE,SEA,CAR,2500
Bears,DST,CHI,SF,2500
Brenden Bates,TE,CLE,PIT,2500
Tanner Hudson,TE,CIN,ARI,2500
Devin Culp,TE,TB,MIA,2500
Tyler Conklin,TE,LAC,HOU,2500
Austin Hooper,TE,NE,NYJ,2500
Mitchell Fraboni,TE,DEN,KC,2500
Kylen Granson,TE,PHI,BUF,2500
Ian Thomas,TE,LV,NYG,2500
Pharaoh Brown,TE,ARI,CIN,2500
Feleipe Franks,TE,ATL,LAR,2500
Hunter Long,TE,JAX,IND,2500
Charlie Kolar,TE,BAL,GB,2500
Greg Dulcich,TE,MIA,TB,2500
Brevin Jordan,TE,HOU,LAC,2500
Jake Briningstool,TE,KC,DEN,2500
Zaire Mitchell-Paden,TE,NO,TEN,2500
James Mitchell,TE,CAR,SEA,2500
Durham Smythe,TE,CHI,SF,2500
Blake Whiteheart,TE,CLE,PIT,2500
Drew Sample,TE,CIN,ARI,2500
Payne Durham,TE,TB,MIA,2500
Will Dissly,TE,LAC,HOU,2500
Stone Smartt,TE,NYJ,NE,2500
Lucas Krull,TE,DEN,KC,2500
Grant Calcaterra,TE,PHI,BUF,2500
Michael Mayer,TE,LV,NYG,2500
Elijah Higgins,TE,ARI,CIN,2500
Teagan Quitoriano,TE,ATL,LAR,2500
Johnny Mundt,TE,JAX,IND,2500
William Wagner,TE,CIN,ARI,2500
Julian Hill,TE,MIA,TB,2500
Cade Stover,TE,HOU,LAC,2500
Jared Wiley,TE,KC,DEN,2500
Jack Stoll,TE,NO,TEN,2500
Mitchell Evans,TE,CAR,SEA,2500
Jake Tonges,TE,SF,CHI,2500
Donald Parham,TE,PIT,CLE,2500
Travis Vokolek,TE,ARI,CIN,2500
Will Mallory,TE,IND,JAX,2500
Colts,DST,IND,JAX,2400
Cardinals,DST,ARI,CIN,2300
Falcons,DST,ATL,LAR,2300
Dolphins,DST,MIA,TB,2200
Chiefs,DST,KC,DEN,2200
Panthers,DST,CAR,SEA,2100
Jets,DST,NYJ,NE,2000
