player,position,team,opponent,salary
Jerome Ford,RB,CLE,NYG,5800
Jameson Williams,WR,DET,ARI,5800
Derek Carr,QB,NO,PHI,5800
TJ Hockenson,TE,MIN,HOU,5800
Trevor Lawrence,QB,JAX,BUF,5800
Nick Chubb,RB,CLE,NYG,5800
Raheem Mostert,RB,MIA,SEA,5700
George Pickens,WR,PIT,LAC,5700
Austin Ekeler,RB,WAS,CIN,5700
Justin Herbert,QB,LAC,PIT,5700
George Kittle,TE,SF,LAR,5700
Devin Singletary,RB,NYG,CLE,5700
Matthew Stafford,QB,LAR,SF,5700
Zack Moss,RB,CIN,WAS,5600
Caleb Williams,QB,CHI,IND,5600
Geno Smith,QB,SEA,MIA,5600
Romeo Doubs,WR,GB,TEN,5600
Najee Harris,RB,PIT,LAC,5600
Terry McLaurin,WR,WAS,CIN,5600
DAndre Swift,RB,CHI,IND,5600
Zamir White,RB,LV,CAR,5500
Khalil Shakir,WR,BUF,JAX,5500
Sam Darnold,QB,MIN,HOU,5500
Samaje Perine,RB,KC,ATL,5500
Deshaun Watson,QB,CLE,NYG,5500
Brandin Cooks,WR,DAL,BAL,5500
Ezekiel Elliott,RB,DAL,BAL,5500
Russell Wilson,QB,PIT,LAC,5400
Alexander Mattison,RB,LV,CAR,5400
Courtland Sutton,WR,DEN,TB,5400
Carson Steele,RB,KC,ATL,5400
Javonte Williams,RB,DEN,TB,5400
Jaxon Smith-Njigba,WR,SEA,MIA,5400
Justin Fields,QB,PIT,LAC,5400
Brock Bowers,TE,LV,CAR,5400
DeAndre Hopkins,WR,TEN,GB,5300
Mike Williams,WR,NYJ,NE,5300
Jaylen Warren,RB,PIT,LAC,5300
Braelon Allen,RB,NYJ,NE,5300
Rashid Shaheed,WR,NO,PHI,5300
Dalton Kincaid,TE,BUF,JAX,5300
Ty Chandler,RB,MIN,HOU,5300
Gardner Minshew,QB,LV,CAR,5300
Daniel Jones,QB,NYG,CLE,5300
Tyler Allgeier,RB,ATL,KC,5200
Tank Dell,WR,HOU,MIN,5200
Chuba Hubbard,RB,CAR,LV,5200
Jerry Jeudy,WR,CLE,NYG,5200
Will Levis,QB,TEN,GB,5200
Easton Stick,QB,LAC,PIT,5200
Christian Kirk,WR,JAX,BUF,5200
Kenneth Gainwell,RB,PHI,NO,5200
Tyler Lockett,WR,SEA,MIA,5100
Bo Nix,QB,DEN,TB,5100
Skylar Thompson,QB,MIA,SEA,5100
Jordan Addison,WR,MIN,HOU,5100
Jakobi Meyers,WR,LV,CAR,5100
David Njoku,TE,CLE,NYG,5100
Miles Sanders,RB,CAR,LV,5100
Tank Bigsby,RB,JAX,BUF,5100
Bucky Irving,RB,TB,DEN,5100
Michael Penix,QB,ATL,KC,5000
Malik Willis,QB,GB,TEN,5000
Jameis Winston,QB,CLE,NYG,5000
Demarcus Robinson,WR,LAR,SF,5000
Ladd McConkey,WR,LAC,PIT,5000
Drake Maye,QB,NE,NYJ,5000
Adam Thielen,WR,CAR,LV,5000
Gus Edwards,RB,LAC,PIT,5000
Jacoby Brissett,QB,NE,NYJ,5000
Jonathon Brooks,RB,CAR,LV,5000
Khalil Herbert,RB,CHI,IND,5000
Kyle Pitts,TE,ATL,KC,5000
Bryce Young,QB,CAR,LV,5000
Joe Flacco,QB,IND,CHI,5000
Mac Jones,QB,JAX,BUF,4900
Christian Watson,WR,GB,TEN,4900
Justice Hill,RB,BAL,DAL,4900
Tyjae Spears,RB,TEN,GB,4900
Trey Benson,RB,ARI,DET,4900
Kenny Pickett,QB,PHI,NO,4900
Evan Engram,TE,JAX,BUF,4900
Sam Howell,QB,SEA,MIA,4900
Brian Thomas,WR,JAX,BUF,4900
Diontae Johnson,WR,CAR,LV,4900
Aidan OConnell,QB,LV,CAR,4800
Alec Pierce,WR,IND,CHI,4800
Jake Browning,QB,CIN,WAS,4800
Andy Dalton,QB,CAR,LV,4800
Antonio Gibson,RB,NE,NYJ,4800
Mark Andrews,TE,BAL,DAL,4800
Joshua Palmer,WR,LAC,PIT,4800
Keon Coleman,WR,BUF,JAX,4800
Will Shipley,RB,PHI,NO,4800
Rico Dowdle,RB,DAL,BAL,4800
Dameon Pierce,RB,HOU,MIN,4800
Tyler Johnson,WR,LAR,SF,4700
Davis Mills,QB,HOU,MIN,4700
Isaiah Likely,TE,BAL,DAL,4700
Josh Downs,WR,IND,CHI,4700
MarShawn Lloyd,RB,GB,TEN,4700
Tyson Bagent,QB,CHI,IND,4700
Mitchell Trubisky,QB,BUF,JAX,4700
Mason Rudolph,QB,TEN,GB,4700
Drew Lock,QB,NYG,CLE,4700
Carson Wentz,QB,KC,ATL,4700
Cam Akers,RB,HOU,MIN,4700
Tyrod Taylor,QB,NYJ,NE,4700
Cooper Rush,QB,DAL,BAL,4600
Dallas Goedert,TE,PHI,NO,4600
Zay Jones,WR,ARI,DET,4600
Jake Haener,QB,NO,PHI,4600
Tim Boyle,QB,MIA,SEA,4600
Chase Brown,RB,CIN,WAS,4600
Dontayvion Wicks,WR,GB,TEN,4600
Blake Corum,RB,LAR,SF,4600
Quentin Johnston,WR,LAC,PIT,4600
Xavier Legette,WR,CAR,LV,4500
Jamaal Williams,RB,NO,PHI,4500
Isaac Guerendo,RB,SF,LAR,4500
Sean Clifford,QB,GB,TEN,4500
Dare Ogunbowale,RB,HOU,MIN,4500
Joshua Dobbs,QB,SF,LAR,4500
Jarrett Stidham,QB,DEN,TB,4500
Jake Ferguson,TE,DAL,BAL,4500
Taylor Heinicke,QB,LAC,PIT,4500
Greg Dortch,WR,ARI,DET,4500
Jahan Dotson,WR,PHI,NO,4500
Jeff Driskel,QB,WAS,CIN,4500
Jaleel McLaughlin,RB,DEN,TB,4400
Curtis Samuel,WR,BUF,JAX,4400
Jalen Nailor,WR,MIN,HOU,4400
DErnest Johnson,RB,JAX,BUF,4400
WanDale Robinson,WR,NYG,CLE,4400
Jeff Wilson,RB,MIA,SEA,4400
DOnta Foreman,RB,CLE,NYG,4400
Josh Reynolds,WR,DEN,TB,4400
DeMario Douglas,WR,NE,NYJ,4300
Tutu Atwell,WR,LAR,SF,4300
Dalton Schultz,TE,HOU,MIN,4300
Jaylen Wright,RB,MIA,SEA,4300
Nick Mullens,QB,MIN,HOU,4300
Kenny McIntosh,RB,SEA,MIA,4300
Trey Sermon,RB,IND,CHI,4300
Andrei Iosivas,WR,CIN,WAS,4300
Tyler Boyd,WR,TEN,GB,4300
Hunter Henry,TE,NE,NYJ,4300
Ray Davis,RB,BUF,JAX,4300
Emanuel Wilson,RB,GB,TEN,4300
Jordan Whittington,WR,LAR,SF,4200
Tyrone Tracy,RB,NYG,CLE,4200
Emari Demercado,RB,ARI,DET,4200
Tommy DeVito,QB,NYG,CLE,4200
Julius Chestnut,RB,TEN,GB,4200
Gabe Davis,WR,JAX,BUF,4200
Cordarrelle Patterson,RB,PIT,LAC,4200
Ty Johnson,RB,BUF,JAX,4200
Rome Odunze,WR,CHI,IND,4200
Jauan Jennings,WR,SF,LAR,4100
Sean Tucker,RB,TB,DEN,4100
Darnell Mooney,WR,ATL,KC,4100
Michael Wilson,WR,ARI,DET,4100
Clyde Edwards-Helaire,RB,KC,ATL,4000
Michael Burton,RB,DEN,TB,4000
Pierre Strong,RB,CLE,NYG,4000
Sam Hartman,QB,WAS,CIN,4000
Alec Ingold,RB,MIA,SEA,4000
JJ McCarthy,QB,MIN,HOU,4000
Trey Lance,QB,DAL,BAL,4000
Spencer Rattler,QB,NO,PHI,4000
Patrick Taylor,RB,SF,LAR,4000
Zach Wilson,QB,DEN,TB,4000
Isaiah Davis,RB,NYJ,NE,4000
Robert Burns,RB,ATL,KC,4000
Mike Boone,RB,CAR,LV,4000
Tyler Goodson,RB,IND,CHI,4000
Chris Evans,RB,CIN,WAS,4000
Craig Reynolds,RB,DET,ARI,4000
Ian Wheeler,RB,CHI,IND,4000
Deuce Vaughn,RB,DAL,BAL,4000
Kyle Allen,QB,PIT,LAC,4000
Cody Schrader,RB,LAR,SF,4000
Audric Estime,RB,DEN,TB,4000
Eric Gray,RB,NYG,CLE,4000
Reggie Gilliam,RB,BUF,JAX,4000
Tyreik McAllister,WR,LV,CAR,4000
Case Keenum,QB,HOU,MIN,4000
Rasheen Ali,RB,BAL,DAL,4000
Tanner McKee,QB,PHI,NO,4000
Jimmy Garoppolo,QB,LAR,SF,4000
Kyle Trask,QB,TB,DEN,4000
Joe Milton,QB,NE,NYJ,4000
Jase McClellan,RB,ATL,KC,4000
Chris Brooks,RB,GB,TEN,4000
Sam Ehlinger,QB,IND,CHI,4000
Trayveon Williams,RB,CIN,WAS,4000
DeeJay Dallas,RB,ARI,DET,4000
Khari Blasingame,RB,CHI,IND,4000
Patrick Ricard,RB,BAL,DAL,4000
Adam Prentice,RB,NO,PHI,4000
Ronnie Rivers,RB,LAR,SF,4000
Tyler Badie,RB,DEN,TB,4000
Dorian Thompson-Robinson,QB,CLE,NYG,4000
Darrynton Evans,RB,BUF,JAX,4000
Dylan Laube,RB,LV,CAR,4000
Myles Gaskin,RB,MIN,HOU,4000
Keaton Mitchell,RB,BAL,DAL,4000
JJ Taylor,RB,HOU,MIN,4000
Stetson Bennett,QB,LAR,SF,4000
Pat Freiermuth,TE,PIT,LAC,4000
Jordan Travis,QB,NYJ,NE,4000
Avery Williams,RB,ATL,KC,4000
AJ Dillon,RB,GB,TEN,4000
Gary Brightwell,RB,CLE,NYG,4000
Jeremy McNichols,RB,WAS,CIN,4000
Hendon Hooker,QB,DET,ARI,4000
Adonai Mitchell,WR,IND,CHI,4000
Chris Collier,RB,BAL,DAL,4000
Kendre Miller,RB,NO,PHI,4000
Kyle Juszczyk,RB,SF,LAR,4000
Blake Watson,RB,DEN,TB,4000
JaMycal Hasty,RB,NE,NYJ,4000
Keilan Robinson,RB,JAX,BUF,4000
Ameer Abdullah,RB,LV,CAR,4000
CJ Ham,RB,MIN,HOU,4000
Josh Johnson,QB,BAL,DAL,4000
British Brooks,RB,HOU,MIN,4000
Brandon Allen,QB,SF,LAR,4000
Kimani Vidal,RB,LAC,PIT,4000
Keaontay Ingram,RB,KC,ATL,4000
Jabari Small,RB,TEN,GB,4000
Nyheim Hines,RB,CLE,NYG,4000
Marcus Mariota,QB,WAS,CIN,4000
Clayton Tune,QB,ARI,DET,4000
Brett Rypien,QB,MIN,HOU,4000
Owen Wright,RB,BAL,DAL,4000
Jordan Mims,RB,NO,PHI,4000
Elijah Mitchell,RB,SF,LAR,4000
Chase Edmonds,RB,TB,DEN,4000
Israel Abanikanda,RB,NYJ,NE,4000
Shane Buechele,QB,BUF,JAX,4000
Raheem Blackshear,RB,CAR,LV,4000
Travis Homer,RB,CHI,IND,4000
Sione Vaki,RB,DET,ARI,4000
Roschon Johnson,RB,CHI,IND,4000
Hunter Luepke,RB,DAL,BAL,4000
Hassan Haskins,RB,LAC,PIT,4000
Cole Kmet,TE,CHI,IND,3900
Darius Slayton,WR,NYG,CLE,3900
JaLynn Polk,WR,NE,NYJ,3900
Browns,DST,CLE,NYG,3800
Allen Lazard,WR,NYJ,NE,3800
Jalen Tolbert,WR,DAL,BAL,3800
Rashod Bateman,WR,BAL,DAL,3800
Taysom Hill,TE,NO,PHI,3800
Jalen McMillan,WR,TB,DEN,3700
Zach Ertz,TE,WAS,CIN,3700
Luke McCaffrey,WR,WAS,CIN,3700
Raiders,DST,LV,CAR,3700
Chig Okonkwo,TE,TEN,GB,3700
Ray-Ray McCloud,WR,ATL,KC,3600
KJ Osborn,WR,NE,NYJ,3600
Colby Parkinson,TE,LAR,SF,3600
Kalif Raymond,WR,DET,ARI,3600
Chargers,DST,LAC,PIT,3600
Mike Gesicki,TE,CIN,WAS,3600
Elijah Moore,WR,CLE,NYG,3600
Trenton Irwin,WR,CIN,WAS,3500
Juwan Johnson,TE,NO,PHI,3500
49ers,DST,SF,LAR,3500
Cedrick Wilson,WR,NO,PHI,3500
Nelson Agholor,WR,BAL,DAL,3500
Jets,DST,NYJ,NE,3500
Seahawks,DST,SEA,MIA,3500
Noah Fant,TE,SEA,MIA,3500
Cade Otton,TE,TB,DEN,3400
Jonnu Smith,TE,MIA,SEA,3400
Chiefs,DST,KC,ATL,3400
Brandon Powell,WR,MIN,HOU,3400
Cowboys,DST,DAL,BAL,3400
Xavier Gipson,WR,NYJ,NE,3400
Devaughn Vele,WR,DEN,TB,3400
Johnny Wilson,WR,PHI,NO,3300
Tyler Higbee,TE,LAR,SF,3300
Packers,DST,GB,TEN,3300
Tyler Conklin,TE,NYJ,NE,3300
Luke Schoonmaker,TE,DAL,BAL,3300
Marvin Mims,WR,DEN,TB,3300
KaVontae Turpin,WR,DAL,BAL,3300
Steelers,DST,PIT,LAC,3300
Tim Patrick,WR,DET,ARI,3300
Van Jefferson,WR,PIT,LAC,3300
Noah Brown,WR,WAS,CIN,3300
Tre Tucker,WR,LV,CAR,3300
Colts,DST,IND,CHI,3200
Justin Watson,WR,KC,ATL,3200
Roman Wilson,WR,PIT,LAC,3200
DeAndre Carter,WR,CHI,IND,3200
JuJu Smith-Schuster,WR,KC,ATL,3200
Britain Covey,WR,PHI,NO,3200
Ashton Dulin,WR,IND,CHI,3200
Chris Conley,WR,SF,LAR,3200
Josh Oliver,TE,MIN,HOU,3200
Dyami Brown,WR,WAS,CIN,3200
Giants,DST,NYG,CLE,3200
Tucker Kraft,TE,GB,TEN,3200
Trent Sherfield,WR,MIN,HOU,3200
Mack Hollins,WR,BUF,JAX,3200
Treylon Burks,WR,TEN,GB,3200
Braxton Berrios,WR,MIA,SEA,3100
Jalin Hyatt,WR,NYG,CLE,3100
Bengals,DST,CIN,WAS,3100
Bo Melton,WR,GB,TEN,3100
Tyquan Thornton,WR,NE,NYJ,3100
Marquez Valdes-Scantling,WR,BUF,JAX,3100
Trey Palmer,WR,TB,DEN,3100
Ravens,DST,BAL,DAL,3100
Johnny Mundt,TE,MIN,HOU,3100
Jalen Brooks,WR,DAL,BAL,3100
Gerald Everett,TE,CHI,IND,3100
Allen Robinson,WR,DET,ARI,3000
Kameron Johnson,WR,TB,DEN,3000
Gunner Olszewski,WR,NYG,CLE,3000
Hollywood Brown,WR,KC,ATL,3000
Malik Heath,WR,GB,TEN,3000
Collin Johnson,WR,CHI,IND,3000
Tim Jones,WR,JAX,BUF,3000
Malik Washington,WR,MIA,SEA,3000
Ainias Smith,WR,PHI,NO,3000
Chris Moore,WR,ARI,DET,3000
Brenden Rice,WR,LAC,PIT,3000
Kayshon Boutte,WR,NE,NYJ,3000
Ryan Flournoy,WR,DAL,BAL,3000
LilJordan Humphrey,WR,DEN,TB,3000
Jamari Thrash,WR,CLE,NYG,3000
KhaDarel Hodge,WR,ATL,KC,3000
Ramel Keyton,WR,LV,CAR,3000
Robert Woods,WR,HOU,MIN,3000
Jermaine Burton,WR,CIN,WAS,3000
Tahj Washington,WR,MIA,SEA,3000
Mason Tipton,WR,NO,PHI,3000
Antoine Green,WR,DET,ARI,3000
Ben Skowronek,WR,PIT,LAC,3000
Ihmir Smith-Marsette,WR,NYG,CLE,3000
Xavier Smith,WR,LAR,SF,3000
Colton Dowell,WR,TEN,GB,3000
Tyler Scott,WR,CHI,IND,3000
Devin Duvernay,WR,JAX,BUF,3000
Dareke Young,WR,SEA,MIA,3000
Texans,DST,HOU,MIN,3000
Zach Pascal,WR,ARI,DET,3000
Simi Fehoko,WR,LAC,PIT,3000
Javon Baker,WR,NE,NYJ,3000
Devontez Walker,WR,BAL,DAL,3000
Troy Franklin,WR,DEN,TB,3000
James Proche,WR,CLE,NYG,3000
Jaaron Hayek,WR,KC,ATL,3000
DJ Turner,WR,LV,CAR,3000
Trishton Jackson,WR,MIN,HOU,3000
Jamison Crowder,WR,WAS,CIN,3000
River Cracraft,WR,MIA,SEA,3000
Bub Means,WR,NO,PHI,3000
TreQuan Smith,WR,DET,ARI,3000
Scotty Miller,WR,PIT,LAC,3000
Bryce Ford-Wheaton,WR,NYG,CLE,3000
Ricky Pearsall,WR,SF,LAR,3000
JhaQuan Jackson,WR,TEN,GB,3000
Juwann Winfree,WR,IND,CHI,3000
Parker Washington,WR,JAX,BUF,3000
Laviska Shenault,WR,SEA,MIA,3000
John Metchie,WR,HOU,MIN,3000
Dee Eskridge,WR,MIA,SEA,3000
Derius Davis,WR,LAC,PIT,3000
Malik Taylor,WR,NYJ,NE,3000
Deonte Harty,WR,BAL,DAL,3000
Sterling Shepard,WR,TB,DEN,3000
David Bell,WR,CLE,NYG,3000
Mecole Hardman,WR,KC,ATL,3000
David Moore,WR,CAR,LV,3000
Nsimba Webster,WR,CHI,IND,3000
Olamide Zaccheaus,WR,WAS,CIN,3000
Odell Beckham,WR,MIA,SEA,3000
Parris Campbell,WR,PHI,NO,3000
Isaiah Williams,WR,DET,ARI,3000
Calvin Austin,WR,PIT,LAC,3000
JaQuae Jackson,WR,NE,NYJ,3000
Jacob Cowing,WR,SF,LAR,3000
Nick Westbrook-Ikhine,WR,TEN,GB,3000
Anthony Gould,WR,IND,CHI,3000
Rondale Moore,WR,ATL,KC,3000
Jake Bobo,WR,SEA,MIA,3000
Steven Sims,WR,HOU,MIN,3000
Charlie Jones,WR,CIN,WAS,3000
Erik Ezukanma,WR,MIA,SEA,3000
Grant Calcaterra,TE,PHI,NO,3000
Irvin Charles,WR,NYJ,NE,3000
Tylan Wallace,WR,BAL,DAL,3000
Rakim Jarrett,WR,TB,DEN,3000
Cedric Tillman,WR,CLE,NYG,3000
Skyy Moore,WR,KC,ATL,3000
Jonathan Mingo,WR,CAR,LV,3000
Velus Jones,WR,CHI,IND,3000
David White,WR,JAX,BUF,3000
Grant DuBose,WR,MIA,SEA,3000
Jacob Harris,WR,PHI,NO,3000
Xavier Weaver,WR,ARI,DET,3000
DJ Chark,WR,LAC,PIT,3000
Kendrick Bourne,WR,NE,NYJ,3000
Ronnie Bell,WR,SF,LAR,3000
Buccaneers,DST,TB,DEN,3000
Jordan Akins,TE,CLE,NYG,3000
Casey Washington,WR,ATL,KC,3000
Jeff Foreman,WR,LV,CAR,3000
Xavier Hutchinson,WR,HOU,MIN,3000
Dawson Knox,TE,BUF,JAX,3000
Anthony Schwartz,WR,MIA,SEA,3000
AT Perry,WR,NO,PHI,3000
Malachi Corley,WR,NYJ,NE,3000
Greg Dulcich,TE,DEN,TB,2900
Hayden Hurst,TE,LAC,PIT,2900
Bills,DST,BUF,JAX,2900
Austin Hooper,TE,NE,NYJ,2900
Lions,DST,DET,ARI,2900
Luke Musgrave,TE,GB,TEN,2900
Kylen Granson,TE,IND,CHI,2800
Jeremy Ruckert,TE,NYJ,NE,2800
Michael Mayer,TE,LV,CAR,2800
Will Dissly,TE,LAC,PIT,2800
Eagles,DST,PHI,NO,2800
Durham Smythe,TE,MIA,SEA,2700
Brenden Bates,TE,NYJ,NE,2700
Titans,DST,TEN,GB,2700
Jaguars,DST,JAX,BUF,2700
Adam Trautman,TE,DEN,TB,2700
Noah Gray,TE,KC,ATL,2700
Cade Stover,TE,HOU,MIN,2700
Jake Tonges,TE,SF,LAR,2700
Theo Johnson,TE,NYG,CLE,2700
Robert Tonyan,TE,MIN,HOU,2600
Drew Sample,TE,CIN,WAS,2600
Kenny Yeboah,TE,NYJ,NE,2600
Tommy Tremble,TE,CAR,LV,2600
Bears,DST,CHI,IND,2600
Ben Sinnott,TE,WAS,CIN,2600
Saints,DST,NO,PHI,2600
Blake Whiteheart,TE,CLE,NYG,2600
Brenton Strange,TE,JAX,BUF,2600
Brevin Jordan,TE,HOU,MIN,2600
Daniel Bellinger,TE,NYG,CLE,2600
Davis Allen,TE,LAR,SF,2600
Foster Moreau,TE,NO,PHI,2600
Patriots,DST,NE,NYJ,2600
Elijah Higgins,TE,ARI,DET,2600
Ben Sims,TE,GB,TEN,2500
Mo Alie-Cox,TE,IND,CHI,2500
John Bates,TE,WAS,CIN,2500
Albert Okwuegbunam,TE,PHI,NO,2500
Brady Russell,TE,SEA,MIA,2500
Connor Heyward,TE,PIT,LAC,2500
Brevyn Spann-Ford,TE,DAL,BAL,2500
Broncos,DST,DEN,TB,2500
Ross Dwelley,TE,ATL,KC,2500
Messiah Swinson,TE,CAR,LV,2500
Marcedes Lewis,TE,CHI,IND,2500
Tanner McLachlan,TE,CIN,WAS,2500
Zach Wood,TE,NO,PHI,2500
Tip Reiman,TE,ARI,DET,2500
Devin Culp,TE,TB,DEN,2500
Hunter Long,TE,LAR,SF,2500
David Martin-Robinson,TE,TEN,GB,2500
Geoff Swaim,TE,CLE,NYG,2500
Tanner Hudson,TE,CIN,WAS,2500
Dalton Keene,TE,HOU,MIN,2500
AJ Barner,TE,SEA,MIA,2500
Darnell Washington,TE,PIT,LAC,2500
Charlie Kolar,TE,BAL,DAL,2500
Nate Adkins,TE,DEN,TB,2500
Charlie Woerner,TE,ATL,KC,2500
Feleipe Franks,TE,CAR,LV,2500
Jelani Woods,TE,IND,CHI,2500
Erick All,TE,CIN,WAS,2500
Dallin Holker,TE,NO,PHI,2500
Dolphins,DST,MIA,SEA,2500
Ko Kieft,TE,TB,DEN,2500
Brayden Willis,TE,SF,LAR,2500
Thomas Odukoya,TE,TEN,GB,2500
Jakob Johnson,TE,NYG,CLE,2500
Quintin Morris,TE,BUF,JAX,2500
Andrew DePaola,TE,MIN,HOU,2500
Pharaoh Brown,TE,SEA,MIA,2500
MyCole Pruitt,TE,PIT,LAC,2500
Parker Hesse,TE,DET,ARI,2500
Mitchell Fraboni,TE,DEN,TB,2500
James Winchester,TE,KC,ATL,2500
JaTavion Sanders,TE,CAR,LV,2500
Will Mallory,TE,IND,CHI,2500
Tyler Ott,TE,WAS,CIN,2500
Jack Stoll,TE,PHI,NO,2500
Tanner Conner,TE,MIA,SEA,2500
Payne Durham,TE,TB,DEN,2500
Eric Saubert,TE,SF,LAR,2500
Nick Vannett,TE,TEN,GB,2500
Chris Manhertz,TE,NYG,CLE,2500
Patrick Murtagh,TE,JAX,BUF,2500
Nick Muse,TE,MIN,HOU,2500
Commanders,DST,WAS,CIN,2500
Harrison Bryant,TE,LV,CAR,2500
Eric Tomlinson,TE,LAC,PIT,2500
Brock Wright,TE,DET,ARI,2500
Lucas Krull,TE,DEN,TB,2500
Jared Wiley,TE,KC,ATL,2500
Tyler Davis,TE,GB,TEN,2500
Drew Ogletree,TE,IND,CHI,2500
Colson Yankoff,TE,WAS,CIN,2500
McCallan Castles,TE,PHI,NO,2500
Julian Hill,TE,MIA,SEA,2500
Rodney Williams,TE,PIT,LAC,2500
John Stephens,TE,DAL,BAL,2500
Josh Whyle,TE,TEN,GB,2500
Jaheim Bell,TE,NE,NYJ,2500
Luke Farrell,TE,JAX,BUF,2500
Patrick Scales,TE,CHI,IND,2500
Cal Adomitis,TE,CIN,WAS,2500
Ian Thomas,TE,CAR,LV,2500
Stone Smartt,TE,LAC,PIT,2500
Travis Vokolek,TE,ARI,DET,2500
Evan Deckers,TE,TB,DEN,2500
Nikola Kalinic,TE,LAR,SF,2500
Falcons,DST,ATL,KC,2400
Panthers,DST,CAR,LV,2400
Vikings,DST,MIN,HOU,2400
Rams,DST,LAR,SF,2300
Cardinals,DST,ARI,DET,2300
