year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,11,Josh Allen,QB,BUF,TB,A+,1,24.1,23.0,7000
2025,11,Drake Maye,QB,NE,NYJ,A,2,21.7,22.2,6500
2025,11,Jalen Hurts,QB,PHI,DET,A,3,20.5,21.4,6700
2025,11,Lamar Jackson,QB,BAL,CLE,A,4,21.1,20.6,6900
2025,11,Patrick Mahomes,QB,KC,DEN,A,5,20.9,19.9,6800
2025,11,Justin Herbert,QB,LAC,JAX,A,6,24.9,19.3,6300
2025,11,Dak Prescott,QB,DAL,LV,B+,7,16.1,19.0,6500
2025,11,Matthew Stafford,QB,LAR,SEA,B,8,27.0,18.6,6600
2025,11,Caleb Williams,QB,CHI,MIN,B,9,20.6,18.3,5900
2025,11,Joe Flacco,QB,CIN,PIT,B-,10,27.7,18.1,5500
2025,11,JJ McCarthy,QB,MIN,CHI,C+,11,18.3,17.9,5200
2025,11,Aaron Rodgers,QB,PIT,CIN,C+,12,15.5,17.7,5400
2025,11,Brock Purdy,QB,SF,ARI,C,13,0.0,17.5,5800
2025,11,Jordan Love,QB,GB,NYG,C,14,14.9,17.4,6000
2025,11,Baker Mayfield,QB,TB,BUF,C,15,13.0,17.2,6400
2025,11,Marcus Mariota,QB,WAS,MIA,C,16,9.2,16.9,4800
2025,11,Jacoby Brissett,QB,ARI,SF,C-,17,21.3,16.8,4900
2025,11,Geno Smith,QB,LV,DAL,C-,18,11.8,16.5,4700
2025,11,Sam Darnold,QB,SEA,LAR,C-,19,14.6,16.2,5700
2025,11,Christian McCaffrey,RB,SF,ARI,A+,1,25.2,24.5,9000
2025,11,DeVon Achane,RB,MIA,WAS,A+,2,22.5,24.2,8100
2025,11,Bijan Robinson,RB,ATL,CAR,A,3,13.9,20.7,8300
2025,11,Josh Jacobs,RB,GB,NYG,A,4,18.0,19.9,7800
2025,11,Rico Dowdle,RB,CAR,ATL,A,5,14.9,17.3,6800
2025,11,Javonte Williams,RB,DAL,LV,A,6,14.7,17.1,6700
2025,11,Jaylen Warren,RB,PIT,CIN,A,7,14.3,16.8,6100
2025,11,Jahmyr Gibbs,RB,DET,PHI,A,8,26.9,16.8,8200
2025,11,Ashton Jeanty,RB,LV,DAL,A,9,13.2,16.7,6500
2025,11,James Cook,RB,BUF,TB,A-,10,19.3,15.3,7300
2025,11,TreVeyon Henderson,RB,NE,NYJ,A-,11,11.7,15.9,6300
2025,11,Saquon Barkley,RB,PHI,DET,B+,12,17.2,14.7,7600
2025,11,Chase Brown,RB,CIN,PIT,A-,13,18.9,13.9,5700
2025,11,Travis Etienne,RB,JAX,LAC,B,14,12.9,13.8,5600
2025,11,Kimani Vidal,RB,LAC,JAX,B,15,12.0,13.5,5900
2025,11,Aaron Jones,RB,MIN,CHI,B,16,10.9,13.5,5500
2025,11,Kyren Williams,RB,LAR,SEA,B,17,16.1,13.4,6900
2025,11,Derrick Henry,RB,BAL,CLE,B,18,14.5,13.1,6600
2025,11,Breece Hall,RB,NYJ,NE,B,19,19.9,12.9,6200
2025,11,Woody Marks,RB,HOU,TEN,B,20,11.6,12.7,5400
2025,11,DAndre Swift,RB,CHI,MIN,B,21,16.9,12.6,5800
2025,11,Quinshon Judkins,RB,CLE,BAL,B-,22,13.9,12.2,6400
2025,11,RJ Harvey,RB,DEN,KC,B-,23,12.9,12.1,5400
2025,11,Rachaad White,RB,TB,BUF,B-,24,9.0,11.9,6200
2025,11,Tyrone Tracy,RB,NYG,GB,C+,25,8.2,10.6,5600
2025,11,David Montgomery,RB,DET,PHI,C+,26,9.0,10.2,5200
2025,11,Kareem Hunt,RB,KC,DEN,C+,27,10.5,9.6,5200
2025,11,Kenneth Walker,RB,SEA,LAR,C,28,7.6,9.6,5100
2025,11,Zach Charbonnet,RB,SEA,LAR,C,29,13.1,9.4,5100
2025,11,Tyjae Spears,RB,TEN,HOU,C,30,11.1,9.4,4900
2025,11,Emari Demercado,RB,ARI,SF,C,31,11.1,8.9,4500
2025,11,Tony Pollard,RB,TEN,HOU,C,32,8.7,8.7,5300
2025,11,Kyle Monangai,RB,CHI,MIN,C,33,12.9,8.1,5300
2025,11,Sean Tucker,RB,TB,BUF,C,34,6.0,7.9,5000
2025,11,Tyler Allgeier,RB,ATL,CAR,C,35,7.3,7.9,4800
2025,11,Chris Rodriguez,RB,WAS,MIA,C-,36,6.9,7.9,4500
2025,11,Nick Chubb,RB,HOU,TEN,C-,37,5.2,7.7,4700
2025,11,Zonovan Knight,RB,ARI,SF,C-,38,6.8,7.4,5000
2025,11,JaMarr Chase,WR,CIN,PIT,A+,1,25.4,21.2,8500
2025,11,Jaxon Smith-Njigba,WR,SEA,LAR,A+,2,22.9,20.3,8900
2025,11,Puka Nacua,WR,LAR,SEA,A+,3,20.1,19.5,8700
2025,11,CeeDee Lamb,WR,DAL,LV,A+,4,17.4,18.6,8000
2025,11,Amon-Ra St Brown,WR,DET,PHI,A+,5,18.7,18.4,8400
2025,11,Drake London,WR,ATL,CAR,A,6,23.8,18.1,7400
2025,11,Rashee Rice,WR,KC,DEN,A,7,22.4,16.7,7900
2025,11,Justin Jefferson,WR,MIN,CHI,A,8,12.9,16.6,7500
2025,11,Jaylen Waddle,WR,MIA,WAS,A,9,14.3,16.3,6600
2025,11,Emeka Egbuka,WR,TB,BUF,A,10,13.3,15.6,7200
2025,11,Nico Collins,WR,HOU,TEN,A,11,14.6,15.6,6700
2025,11,Davante Adams,WR,LAR,SEA,A,12,23.1,15.5,7700
2025,11,Ladd McConkey,WR,LAC,JAX,A,13,16.7,15.4,6500
2025,11,George Pickens,WR,DAL,LV,A,14,13.6,15.1,7000
2025,11,DeVonta Smith,WR,PHI,DET,A,15,21.5,14.3,5900
2025,11,Stefon Diggs,WR,NE,NYJ,A-,16,13.2,14.2,6300
2025,11,WanDale Robinson,WR,NYG,GB,A-,17,12.3,13.9,5500
2025,11,AJ Brown,WR,PHI,DET,A-,18,15.7,13.8,6000
2025,11,Tee Higgins,WR,CIN,PIT,A-,19,22.0,13.8,6000
2025,11,Rome Odunze,WR,CHI,MIN,A-,20,11.0,13.6,6200
2025,11,Zay Flowers,WR,BAL,CLE,A-,21,12.5,13.6,6400
2025,11,DK Metcalf,WR,PIT,CIN,B+,22,8.4,13.1,5700
2025,11,Romeo Doubs,WR,GB,NYG,B,23,10.1,13.0,5000
2025,11,Khalil Shakir,WR,BUF,TB,B,24,15.0,12.5,5300
2025,11,Jauan Jennings,WR,SF,ARI,B,25,11.7,12.4,5100
2025,11,Tetairoa McMillan,WR,CAR,ATL,B,26,10.7,12.4,5600
2025,11,Jameson Williams,WR,DET,PHI,B,27,13.5,12.1,5600
2025,11,Jordan Addison,WR,MIN,CHI,B,28,12.1,12.2,5500
2025,11,Deebo Samuel,WR,WAS,MIA,B-,29,8.8,11.9,5700
2025,11,Parker Washington,WR,JAX,LAC,B-,30,15.0,11.8,5100
2025,11,Quentin Johnston,WR,LAC,JAX,C+,31,8.9,11.7,5000
2025,11,Courtland Sutton,WR,DEN,KC,C+,32,10.7,11.5,5900
2025,11,Tre Tucker,WR,LV,DAL,C+,33,6.9,11.4,5100
2025,11,Tez Johnson,WR,TB,BUF,C+,34,15.1,10.9,4700
2025,11,Troy Franklin,WR,DEN,KC,C+,35,15.8,10.6,5400
2025,11,Keenan Allen,WR,LAC,JAX,C+,36,11.8,10.6,5300
2025,11,Xavier Worthy,WR,KC,DEN,C,37,8.0,10.5,4900
2025,11,DJ Moore,WR,CHI,MIN,C,38,10.7,10.3,5200
2025,11,Michael Wilson,WR,ARI,SF,C,39,7.8,9.9,3800
2025,11,Jakobi Meyers,WR,JAX,LAC,C,40,6.7,9.7,4600
2025,11,Jerry Jeudy,WR,CLE,BAL,C,41,7.8,9.6,4400
2025,11,Malik Washington,WR,MIA,WAS,C,42,9.5,9.5,4100
2025,11,Mack Hollins,WR,NE,NYJ,C,43,10.7,9.6,3900
2025,11,Christian Watson,WR,GB,NYG,C,44,8.9,9.4,4400
2025,11,Ricky Pearsall,WR,SF,ARI,C,45,0.0,9.1,5400
2025,11,Darnell Mooney,WR,ATL,CAR,C-,46,4.3,8.9,3700
2025,11,Tyler Lockett,WR,LV,DAL,C-,47,4.4,8.8,3400
2025,11,Calvin Austin,WR,PIT,CIN,C-,48,6.9,8.6,4000
2025,11,Rashid Shaheed,WR,SEA,LAR,C-,49,9.4,8.5,4900
2025,11,Cooper Kupp,WR,SEA,LAR,C-,50,6.3,8.4,4100
2025,11,DeMario Douglas,WR,NE,NYJ,C-,51,9.0,8.2,4100
2025,11,Trey McBride,TE,ARI,SF,A+,1,24.5,18.7,6300
2025,11,Brock Bowers,TE,LV,DAL,A,2,23.5,16.8,6000
2025,11,George Kittle,TE,SF,ARI,A,3,11.2,13.8,5000
2025,11,Oronde Gadsden,TE,LAC,JAX,A-,4,16.1,11.8,4600
2025,11,Jake Ferguson,TE,DAL,LV,A-,5,10.0,11.2,5300
2025,11,Dallas Goedert,TE,PHI,DET,B,6,10.3,11.2,4500
2025,11,Travis Kelce,TE,KC,DEN,B+,7,14.3,11.2,4800
2025,11,Cade Otton,TE,TB,BUF,B-,8,12.9,10.8,4200
2025,11,Kyle Pitts,TE,ATL,CAR,B-,9,10.4,10.6,4000
