year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,9,Alec Pierce,WR,IND,PIT,C,41,10.2,9.9,4600
2025,9,Parker Washington,WR,JAX,LV,C,42,8.2,9.8,3700
2025,9,Kayshon Boutte,WR,NE,ATL,C,43,15.9,9.6,5000
2025,9,Kendrick Bourne,WR,SF,NYG,C,44,13.6,9.6,5000
2025,9,Chimere Dike,WR,TEN,LAC,C,45,10.0,9.4,3900
2025,9,Darnell Mooney,WR,ATL,NE,C,46,6.0,9.4,4200
2025,9,Darius Slayton,WR,NYG,SF,C,47,4.4,9.3,4100
2025,9,Malik Washington,WR,MIA,BAL,C,48,8.0,9.1,3900
2025,9,Keon Coleman,WR,BUF,KC,C,49,6.8,9.1,4500
2025,9,Olamide Zaccheaus,WR,CHI,CIN,C-,50,6.0,9.0,3300
2025,9,Elic Ayomanor,WR,TEN,LAC,C-,51,5.9,9.0,3800
2025,9,Matthew Golden,WR,GB,CAR,C-,52,8.1,8.9,4700
2025,9,Christian Watson,WR,GB,CAR,C-,53,12.5,8.4,4400
2025,9,Trey McBride,TE,ARI,DAL,A+,1,19.9,17.5,6000
2025,9,Tucker Kraft,TE,GB,CAR,A,2,20.8,13.5,5700
2025,9,Tyler Warren,TE,IND,PIT,A,3,14.7,13.6,5500
2025,9,Brock Bowers,TE,LV,JAX,A-,4,0.0,12.9,5000
2025,9,George Kittle,TE,SF,NYG,A-,5,7.2,12.3,4800
2025,9,Jake Ferguson,TE,DAL,ARI,B+,6,14.5,12.0,5400
2025,9,Oronde Gadsden,TE,LAC,TEN,B+,7,15.6,11.9,5300
2025,9,Travis Kelce,TE,KC,BUF,B,8,15.8,11.9,4600
2025,9,Sam LaPorta,TE,DET,MIN,B-,9,13.7,10.9,4300
2025,9,Kyle Pitts,TE,ATL,NE,C+,10,11.0,10.7,4200
2025,9,Zach Ertz,TE,WAS,SEA,C,11,8.7,9.8,4100
2025,9,Dalton Kincaid,TE,BUF,KC,C,12,10.1,9.7,4000
2025,9,Theo Johnson,TE,NYG,SF,C,13,11.7,9.6,3500
2025,9,Hunter Henry,TE,NE,ATL,C-,14,6.8,9.5,3700
2025,9,Mark Andrews,TE,BAL,MIA,C-,15,5.7,9.1,3100
2025,9,Rams,DST,LAR,NO,A+,1,9.7,10.3,3900
2025,9,Chargers,DST,LAC,TEN,A,2,4.8,8.6,3800
2025,9,Lions,DST,DET,MIN,A,3,8.0,8.6,3700
2025,9,Packers,DST,GB,CAR,A,4,5.0,8.0,4000
2025,9,Broncos,DST,DEN,HOU,A-,5,7.8,7.8,3200
2025,9,Jaguars,DST,JAX,LV,B+,6,1.7,7.7,3300
2025,9,Patriots,DST,NE,ATL,B+,7,10.8,6.8,3600
2025,9,Seahawks,DST,SEA,WAS,B,8,5.7,6.7,2900
2025,9,Ravens,DST,BAL,MIA,B,9,2.3,6.7,3000
2025,9,Texans,DST,HOU,DEN,B,10,11.3,6.5,2900
2025,9,49ers,DST,SF,NYG,B-,11,4.3,6.3,3400
2025,9,Colts,DST,IND,PIT,C+,12,8.8,6.2,3500
2025,9,Bears,DST,CHI,CIN,C+,13,7.7,6.2,3100
2025,9,Falcons,DST,ATL,NE,C,14,4.3,6.1,2500
2025,9,Giants,DST,NYG,SF,C,15,2.5,6.1,2400
2025,9,Commanders,DST,WAS,SEA,C-,16,5.8,5.9,2600
