year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,14,Colston Loveland,TE,CHI,GB,C-,15,9.3,8.9,3200
2025,14,Broncos,DST,DEN,LV,A+,1,8.7,12.0,3900
2025,14,Browns,DST,CLE,TEN,A,2,9.8,9.7,3700
2025,14,Seahawks,DST,SEA,ATL,A-,3,14.3,9.6,4000
2025,14,Rams,DST,LAR,ARI,A,4,8.8,7.6,3800
2025,14,Buccaneers,DST,TB,NO,A-,5,2.8,7.5,3600
2025,14,Dolphins,DST,MIA,NYJ,B+,6,11.0,7.4,3300
2025,14,Commanders,DST,WAS,MIN,B+,7,1.7,7.2,2800
2025,14,Eagles,DST,PHI,LAC,B,8,7.0,7.0,3300
2025,14,Ravens,DST,BAL,PIT,B,9,7.5,7.0,3500
2025,14,Texans,DST,HOU,KC,B,10,10.0,6.7,2600
2025,14,Titans,DST,TEN,CLE,B,11,4.7,6.7,2900
2025,14,Packers,DST,GB,CHI,B-,12,8.5,6.7,3100
2025,14,Chiefs,DST,KC,HOU,B-,13,1.3,6.6,3000
2025,14,Colts,DST,IND,JAX,C+,14,6.0,6.5,3200
2025,14,Steelers,DST,PIT,BAL,C,15,10.3,6.4,2600
2025,14,Vikings,DST,MIN,WAS,C,16,3.5,6.3,3000
2025,14,Jaguars,DST,JAX,IND,C,17,11.0,6.3,2700
2025,14,Chargers,DST,LAC,PHI,C-,18,7.0,6.3,2700
