year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,15,Josh Allen,QB,BUF,NE,A+,1,27.6,21.7,7500
2025,15,Matthew Stafford,QB,LAR,DET,A,2,18.2,20.7,7000
2025,15,Drake Maye,QB,NE,BUF,A,3,17.6,20.3,6700
2025,15,Lamar Jackson,QB,BAL,CIN,A,4,10.9,19.9,6400
2025,15,Joe Burrow,QB,CIN,BAL,A,5,22.3,19.7,6600
2025,15,Jalen Hurts,QB,PHI,LV,B+,6,16.8,19.5,6800
2025,15,Dak Prescott,QB,DAL,MIN,B+,7,23.6,19.3,6900
2025,15,Jaxson Dart,QB,NYG,WAS,B,8,13.6,19.1,5600
2025,15,Patrick Mahomes,QB,KC,LAC,B,9,17.8,18.9,6500
2025,15,Brock Purdy,QB,SF,TEN,B,10,15.6,18.6,6200
2025,15,Trevor Lawrence,QB,JAX,NYJ,B-,11,19.3,18.2,5700
2025,15,Jared Goff,QB,DET,LAR,C+,12,17.0,17.8,6100
2025,15,Marcus Mariota,QB,WAS,NYG,C+,13,13.2,17.4,5000
2025,15,Baker Mayfield,QB,TB,ATL,C+,14,12.5,17.1,6000
2025,15,Sam Darnold,QB,SEA,IND,C,15,13.1,16.8,5800
2025,15,CJ Stroud,QB,HOU,ARI,C-,16,11.3,16.5,5200
2025,15,Jordan Love,QB,GB,DEN,C-,17,17.7,16.4,5400
2025,15,Christian McCaffrey,RB,SF,TEN,A+,1,26.6,25.9,9000
2025,15,Jahmyr Gibbs,RB,DET,LAR,A+,2,30.9,21.2,8800
2025,15,Bijan Robinson,RB,ATL,TB,A+,3,21.2,20.8,8200
2025,15,DeVon Achane,RB,MIA,PIT,A,4,19.5,19.6,8900
2025,15,Derrick Henry,RB,BAL,CIN,A,5,17.9,17.6,7300
2025,15,Travis Etienne,RB,JAX,NYJ,A,6,16.6,16.2,6500
2025,15,James Cook,RB,BUF,NE,A,7,18.0,16.2,8000
2025,15,Saquon Barkley,RB,PHI,LV,A,8,11.6,15.8,7100
2025,15,Javonte Williams,RB,DAL,MIN,A,10,13.5,15.7,6400
2025,15,Jonathan Taylor,RB,IND,SEA,A-,11,11.7,15.0,8500
2025,15,Josh Jacobs,RB,GB,DEN,A-,12,10.4,14.1,6900
2025,15,Chase Brown,RB,CIN,BAL,A-,13,17.6,14.0,6700
2025,15,Woody Marks,RB,HOU,ARI,B+,14,9.3,13.9,5600
2025,15,Kyren Williams,RB,LAR,DET,B,15,13.3,13.6,6800
2025,15,Quinshon Judkins,RB,CLE,CHI,B,16,12.0,13.5,6300
2025,15,RJ Harvey,RB,DEN,GB,B,17,17.1,13.4,6000
2025,15,Ashton Jeanty,RB,LV,PHI,B,18,13.0,13.4,5800
2025,15,Breece Hall,RB,NYJ,JAX,B,19,10.6,13.4,6200
2025,15,TreVeyon Henderson,RB,NE,BUF,B,20,18.3,13.3,6100
2025,15,Jaylen Warren,RB,PIT,MIA,B,21,12.3,13.2,6000
2025,15,Kenneth Walker,RB,SEA,IND,B-,22,11.9,12.8,5600
2025,15,Rico Dowdle,RB,CAR,NO,B-,23,12.1,12.8,6600
2025,15,DAndre Swift,RB,CHI,CLE,C+,24,10.7,12.1,5700
2025,15,Aaron Jones,RB,MIN,DAL,C+,25,8.0,12.1,5100
2025,15,Devin Neal,RB,NO,CAR,C+,26,12.1,11.6,5300
2025,15,Tyrone Tracy,RB,NYG,WAS,C+,27,12.7,11.1,5500
2025,15,Omarion Hampton,RB,LAC,KC,C,28,14.7,11.1,5900
2025,15,Chuba Hubbard,RB,CAR,NO,C,29,10.8,11.0,4600
2025,15,Chris Rodriguez,RB,WAS,NYG,C,30,8.3,10.9,4900
2025,15,Kyle Monangai,RB,CHI,CLE,C,31,12.3,10.6,5200
2025,15,Tony Pollard,RB,TEN,SF,C,32,11.8,10.3,5200
2025,15,Zonovan Knight,RB,ARI,HOU,C,33,12.7,9.8,4900
2025,15,Kareem Hunt,RB,KC,LAC,C,34,12.8,9.7,5400
2025,15,Devin Singletary,RB,NYG,WAS,C,35,13.9,9.6,5000
2025,15,Kenneth Gainwell,RB,PIT,MIA,C,36,17.6,9.6,5000
2025,15,Rhamondre Stevenson,RB,NE,BUF,C-,37,6.5,9.4,5100
2025,15,Zach Charbonnet,RB,SEA,IND,C-,38,9.0,9.3,5100
2025,15,Blake Corum,RB,LAR,DET,C-,39,11.0,9.1,4800
2025,15,Jaxon Smith-Njigba,WR,SEA,IND,A+,1,22.5,20.9,8600
2025,15,Puka Nacua,WR,LAR,DET,A+,2,20.0,20.8,8700
2025,15,JaMarr Chase,WR,CIN,BAL,A+,3,11.4,19.9,8100
2025,15,Amon-Ra St Brown,WR,DET,LAR,A+,4,12.8,18.6,7900
2025,15,Rashee Rice,WR,KC,LAC,A+,5,17.7,17.1,7700
2025,15,Davante Adams,WR,LAR,DET,A+,6,14.8,16.9,7200
2025,15,Nico Collins,WR,HOU,ARI,A,7,17.6,16.8,6700
2025,15,George Pickens,WR,DAL,MIN,A,8,21.1,16.7,7300
2025,15,Jaylen Waddle,WR,MIA,PIT,A,9,11.1,16.5,6900
2025,15,AJ Brown,WR,PHI,LV,A,10,22.0,16.1,6800
2025,15,WanDale Robinson,WR,NYG,WAS,A,11,16.2,15.3,5900
2025,15,Michael Wilson,WR,ARI,HOU,A,12,24.8,15.1,6600
2025,15,Tetairoa McMillan,WR,CAR,NO,A,13,18.6,14.7,6000
2025,15,Chris Olave,WR,NO,CAR,A,14,12.2,14.1,6200
2025,15,Jameson Williams,WR,DET,LAR,A,15,16.0,13.8,6100
2025,15,Justin Jefferson,WR,MIN,DAL,A,16,6.4,13.6,6300
