year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2024,16,Joe Mixon,RB,HOU,KC,B,15,14.0,15.2,7800
2024,16,Jonathan Taylor,RB,IND,TEN,B,16,10.3,15.2,6900
2024,16,Aaron Jones,RB,MIN,SEA,B,17,16.2,15.2,6400
2024,16,Isaac Guerendo,RB,SF,MIA,B,18,11.7,15.1,6700
2024,16,Breece Hall,RB,NYJ,LAR,B,19,9.6,14.5,6100
2024,16,Jerome Ford,RB,CLE,CIN,B,20,9.3,14.3,5600
2024,16,Rachaad White,RB,TB,DAL,B-,21,14.9,14.0,5900
2024,16,Tony Pollard,RB,TEN,IND,B-,22,13.4,13.5,6600
2024,16,Brian Robinson,RB,WAS,PHI,B-,23,11.0,13.2,6200
2024,16,Rhamondre Stevenson,RB,NE,BUF,C+,24,8.4,13.1,5900
2024,16,Isiah Pacheco,RB,KC,HOU,C+,25,6.6,13.1,6000
2024,16,DAndre Swift,RB,CHI,DET,C+,26,8.5,12.9,5600
2024,16,Tyrone Tracy,RB,NYG,ATL,C,27,11.8,11.8,5500
2024,16,Kendre Miller,RB,NO,GB,C,28,6.9,11.4,5300
2024,16,Najee Harris,RB,PIT,BAL,C,29,11.7,10.9,5700
2024,16,Tank Bigsby,RB,JAX,LV,C,30,7.3,10.6,5300
2024,16,Jaylen Warren,RB,PIT,BAL,C,31,9.4,9.6,5200
2024,16,Travis Etienne,RB,JAX,LV,C,32,10.8,9.4,5800
2024,16,Tyjae Spears,RB,TEN,IND,C,33,10.3,9.4,4900
2024,16,Gus Edwards,RB,LAC,DEN,C-,34,5.8,9.3,5100
2024,16,Javonte Williams,RB,DEN,LAC,C-,35,4.7,9.0,4900
2024,16,Tyler Allgeier,RB,ATL,NYG,C-,36,6.6,8.4,5500
2024,16,Justice Hill,RB,BAL,PIT,C-,37,12.7,7.9,4800
2024,16,Kimani Vidal,RB,LAC,DEN,C-,38,3.2,7.4,4800
2024,16,JaMarr Chase,WR,CIN,CLE,A+,1,28.0,21.0,8500
2024,16,Puka Nacua,WR,LAR,NYJ,A+,2,24.4,19.3,8000
2024,16,Justin Jefferson,WR,MIN,SEA,A+,3,18.5,18.1,8200
2024,16,Nico Collins,WR,HOU,KC,A+,4,19.3,18.0,8100
2024,16,CeeDee Lamb,WR,DAL,TB,A+,5,17.7,17.4,7500
2024,16,Amon-Ra St Brown,WR,DET,CHI,A+,6,18.0,17.2,7900
2024,16,AJ Brown,WR,PHI,WAS,A,7,17.0,16.7,7800
2024,16,Mike Evans,WR,TB,DAL,A,8,21.4,16.0,7600
2024,16,Davante Adams,WR,NYJ,LAR,A,9,28.8,15.8,7100
2024,16,Courtland Sutton,WR,DEN,LAC,A,10,19.4,15.7,6500
2024,16,Terry McLaurin,WR,WAS,PHI,A,11,24.9,15.4,7300
2024,16,Drake London,WR,ATL,NYG,A,12,14.5,15.4,6400
2024,16,Tyreek Hill,WR,MIA,SF,A,13,16.0,15.1,6900
2024,16,Brian Thomas,WR,JAX,LV,A,14,22.6,15.1,6300
2024,16,Tee Higgins,WR,CIN,CLE,A,15,14.0,15.1,6800
2024,16,Cooper Kupp,WR,LAR,NYJ,A,16,11.2,15.1,6500
2024,16,Jaxon Smith-Njigba,WR,SEA,MIN,A-,17,17.4,15.0,6000
2024,16,Jauan Jennings,WR,SF,MIA,A-,18,12.7,14.9,5900
2024,16,Malik Nabers,WR,NYG,ATL,A-,19,16.7,14.8,6100
2024,16,Garrett Wilson,WR,NYJ,LAR,A-,20,14.0,14.7,6600
2024,16,Ladd McConkey,WR,LAC,DEN,A-,21,17.3,14.6,6400
2024,16,Jordan Addison,WR,MIN,SEA,B,22,23.1,14.5,6200
2024,16,DeVonta Smith,WR,PHI,WAS,B+,23,20.9,14.4,5800
2024,16,Zay Flowers,WR,BAL,PIT,B+,24,10.9,14.3,5900
2024,16,DJ Moore,WR,CHI,DET,B,25,19.1,14.1,5700
2024,16,Jakobi Meyers,WR,LV,JAX,B,26,15.6,14.0,5800
2024,16,Khalil Shakir,WR,BUF,NE,B-,27,14.8,14.0,5900
2024,16,Calvin Ridley,WR,TEN,IND,B-,28,10.7,13.9,5700
2024,16,Jerry Jeudy,WR,CLE,CIN,B,29,23.6,13.6,6700
2024,16,Marvin Harrison,WR,ARI,CAR,C+,30,9.7,12.8,5400
2024,16,DK Metcalf,WR,SEA,MIN,C+,31,8.8,12.6,5500
2024,16,Adam Thielen,WR,CAR,ARI,C+,32,15.5,12.4,5600
2024,16,Darnell Mooney,WR,ATL,NYG,C+,33,8.4,12.3,5400
2024,16,Keenan Allen,WR,CHI,DET,C+,34,18.5,12.3,5300
2024,16,Jayden Reed,WR,GB,NO,C+,35,9.1,12.2,6000
2024,16,Jameson Williams,WR,DET,CHI,C+,36,11.8,12.1,5500
2024,16,Josh Downs,WR,IND,TEN,C+,37,6.0,12.0,4900
2024,16,DeAndre Hopkins,WR,KC,HOU,C,38,12.3,11.7,5300
2024,16,Michael Pittman,WR,IND,TEN,C,39,11.5,11.2,5000
2024,16,Amari Cooper,WR,BUF,NE,C,40,6.6,11.2,5200
2024,16,Rome Odunze,WR,CHI,DET,C,41,9.9,11.1,5100
2024,16,Romeo Doubs,WR,GB,NO,C,42,13.7,10.1,5100
2024,16,Deebo Samuel,WR,SF,MIA,C,43,4.4,10.1,5200
2024,16,Jalen McMillan,WR,TB,DAL,C,44,11.8,10.0,4100
2024,16,Xavier Worthy,WR,KC,HOU,C,45,12.2,10.0,5000
2024,16,Elijah Moore,WR,CLE,CIN,C-,46,8.2,10.0,4800
2024,16,Tank Dell,WR,HOU,KC,C-,47,6.5,10.0,5100
2024,16,Rashod Bateman,WR,BAL,PIT,C-,48,11.8,10.0,4900
2024,16,Christian Watson,WR,GB,NO,C-,49,7.8,9.9,5000
2024,16,Jalen Coker,WR,CAR,ARI,C-,50,21.0,9.7,4200
2024,16,DeMario Douglas,WR,NE,BUF,C-,51,9.1,9.7,4400
2024,16,Quentin Johnston,WR,LAC,DEN,C-,52,8.6,9.7,5300
2024,16,Jaylen Waddle,WR,MIA,SF,C-,57,15.2,9.0,5600
2024,16,Trey McBride,TE,ARI,CAR,A+,1,19.7,16.3,6200
2024,16,Brock Bowers,TE,LV,JAX,A,2,13.2,15.6,6500
2024,16,George Kittle,TE,SF,MIA,A,3,13.3,13.6,6000
2024,16,Jonnu Smith,TE,MIA,SF,A-,4,19.6,13.0,5500
2024,16,TJ Hockenson,TE,MIN,SEA,B+,5,10.7,12.8,4800
2024,16,Sam LaPorta,TE,DET,CHI,B+,6,12.3,11.9,4700
2024,16,Travis Kelce,TE,KC,HOU,B,7,10.6,11.7,5600
2024,16,Mark Andrews,TE,BAL,PIT,B,8,15.0,11.2,4300
2024,16,Tucker Kraft,TE,GB,NO,B-,9,10.7,11.2,3800
2024,16,Pat Freiermuth,TE,PIT,BAL,B-,10,13.4,10.1,3900
2024,16,Hunter Henry,TE,NE,BUF,C+,11,10.1,9.9,4100
2024,16,Brenton Strange,TE,JAX,LV,C,12,7.9,9.9,3500
2024,16,Dalton Kincaid,TE,BUF,NE,C,13,9.3,9.6,4600
2024,16,Jake Ferguson,TE,DAL,TB,C,14,5.3,9.5,3600
2024,16,Cade Otton,TE,TB,DAL,C-,15,6.1,8.5,4400
2024,16,Packers,DST,GB,NO,A+,1,9.3,8.8,3200
2024,16,Vikings,DST,MIN,SEA,A,2,6.8,8.1,3500
2024,16,Bills,DST,BUF,NE,A,3,3.0,7.9,3600
2024,16,Falcons,DST,ATL,NYG,A-,4,10.3,7.5,3700
2024,16,Bengals,DST,CIN,CLE,B+,5,11.7,7.4,3300
2024,16,Lions,DST,DET,CHI,B,6,2.8,7.2,3400
2024,16,Chiefs,DST,KC,HOU,B,7,8.3,7.0,2700
2024,16,Cardinals,DST,ARI,CAR,B,8,5.5,6.9,3200
2024,16,Colts,DST,IND,TEN,B,9,5.3,6.9,3000
2024,16,Broncos,DST,DEN,LAC,B-,10,16.7,6.9,2900
2024,16,Chargers,DST,LAC,DEN,C+,11,6.0,6.2,3000
2024,16,Eagles,DST,PHI,WAS,C+,12,6.0,6.1,3100
2024,16,Ravens,DST,BAL,PIT,C,13,4.0,6.1,3300
2024,16,Buccaneers,DST,TB,DAL,C-,15,7.8,6.0,3400
2024,16,49ers,DST,SF,MIA,C-,16,2.8,5.9,2800
