year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,4,Josh Allen,QB,BUF,NO,A+,1,24.5,23.6,7700
2025,4,Lamar Jackson,QB,BAL,KC,A,2,27.6,22.8,7500
2025,4,Jalen Hurts,QB,PHI,TB,A,3,21.6,21.4,6700
2025,4,Justin Herbert,QB,LAC,NYG,A-,4,20.8,20.6,6300
2025,4,Caleb Williams,QB,CHI,LV,B+,5,23.8,19.8,5800
2025,4,Drake Maye,QB,NE,CAR,B+,6,21.1,19.4,5500
2025,4,Patrick Mahomes,QB,KC,BAL,B,7,20.8,19.3,6000
2025,4,Bo Nix,QB,DEN,CIN,B,8,14.5,19.1,5600
2025,4,Jordan Love,QB,GB,DAL,B,9,16.3,18.9,6200
2025,4,Daniel Jones,QB,IND,LAR,B-,10,22.7,18.6,5600
2025,4,Brock Purdy,QB,SF,JAX,C+,11,18.8,18.3,6100
2025,4,Kyler Murray,QB,ARI,SEA,B-,12,15.8,18.0,5800
2025,4,Geno Smith,QB,LV,CHI,C+,13,16.9,17.7,5400
2025,4,Jared Goff,QB,DET,CLE,C,14,19.5,17.5,6400
2025,4,Baker Mayfield,QB,TB,PHI,C,15,20.1,17.3,6500
2025,4,Jayden Daniels,QB,WAS,ATL,C,16,19.9,17.1,7000
2025,4,Matthew Stafford,QB,LAR,IND,C-,17,15.6,16.8,5900
2025,4,Christian McCaffrey,RB,SF,JAX,A+,1,23.3,22.2,8500
2025,4,Bijan Robinson,RB,ATL,WAS,A+,2,20.1,19.9,8200
2025,4,Jonathan Taylor,RB,IND,LAR,A,3,25.0,19.1,7500
2025,4,James Cook,RB,BUF,NO,A,4,22.8,18.3,7100
2025,4,DeVon Achane,RB,MIA,NYJ,A,5,19.6,18.3,7000
2025,4,Saquon Barkley,RB,PHI,TB,A,6,15.1,18.0,7600
2025,4,Jahmyr Gibbs,RB,DET,CLE,A,7,20.4,17.9,7700
2025,4,Josh Jacobs,RB,GB,DAL,A,8,13.6,16.6,6800
2025,4,Omarion Hampton,RB,LAC,NYG,A-,10,12.2,16.0,5900
2025,4,Derrick Henry,RB,BAL,KC,A-,11,14.1,15.4,7200
2025,4,Jordan Mason,RB,MIN,PIT,A-,12,12.6,15.4,6400
2025,4,Kyren Williams,RB,LAR,IND,B+,13,14.4,14.3,6300
2025,4,Ashton Jeanty,RB,LV,CHI,B+,14,8.6,14.3,6200
2025,4,Breece Hall,RB,NYJ,MIA,B+,15,10.5,14.1,5700
2025,4,JK Dobbins,RB,DEN,CIN,B,16,15.2,13.9,5800
2025,4,Jaylen Warren,RB,PIT,MIN,B,17,14.8,13.8,5400
2025,4,Trey Benson,RB,ARI,SEA,B,18,8.3,13.7,5500
2025,4,Kenneth Walker,RB,SEA,ARI,B,19,14.1,13.5,6500
2025,4,Chase Brown,RB,CIN,DEN,B,20,9.2,13.4,6600
2025,4,Chuba Hubbard,RB,CAR,NE,B,21,15.4,13.4,6000
2025,4,Javonte Williams,RB,DAL,GB,B,22,19.2,13.3,5900
2025,4,Cam Skattebo,RB,NYG,LAC,B-,23,13.6,13.0,5500
2025,4,Travis Etienne,RB,JAX,SF,B-,24,15.7,13.0,5800
2025,4,Alvin Kamara,RB,NO,BUF,B-,25,12.1,12.8,6100
2025,4,Tony Pollard,RB,TEN,HOU,C+,26,10.3,12.7,5600
2025,4,DAndre Swift,RB,CHI,LV,C+,27,11.4,11.9,5400
2025,4,Quinshon Judkins,RB,CLE,DET,C+,28,13.3,11.6,5500
2025,4,David Montgomery,RB,DET,CLE,C,29,16.9,11.3,5700
2025,4,TreVeyon Henderson,RB,NE,CAR,C,30,8.3,11.0,5200
2025,4,Nick Chubb,RB,HOU,TEN,C,31,9.4,10.4,5100
2025,4,Zach Charbonnet,RB,SEA,ARI,C,32,5.9,9.8,4800
2025,4,Rhamondre Stevenson,RB,NE,CAR,C,33,10.2,7.8,5100
2025,4,Jacory Croskey-Merritt,RB,WAS,ATL,C,34,8.7,7.7,5300
2025,4,Isiah Pacheco,RB,KC,BAL,C,35,4.8,7.7,5000
2025,4,Kareem Hunt,RB,KC,BAL,C,36,6.8,7.6,4800
2025,4,Woody Marks,RB,HOU,TEN,C-,37,3.7,7.3,4400
2025,4,Bhayshul Tuten,RB,JAX,SF,C-,38,8.2,7.1,4800
2025,4,RJ Harvey,RB,DEN,CIN,C-,39,5.3,6.9,4800
2025,4,Puka Nacua,WR,LAR,IND,A+,1,24.5,21.5,7900
2025,4,Jaxon Smith-Njigba,WR,SEA,ARI,A+,2,19.4,18.4,6600
2025,4,Amon-Ra St Brown,WR,DET,CLE,A+,3,22.8,17.4,7300
2025,4,Malik Nabers,WR,NYG,LAC,A+,4,17.7,17.4,7000
2025,4,Justin Jefferson,WR,MIN,PIT,A+,5,12.8,17.1,7500
2025,4,Nico Collins,WR,HOU,TEN,A+,6,14.0,17.0,7400
2025,4,JaMarr Chase,WR,CIN,DEN,A,7,16.7,16.5,8000
2025,4,Davante Adams,WR,LAR,IND,A,8,15.4,16.5,6200
2025,4,Garrett Wilson,WR,NYJ,MIA,A,9,18.6,15.5,6200
2025,4,Drake London,WR,ATL,WAS,A,10,10.0,15.2,5700
2025,4,AJ Brown,WR,PHI,TB,A,11,10.8,15.1,6400
2025,4,Rome Odunze,WR,CHI,LV,A,12,20.9,14.9,6300
2025,4,Zay Flowers,WR,BAL,KC,A,13,15.4,14.8,6700
2025,4,Tyreek Hill,WR,MIA,NYJ,A,14,13.6,14.6,6500
2025,4,Emeka Egbuka,WR,TB,PHI,A,15,17.0,14.4,6800
2025,4,Tetairoa McMillan,WR,CAR,NE,A,16,11.9,14.4,5900
2025,4,Courtland Sutton,WR,DEN,CIN,A-,17,14.5,14.2,6100
2025,4,Jakobi Meyers,WR,LV,CHI,A-,18,13.3,14.2,5400
2025,4,George Pickens,WR,DAL,GB,A-,19,13.9,14.1,6300
2025,4,Ladd McConkey,WR,LAC,NYG,A-,20,10.4,14.1,6500
2025,4,Ricky Pearsall,WR,SF,JAX,A-,21,14.6,13.6,5700
2025,4,Brian Thomas,WR,JAX,SF,A-,22,8.5,13.5,6100
2025,4,Keenan Allen,WR,LAC,NYG,B+,23,18.8,13.4,5300
2025,4,Deebo Samuel,WR,WAS,ATL,B+,24,15.0,13.4,6000
2025,4,Chris Olave,WR,NO,BUF,B,25,13.2,13.3,5100
2025,4,DK Metcalf,WR,PIT,MIN,B,26,11.8,13.2,5400
2025,4,DeVonta Smith,WR,PHI,TB,B,27,11.3,12.8,5400
2025,4,Marvin Harrison,WR,ARI,SEA,B,28,10.1,12.6,5300
2025,4,Quentin Johnston,WR,LAC,NYG,C+,29,18.6,12.6,5500
2025,4,Michael Pittman,WR,IND,LAR,B,30,15.8,12.2,5100
2025,4,DJ Moore,WR,CHI,LV,B,31,10.3,12.0,5600
2025,4,Jameson Williams,WR,DET,CLE,C+,32,10.6,12.0,5900
2025,4,Jaylen Waddle,WR,MIA,NYJ,C+,33,13.2,11.9,5500
2025,4,Tee Higgins,WR,CIN,DEN,C+,34,7.8,11.5,5800
2025,4,Khalil Shakir,WR,BUF,NO,C+,35,9.7,11.4,5300
2025,4,Jerry Jeudy,WR,CLE,DET,C+,36,7.8,11.3,4900
2025,4,WanDale Robinson,WR,NYG,LAC,C,37,14.4,11.1,5000
2025,4,Romeo Doubs,WR,GB,DAL,C,38,8.4,11.1,4500
2025,4,Jordan Addison,WR,MIN,PIT,C,39,0.0,11.1,5000
2025,4,Calvin Ridley,WR,TEN,HOU,C,40,6.4,10.7,4900
2025,4,Xavier Worthy,WR,KC,BAL,C,41,0.0,10.7,5800
2025,4,Matthew Golden,WR,GB,DAL,C,42,5.1,10.5,5200
2025,4,Darnell Mooney,WR,ATL,WAS,C,43,6.2,10.5,4700
2025,4,Keon Coleman,WR,BUF,NO,C,44,11.9,10.5,5600
2025,4,Tre Tucker,WR,LV,CHI,C,45,19.7,10.5,4200
2025,4,Cedric Tillman,WR,CLE,DET,C,46,10.7,10.4,4200
2025,4,Troy Franklin,WR,DEN,CIN,C-,48,11.7,10.2,4100
2025,4,Stefon Diggs,WR,NE,CAR,C-,49,8.1,10.1,4500
2025,4,Cooper Kupp,WR,SEA,ARI,C-,50,8.2,9.7,4700
2025,4,Josh Downs,WR,IND,LAR,C-,51,6.6,9.5,4100
2025,4,Travis Hunter,WR,JAX,SF,C-,52,5.9,9.3,4600
2025,4,Christian Kirk,WR,HOU,TEN,C-,53,5.5,9.3,4400
2025,4,Jauan Jennings,WR,SF,JAX,C-,57,11.8,8.7,5000
2025,4,Trey McBride,TE,ARI,SEA,A+,1,13.7,14.8,5600
2025,4,Brock Bowers,TE,LV,CHI,A,2,11.3,13.6,5800
2025,4,Tucker Kraft,TE,GB,DAL,A,3,13.4,12.3,4700
2025,4,Tyler Warren,TE,IND,LAR,A-,4,11.2,11.8,4600
2025,4,Jake Ferguson,TE,DAL,GB,A-,5,15.1,11.8,4300
2025,4,Sam LaPorta,TE,DET,CLE,B+,6,8.9,11.6,4400
2025,4,Hunter Henry,TE,NE,CAR,B+,7,13.8,11.4,4000
2025,4,Dalton Kincaid,TE,BUF,NO,B,8,13.4,10.9,4500
2025,4,Travis Kelce,TE,KC,BAL,B-,9,9.8,10.5,4800
2025,4,TJ Hockenson,TE,MIN,PIT,C+,10,7.5,10.4,3900
2025,4,Juwan Johnson,TE,NO,BUF,C+,11,14.2,10.4,4200
2025,4,Zach Ertz,TE,WAS,ATL,C,12,12.3,10.0,4100
2025,4,David Njoku,TE,CLE,DET,C,13,7.9,9.5,3800
2025,4,Kyle Pitts,TE,ATL,WAS,C-,14,9.5,9.3,3600
2025,4,Mark Andrews,TE,BAL,KC,C-,15,10.0,8.9,4300
2025,4,Broncos,DST,DEN,CIN,A+,1,7.7,9.9,3200
2025,4,Texans,DST,HOU,TEN,A+,2,6.0,9.4,3400
2025,4,Bills,DST,BUF,NO,A,3,4.0,9.2,3700
2025,4,Lions,DST,DET,CLE,A,4,5.3,9.0,3500
2025,4,Chargers,DST,LAC,NYG,A-,5,6.0,7.9,3300
2025,4,Packers,DST,GB,DAL,B+,6,7.7,7.8,3400
2025,4,Vikings,DST,MIN,PIT,B+,7,13.3,7.4,3300
2025,4,Eagles,DST,PHI,TB,B,8,7.0,7.2,3000
2025,4,Patriots,DST,NE,CAR,B-,9,7.3,6.9,3100
2025,4,Steelers,DST,PIT,MIN,B-,10,7.7,6.9,3100
2025,4,Seahawks,DST,SEA,ARI,C+,11,12.7,6.8,2800
2025,4,49ers,DST,SF,JAX,C+,12,6.3,6.6,3200
2025,4,Cardinals,DST,ARI,SEA,C,13,8.0,6.5,2900
2025,4,Titans,DST,TEN,HOU,C,14,3.3,6.4,2300
2025,4,Jets,DST,NYJ,MIA,C-,15,4.0,6.3,2500
2025,4,Commanders,DST,WAS,ATL,C-,16,7.3,6.2,3000
