year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2024,2,Zay Flowers,WR,BAL,LV,B+,24,11.1,13.9,6300
2024,2,DK Metcalf,WR,SEA,NE,B,25,5.9,13.8,5900
2024,2,Terry McLaurin,WR,WAS,NYG,B,26,3.7,13.8,5700
2024,2,Amari Cooper,WR,CLE,JAX,B,27,3.6,13.7,6200
2024,2,Xavier Worthy,WR,KC,CIN,B,28,20.8,13.4,6100
2024,2,Tank Dell,WR,HOU,CHI,B-,29,8.9,13.0,5500
2024,2,George Pickens,WR,PIT,DEN,C+,30,13.5,12.9,5800
2024,2,Christian Kirk,WR,JAX,CLE,B-,31,4.0,12.8,5500
2024,2,Jameson Williams,WR,DET,TB,C+,32,24.4,12.5,5300
2024,2,Brian Thomas,WR,JAX,CLE,C+,33,14.7,12.4,4800
2024,2,Ladd McConkey,WR,LAC,CAR,C+,34,14.9,12.1,4900
2024,2,Diontae Johnson,WR,CAR,LAC,C,35,3.9,12.0,5100
2024,2,Calvin Ridley,WR,TEN,NYJ,C,36,8.0,11.8,5800
2024,2,Courtland Sutton,WR,DEN,PIT,C,37,7.8,11.6,5400
2024,2,Brandin Cooks,WR,DAL,NO,C,38,14.5,11.5,5600
2024,2,Jayden Reed,WR,GB,IND,C,39,33.1,11.5,6000
2024,2,Khalil Shakir,WR,BUF,MIA,C,40,13.2,11.3,5300
2024,2,Rashid Shaheed,WR,NO,DAL,C,41,16.3,11.2,4600
2024,2,Jaxon Smith-Njigba,WR,SEA,NE,C,42,3.9,11.1,4900
2024,2,Tyler Lockett,WR,SEA,NE,C,43,13.7,10.9,5300
2024,2,Demarcus Robinson,WR,LAR,ARI,C,44,8.2,10.9,4000
2024,2,Keon Coleman,WR,BUF,MIA,C,45,9.1,10.7,5000
2024,2,Greg Dortch,WR,ARI,LAR,C-,46,11.1,10.7,4600
2024,2,WanDale Robinson,WR,NYG,WAS,C-,47,11.8,10.7,4300
2024,2,Joshua Palmer,WR,LAC,CAR,C-,48,3.5,10.1,5000
2024,2,Jakobi Meyers,WR,LV,BAL,C-,49,9.4,10.1,5100
2024,2,Jerry Jeudy,WR,CLE,JAX,C-,50,11.5,9.8,5100
2024,2,Sam LaPorta,TE,DET,TB,A+,1,8.5,14.8,6300
2024,2,Trey McBride,TE,ARI,LAR,A,2,8.0,14.1,6000
2024,2,Travis Kelce,TE,KC,CIN,A,3,6.4,14.0,6200
2024,2,Dalton Kincaid,TE,BUF,MIA,A-,4,2.1,12.8,5500
2024,2,George Kittle,TE,SF,MIN,A-,5,8.0,12.3,5500
2024,2,Kyle Pitts,TE,ATL,PHI,B+,6,11.6,12.3,4900
2024,2,Mark Andrews,TE,BAL,LV,B+,7,3.4,11.7,5000
2024,2,Brock Bowers,TE,LV,BAL,B,8,11.8,11.6,4400
2024,2,Dallas Goedert,TE,PHI,ATL,B,9,7.1,11.1,4500
2024,2,Isaiah Likely,TE,BAL,LV,B-,10,26.1,10.4,4800
2024,2,Colby Parkinson,TE,LAR,ARI,C+,11,8.7,9.6,3100
2024,2,Pat Freiermuth,TE,PIT,DEN,C,12,6.7,8.6,4100
2024,2,Dalton Schultz,TE,HOU,CHI,C,13,4.6,8.5,4600
2024,2,Jets,DST,NYJ,TEN,A+,1,2.0,9.1,3800
2024,2,Ravens,DST,BAL,LV,A,2,4.0,8.4,3700
2024,2,Steelers,DST,PIT,DEN,A,3,12.0,8.4,3500
2024,2,Chargers,DST,LAC,CAR,A,4,14.0,8.4,3400
2024,2,49ers,DST,SF,MIN,A-,5,6.0,8.3,3600
2024,2,Cowboys,DST,DAL,NO,B+,6,17.0,8.2,4000
2024,2,Colts,DST,IND,GB,B+,7,5.0,8.2,3300
2024,2,Seahawks,DST,SEA,NE,B,8,9.0,7.7,3000
2024,2,Chiefs,DST,KC,CIN,B-,9,4.0,7.4,3200
2024,2,Texans,DST,HOU,CHI,B,10,4.0,7.3,3100
2024,2,Browns,DST,CLE,JAX,B-,11,2.0,7.1,3300
2024,2,Eagles,DST,PHI,ATL,C+,12,3.0,6.7,3400
2024,2,Jaguars,DST,JAX,CLE,C+,13,4.0,6.6,3100
2024,2,Patriots,DST,NE,SEA,C,14,11.0,6.6,2800
2024,2,Commanders,DST,WAS,NYG,C-,15,-3.0,6.5,3000
2024,2,Broncos,DST,DEN,PIT,C-,16,10.0,6.4,2800
