year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,8,DK Metcalf,WR,PIT,GB,A,13,17.0,13.9,5300
2025,8,Stefon Diggs,WR,NE,CLE,A,14,15.1,13.8,5800
2025,8,Tetairoa McMillan,WR,CAR,BUF,A,15,11.9,13.7,5700
2025,8,Jaylen Waddle,WR,MIA,ATL,A,16,12.3,13.5,5700
2025,8,Tee Higgins,WR,CIN,NYJ,A,17,12.6,12.7,5600
2025,8,Michael Pittman,WR,IND,TEN,A,18,13.7,12.7,5600
2025,8,WanDale Robinson,WR,NYG,PHI,A-,19,12.1,12.6,5200
2025,8,Keenan Allen,WR,LAC,MIN,A-,20,13.8,12.6,5800
2025,8,Zay Flowers,WR,BAL,CHI,A-,21,11.7,12.6,5400
2025,8,Romeo Doubs,WR,GB,PIT,B+,22,17.8,12.5,5200
2025,8,Xavier Worthy,WR,KC,WAS,B,23,11.7,12.2,5600
2025,8,Jordan Addison,WR,MIN,LAC,B,24,17.4,12.1,5500
2025,8,Quentin Johnston,WR,LAC,MIN,B,25,13.9,12.0,5900
2025,8,Khalil Shakir,WR,BUF,CAR,B-,26,11.7,12.0,5100
2025,8,Deebo Samuel,WR,WAS,KC,B-,27,16.4,11.3,6000
2025,8,Rashid Shaheed,WR,NO,TB,C+,28,11.4,10.9,4700
2025,8,Matthew Golden,WR,GB,PIT,C+,29,10.7,10.8,5000
2025,8,Tez Johnson,WR,TB,NO,C+,30,9.9,10.1,4300
2025,8,DJ Moore,WR,CHI,BAL,C+,31,8.1,10.4,5300
2025,8,Terry McLaurin,WR,WAS,KC,C+,32,0.0,9.7,5500
2025,8,Jauan Jennings,WR,SF,HOU,C+,33,5.1,9.9,4600
2025,8,Darnell Mooney,WR,ATL,MIA,C,34,6.2,9.7,4400
2025,8,Troy Franklin,WR,DEN,DAL,C,35,8.5,9.3,4200
2025,8,Jerry Jeudy,WR,CLE,NE,C,36,6.1,9.7,4100
2025,8,Josh Downs,WR,IND,TEN,C,37,11.3,9.3,4700
2025,8,Kendrick Bourne,WR,SF,HOU,C,38,12.4,9.1,5100
2025,8,Keon Coleman,WR,BUF,CAR,C,39,7.3,8.8,5000
2025,8,Alec Pierce,WR,IND,TEN,C,40,10.8,8.7,4600
2025,8,Elic Ayomanor,WR,TEN,IND,C,41,5.2,8.6,3900
2025,8,Marvin Mims,WR,DEN,DAL,C,42,11.3,8.6,3900
2025,8,Sterling Shepard,WR,TB,NO,C,43,7.6,8.6,4500
2025,8,Kayshon Boutte,WR,NE,CLE,C,44,12.5,8.6,4800
2025,8,Jaylin Noel,WR,HOU,SF,C,45,7.5,8.5,3500
2025,8,Xavier Legette,WR,CAR,BUF,C,46,12.8,8.4,4000
2025,8,Malik Washington,WR,MIA,ATL,C-,47,5.6,8.2,3700
2025,8,Jayden Higgins,WR,HOU,SF,C-,48,5.5,8.1,3500
2025,8,Olamide Zaccheaus,WR,CHI,BAL,C-,50,5.6,8.0,3300
2025,8,Calvin Austin,WR,PIT,GB,C-,51,3.3,7.9,3800
2025,8,Darius Slayton,WR,NYG,PHI,C-,56,5.8,6.9,4300
2025,8,Tyler Warren,TE,IND,TEN,A+,1,17.0,13.7,5500
2025,8,Tucker Kraft,TE,GB,PIT,A,2,13.2,12.1,5400
2025,8,Dallas Goedert,TE,PHI,NYG,A,3,15.4,11.7,4200
2025,8,Jake Ferguson,TE,DAL,DEN,A,4,18.8,11.4,6000
2025,8,George Kittle,TE,SF,HOU,A,5,0.0,11.4,4500
2025,8,Travis Kelce,TE,KC,WAS,B+,6,12.8,11.2,5000
2025,8,Dalton Schultz,TE,HOU,SF,B,7,12.6,10.8,3300
2025,8,Oronde Gadsden,TE,LAC,MIN,B,8,11.8,10.7,4800
2025,8,Dalton Kincaid,TE,BUF,CAR,B-,9,13.3,10.5,4300
2025,8,Kyle Pitts,TE,ATL,MIA,B-,10,12.0,10.4,3900
2025,8,Cade Otton,TE,TB,NO,C+,11,9.9,9.9,3400
2025,8,Mason Taylor,TE,NYJ,CIN,C,12,9.1,9.5,3500
2025,8,Harold Fannin,TE,CLE,NE,C,13,9.6,9.5,4400
2025,8,Hunter Henry,TE,NE,CLE,C,14,7.9,9.4,3800
2025,8,Evan Engram,TE,DEN,DAL,C-,15,9.8,9.3,4100
2025,8,Colts,DST,IND,TEN,A+,1,8.3,8.3,3800
2025,8,Patriots,DST,NE,CLE,A,2,10.8,8.2,3600
2025,8,Chiefs,DST,KC,WAS,A,3,7.5,8.2,3700
2025,8,Falcons,DST,ATL,MIA,A-,4,5.7,8.0,3500
2025,8,Eagles,DST,PHI,NYG,B+,5,7.3,8.0,3200
2025,8,Bills,DST,BUF,CAR,B+,6,5.3,7.5,3300
2025,8,Texans,DST,HOU,SF,B,7,14.3,7.3,3000
2025,8,Buccaneers,DST,TB,NO,B,8,5.8,7.0,3400
2025,8,Bengals,DST,CIN,NYJ,B,9,2.3,6.8,2700
2025,8,Packers,DST,GB,PIT,B,10,2.3,6.8,3000
2025,8,Chargers,DST,LAC,MIN,B-,11,3.5,6.6,2900
2025,8,Broncos,DST,DEN,DAL,B-,12,8.8,6.5,3100
2025,8,Vikings,DST,MIN,LAC,C+,13,3.3,6.5,2500
2025,8,49ers,DST,SF,HOU,C+,14,3.8,6.5,2900
2025,8,Steelers,DST,PIT,GB,C,15,7.0,6.4,2800
2025,8,Browns,DST,CLE,NE,C,16,8.3,5.8,2500
2025,8,Ravens,DST,BAL,CHI,C-,17,0.0,5.8,2800
