year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,13,Josh Allen,QB,BUF,PIT,A,2,26.0,22.0,7500
2025,13,Jalen Hurts,QB,PHI,CHI,A,4,19.1,21.0,6600
2025,13,Drake Maye,QB,NE,NYG,A,5,17.2,20.6,6800
2025,13,Matthew Stafford,QB,LAR,CAR,B+,6,22.5,20.0,7000
2025,13,Justin Herbert,QB,LAC,LV,B+,7,15.9,19.4,6500
2025,13,Bo Nix,QB,DEN,WAS,B,9,13.3,18.6,6100
2025,13,Jacoby Brissett,QB,ARI,TB,B-,11,21.7,17.9,5800
2025,13,Jaxson Dart,QB,NYG,NE,B-,12,26.8,17.6,5500
2025,13,Sam Darnold,QB,SEA,MIN,C+,14,15.0,17.1,5600
2025,13,Trevor Lawrence,QB,JAX,TEN,C,15,17.3,16.9,5400
2025,13,Caleb Williams,QB,CHI,PHI,C-,17,24.0,16.4,5700
2025,13,Daniel Jones,QB,IND,HOU,C-,18,16.8,16.2,6300
2025,13,DeVon Achane,RB,MIA,NO,A+,1,26.2,22.9,8300
2025,13,Christian McCaffrey,RB,SF,CLE,A+,3,28.6,20.6,9300
2025,13,Jonathan Taylor,RB,IND,HOU,A+,4,22.0,20.5,9800
2025,13,Bijan Robinson,RB,ATL,NYJ,A,5,18.4,20.4,8500
2025,13,TreVeyon Henderson,RB,NE,NYG,A,6,21.0,17.9,6100
2025,13,James Cook,RB,BUF,PIT,A,7,16.6,17.0,7600
2025,13,Saquon Barkley,RB,PHI,CHI,A,8,11.8,16.8,7200
2025,13,Breece Hall,RB,NYJ,ATL,A-,11,13.9,15.4,6000
2025,13,Kyren Williams,RB,LAR,CAR,A-,12,15.6,15.1,6600
2025,13,Travis Etienne,RB,JAX,TEN,B+,13,18.0,15.0,6500
2025,13,Rico Dowdle,RB,CAR,LAR,B+,16,17.5,14.4,6900
2025,13,Ashton Jeanty,RB,LV,LAC,B,17,17.4,14.2,6400
2025,13,Jaylen Warren,RB,PIT,BUF,B,18,12.4,13.7,6300
2025,13,RJ Harvey,RB,DEN,WAS,B,19,9.5,13.5,5400
2025,13,Kenneth Walker,RB,SEA,MIN,B,20,12.3,12.8,5300
2025,13,Woody Marks,RB,HOU,IND,B-,21,8.2,12.4,5800
2025,13,Quinshon Judkins,RB,CLE,SF,B-,22,11.0,12.3,6200
2025,13,Aaron Jones,RB,MIN,SEA,C+,24,11.9,11.9,5600
2025,13,Devin Neal,RB,NO,MIA,C+,25,6.5,11.3,5000
2025,13,Tyrone Tracy,RB,NYG,NE,C+,26,12.2,11.2,5600
2025,13,Kimani Vidal,RB,LAC,LV,C+,27,8.0,10.2,5700
2025,13,Kenneth Gainwell,RB,PIT,BUF,C,29,14.4,10.7,5300
2025,13,DAndre Swift,RB,CHI,PHI,C,30,8.6,10.0,5700
2025,13,Zach Charbonnet,RB,SEA,MIN,C,32,9.0,9.9,4800
2025,13,Tony Pollard,RB,TEN,JAX,C-,33,7.2,9.6,4900
2025,13,Kyle Monangai,RB,CHI,PHI,C,34,13.3,9.3,5200
2025,13,Bhayshul Tuten,RB,JAX,TEN,C-,35,6.7,8.9,4500
2025,13,Tyjae Spears,RB,TEN,JAX,C-,36,8.0,8.6,4700
2025,13,Chris Rodriguez,RB,WAS,DEN,C-,37,9.9,8.5,4300
2025,13,Trey Benson,RB,ARI,TB,C,39,0.0,8.4,5400
2025,13,Jaxon Smith-Njigba,WR,SEA,MIN,A+,1,25.0,21.1,9500
2025,13,Puka Nacua,WR,LAR,CAR,A+,5,17.8,18.7,9000
2025,13,Davante Adams,WR,LAR,CAR,A,7,18.3,17.3,7500
2025,13,Jaylen Waddle,WR,MIA,NO,A,9,13.9,15.7,6800
2025,13,Nico Collins,WR,HOU,IND,A,10,17.5,15.7,6700
2025,13,Chris Olave,WR,NO,MIA,A,11,15.4,15.1,6400
2025,13,AJ Brown,WR,PHI,CHI,A,12,13.4,14.8,6100
2025,13,Tetairoa McMillan,WR,CAR,LAR,A,13,16.0,14.3,6100
2025,13,Emeka Egbuka,WR,TB,ARI,A,14,12.9,14.0,6500
2025,13,WanDale Robinson,WR,NYG,NE,A,15,16.0,13.8,6000
2025,13,Ladd McConkey,WR,LAC,LV,A,16,11.5,13.7,6300
2025,13,DeVonta Smith,WR,PHI,CHI,A-,18,11.2,13.5,5600
2025,13,Justin Jefferson,WR,MIN,SEA,A-,19,11.1,13.4,7100
2025,13,Stefon Diggs,WR,NE,NYG,A-,20,13.0,13.4,6200
2025,13,Michael Wilson,WR,ARI,TB,A-,21,18.0,13.1,5900
2025,13,Michael Pittman,WR,IND,HOU,B+,22,12.7,13.0,5800
2025,13,Troy Franklin,WR,DEN,WAS,B,23,11.9,12.9,5300
2025,13,Khalil Shakir,WR,BUF,PIT,B,24,10.5,12.8,5500
2025,13,Courtland Sutton,WR,DEN,WAS,B,25,8.4,12.7,5800
2025,13,Rome Odunze,WR,CHI,PHI,B-,27,8.8,12.2,5900
2025,13,DK Metcalf,WR,PIT,BUF,C+,28,8.4,12.1,5600
2025,13,Deebo Samuel,WR,WAS,DEN,C+,30,14.3,11.8,5700
2025,13,Jauan Jennings,WR,SF,CLE,C+,31,13.9,11.7,4700
2025,13,Darnell Mooney,WR,ATL,NYJ,C+,32,7.0,11.5,5300
2025,13,Jakobi Meyers,WR,JAX,TEN,C+,33,10.0,11.1,5700
2025,13,Keenan Allen,WR,LAC,LV,C,36,6.4,10.6,5000
2025,13,Parker Washington,WR,JAX,TEN,C,37,14.3,10.0,5400
2025,13,Brian Thomas,WR,JAX,TEN,C,38,8.5,9.9,6200
2025,13,Quentin Johnston,WR,LAC,LV,C,39,8.2,9.9,4900
2025,13,Alec Pierce,WR,IND,HOU,C,40,13.2,9.9,4800
2025,13,DJ Moore,WR,CHI,PHI,C,41,12.4,9.5,4900
2025,13,Tre Tucker,WR,LV,LAC,C,42,8.2,9.5,4800
2025,13,Chimere Dike,WR,TEN,JAX,C,43,10.8,9.5,4400
2025,13,Jayden Higgins,WR,HOU,IND,C,44,10.0,9.4,3900
2025,13,John Metchie,WR,NYJ,ATL,C-,45,10.9,9.3,3800
2025,13,Luther Burden,WR,CHI,PHI,C-,46,7.6,9.1,3900
2025,13,Ricky Pearsall,WR,SF,CLE,C-,47,1.3,8.8,5200
2025,13,Greg Dortch,WR,ARI,TB,C-,48,10.6,8.8,4600
2025,13,Jordan Addison,WR,MIN,SEA,C-,50,6.2,8.8,5100
2025,13,Kayshon Boutte,WR,NE,NYG,C-,51,1.8,8.8,4700
2025,13,Trey McBride,TE,ARI,TB,A+,1,22.2,18.0,7800
2025,13,Brock Bowers,TE,LV,LAC,A,2,18.2,15.1,5800
2025,13,George Kittle,TE,SF,CLE,A,4,17.2,13.1,5300
2025,13,Tyler Warren,TE,IND,HOU,A-,5,11.7,12.1,5200
2025,13,Oronde Gadsden,TE,LAC,LV,B+,6,7.4,11.6,4300
2025,13,Hunter Henry,TE,NE,NYG,B-,9,11.0,10.6,4400
2025,13,Dallas Goedert,TE,PHI,CHI,C+,10,5.6,10.5,4100
