year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2024,10,Amon-Ra St Brown,WR,DET,HOU,A+,4,16.6,17.0,8100
2024,10,Cooper Kupp,WR,LAR,MIA,A+,5,18.8,16.9,7700
2024,10,Garrett Wilson,WR,NYJ,ARI,A,6,21.0,16.8,7200
2024,10,Puka Nacua,WR,LAR,MIA,A,7,10.1,16.5,7100
2024,10,Davante Adams,WR,NYJ,ARI,A,8,12.5,16.3,7000
2024,10,Tyreek Hill,WR,MIA,LAR,A,9,9.2,16.3,7500
2024,10,AJ Brown,WR,PHI,DAL,A,10,15.6,15.9,8200
2024,10,Zay Flowers,WR,BAL,CIN,A,11,18.7,15.9,7200
2024,10,Drake London,WR,ATL,NO,A,12,14.0,15.8,6700
2024,10,Josh Downs,WR,IND,BUF,A,13,13.8,15.2,6200
2024,10,CeeDee Lamb,WR,DAL,PHI,A,14,24.0,15.0,8600
2024,10,Deebo Samuel,WR,SF,TB,A,15,11.1,14.4,6900
2024,10,Terry McLaurin,WR,WAS,PIT,A,16,18.1,14.1,7300
2024,10,George Pickens,WR,PIT,WAS,A,17,13.9,14.1,6800
2024,10,Khalil Shakir,WR,BUF,IND,A-,18,12.1,13.7,6000
2024,10,DeVonta Smith,WR,PHI,DAL,A-,19,13.9,13.7,7800
2024,10,Tank Dell,WR,HOU,DET,A-,20,12.7,13.1,7400
2024,10,Ladd McConkey,WR,LAC,TEN,A-,21,14.6,13.0,5900
2024,10,Darnell Mooney,WR,ATL,NO,A-,22,13.7,12.6,6500
2024,10,DeAndre Hopkins,WR,KC,DEN,B+,23,10.9,12.5,5300
2024,10,Brian Thomas,WR,JAX,MIN,B+,24,12.3,12.4,6600
2024,10,Marvin Harrison,WR,ARI,NYJ,B,25,7.9,12.0,6400
2024,10,DJ Moore,WR,CHI,NE,B,26,6.2,11.6,6300
2024,10,Jaylen Waddle,WR,MIA,LAR,B,27,6.1,11.6,5600
2024,10,Calvin Ridley,WR,TEN,LAC,B-,28,10.8,11.4,5700
2024,10,Courtland Sutton,WR,DEN,KC,B-,29,13.9,11.1,5600
2024,10,Jordan Addison,WR,MIN,JAX,C+,30,10.0,11.1,5300
2024,10,Jauan Jennings,WR,SF,TB,C+,31,5.7,11.0,5200
2024,10,WanDale Robinson,WR,NYG,CAR,B,32,7.6,11.0,5500
2024,10,Keenan Allen,WR,CHI,NE,C+,33,11.5,10.5,5400
2024,10,Rome Odunze,WR,CHI,NE,C+,34,9.9,10.4,5200
2024,10,Xavier Legette,WR,CAR,NYG,C+,35,10.4,10.3,5700
2024,10,Quentin Johnston,WR,LAC,TEN,C+,36,13.6,10.2,4900
2024,10,Jameson Williams,WR,DET,HOU,C+,37,9.2,10.0,5900
2024,10,Noah Brown,WR,WAS,PIT,C,38,9.9,10.0,4300
2024,10,DeMario Douglas,WR,NE,CHI,C,39,9.6,9.4,4400
2024,10,Xavier Worthy,WR,KC,DEN,C,40,6.0,9.3,6100
2024,10,Rashod Bateman,WR,BAL,CIN,C,41,10.6,9.3,4300
2024,10,Ricky Pearsall,WR,SF,TB,C,42,8.4,9.3,4400
2024,10,Ray-Ray McCloud,WR,ATL,NO,C,43,6.3,9.1,4300
2024,10,Alec Pierce,WR,IND,BUF,C,44,3.2,9.1,4900
2024,10,Demarcus Robinson,WR,LAR,MIA,C,45,15.6,9.1,5100
2024,10,Nico Collins,WR,HOU,DET,C,46,0.0,8.8,7900
2024,10,Jalen Coker,WR,CAR,NYG,C-,47,7.9,8.7,3800
2024,10,Diontae Johnson,WR,BAL,CIN,C-,48,7.5,8.6,5800
2024,10,Joshua Palmer,WR,LAC,TEN,C-,49,9.9,8.5,4800
2024,10,Mason Tipton,WR,NO,ATL,C-,51,4.1,8.4,4500
2024,10,Jalen Tolbert,WR,DAL,PHI,C-,52,8.9,8.3,5100
2024,10,Sterling Shepard,WR,TB,SF,C-,53,7.2,7.9,4100
2024,10,Adonai Mitchell,WR,IND,BUF,C-,54,3.3,7.8,3400
2024,10,Travis Kelce,TE,KC,DEN,A+,1,17.6,14.7,6000
2024,10,George Kittle,TE,SF,TB,A,2,20.9,14.5,5800
2024,10,Cade Otton,TE,TB,SF,A,3,19.6,13.5,5500
2024,10,Trey McBride,TE,ARI,NYJ,A-,4,15.5,12.5,5700
2024,10,Evan Engram,TE,JAX,MIN,B+,5,13.0,12.4,5300
2024,10,Dalton Kincaid,TE,BUF,IND,B+,6,9.9,11.7,4900
2024,10,Mike Gesicki,TE,CIN,BAL,B,7,10.1,11.5,3600
2024,10,Mark Andrews,TE,BAL,CIN,B,8,13.7,10.7,4100
2024,10,Kyle Pitts,TE,ATL,NO,B-,9,12.7,10.6,4800
2024,10,Taysom Hill,TE,NO,ATL,B-,10,11.1,10.4,4000
2024,10,TJ Hockenson,TE,MIN,JAX,C+,11,5.7,10.3,4700
2024,10,Jake Ferguson,TE,DAL,PHI,C+,12,8.8,9.7,5000
2024,10,Hunter Henry,TE,NE,CHI,C,13,13.1,9.2,3900
2024,10,Sam LaPorta,TE,DET,HOU,C,14,9.3,9.1,4600
2024,10,Jonnu Smith,TE,MIA,LAR,C-,15,12.7,8.9,3700
2024,10,Chargers,DST,LAC,TEN,A+,1,10.0,7.8,3800
2024,10,Eagles,DST,PHI,DAL,A,2,9.8,7.6,3500
2024,10,Bears,DST,CHI,NE,A,3,6.3,7.6,3000
2024,10,Vikings,DST,MIN,JAX,A,4,7.7,7.3,3700
2024,10,Chiefs,DST,KC,DEN,A-,5,6.0,6.8,3600
2024,10,Giants,DST,NYG,CAR,B+,6,4.3,6.7,2800
2024,10,Bills,DST,BUF,IND,B+,7,7.3,6.7,3200
2024,10,49ers,DST,SF,TB,B,8,6.0,6.4,3300
2024,10,Lions,DST,DET,HOU,B,9,12.3,6.1,3100
2024,10,Jets,DST,NYJ,ARI,B-,10,3.8,6.0,2900
2024,10,Steelers,DST,PIT,WAS,B-,11,12.0,6.0,3000
2024,10,Falcons,DST,ATL,NO,C+,12,3.5,5.9,3400
2024,10,Commanders,DST,WAS,PIT,C+,13,7.3,5.7,3100
2024,10,Ravens,DST,BAL,CIN,C,14,6.0,5.6,3300
2024,10,Patriots,DST,NE,CHI,C,15,1.0,5.6,2500
2024,10,Rams,DST,LAR,MIA,C,16,15.0,5.6,2700
2024,10,Cardinals,DST,ARI,NYJ,C-,17,6.0,5.6,2900
