year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2024,5,Lamar Jackson,QB,BAL,CIN,A+,1,23.0,22.1,7500
2024,5,Josh Allen,QB,BUF,HOU,A,2,19.8,21.5,7700
2024,5,Jayden Daniels,QB,WAS,CLE,A,3,23.7,20.5,6800
2024,5,Brock Purdy,QB,SF,ARI,A,4,16.7,19.8,6200
2024,5,Jordan Love,QB,GB,LAR,A-,5,24.3,19.2,6500
2024,5,Justin Fields,QB,PIT,DAL,B+,6,18.7,18.6,5800
2024,5,CJ Stroud,QB,HOU,BUF,B+,7,17.1,18.4,7200
2024,5,Joe Burrow,QB,CIN,BAL,B,8,17.0,18.1,6400
2024,5,Geno Smith,QB,SEA,NYG,B,9,18.2,17.8,5900
2024,5,Kyler Murray,QB,ARI,SF,B,10,17.1,17.6,6700
2024,5,Patrick Mahomes,QB,KC,NO,B-,11,15.6,17.3,7000
2024,5,Baker Mayfield,QB,TB,ATL,B-,12,22.0,17.0,6600
2024,5,Trevor Lawrence,QB,JAX,IND,C+,13,12.5,16.7,5700
2024,5,Deshaun Watson,QB,CLE,WAS,C+,14,14.4,16.3,5300
2024,5,Dak Prescott,QB,DAL,PIT,C,15,18.3,15.9,6900
2024,5,Caleb Williams,QB,CHI,CAR,C,16,11.9,15.6,5800
2024,5,Sam Darnold,QB,MIN,NYJ,C-,17,20.3,15.3,5900
2024,5,Joe Flacco,QB,IND,JAX,C-,18,15.0,15.1,5500
2024,5,Jordan Mason,RB,SF,ARI,A+,1,18.6,19.3,7400
2024,5,Kyren Williams,RB,LAR,GB,A+,2,20.4,18.8,7600
2024,5,Alvin Kamara,RB,NO,KC,A+,3,26.7,17.6,7500
2024,5,Derrick Henry,RB,BAL,CIN,A,4,23.4,17.5,7800
2024,5,Kenneth Walker,RB,SEA,NYG,A,5,26.3,16.8,6800
2024,5,Bijan Robinson,RB,ATL,TB,A,6,14.2,16.8,7100
2024,5,Aaron Jones,RB,MIN,NYJ,A,7,18.1,16.7,6700
2024,5,Breece Hall,RB,NYJ,MIN,A,8,16.2,15.4,7300
2024,5,James Cook,RB,BUF,HOU,A-,9,16.6,15.3,7000
2024,5,Josh Jacobs,RB,GB,LAR,A-,10,10.8,15.2,6400
2024,5,Chuba Hubbard,RB,CAR,CHI,A-,11,15.8,15.0,6100
2024,5,Najee Harris,RB,PIT,DAL,A-,12,10.3,14.8,5800
2024,5,Travis Etienne,RB,JAX,IND,B+,13,11.6,14.1,6700
2024,5,DAndre Swift,RB,CHI,CAR,B+,14,12.2,13.7,5700
2024,5,Brian Robinson,RB,WAS,CLE,B+,15,15.9,13.4,6600
2024,5,James Conner,RB,ARI,SF,B,16,15.1,13.3,6500
2024,5,DeVon Achane,RB,MIA,NE,B,17,16.8,13.2,7200
2024,5,Jerome Ford,RB,CLE,WAS,B,18,13.0,12.9,5800
2024,5,Kareem Hunt,RB,KC,NO,B,19,10.5,12.6,5500
2024,5,Javonte Williams,RB,DEN,LV,B,20,7.7,12.3,5200
2024,5,Zack Moss,RB,CIN,BAL,B-,21,14.6,12.0,6000
2024,5,Trey Sermon,RB,IND,JAX,B-,22,2.5,12.0,5700
2024,5,Antonio Gibson,RB,NE,MIA,B-,23,7.7,11.9,5100
2024,5,Rachaad White,RB,TB,ATL,B-,24,9.7,11.5,5900
