year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,2,Josh Allen,QB,BUF,NYJ,A+,1,38.8,23.7,7100
2025,2,Lamar Jackson,QB,BAL,CLE,A,2,29.4,22.5,7000
2025,2,Jalen Hurts,QB,PHI,KC,A,3,24.3,21.9,6800
2025,2,Joe Burrow,QB,CIN,JAX,A,4,8.8,21.1,6600
2025,2,Jayden Daniels,QB,WAS,GB,A-,5,20.1,20.2,6700
2025,2,Justin Herbert,QB,LAC,LV,B+,6,27.9,19.8,5900
2025,2,Justin Fields,QB,NYJ,BUF,B+,7,29.5,19.3,5700
2025,2,Kyler Murray,QB,ARI,CAR,B,8,18.3,18.8,6400
2025,2,Patrick Mahomes,QB,KC,PHI,B,9,26.0,18.4,6200
2025,2,Drake Maye,QB,NE,MIA,B-,10,16.8,18.2,5200
2025,2,Baker Mayfield,QB,TB,HOU,B-,11,22.6,18.1,6500
2025,2,Dak Prescott,QB,DAL,NYG,B-,12,7.8,18.0,5900
2025,2,Bo Nix,QB,DEN,IND,C+,13,8.8,17.8,6100
2025,2,Trevor Lawrence,QB,JAX,CIN,C,14,11.3,17.8,5600
2025,2,Jordan Love,QB,GB,WAS,C,15,15.9,17.7,6000
2025,2,JJ McCarthy,QB,MIN,ATL,C,16,23.2,17.5,5400
2025,2,Caleb Williams,QB,CHI,DET,C,17,24.2,17.3,5400
2025,2,Jared Goff,QB,DET,CHI,C-,18,11.9,17.0,6000
2025,2,Christian McCaffrey,RB,SF,NO,A+,1,23.2,19.4,7500
2025,2,Bijan Robinson,RB,ATL,MIN,A+,2,24.4,19.0,7900
2025,2,Derrick Henry,RB,BAL,CLE,A+,3,29.2,18.3,8200
2025,2,Jahmyr Gibbs,RB,DET,CHI,A,4,15.0,18.3,7400
2025,2,Saquon Barkley,RB,PHI,KC,A,5,18.4,18.0,8000
2025,2,Chase Brown,RB,CIN,JAX,A,6,13.1,17.9,6800
2025,2,Josh Jacobs,RB,GB,WAS,A,7,14.0,17.4,6500
2025,2,DeVon Achane,RB,MIA,NE,A,8,16.5,17.1,6900
2025,2,James Conner,RB,ARI,CAR,A-,10,14.4,16.1,6600
2025,2,Kyren Williams,RB,LAR,TEN,A-,11,13.9,15.8,6300
2025,2,Ashton Jeanty,RB,LV,LAC,A-,12,12.0,15.6,7000
2025,2,Breece Hall,RB,NYJ,BUF,B+,13,16.5,15.1,6200
2025,2,Jonathan Taylor,RB,IND,DEN,B+,14,12.8,15.1,6700
2025,2,Travis Etienne,RB,JAX,CIN,B+,15,18.6,14.9,5700
2025,2,James Cook,RB,BUF,NYJ,B,16,21.2,14.4,6400
2025,2,Alvin Kamara,RB,NO,SF,B,17,13.7,14.3,6100
2025,2,Chuba Hubbard,RB,CAR,ARI,B,18,17.9,14.2,6000
2025,2,Omarion Hampton,RB,LAC,LV,B,19,8.1,13.9,5800
2025,2,Tony Pollard,RB,TEN,LAR,B,20,7.9,13.7,5900
2025,2,Javonte Williams,RB,DAL,NYG,B-,21,20.4,13.1,5800
2025,2,DAndre Swift,RB,CHI,DET,B-,22,9.5,13.0,5700
2025,2,TreVeyon Henderson,RB,NE,MIA,B-,23,11.1,13.0,5500
2025,2,Jaylen Warren,RB,PIT,SEA,C+,24,13.9,12.9,5400
2025,2,Kenneth Walker,RB,SEA,PIT,C+,25,5.4,12.6,5600
2025,2,David Montgomery,RB,DET,CHI,C+,26,8.3,12.5,5400
2025,2,JK Dobbins,RB,DEN,IND,C+,27,14.8,11.3,5600
2025,2,Aaron Jones,RB,MIN,ATL,C+,28,15.7,11.2,5300
2025,2,Zach Charbonnet,RB,SEA,PIT,C,29,10.7,10.9,5100
2025,2,Jacory Croskey-Merritt,RB,WAS,GB,C,30,14.2,10.9,5000
2025,2,Isiah Pacheco,RB,KC,PHI,C,31,4.8,10.9,5500
2025,2,Tyrone Tracy,RB,NYG,DAL,C,32,5.5,10.8,5300
2025,2,Jordan Mason,RB,MIN,ATL,C,33,8.5,10.5,5100
2025,2,Austin Ekeler,RB,WAS,GB,C,34,8.7,10.0,4800
2025,2,Dylan Sampson,RB,CLE,BAL,C,35,17.3,9.5,5200
2025,2,RJ Harvey,RB,DEN,IND,C,36,7.9,9.4,5300
2025,2,Nick Chubb,RB,HOU,TB,C-,37,6.0,9.1,5000
2025,2,Rhamondre Stevenson,RB,NE,MIA,C-,38,4.7,8.8,5000
2025,2,Trey Benson,RB,ARI,CAR,C-,39,8.5,8.8,4600
2025,2,JaMarr Chase,WR,CIN,JAX,A+,1,4.6,20.3,8100
2025,2,CeeDee Lamb,WR,DAL,NYG,A+,2,18.0,19.8,7800
2025,2,Justin Jefferson,WR,MIN,ATL,A+,3,14.8,19.7,7700
2025,2,Malik Nabers,WR,NYG,DAL,A+,4,12.1,19.6,7100
2025,2,Puka Nacua,WR,LAR,TEN,A+,5,23.1,19.3,7600
2025,2,Nico Collins,WR,HOU,TB,A,6,5.5,17.1,7300
2025,2,Amon-Ra St Brown,WR,DET,CHI,A,7,8.5,17.0,7000
2025,2,Brian Thomas,WR,JAX,CIN,A,8,9.0,16.4,6700
2025,2,Jaxon Smith-Njigba,WR,SEA,PIT,A,9,19.4,16.1,6000
2025,2,Ladd McConkey,WR,LAC,LV,A,10,13.4,15.5,6900
2025,2,Drake London,WR,ATL,MIN,A,11,13.5,15.4,6500
2025,2,Garrett Wilson,WR,NYJ,BUF,A,12,22.5,15.0,6500
2025,2,AJ Brown,WR,PHI,KC,A,13,1.8,14.7,6600
2025,2,Tee Higgins,WR,CIN,JAX,A,14,6.3,14.5,6100
2025,2,Marvin Harrison,WR,ARI,CAR,A,15,18.1,14.4,5800
2025,2,Mike Evans,WR,TB,HOU,A,16,10.1,14.2,6800
2025,2,Courtland Sutton,WR,DEN,IND,A,17,18.1,14.2,6300
2025,2,DK Metcalf,WR,PIT,SEA,A-,18,12.3,14.2,5900
2025,2,Davante Adams,WR,LAR,TEN,A-,19,9.1,14.1,5900
2025,2,Emeka Egbuka,WR,TB,HOU,A-,20,23.6,14.1,5800
2025,2,Zay Flowers,WR,BAL,CLE,A-,21,28.1,14.0,6200
2025,2,Tetairoa McMillan,WR,CAR,ARI,B+,22,11.8,13.8,5400
2025,2,Terry McLaurin,WR,WAS,GB,B,23,4.7,13.7,5900
2025,2,DJ Moore,WR,CHI,DET,B,24,8.6,13.4,5600
2025,2,Ricky Pearsall,WR,SF,NO,B,25,14.8,13.3,5300
