year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2024,14,Tee Higgins,WR,CIN,DAL,A,7,23.9,16.2,6500
2024,14,Cooper Kupp,WR,LAR,BUF,A,8,17.1,16.1,7000
2024,14,Drake London,WR,ATL,MIN,A,9,14.7,15.8,6400
2024,14,Jaxon Smith-Njigba,WR,SEA,ARI,A,10,17.8,15.7,6300
2024,14,CeeDee Lamb,WR,DAL,CIN,A,11,12.4,15.2,7300
2024,14,Jakobi Meyers,WR,LV,TB,A,12,15.5,14.9,5600
2024,14,Tyreek Hill,WR,MIA,NYJ,A,13,15.2,14.8,7100
2024,14,Davante Adams,WR,NYJ,MIA,A,14,13.3,14.8,6700
2024,14,Calvin Ridley,WR,TEN,JAX,A,15,14.0,14.8,5700
2024,14,Ladd McConkey,WR,LAC,KC,A-,16,15.1,14.6,6300
2024,14,DK Metcalf,WR,SEA,ARI,A-,17,11.5,14.4,6200
2024,14,Malik Nabers,WR,NYG,NO,A-,18,12.8,14.3,6900
2024,14,Jerry Jeudy,WR,CLE,PIT,A-,19,27.1,13.5,5700
2024,14,Jayden Reed,WR,GB,DET,A-,20,11.7,13.5,6200
2024,14,Garrett Wilson,WR,NYJ,MIA,A-,21,8.0,13.4,6600
2024,14,Brian Thomas,WR,JAX,TEN,B+,22,11.8,13.3,5800
2024,14,Jauan Jennings,WR,SF,CHI,B+,23,14.8,13.3,5200
2024,14,Marvin Harrison,WR,ARI,SEA,B,24,13.7,13.1,6000
2024,14,DJ Moore,WR,CHI,SF,B,25,17.5,12.8,6100
2024,14,Khalil Shakir,WR,BUF,LAR,B,26,11.3,12.4,5900
2024,14,Keenan Allen,WR,CHI,SF,B,27,16.4,12.4,5600
2024,14,Darnell Mooney,WR,ATL,MIN,C+,28,8.1,12.2,5500
2024,14,Jameson Williams,WR,DET,GB,C+,29,13.1,12.2,5900
2024,14,Deebo Samuel,WR,SF,CHI,B-,30,6.5,11.9,5900
2024,14,DeVonta Smith,WR,PHI,CAR,B-,31,5.2,11.8,5800
2024,14,Jordan Addison,WR,MIN,ATL,C+,32,14.9,11.8,5300
2024,14,DeAndre Hopkins,WR,KC,LAC,C+,33,10.8,11.6,5400
2024,14,Jaylen Waddle,WR,MIA,NYJ,C+,34,13.5,11.5,5400
2024,14,Christian Watson,WR,GB,DET,C+,35,9.4,11.2,5100
2024,14,Elijah Moore,WR,CLE,PIT,C+,36,14.3,11.0,4800
2024,14,Amari Cooper,WR,BUF,LAR,C,37,5.9,10.8,5100
2024,14,Adam Thielen,WR,CAR,PHI,C,38,16.3,10.5,5300
2024,14,Nick Westbrook-Ikhine,WR,TEN,JAX,C,39,14.9,10.5,4700
2024,14,Rome Odunze,WR,CHI,SF,C,40,7.8,10.2,5000
2024,14,Xavier Legette,WR,CAR,PHI,C,41,8.6,10.2,4900
2024,14,WanDale Robinson,WR,NYG,NO,C,42,7.5,10.2,4800
2024,14,Xavier Worthy,WR,KC,LAC,C,43,9.6,9.9,4900
2024,14,Marquez Valdes-Scantling,WR,NO,NYG,C,44,18.1,9.7,4600
2024,14,Dontayvion Wicks,WR,GB,DET,C,45,3.5,9.4,4300
2024,14,Quentin Johnston,WR,LAC,KC,C,46,6.6,9.0,4500
2024,14,Parker Washington,WR,JAX,TEN,C-,47,8.8,9.0,4400
2024,14,Michael Wilson,WR,ARI,SEA,C-,48,7.8,8.7,4100
2024,14,Tre Tucker,WR,LV,TB,C-,49,11.9,8.7,4600
2024,14,Ray-Ray McCloud,WR,ATL,MIN,C-,50,10.2,8.7,4500
2024,14,Calvin Austin,WR,PIT,CLE,C-,51,8.2,8.4,3300
2024,14,Joshua Palmer,WR,LAC,KC,C-,52,5.0,8.1,4000
2024,14,David Moore,WR,CAR,PHI,C-,53,11.0,8.0,4000
2024,14,Brock Bowers,TE,LV,TB,A+,1,23.1,16.7,6500
2024,14,Trey McBride,TE,ARI,SEA,A,2,19.3,14.6,6100
2024,14,Travis Kelce,TE,KC,LAC,A,3,12.3,14.4,5500
2024,14,George Kittle,TE,SF,CHI,A-,4,12.2,13.6,5800
2024,14,Jonnu Smith,TE,MIA,NYJ,B+,5,20.2,12.4,5300
2024,14,David Njoku,TE,CLE,PIT,B+,6,16.4,12.4,5100
2024,14,TJ Hockenson,TE,MIN,ATL,B,7,10.7,11.6,4300
2024,14,Cade Otton,TE,TB,LV,B,8,6.2,11.4,4400
2024,14,Evan Engram,TE,JAX,TEN,B-,9,9.6,10.5,4800
2024,14,Sam LaPorta,TE,DET,GB,B-,10,12.0,10.1,4200
2024,14,Tucker Kraft,TE,GB,DET,C+,11,8.1,10.1,4000
2024,14,Will Dissly,TE,LAC,KC,C,12,8.7,9.7,3800
2024,14,Pat Freiermuth,TE,PIT,CLE,C,13,10.7,9.7,3800
2024,14,Jake Ferguson,TE,DAL,CIN,C,14,3.3,8.1,3900
2024,14,Juwan Johnson,TE,NO,NYG,C-,15,8.3,8.0,3400
2024,14,Steelers,DST,PIT,CLE,A+,1,9.0,8.1,3500
2024,14,Eagles,DST,PHI,CAR,A+,2,9.5,7.7,3700
2024,14,Vikings,DST,MIN,ATL,A,3,9.0,7.5,3400
2024,14,Saints,DST,NO,NYG,A-,4,4.7,7.2,2900
2024,14,Buccaneers,DST,TB,LV,A-,5,6.0,7.1,3600
2024,14,Titans,DST,TEN,JAX,B+,6,3.5,7.0,2800
2024,14,49ers,DST,SF,CHI,B,7,1.0,7.0,3100
2024,14,Bills,DST,BUF,LAR,B,8,12.3,6.9,3300
2024,14,Dolphins,DST,MIA,NYJ,B,9,6.5,6.4,3200
2024,14,Cardinals,DST,ARI,SEA,B,10,10.0,6.7,3000
2024,14,Chiefs,DST,KC,LAC,B-,11,3.5,6.2,3200
2024,14,Jaguars,DST,JAX,TEN,C+,12,3.0,6.1,2600
2024,14,Lions,DST,DET,GB,C+,13,7.8,6.1,3100
2024,14,Chargers,DST,LAC,KC,C,14,7.5,5.9,2900
2024,14,Seahawks,DST,SEA,ARI,C,15,13.0,5.9,2800
2024,14,Bengals,DST,CIN,DAL,C-,16,2.3,5.7,3000
2024,14,Browns,DST,CLE,PIT,C-,18,3.7,5.6,2400
