year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2024,6,Courtland Sutton,WR,DEN,LAC,C,37,9.4,11.2,5300
2024,6,Rome Odunze,WR,CHI,JAX,C,38,9.9,11.1,5200
2024,6,DeAndre Hopkins,WR,TEN,IND,C,39,8.8,10.6,5100
2024,6,Tyler Lockett,WR,SEA,SF,C,40,8.9,10.6,5300
2024,6,Dontayvion Wicks,WR,GB,ARI,C,41,10.1,10.4,5200
2024,6,Michael Pittman,WR,IND,TEN,C,42,11.2,10.3,6300
2024,6,Michael Wilson,WR,ARI,GB,C,43,9.3,10.3,4600
2024,6,Tre Tucker,WR,LV,PIT,C,44,11.5,10.2,4200
2024,6,Xavier Legette,WR,CAR,ATL,C,45,6.9,10.1,4900
2024,6,Romeo Doubs,WR,GB,ARI,C-,46,6.6,9.5,5200
2024,6,Ray-Ray McCloud,WR,ATL,CAR,C-,47,9.3,9.5,4300
2024,6,Allen Lazard,WR,NYJ,BUF,C-,48,10.3,9.5,4700
2024,6,Jerry Jeudy,WR,CLE,PHI,C-,49,9.2,9.3,5000
2024,6,Jauan Jennings,WR,SF,SEA,C-,50,16.6,9.1,5100
2024,6,Rashod Bateman,WR,BAL,WAS,C-,51,9.5,8.9,4100
2024,6,Quentin Johnston,WR,LAC,DEN,C-,52,12.3,8.6,4700
2024,6,George Kittle,TE,SF,SEA,A,1,18.5,13.6,5800
2024,6,Brock Bowers,TE,LV,PIT,A+,2,13.7,13.0,6000
2024,6,Jake Ferguson,TE,DAL,DET,A,3,13.5,12.2,5000
2024,6,Trey McBride,TE,ARI,GB,A,4,11.8,12.2,5700
2024,6,Tucker Kraft,TE,GB,ARI,B+,5,12.5,10.4,4800
2024,6,Sam LaPorta,TE,DET,DAL,A-,6,6.1,10.1,5500
2024,6,Dalton Kincaid,TE,BUF,NYJ,B,7,8.9,9.9,5100
2024,6,Kyle Pitts,TE,ATL,CAR,B,8,7.2,9.9,4400
2024,6,Dallas Goedert,TE,PHI,CLE,B,9,15.7,9.3,5200
2024,6,Evan Engram,TE,JAX,CHI,B-,10,0.0,9.1,4700
2024,6,Dalton Schultz,TE,HOU,NE,C+,11,5.3,8.8,4100
2024,6,Pat Freiermuth,TE,PIT,LV,C+,12,10.3,8.5,4300
2024,6,Tyler Conklin,TE,NYJ,BUF,C,13,8.4,8.4,3600
2024,6,Cole Kmet,TE,CHI,JAX,C,14,11.9,8.3,4600
2024,6,Zach Ertz,TE,WAS,BAL,C,15,7.3,8.3,3700
2024,6,Cade Otton,TE,TB,NO,C-,16,7.0,8.2,3500
2024,6,Steelers,DST,PIT,LV,A+,1,8.8,8.3,3700
2024,6,Eagles,DST,PHI,CLE,A,2,3.7,7.0,3400
2024,6,Texans,DST,HOU,NE,A,3,5.5,6.8,3600
2024,6,Chargers,DST,LAC,DEN,A-,4,8.0,6.8,3300
2024,6,Bears,DST,CHI,JAX,B+,5,8.3,6.8,2900
2024,6,Broncos,DST,DEN,LAC,B+,6,12.0,6.5,3200
2024,6,Colts,DST,IND,TEN,B,7,5.5,6.5,3100
2024,6,49ers,DST,SF,SEA,B,8,11.0,6.5,3200
2024,6,Buccaneers,DST,TB,NO,B,9,5.5,6.4,2600
2024,6,Bills,DST,BUF,NYJ,B,10,8.8,6.3,3300
2024,6,Falcons,DST,ATL,CAR,B-,11,6.0,6.3,3500
2024,6,Packers,DST,GB,ARI,B-,12,13.0,6.3,3100
2024,6,Jets,DST,NYJ,BUF,C+,13,10.5,6.2,2700
2024,6,Ravens,DST,BAL,WAS,C,14,5.5,6.1,3000
2024,6,Bengals,DST,CIN,NYG,C,15,2.5,6.1,3400
2024,6,Patriots,DST,NE,HOU,C-,16,5.0,5.9,2400
2024,6,Titans,DST,TEN,IND,C-,17,5.0,5.9,2800
