year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,5,Juwan Johnson,TE,NO,NYG,B,7,12.1,10.7,3900
2025,5,Travis Kelce,TE,KC,JAX,B-,8,9.8,10.3,4300
2025,5,Dalton Kincaid,TE,BUF,NE,B-,9,12.5,10.1,4400
2025,5,Zach Ertz,TE,WAS,LAC,C+,10,10.7,9.6,3800
2025,5,Brenton Strange,TE,JAX,KC,C,11,9.3,9.4,3600
2025,5,Dallas Goedert,TE,PHI,DEN,C,12,13.8,9.4,4100
2025,5,TJ Hockenson,TE,MIN,CLE,C,13,7.6,9.0,3800
2025,5,Harold Fannin,TE,CLE,MIN,C-,14,8.4,8.9,3400
2025,5,Vikings,DST,MIN,CLE,A+,1,11.0,9.9,3800
2025,5,Lions,DST,DET,CIN,A,2,8.8,9.4,3500
2025,5,Browns,DST,CLE,MIN,A-,3,4.3,8.4,2500
2025,5,Cardinals,DST,ARI,TEN,A-,4,7.3,8.3,3600
2025,5,Seahawks,DST,SEA,TB,B+,5,12.3,8.1,2800
2025,5,Rams,DST,LAR,SF,B,6,8.0,7.6,3100
2025,5,Colts,DST,IND,LV,B,7,8.5,7.5,3300
2025,5,Bills,DST,BUF,NE,B,8,4.5,6.9,3200
2025,5,Eagles,DST,PHI,DEN,B,9,8.8,6.8,3200
2025,5,Ravens,DST,BAL,HOU,B-,10,1.3,6.7,3400
2025,5,Saints,DST,NO,NYG,B-,11,3.8,6.4,2200
2025,5,Chiefs,DST,KC,JAX,C+,12,6.5,6.3,3000
2025,5,Texans,DST,HOU,BAL,C+,13,8.0,6.3,2400
2025,5,Chargers,DST,LAC,WAS,C,14,6.0,6.2,3000
2025,5,Giants,DST,NYG,NO,C,15,3.3,6.0,2900
2025,5,Broncos,DST,DEN,PHI,C-,16,8.3,6.0,2700
2025,5,Dolphins,DST,MIA,CAR,C-,17,4.3,6.0,3100
