year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2024,8,Ricky Pearsall,WR,SF,DAL,C-,45,5.1,9.7,3900
2024,8,Rashod Bateman,WR,BAL,CLE,C-,46,13.1,9.6,4300
2024,8,Dontayvion Wicks,WR,GB,JAX,C-,47,11.1,9.5,5300
2024,8,Cedric Tillman,WR,CLE,BAL,C-,48,4.4,9.4,3300
2024,8,Jalen Tolbert,WR,DAL,SF,C-,49,11.8,9.2,5300
2024,8,Puka Nacua,WR,LAR,MIN,C-,50,0.0,9.1,6700
2024,8,Brock Bowers,TE,LV,KC,A+,1,16.1,14.8,6100
2024,8,George Kittle,TE,SF,DAL,A,2,18.2,13.4,5800
2024,8,Travis Kelce,TE,KC,LV,A,3,12.5,13.2,6000
2024,8,David Njoku,TE,CLE,BAL,A,4,11.4,12.5,5100
2024,8,Evan Engram,TE,JAX,GB,A-,5,13.4,12.3,5000
2024,8,Trey McBride,TE,ARI,MIA,B+,6,13.0,12.1,5500
2024,8,Jake Ferguson,TE,DAL,SF,B,7,9.7,11.0,5300
2024,8,Cade Otton,TE,TB,ATL,B,8,11.5,10.9,3500
2024,8,Kyle Pitts,TE,ATL,TB,B,9,9.8,10.2,4400
2024,8,Tucker Kraft,TE,GB,JAX,B-,10,14.5,10.1,4600
2024,8,Sam LaPorta,TE,DET,TEN,C+,11,8.3,10.0,4800
2024,8,Dalton Kincaid,TE,BUF,SEA,C+,12,8.6,10.0,4900
2024,8,Cole Kmet,TE,CHI,WAS,C,13,13.0,9.8,4700
2024,8,Hunter Henry,TE,NE,NYJ,C-,14,9.7,9.1,3800
2024,8,Broncos,DST,DEN,CAR,A+,1,12.5,7.8,3700
2024,8,Steelers,DST,PIT,NYG,A,2,8.5,7.7,3500
2024,8,Chiefs,DST,KC,LV,A,3,7.0,7.7,3600
2024,8,Ravens,DST,BAL,CLE,A-,4,5.3,7.6,3400
2024,8,Chargers,DST,LAC,NO,A-,5,6.0,7.6,3300
2024,8,Lions,DST,DET,TEN,B+,6,10.0,7.4,3800
2024,8,Jets,DST,NYJ,NE,B+,7,3.5,7.2,3500
2024,8,Texans,DST,HOU,IND,B,8,6.3,6.7,3100
2024,8,Packers,DST,GB,JAX,B,9,8.5,6.7,3200
2024,8,Vikings,DST,MIN,LAR,B,10,11.7,6.5,3400
2024,8,Bears,DST,CHI,WAS,B-,11,10.3,6.5,2700
2024,8,Bills,DST,BUF,SEA,C+,12,5.3,6.5,3000
2024,8,49ers,DST,SF,DAL,C+,13,11.3,6.4,3000
2024,8,Dolphins,DST,MIA,ARI,C,14,3.7,6.2,3000
2024,8,Commanders,DST,WAS,CHI,C-,15,9.8,6.2,2900
2024,8,Falcons,DST,ATL,TB,C,16,6.0,6.0,2600
2024,8,Eagles,DST,PHI,CIN,C-,17,9.0,5.9,3100
