year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,6,Josh Allen,QB,BUF,ATL,A+,1,20.3,23.0,7700
2025,6,Jayden Daniels,QB,WAS,CHI,A,2,18.4,22.2,6900
2025,6,Jalen Hurts,QB,PHI,NYG,A,3,19.9,21.4,6700
2025,6,Patrick Mahomes,QB,KC,DET,A,4,22.8,20.7,6500
2025,6,Drake Maye,QB,NE,NO,A-,5,20.5,20.2,5900
2025,6,Justin Herbert,QB,LAC,MIA,B+,6,16.1,19.7,6300
2025,6,Baker Mayfield,QB,TB,SF,B+,7,21.1,19.4,6600
2025,6,Dak Prescott,QB,DAL,CAR,B,8,24.1,19.3,6500
2025,6,Caleb Williams,QB,CHI,WAS,B,9,20.0,19.1,5600
2025,6,Jordan Love,QB,GB,CIN,B,10,19.8,19.0,6200
2025,6,Matthew Stafford,QB,LAR,BAL,B,11,21.5,18.8,6400
2025,6,Daniel Jones,QB,IND,ARI,B-,12,16.9,18.6,6000
2025,6,Bo Nix,QB,DEN,NYJ,B-,13,19.8,18.3,5800
2025,6,Justin Fields,QB,NYJ,DEN,C+,14,19.0,18.0,5500
2025,6,Jared Goff,QB,DET,KC,C,15,20.1,17.7,6300
2025,6,Sam Darnold,QB,SEA,JAX,C-,16,19.8,17.3,5400
2025,6,Christian McCaffrey,RB,SF,TB,A+,1,25.2,22.8,8400
2025,6,Bijan Robinson,RB,ATL,BUF,A+,2,21.3,20.9,8200
2025,6,Jonathan Taylor,RB,IND,ARI,A+,3,27.1,20.4,8500
2025,6,Josh Jacobs,RB,GB,CIN,A,4,19.5,18.9,7300
2025,6,Jahmyr Gibbs,RB,DET,KC,A,5,20.2,19.1,8000
2025,6,DeVon Achane,RB,MIA,LAC,A,6,19.0,17.6,7800
2025,6,Javonte Williams,RB,DAL,CAR,A,7,20.8,17.5,6400
2025,6,Saquon Barkley,RB,PHI,NYG,A,8,15.5,17.5,7600
2025,6,James Cook,RB,BUF,ATL,A,9,18.7,17.3,7100
2025,6,Ashton Jeanty,RB,LV,TEN,A-,10,15.8,16.3,6900
2025,6,Kyren Williams,RB,LAR,BAL,A-,11,17.7,16.0,6300
2025,6,Rico Dowdle,RB,CAR,DAL,A-,12,12.5,15.7,5800
2025,6,Breece Hall,RB,NYJ,DEN,B+,13,12.2,14.7,6000
2025,6,Rachaad White,RB,TB,SF,B+,14,12.2,13.7,6000
2025,6,Quinshon Judkins,RB,CLE,PIT,B+,15,15.5,14.2,5900
2025,6,Travis Etienne,RB,JAX,SEA,B,16,14.2,13.6,5900
2025,6,JK Dobbins,RB,DEN,NYJ,B,17,14.4,13.5,5700
2025,6,Jacory Croskey-Merritt,RB,WAS,CHI,B,18,11.6,13.3,5600
2025,6,Derrick Henry,RB,BAL,LAR,B,19,7.5,13.3,6200
2025,6,Cam Skattebo,RB,NYG,PHI,B,20,16.4,13.3,6300
2025,6,DAndre Swift,RB,CHI,WAS,B,21,13.6,13.0,5500
2025,6,Jaylen Warren,RB,PIT,CLE,B,22,15.3,13.0,5400
2025,6,Kenneth Walker,RB,SEA,JAX,B,23,14.6,12.7,6100
2025,6,Michael Carter,RB,ARI,IND,B-,24,9.2,12.4,5300
2025,6,Alvin Kamara,RB,NO,NE,C+,25,10.8,11.5,5700
2025,6,David Montgomery,RB,DET,KC,C+,26,15.5,11.7,5500
2025,6,Tony Pollard,RB,TEN,LV,C+,27,12.1,11.5,5500
2025,6,Chase Brown,RB,CIN,GB,C+,28,9.1,11.2,5600
2025,6,Rhamondre Stevenson,RB,NE,NO,C,29,11.4,11.0,5300
2025,6,TreVeyon Henderson,RB,NE,NO,C,30,7.8,10.0,5200
2025,6,Zach Charbonnet,RB,SEA,JAX,C,31,8.4,9.4,5100
2025,6,Kareem Hunt,RB,KC,DET,C,32,10.1,8.9,4600
2025,6,Kenneth Gainwell,RB,PIT,CLE,C,33,15.9,8.6,5400
2025,6,Hassan Haskins,RB,LAC,MIA,C-,34,0.6,8.1,5000
2025,6,Isiah Pacheco,RB,KC,DET,C,35,7.8,8.2,5100
2025,6,RJ Harvey,RB,DEN,NYJ,C-,36,8.5,7.6,4700
2025,6,Kimani Vidal,RB,LAC,MIA,C-,37,1.5,7.3,5000
2025,6,Kendre Miller,RB,NO,NE,C-,38,6.5,7.2,4700
2025,6,Puka Nacua,WR,LAR,BAL,A+,1,27.7,22.7,8700
2025,6,Amon-Ra St Brown,WR,DET,KC,A+,2,26.0,18.4,7900
2025,6,Jaxon Smith-Njigba,WR,SEA,JAX,A+,3,19.8,18.2,7600
2025,6,Emeka Egbuka,WR,TB,SF,A+,4,19.7,16.6,7200
2025,6,Drake London,WR,ATL,BUF,A+,5,13.8,16.3,6200
2025,6,Rome Odunze,WR,CHI,WAS,A,6,21.3,16.1,6500
2025,6,Davante Adams,WR,LAR,BAL,A,7,16.7,15.9,6700
2025,6,JaMarr Chase,WR,CIN,GB,A,8,20.4,15.7,7700
2025,6,George Pickens,WR,DAL,CAR,A,9,20.7,15.5,6800
2025,6,Garrett Wilson,WR,NYJ,DEN,A,10,18.2,15.1,6300
2025,6,Deebo Samuel,WR,WAS,CHI,A,11,16.5,14.9,6400
2025,6,Tetairoa McMillan,WR,CAR,DAL,A,12,11.8,14.8,6000
2025,6,Jaylen Waddle,WR,MIA,LAC,A,13,15.9,14.5,6100
2025,6,Xavier Worthy,WR,KC,DET,A,14,14.1,14.3,6000
2025,6,Stefon Diggs,WR,NE,NO,A,15,13.3,14.3,5800
2025,6,Michael Pittman,WR,IND,ARI,A-,16,14.3,14.2,5400
2025,6,Courtland Sutton,WR,DEN,NYJ,A-,17,15.6,14.2,6100
2025,6,AJ Brown,WR,PHI,NYG,A-,18,10.7,13.9,5700
2025,6,Quentin Johnston,WR,LAC,MIA,A-,19,15.4,13.8,5900
2025,6,Keenan Allen,WR,LAC,MIA,A-,20,14.0,13.7,5600
2025,6,Brian Thomas,WR,JAX,SEA,B+,21,9.8,13.5,6200
2025,6,DK Metcalf,WR,PIT,CLE,B,22,15.6,13.3,5500
2025,6,Ladd McConkey,WR,LAC,MIA,B,23,8.7,13.1,5700
2025,6,Chris Olave,WR,NO,NE,B,24,12.5,13.0,5100
2025,6,Marvin Harrison,WR,ARI,IND,B,25,11.1,12.7,5300
2025,6,Jakobi Meyers,WR,LV,TEN,B,26,9.1,12.7,5800
2025,6,DeVonta Smith,WR,PHI,NYG,B-,27,13.4,12.6,5600
2025,6,Zay Flowers,WR,BAL,LAR,B-,28,11.2,12.4,5900
2025,6,DJ Moore,WR,CHI,WAS,C+,29,10.1,12.2,5500
2025,6,WanDale Robinson,WR,NYG,PHI,C+,30,11.1,11.7,5100
2025,6,Khalil Shakir,WR,BUF,ATL,C+,31,11.4,11.6,5200
2025,6,Calvin Ridley,WR,TEN,LV,C+,32,8.9,11.5,4900
2025,6,Romeo Doubs,WR,GB,CIN,C+,33,15.4,11.4,5200
2025,6,Jameson Williams,WR,DET,KC,C,34,8.2,11.2,4700
2025,6,Tee Higgins,WR,CIN,GB,C+,35,8.6,11.1,5700
2025,6,Matthew Golden,WR,GB,CIN,C,36,7.6,10.9,5000
2025,6,Chris Godwin,WR,TB,SF,C,37,5.6,10.8,5600
2025,6,Kendrick Bourne,WR,SF,TB,C,38,10.2,10.8,5000
2025,6,Cooper Kupp,WR,SEA,JAX,C,39,9.9,10.8,4600
2025,6,Rashid Shaheed,WR,NO,NE,C,40,13.5,10.6,4600
2025,6,Tre Tucker,WR,LV,TEN,C,41,15.3,10.6,4800
2025,6,Keon Coleman,WR,BUF,ATL,C,42,7.1,10.4,5300
2025,6,Jerry Jeudy,WR,CLE,PIT,C,43,5.8,10.2,4500
2025,6,Darnell Mooney,WR,ATL,BUF,C,44,5.0,9.8,4700
2025,6,Josh Downs,WR,IND,ARI,C,45,8.6,9.5,4300
2025,6,Troy Franklin,WR,DEN,NYJ,C-,46,11.2,9.2,4100
2025,6,Elic Ayomanor,WR,TEN,LV,C-,48,9.9,9.0,3900
2025,6,Travis Hunter,WR,JAX,SEA,C-,49,6.2,9.0,4700
2025,6,Isaiah Bond,WR,CLE,PIT,C-,50,5.0,8.9,3700
2025,6,Jauan Jennings,WR,SF,TB,C-,57,13.2,7.7,4800
2025,6,Trey McBride,TE,ARI,IND,A+,1,12.6,14.6,5500
2025,6,Jake Ferguson,TE,DAL,CAR,A,2,19.7,13.9,5300
2025,6,Tyler Warren,TE,IND,ARI,A,3,12.9,12.4,4900
2025,6,Tucker Kraft,TE,GB,CIN,A-,4,13.6,11.6,4700
2025,6,Hunter Henry,TE,NE,NO,B+,5,12.4,11.4,4300
2025,6,Sam LaPorta,TE,DET,KC,B+,6,10.0,10.9,4600
2025,6,Travis Kelce,TE,KC,DET,B,7,11.4,10.8,4100
2025,6,Dalton Kincaid,TE,BUF,ATL,B,8,13.0,10.7,4400
2025,6,Darren Waller,TE,MIA,LAC,B-,9,18.3,10.3,4000
2025,6,Dallas Goedert,TE,PHI,NYG,C+,10,13.6,10.1,4000
2025,6,David Njoku,TE,CLE,PIT,C+,11,9.7,9.9,3500
2025,6,Mason Taylor,TE,NYJ,DEN,C,12,9.1,9.7,3300
2025,6,Kyle Pitts,TE,ATL,BUF,C,13,11.2,9.7,3700
2025,6,Zach Ertz,TE,WAS,CHI,C,14,7.8,9.3,3600
2025,6,Jake Tonges,TE,SF,TB,C-,15,10.8,9.3,3700
2025,6,Theo Johnson,TE,NYG,PHI,C-,16,10.4,9.3,3800
2025,6,Packers,DST,GB,CIN,A+,1,3.3,9.2,3700
2025,6,Eagles,DST,PHI,NYG,A,2,8.5,8.6,3500
2025,6,Rams,DST,LAR,BAL,A,3,5.5,8.5,3500
2025,6,Broncos,DST,DEN,NYJ,A,4,6.5,8.0,3400
2025,6,Steelers,DST,PIT,CLE,A-,5,10.3,7.6,3600
2025,6,Colts,DST,IND,ARI,B+,6,9.5,7.4,3300
2025,6,Browns,DST,CLE,PIT,B,7,5.0,7.4,2500
2025,6,Seahawks,DST,SEA,JAX,B,8,9.5,7.3,2700
2025,6,Patriots,DST,NE,NO,B,9,8.5,7.0,3100
2025,6,Raiders,DST,LV,TEN,B,10,0.8,6.7,3200
2025,6,Chargers,DST,LAC,MIA,B-,11,6.3,6.6,3400
2025,6,Bills,DST,BUF,ATL,B-,12,6.0,6.5,3100
2025,6,Jaguars,DST,JAX,SEA,C+,13,10.5,6.5,2800
2025,6,Titans,DST,TEN,LV,C+,14,4.3,6.3,2400
2025,6,Commanders,DST,WAS,CHI,C,15,7.0,6.3,3000
2025,6,Lions,DST,DET,KC,C-,16,11.3,6.2,2800
2025,6,Buccaneers,DST,TB,SF,C,17,5.5,6.0,2900
