year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2024,13,TJ Hockenson,TE,MIN,ARI,A-,4,10.7,13.4,4400
2024,13,Evan Engram,TE,JAX,HOU,B+,5,9.8,12.6,4800
2024,13,Taysom Hill,TE,NO,LAR,B,6,21.8,12.1,5000
2024,13,George Kittle,TE,SF,BUF,B,7,17.5,11.9,6200
2024,13,Cade Otton,TE,TB,CAR,B,9,11.4,11.6,4500
2024,13,David Njoku,TE,CLE,DEN,B-,10,10.3,11.0,5400
2024,13,Dallas Goedert,TE,PHI,BAL,C+,11,9.2,11.0,4300
2024,13,Hunter Henry,TE,NE,IND,C,13,9.2,10.3,4200
2024,13,Will Dissly,TE,LAC,ATL,C,14,9.4,10.0,4000
2024,13,Zach Ertz,TE,WAS,TEN,C-,16,10.8,9.4,3800
2024,13,Chiefs,DST,KC,LV,A+,1,2.5,9.0,3700
2024,13,Broncos,DST,DEN,CLE,A,2,6.3,7.7,3300
2024,13,Texans,DST,HOU,JAX,A,3,12.5,7.5,3500
2024,13,Commanders,DST,WAS,TEN,A-,6,4.0,7.1,3400
2024,13,Buccaneers,DST,TB,CAR,B+,7,6.7,7.0,3600
2024,13,Vikings,DST,MIN,ARI,B+,8,10.5,6.8,3300
2024,13,Bills,DST,BUF,SF,B,9,9.3,6.7,3000
2024,13,Seahawks,DST,SEA,NYJ,B-,10,10.0,6.7,3200
2024,13,Colts,DST,IND,NE,B-,11,7.0,6.2,2800
2024,13,Chargers,DST,LAC,ATL,C+,12,7.3,6.1,3100
2024,13,Steelers,DST,PIT,CIN,C,13,7.0,6.1,3000
2024,13,Cardinals,DST,ARI,MIN,C-,15,11.7,6.0,2400
